beta	temperature	nsites	canonical_n	mu_grand_canonical	avg_n_grand_canonical	energy_per_particle_grand_canonical	energy_per_particle_canonical	kappa_grand_canonical	kappa_canonical	entropy_per_particle_grand_canonical	entropy_per_particle_canonical
1.000000	1.000000000000	5184	2593	0.001313484930	2593.000000000000	-1.260142688749	-1.260260499194	0.146862147377	0.146877139486	0.899131875628	0.897380243462
2.000000	0.500000000000	5184	2593	0.001054716383	2593.000000000000	-1.497628963595	-1.497699225415	0.182893908347	0.182916217009	0.573453637386	0.571770638988
3.000000	0.333333333333	5184	2593	0.000950113692	2593.000000000000	-1.558589816927	-1.558638312962	0.203029575558	0.203059958246	0.426407720482	0.424777799629
4.000000	0.250000000000	5184	2593	0.000887279049	2593.000000000000	-1.582757955187	-1.582795048644	0.217407539481	0.217445543423	0.343363206359	0.341772676582
5.000000	0.200000000000	5184	2593	0.000843809668	2593.000000000000	-1.594888270323	-1.594918353885	0.228607391550	0.228652682255	0.289383977460	0.287824743354
6.000000	0.166666666667	5184	2593	0.000811255219	2593.000000000000	-1.601885154947	-1.601910483918	0.237781024270	0.237833358579	0.251189180568	0.249655958222
7.000000	0.142857142857	5184	2593	0.000785589047	2593.000000000000	-1.606308423268	-1.606330310705	0.245549584482	0.245608784708	0.222592667341	0.221081729989
8.000000	0.125000000000	5184	2593	0.000764608689	2593.000000000000	-1.609292874870	-1.609312152529	0.252287257234	0.252353235855	0.200300066245	0.198808646425
9.000000	0.111111111111	5184	2593	0.000746986836	2593.000000000000	-1.611407060907	-1.611424287553	0.258238808922	0.258311646234	0.182386398116	0.180912373470
10.000000	0.100000000000	5184	2593	0.000731859944	2593.000000000000	-1.612962464538	-1.612978031383	0.263576317445	0.263656374365	0.167647631684	0.166189347754
11.000000	0.090909090909	5184	2593	0.000718628437	2593.000000000000	-1.614141796239	-1.614155985426	0.268429262777	0.268517293329	0.155290497510	0.153846658995
12.000000	0.083333333333	5184	2593	0.000706852626	2593.000000000000	-1.615058179020	-1.615071198747	0.272901082249	0.272998301703	0.144770498715	0.143340094057
13.000000	0.076923076923	5184	2593	0.000696196263	2593.000000000000	-1.615784797676	-1.615796804757	0.277078162788	0.277186252752	0.135701248661	0.134283490702
14.000000	0.071428571429	5184	2593	0.000686395062	2593.000000000000	-1.616370765265	-1.616381880327	0.281034515462	0.281155576796	0.127800808250	0.126395083700
15.000000	0.066666666667	5184	2593	0.000677238492	2593.000000000000	-1.616850084280	-1.616860402297	0.284834091566	0.284970554004	0.120858441781	0.119464267312
16.000000	0.062500000000	5184	2593	0.000668558578	2593.000000000000	-1.617246939440	-1.617256537133	0.288531935812	0.288686450346	0.114713243049	0.113330227824
17.000000	0.058823529412	5184	2593	0.000660222335	2593.000000000000	-1.617578943917	-1.617587884947	0.292174865631	0.292350198417	0.109239970642	0.107867785488
18.000000	0.055555555556	5184	2593	0.000652126094	2593.000000000000	-1.617859195664	-1.617867534264	0.295802032604	0.296000959245	0.104339423764	0.102977776941
19.000000	0.052631578947	5184	2593	0.000644190829	2593.000000000000	-1.618097617129	-1.618105400613	0.299445517631	0.299670750840	0.099931764655	0.098580383771
20.000000	0.050000000000	5184	2593	0.000636358110	2593.000000000000	-1.618301850073	-1.618309120555	0.303130998185	0.303385119404	0.095951800660	0.094610419985
21.000000	0.047619047619	5184	2593	0.000628586496	2593.000000000000	-1.618477866773	-1.618484662329	0.306878472133	0.307163893971	0.092345596260	0.091013948529
22.000000	0.045454545455	5184	2593	0.000620848329	2593.000000000000	-1.618630396076	-1.618636751527	0.310703003549	0.311021940999	0.089068003206	0.087745814958
23.000000	0.043478260870	5184	2593	0.000613126908	2593.000000000000	-1.618763226010	-1.618769173444	0.314615455269	0.314969918743	0.086080833904	0.084767823477
24.000000	0.041666666667	5184	2593	0.000605414044	2593.000000000000	-1.618879422463	-1.618884991589	0.318623180071	0.319014971083	0.083351491486	0.082047368904
25.000000	0.040000000000	5184	2593	0.000597707968	2593.000000000000	-1.618981489762	-1.618986708157	0.322730651685	0.323161369438	0.080851928172	0.079556396283
