beta	temperature	nsites	canonical_n	target_density	mu_grand_canonical	avg_n_grand_canonical	kappa_grand_canonical	kappa_canonical
25.000000	0.040000000000	1257	629	0.500397772474	0.001207348207	629.000000000000	3.294384964264e-01	0.000000000000e+00
26.000000	0.038461538462	1257	629	0.500397772474	0.001188810476	629.000000000000	3.345735358142e-01	0.000000000000e+00
27.000000	0.037037037037	1257	629	0.500397772474	0.001170426247	629.000000000000	3.398266509186e-01	0.000000000000e+00
28.000000	0.035714285714	1257	629	0.500397772474	0.001152223655	629.000000000000	3.451929750066e-01	0.000000000000e+00
29.000000	0.034482758621	1257	629	0.500397772474	0.001134228544	629.000000000000	3.506674002977e-01	0.000000000000e+00
30.000000	0.033333333333	1257	629	0.500397772474	0.001116464001	629.000000000000	3.562447434209e-01	0.000000000000e+00
31.000000	0.032258064516	1257	629	0.500397772474	0.001098950154	629.000000000000	3.619198638909e-01	0.000000000000e+00
32.000000	0.031250000000	1257	629	0.500397772474	0.001081704141	629.000000000000	3.676877464474e-01	0.000000000000e+00
33.000000	0.030303030303	1257	629	0.500397772474	0.001064740203	629.000000000000	3.735435559602e-01	0.000000000000e+00
34.000000	0.029411764706	1257	629	0.500397772474	0.001048069850	629.000000000000	3.794826717821e-01	0.000000000000e+00
35.000000	0.028571428571	1257	629	0.500397772474	0.001031702075	629.000000000000	3.855007069292e-01	0.000000000000e+00
36.000000	0.027777777778	1257	629	0.500397772474	0.001015643584	629.000000000000	3.915935162446e-01	0.000000000000e+00
37.000000	0.027027027027	1257	629	0.500397772474	0.000999899041	629.000000000000	3.977571967266e-01	0.000000000000e+00
38.000000	0.026315789474	1257	629	0.500397772474	0.000984471306	629.000000000000	4.039880824300e-01	0.000000000000e+00
39.000000	0.025641025641	1257	629	0.500397772474	0.000969361652	629.000000000000	4.102827357467e-01	0.000000000000e+00
40.000000	0.025000000000	1257	629	0.500397772474	0.000954569984	629.000000000000	4.166379364059e-01	0.000000000000e+00
41.000000	0.024390243902	1257	629	0.500397772474	0.000940095027	629.000000000000	4.230506691738e-01	0.000000000000e+00
42.000000	0.023809523810	1257	629	0.500397772474	0.000925934500	629.000000000000	4.295181109632e-01	0.000000000000e+00
43.000000	0.023255813953	1257	629	0.500397772474	0.000912085275	629.000000000000	4.360376178541e-01	0.000000000000e+00
44.000000	0.022727272727	1257	629	0.500397772474	0.000898543516	629.000000000000	4.426067123725e-01	0.000000000000e+00
45.000000	0.022222222222	1257	629	0.500397772474	0.000885304796	629.000000000000	4.492230712587e-01	0.000000000000e+00
46.000000	0.021739130435	1257	629	0.500397772474	0.000872364214	629.000000000000	4.558845138734e-01	0.000000000000e+00
47.000000	0.021276595745	1257	629	0.500397772474	0.000859716480	629.000000000000	4.625889913239e-01	0.000000000000e+00
48.000000	0.020833333333	1257	629	0.500397772474	0.000847356004	629.000000000000	4.693345763513e-01	0.000000000000e+00
49.000000	0.020408163265	1257	629	0.500397772474	0.000835276961	629.000000000000	4.761194539866e-01	0.000000000000e+00
50.000000	0.020000000000	1257	629	0.500397772474	0.000823473354	629.000000000000	4.829419129599e-01	0.000000000000e+00
51.000000	0.019607843137	1257	629	0.500397772474	0.000811939069	629.000000000000	4.898003378357e-01	0.000000000000e+00
52.000000	0.019230769231	1257	629	0.500397772474	0.000800667913	629.000000000000	4.966932018338e-01	0.000000000000e+00
53.000000	0.018867924528	1257	629	0.500397772474	0.000789653660	629.000000000000	5.036190602932e-01	0.000000000000e+00
54.000000	0.018518518519	1257	629	0.500397772474	0.000778890076	629.000000000000	5.105765447304e-01	0.000000000000e+00
55.000000	0.018181818182	1257	629	0.500397772474	0.000768370950	629.000000000000	5.175643574470e-01	0.000000000000e+00
56.000000	0.017857142857	1257	629	0.500397772474	0.000758090116	629.000000000000	5.245812666367e-01	0.000000000000e+00
57.000000	0.017543859649	1257	629	0.500397772474	0.000748041472	629.000000000000	5.316261019486e-01	0.000000000000e+00
58.000000	0.017241379310	1257	629	0.500397772474	0.000738218994	629.000000000000	5.386977504636e-01	0.000000000000e+00
59.000000	0.016949152542	1257	629	0.500397772474	0.000728616751	629.000000000000	5.457951530425e-01	0.000000000000e+00
60.000000	0.016666666667	1257	629	0.500397772474	0.000719228915	629.000000000000	5.529173010094e-01	0.000000000000e+00
61.000000	0.016393442623	1257	629	0.500397772474	0.000710049767	629.000000000000	5.600632331352e-01	0.000000000000e+00
62.000000	0.016129032258	1257	629	0.500397772474	0.000701073705	629.000000000000	5.672320328909e-01	0.000000000000e+00
63.000000	0.015873015873	1257	629	0.500397772474	0.000692295250	629.000000000000	5.744228259398e-01	0.000000000000e+00
64.000000	0.015625000000	1257	629	0.500397772474	0.000683709047	629.000000000000	5.816347778449e-01	0.000000000000e+00
65.000000	0.015384615385	1257	629	0.500397772474	0.000675309872	629.000000000000	5.888670919665e-01	0.000000000000e+00
66.000000	0.015151515152	1257	629	0.500397772474	0.000667092625	629.000000000000	5.961190075294e-01	0.000000000000e+00
67.000000	0.014925373134	1257	629	0.500397772474	0.000659052342	629.000000000000	6.033897978409e-01	0.000000000000e+00
68.000000	0.014705882353	1257	629	0.500397772474	0.000651184186	629.000000000000	6.106787686431e-01	0.000000000000e+00
69.000000	0.014492753623	1257	629	0.500397772474	0.000643483448	629.000000000000	6.179852565839e-01	0.000000000000e+00
70.000000	0.014285714286	1257	629	0.500397772474	0.000635945552	629.000000000000	6.253086277935e-01	0.000000000000e+00
71.000000	0.014084507042	1257	629	0.500397772474	0.000628566045	629.000000000000	6.326482765558e-01	0.000000000000e+00
72.000000	0.013888888889	1257	629	0.500397772474	0.000621340602	629.000000000000	6.400036240629e-01	0.000000000000e+00
73.000000	0.013698630137	1257	629	0.500397772474	0.000614265021	629.000000000000	6.473741172446e-01	0.000000000000e+00
74.000000	0.013513513514	1257	629	0.500397772474	0.000607335221	629.000000000000	6.547592276646e-01	0.000000000000e+00
75.000000	0.013333333333	1257	629	0.500397772474	0.000600547239	629.000000000000	6.621584504762e-01	0.000000000000e+00
76.000000	0.013157894737	1257	629	0.500397772474	0.000593897230	629.000000000000	6.695713034326e-01	0.000000000000e+00
77.000000	0.012987012987	1257	629	0.500397772474	0.000587381461	629.000000000000	6.769973259444e-01	0.000000000000e+00
78.000000	0.012820512821	1257	629	0.500397772474	0.000580996311	629.000000000000	6.844360781823e-01	0.000000000000e+00
79.000000	0.012658227848	1257	629	0.500397772474	0.000574738267	629.000000000000	6.918871402184e-01	0.000000000000e+00
80.000000	0.012500000000	1257	629	0.500397772474	0.000568603923	629.000000000000	6.993501112050e-01	0.000000000000e+00
81.000000	0.012345679012	1257	629	0.500397772474	0.000562589973	629.000000000000	7.068246085863e-01	0.000000000000e+00
82.000000	0.012195121951	1257	629	0.500397772474	0.000556693213	629.000000000000	7.143102673409e-01	0.000000000000e+00
83.000000	0.012048192771	1257	629	0.500397772474	0.000550910534	629.000000000000	7.218067392536e-01	0.000000000000e+00
84.000000	0.011904761905	1257	629	0.500397772474	0.000545238924	629.000000000000	7.293136922131e-01	0.000000000000e+00
85.000000	0.011764705882	1257	629	0.500397772474	0.000539675462	629.000000000000	7.368308095359e-01	0.000000000000e+00
86.000000	0.011627906977	1257	629	0.500397772474	0.000534217313	629.000000000000	7.443577893128e-01	0.000000000000e+00
87.000000	0.011494252874	1257	629	0.500397772474	0.000528861733	629.000000000000	7.518943437790e-01	0.000000000000e+00
88.000000	0.011363636364	1257	629	0.500397772474	0.000523606058	629.000000000000	7.594401987046e-01	0.000000000000e+00
89.000000	0.011235955056	1257	629	0.500397772474	0.000518447706	629.000000000000	7.669950928069e-01	0.000000000000e+00
90.000000	0.011111111111	1257	629	0.500397772474	0.000513384176	629.000000000000	7.745587771811e-01	0.000000000000e+00
91.000000	0.010989010989	1257	629	0.500397772474	0.000508413039	629.000000000000	7.821310147513e-01	0.000000000000e+00
92.000000	0.010869565217	1257	629	0.500397772474	0.000503531944	629.000000000000	7.897115797392e-01	0.000000000000e+00
93.000000	0.010752688172	1257	629	0.500397772474	0.000498738608	629.000000000000	7.973002571509e-01	0.000000000000e+00
94.000000	0.010638297872	1257	629	0.500397772474	0.000494030820	629.000000000000	8.048968422814e-01	0.000000000000e+00
95.000000	0.010526315789	1257	629	0.500397772474	0.000489406435	629.000000000000	8.125011402357e-01	0.000000000000e+00
96.000000	0.010416666667	1257	629	0.500397772474	0.000484863371	629.000000000000	8.201129654669e-01	0.000000000000e+00
97.000000	0.010309278351	1257	629	0.500397772474	0.000480399613	629.000000000000	8.277321413300e-01	0.000000000000e+00
98.000000	0.010204081633	1257	629	0.500397772474	0.000476013202	629.000000000000	8.353584996520e-01	0.000000000000e+00
99.000000	0.010101010101	1257	629	0.500397772474	0.000471702241	629.000000000000	8.429918803175e-01	0.000000000000e+00
100.000000	0.010000000000	1257	629	0.500397772474	0.000467464888	629.000000000000	8.506321308688e-01	0.000000000000e+00
