temperature	entropy_per_particle_grand_canonical	entropy_per_particle_canonical
1.000000000000	0.915787930890	0.895977873821
0.500000000000	0.588286670637	0.569526779270
0.333333333333	0.436724918255	0.418814163681
0.250000000000	0.350537071675	0.333270812728
0.200000000000	0.294475196953	0.277738247042
0.166666666667	0.254961933372	0.238690199973
0.142857142857	0.225656847245	0.209812822242
0.125000000000	0.203171887858	0.187729360535
0.111111111111	0.185505503784	0.170441303722
0.100000000000	0.171380523689	0.156671025579
0.090909090909	0.159932861854	0.145553128305
0.083333333333	0.150551790142	0.136475908687
0.076923076923	0.142791420154	0.128993235526
0.071428571429	0.136318208987	0.122772070225
0.066666666667	0.130877976069	0.117559345631
0.062500000000	0.126274169270	0.113160053082
0.058823529412	0.122352986605	0.109422194277
0.055555555556	0.118992878806	0.106226142793
0.052631578947	0.116096963845	0.103476951059
0.050000000000	0.113587440131	0.101098687368
0.047619047619	0.111401407581	0.099030207217
0.045454545455	0.109487701404	0.097221958223
0.043478260870	0.107804466938	0.095633541684
0.041666666667	0.106317284560	0.094231835283
0.040000000000	0.104997707804	0.092989536451
0.038461538462	0.103822115195	0.091884024090
0.037037037037	0.102770802408	0.090896463210
0.035714285714	0.101827260091	0.090011096346
0.034482758621	0.100977596184	0.089214679581
0.033333333333	0.100210071468	0.088496031256
0.032258064516	0.099514724398	0.087845669048
0.031250000000	0.098883066767	0.087255516717
0.030303030303	0.098307835826	0.086718666114
0.029411764706	0.097782791671	0.086229183216
0.028571428571	0.097302551034	0.085781949438
0.027777777778	0.096862450520	0.085372531305
0.027027027027	0.096458433734	0.084997073056
0.026315789474	0.096086957833	0.084652207842
0.025641025641	0.095744915978	0.084334984058
0.025000000000	0.095429572779	0.084042804046
0.024390243902	0.095138510431	0.083773372940
0.023809523810	0.094869583642	0.083524655839
0.023255813953	0.094620881823	0.083294841857
0.022727272727	0.094390697284	0.083082313858
0.022222222222	0.094177498408	0.082885622890
0.021739130435	0.093979906955	0.082703466544
0.021276595745	0.093796678817	0.082534670565
0.020833333333	0.093626687635	0.082378173189
0.020408163265	0.093468910821	0.082233011756
0.020000000000	0.093322417587	0.082098311228
0.019607843137	0.093186358656	0.081973274324
0.019230769231	0.093059957398	0.081857172995
0.018867924528	0.092942502158	0.081749341052
0.018518518519	0.092833339591	0.081649167755
0.018181818182	0.092731868858	0.081556092227
0.017857142857	0.092637536546	0.081469598565
0.017543859649	0.092549832206	0.081389211544
0.017241379310	0.092468284418	0.081314492842
0.016949152542	0.092392457316	0.081245037686
0.016666666667	0.092321947494	0.081180471892
0.016393442623	0.092256381251	0.081120449216
0.016129032258	0.092195412130	0.081064648997
0.015873015873	0.092138718697	0.081012774036
0.015625000000	0.092086002557	0.080964548696
0.015384615385	0.092036986548	0.080919717184
0.015151515152	0.091991413111	0.080878041996
0.014925373134	0.091949042805	0.080839302510
0.014705882353	0.091909652955	0.080803293705
0.014492753623	0.091873036420	0.080769824990
0.014285714286	0.091839000460	0.080738719138
0.014084507042	0.091807365696	0.080709811307
0.013888888889	0.091777965161	0.080682948145
0.013698630137	0.091750643417	0.080657986960
0.013513513514	0.091725255745	0.080634794966
0.013333333333	0.091701667398	0.080613248579
0.013157894737	0.091679752905	0.080593232769
0.012987012987	0.091659395431	0.080574640465
0.012820512821	0.091640486183	0.080557371998
0.012658227848	0.091622923854	0.080541334588
0.012500000000	0.091606614112	0.080526441871
0.012345679012	0.091591469126	0.080512613450
0.012195121951	0.091577407117	0.080499774493
0.012048192771	0.091564351948	0.080487855343
0.011904761905	0.091552232741	0.080476791169
0.011764705882	0.091540983517	0.080466521635
0.011627906977	0.091530542863	0.080456990586
0.011494252874	0.091520853622	0.080448145770
0.011363636364	0.091511862602	0.080439938568
0.011235955056	0.091503520308	0.080432323743
0.011111111111	0.091495780685	0.080425259212
0.010989010989	0.091488600891	0.080418705829
0.010869565217	0.091481941070	0.080412627181
0.010752688172	0.091475764153	0.080406989405
0.010638297872	0.091470035664	0.080401761010
0.010526315789	0.091464723545	0.080396912715
0.010416666667	0.091459797987	0.080392417296
0.010309278351	0.091455231278	0.080388249446
0.010204081633	0.091450997657	0.080384385641
0.010101010101	0.091447073180	0.080380804016
0.010000000000	0.091443435593	0.080377484254
