beta	kinetic_per_particle	kinetic_stderr	potential_per_particle	potential_stderr	total_per_particle	total_stderr	time_slices	nsamples	batches
1.2	-1.075692415970265	0.14801491853580756	3.1218056216712595	0.7337433439995797	2.046113205700995	0.7100069005888286	12.0	4.0	1.0
