beta	temperature	nsites	canonical_n	mu_grand_canonical	avg_n_grand_canonical	energy_per_particle_grand_canonical	energy_per_particle_canonical
30.000000	0.033333333333	797	399	0.001592803939	399.000000000000	-1.581914266983	-1.581930363914
31.000000	0.032258064516	797	399	0.001561041245	399.000000000000	-1.581953534443	-1.581968492224
32.000000	0.031250000000	797	399	0.001530160707	399.000000000000	-1.581988553195	-1.582002473187
33.000000	0.030303030303	797	399	0.001500153967	399.000000000000	-1.582019882677	-1.582032855540
34.000000	0.029411764706	797	399	0.001471008842	399.000000000000	-1.582047996424	-1.582060103406
35.000000	0.028571428571	797	399	0.001442710127	399.000000000000	-1.582073296970	-1.582084611023
36.000000	0.027777777778	797	399	0.001415240269	399.000000000000	-1.582096127888	-1.582106714646
37.000000	0.027027027027	797	399	0.001388579940	399.000000000000	-1.582116783586	-1.582126702209
38.000000	0.026315789474	797	399	0.001362708506	399.000000000000	-1.582135517295	-1.582144821207
39.000000	0.025641025641	797	399	0.001337604430	399.000000000000	-1.582152547626	-1.582161285156
40.000000	0.025000000000	797	399	0.001313245585	399.000000000000	-1.582168063959	-1.582176278902
41.000000	0.024390243902	797	399	0.001289609526	399.000000000000	-1.582182230906	-1.582189963016
42.000000	0.023809523810	797	399	0.001266673699	399.000000000000	-1.582195192016	-1.582202477432
43.000000	0.023255813953	797	399	0.001244415619	399.000000000000	-1.582207072855	-1.582213944479
44.000000	0.022727272727	797	399	0.001222813005	399.000000000000	-1.582217983588	-1.582224471419
45.000000	0.022222222222	797	399	0.001201843892	399.000000000000	-1.582228021144	-1.582234152570
46.000000	0.021739130435	797	399	0.001181486714	399.000000000000	-1.582237271040	-1.582243071100
47.000000	0.021276595745	797	399	0.001161720374	399.000000000000	-1.582245808923	-1.582251300534
48.000000	0.020833333333	797	399	0.001142524292	399.000000000000	-1.582253701878	-1.582258906040
49.000000	0.020408163265	797	399	0.001123878441	399.000000000000	-1.582261009540	-1.582265945521
50.000000	0.020000000000	797	399	0.001105763378	399.000000000000	-1.582267785044	-1.582272470541
