panel	square_geometry	temperature_disk	temperature_square	delta_temperature	abs_delta_temperature
Disk GCE to Square GCE	square_obc	0.013596348302	0.012179799311	-0.001416548991	0.001416548991
Disk GCE to Square GCE	square_obc	0.013638182709	0.012220742520	-0.001417440189	0.001417440189
Disk GCE to Square GCE	square_obc	0.013680145836	0.012262104164	-0.001418041672	0.001418041672
Disk GCE to Square GCE	square_obc	0.013722238078	0.012303170571	-0.001419067507	0.001419067507
Disk GCE to Square GCE	square_obc	0.013764459833	0.012344032086	-0.001420427747	0.001420427747
Disk GCE to Square GCE	square_obc	0.013806811500	0.012385743991	-0.001421067509	0.001421067509
Disk GCE to Square GCE	square_obc	0.013849293478	0.012427626909	-0.001421666569	0.001421666569
Disk GCE to Square GCE	square_obc	0.013891906168	0.012469595951	-0.001422310217	0.001422310217
Disk GCE to Square GCE	square_obc	0.013934649972	0.012511172739	-0.001423477233	0.001423477233
Disk GCE to Square GCE	square_obc	0.013977525295	0.012553439293	-0.001424086002	0.001424086002
Disk GCE to Square GCE	square_obc	0.014020532539	0.012595848638	-0.001424683901	0.001424683901
Disk GCE to Square GCE	square_obc	0.014063672112	0.012638401253	-0.001425270859	0.001425270859
Disk GCE to Square GCE	square_obc	0.014106944421	0.012681087928	-0.001425856493	0.001425856493
Disk GCE to Square GCE	square_obc	0.014150349874	0.012723884399	-0.001426465475	0.001426465475
Disk GCE to Square GCE	square_obc	0.014193888880	0.012766825301	-0.001427063579	0.001427063579
Disk GCE to Square GCE	square_obc	0.014237561851	0.012809911121	-0.001427650730	0.001427650730
Disk GCE to Square GCE	square_obc	0.014281369198	0.012853722255	-0.001427646943	0.001427646943
Disk GCE to Square GCE	square_obc	0.014325311336	0.012897134589	-0.001428176747	0.001428176747
Disk GCE to Square GCE	square_obc	0.014369388678	0.012940612162	-0.001428776516	0.001428776516
Disk GCE to Square GCE	square_obc	0.014413601642	0.012984236303	-0.001429365339	0.001429365339
Disk GCE to Square GCE	square_obc	0.014457950644	0.013028729046	-0.001429221598	0.001429221598
Disk GCE to Square GCE	square_obc	0.014502436102	0.013073244049	-0.001429192053	0.001429192053
Disk GCE to Square GCE	square_obc	0.014547058437	0.013117263398	-0.001429795039	0.001429795039
Disk GCE to Square GCE	square_obc	0.014591818070	0.013161492398	-0.001430325672	0.001430325672
Disk GCE to Square GCE	square_obc	0.014636715424	0.013206579978	-0.001430135446	0.001430135446
Disk GCE to Square GCE	square_obc	0.014681750921	0.013251822016	-0.001429928905	0.001429928905
Disk GCE to Square GCE	square_obc	0.014726924987	0.013296831662	-0.001430093325	0.001430093325
Disk GCE to Square GCE	square_obc	0.014772238049	0.013341688602	-0.001430549447	0.001430549447
Disk GCE to Square GCE	square_obc	0.014817690534	0.013387325892	-0.001430364642	0.001430364642
Disk GCE to Square GCE	square_obc	0.014863282871	0.013433119292	-0.001430163579	0.001430163579
Disk GCE to Square GCE	square_obc	0.014909015490	0.013479069334	-0.001429946156	0.001429946156
Disk GCE to Square GCE	square_obc	0.014954888824	0.013524825236	-0.001430063588	0.001430063588
Disk GCE to Square GCE	square_obc	0.015000903304	0.013571015821	-0.001429887483	0.001429887483
Disk GCE to Square GCE	square_obc	0.015047059366	0.013617364158	-0.001429695208	0.001429695208
Disk GCE to Square GCE	square_obc	0.015093357445	0.013663870786	-0.001429486659	0.001429486659
Disk GCE to Square GCE	square_obc	0.015139797977	0.013710733947	-0.001429064030	0.001429064030
Disk GCE to Square GCE	square_obc	0.015186381402	0.013757696525	-0.001428684877	0.001428684877
Disk GCE to Square GCE	square_obc	0.015233108158	0.013804603322	-0.001428504836	0.001428504836
Disk GCE to Square GCE	square_obc	0.015279978688	0.013851670048	-0.001428308640	0.001428308640
Disk GCE to Square GCE	square_obc	0.015326993433	0.013899060285	-0.001427933148	0.001427933148
Disk GCE to Square GCE	square_obc	0.015374152836	0.013947222083	-0.001426930753	0.001426930753
Disk GCE to Square GCE	square_obc	0.015421457344	0.013994880744	-0.001426576600	0.001426576600
Disk GCE to Square GCE	square_obc	0.015468907402	0.014042511045	-0.001426396357	0.001426396357
Disk GCE to Square GCE	square_obc	0.015516503459	0.014090395876	-0.001426107583	0.001426107583
Disk GCE to Square GCE	square_obc	0.015564245964	0.014139117080	-0.001425128884	0.001425128884
Disk GCE to Square GCE	square_obc	0.015612135366	0.014188006751	-0.001424128615	0.001424128615
Disk GCE to Square GCE	square_obc	0.015660172119	0.014236434461	-0.001423737658	0.001423737658
Disk GCE to Square GCE	square_obc	0.015708356675	0.014284795533	-0.001423561142	0.001423561142
Disk GCE to Square GCE	square_obc	0.015756689490	0.014334063440	-0.001422626050	0.001422626050
Disk GCE to Square GCE	square_obc	0.015805171019	0.014383515675	-0.001421655344	0.001421655344
Disk GCE to Square GCE	square_obc	0.015853801721	0.014433138519	-0.001420663202	0.001420663202
Disk GCE to Square GCE	square_obc	0.015902582053	0.014482410424	-0.001420171629	0.001420171629
Disk GCE to Square GCE	square_obc	0.015951512477	0.014532098358	-0.001419414119	0.001419414119
Disk GCE to Square GCE	square_obc	0.016000593454	0.014582114721	-0.001418478733	0.001418478733
Disk GCE to Square GCE	square_obc	0.016049825448	0.014632303230	-0.001417522218	0.001417522218
Disk GCE to Square GCE	square_obc	0.016099208923	0.014682664477	-0.001416544446	0.001416544446
Disk GCE to Square GCE	square_obc	0.016148744345	0.014733255302	-0.001415489043	0.001415489043
Disk GCE to Square GCE	square_obc	0.016198432183	0.014783837390	-0.001414594793	0.001414594793
Disk GCE to Square GCE	square_obc	0.016248272904	0.014834593137	-0.001413679767	0.001413679767
Disk GCE to Square GCE	square_obc	0.016298266979	0.014885523138	-0.001412743841	0.001412743841
Disk GCE to Square GCE	square_obc	0.016348414880	0.014936788902	-0.001411625978	0.001411625978
Disk GCE to Square GCE	square_obc	0.016398717080	0.014988713011	-0.001410004069	0.001410004069
Disk GCE to Square GCE	square_obc	0.016449174055	0.015040037658	-0.001409136397	0.001409136397
Disk GCE to Square GCE	square_obc	0.016499786280	0.015091538053	-0.001408248227	0.001408248227
Disk GCE to Square GCE	square_obc	0.016550554233	0.015143214796	-0.001407339437	0.001407339437
Disk GCE to Square GCE	square_obc	0.016601478393	0.015195670903	-0.001405807490	0.001405807490
Disk GCE to Square GCE	square_obc	0.016652559241	0.015248424124	-0.001404135117	0.001404135117
Disk GCE to Square GCE	square_obc	0.016703797259	0.015300734200	-0.001403063059	0.001403063059
Disk GCE to Square GCE	square_obc	0.016755192930	0.015352984601	-0.001402208329	0.001402208329
Disk GCE to Square GCE	square_obc	0.016806746740	0.015405690370	-0.001401056370	0.001401056370
Disk GCE to Square GCE	square_obc	0.016858459176	0.015459000434	-0.001399458742	0.001399458742
Disk GCE to Square GCE	square_obc	0.016910330724	0.015512494972	-0.001397835752	0.001397835752
Disk GCE to Square GCE	square_obc	0.016962361875	0.015565957610	-0.001396404265	0.001396404265
Disk GCE to Square GCE	square_obc	0.017014553120	0.015618963540	-0.001395589580	0.001395589580
Disk GCE to Square GCE	square_obc	0.017066904952	0.015672753378	-0.001394151574	0.001394151574
Disk GCE to Square GCE	square_obc	0.017119417864	0.015726806114	-0.001392611750	0.001392611750
Disk GCE to Square GCE	square_obc	0.017172092353	0.015781045269	-0.001391047084	0.001391047084
Disk GCE to Square GCE	square_obc	0.017224928914	0.015835471485	-0.001389457429	0.001389457429
Disk GCE to Square GCE	square_obc	0.017277928048	0.015889702868	-0.001388225180	0.001388225180
Disk GCE to Square GCE	square_obc	0.017331090254	0.015944314186	-0.001386776068	0.001386776068
Disk GCE to Square GCE	square_obc	0.017384416034	0.015999113197	-0.001385302837	0.001385302837
Disk GCE to Square GCE	square_obc	0.017437905892	0.016054100547	-0.001383805345	0.001383805345
Disk GCE to Square GCE	square_obc	0.017491560332	0.016109276883	-0.001382283449	0.001382283449
Disk GCE to Square GCE	square_obc	0.017545379860	0.016165034700	-0.001380345160	0.001380345160
Disk GCE to Square GCE	square_obc	0.017599364984	0.016220394389	-0.001378970595	0.001378970595
Disk GCE to Square GCE	square_obc	0.017653516215	0.016275943667	-0.001377572548	0.001377572548
Disk GCE to Square GCE	square_obc	0.017707834063	0.016331683181	-0.001376150882	0.001376150882
Disk GCE to Square GCE	square_obc	0.017762319041	0.016387613584	-0.001374705457	0.001374705457
Disk GCE to Square GCE	square_obc	0.017816971662	0.016444293265	-0.001372678397	0.001372678397
Disk GCE to Square GCE	square_obc	0.017871792444	0.016501012354	-0.001370780090	0.001370780090
Disk GCE to Square GCE	square_obc	0.017926781903	0.016557316385	-0.001369465518	0.001369465518
Disk GCE to Square GCE	square_obc	0.017981940558	0.016613812533	-0.001368128025	0.001368128025
Disk GCE to Square GCE	square_obc	0.018037268930	0.016670541617	-0.001366727313	0.001366727313
Disk GCE to Square GCE	square_obc	0.018092767541	0.016728020791	-0.001364746750	0.001364746750
Disk GCE to Square GCE	square_obc	0.018148436915	0.016785698150	-0.001362738765	0.001362738765
Disk GCE to Square GCE	square_obc	0.018204277577	0.016843247280	-0.001361030297	0.001361030297
Disk GCE to Square GCE	square_obc	0.018260290055	0.016900505148	-0.001359784907	0.001359784907
Disk GCE to Square GCE	square_obc	0.018316474876	0.016958044495	-0.001358430381	0.001358430381
Disk GCE to Square GCE	square_obc	0.018372832572	0.017016261954	-0.001356570618	0.001356570618
Disk GCE to Square GCE	square_obc	0.018429363674	0.017074679275	-0.001354684399	0.001354684399
Disk GCE to Square GCE	square_obc	0.018486068716	0.017133297144	-0.001352771572	0.001352771572
Disk GCE to Square GCE	square_obc	0.018542948232	0.017191774990	-0.001351173242	0.001351173242
Disk GCE to Square GCE	square_obc	0.018600002760	0.017250076532	-0.001349926228	0.001349926228
Disk GCE to Square GCE	square_obc	0.018657232839	0.017309036503	-0.001348196336	0.001348196336
Disk GCE to Square GCE	square_obc	0.018714639008	0.017368197996	-0.001346441012	0.001346441012
Disk GCE to Square GCE	square_obc	0.018772221809	0.017427561700	-0.001344660109	0.001344660109
Disk GCE to Square GCE	square_obc	0.018829981786	0.017487128307	-0.001342853479	0.001342853479
Disk GCE to Square GCE	square_obc	0.018887919484	0.017546655551	-0.001341263933	0.001341263933
Disk GCE to Square GCE	square_obc	0.018946035449	0.017606363303	-0.001339672146	0.001339672146
Disk GCE to Square GCE	square_obc	0.019004330231	0.017666274228	-0.001338056003	0.001338056003
Disk GCE to Square GCE	square_obc	0.019062804379	0.017726389018	-0.001336415361	0.001336415361
Disk GCE to Square GCE	square_obc	0.019121458445	0.017786708366	-0.001334750079	0.001334750079
Disk GCE to Square GCE	square_obc	0.019180292983	0.017847232969	-0.001333060014	0.001333060014
Disk GCE to Square GCE	square_obc	0.019239308548	0.017908260567	-0.001331047981	0.001331047981
Disk GCE to Square GCE	square_obc	0.019298505697	0.017968927364	-0.001329578333	0.001329578333
Disk GCE to Square GCE	square_obc	0.019357884990	0.018029799677	-0.001328085313	0.001328085313
Disk GCE to Square GCE	square_obc	0.019417446985	0.018090878205	-0.001326568780	0.001326568780
Disk GCE to Square GCE	square_obc	0.019477192246	0.018152163644	-0.001325028602	0.001325028602
Disk GCE to Square GCE	square_obc	0.019537121336	0.018213891135	-0.001323230201	0.001323230201
Disk GCE to Square GCE	square_obc	0.019597234821	0.018276048006	-0.001321186815	0.001321186815
Disk GCE to Square GCE	square_obc	0.019657533269	0.018337814066	-0.001319719203	0.001319719203
Disk GCE to Square GCE	square_obc	0.019718017248	0.018399659522	-0.001318357726	0.001318357726
Disk GCE to Square GCE	square_obc	0.019778687329	0.018461713557	-0.001316973772	0.001316973772
Disk GCE to Square GCE	square_obc	0.019839544085	0.018524013639	-0.001315530446	0.001315530446
Disk GCE to Square GCE	square_obc	0.019900588090	0.018586908539	-0.001313679551	0.001313679551
Disk GCE to Square GCE	square_obc	0.019961819921	0.018650016987	-0.001311802934	0.001311802934
Disk GCE to Square GCE	square_obc	0.020023240155	0.018713074098	-0.001310166057	0.001310166057
Disk GCE to Square GCE	square_obc	0.020084849372	0.018775905913	-0.001308943459	0.001308943459
Disk GCE to Square GCE	square_obc	0.020146648154	0.018838948694	-0.001307699460	0.001307699460
Disk GCE to Square GCE	square_obc	0.020208637083	0.018902413184	-0.001306223899	0.001306223899
Disk GCE to Square GCE	square_obc	0.020270816745	0.018966269915	-0.001304546830	0.001304546830
Disk GCE to Square GCE	square_obc	0.020333187727	0.019030342368	-0.001302845359	0.001302845359
Disk GCE to Square GCE	square_obc	0.020395750617	0.019094631273	-0.001301119344	0.001301119344
Disk GCE to Square GCE	square_obc	0.020458506007	0.019158597191	-0.001299908816	0.001299908816
Disk GCE to Square GCE	square_obc	0.020521454487	0.019222643557	-0.001298810930	0.001298810930
Disk GCE to Square GCE	square_obc	0.020584596652	0.019287214357	-0.001297382295	0.001297382295
Disk GCE to Square GCE	square_obc	0.020647933099	0.019352047204	-0.001295885895	0.001295885895
Disk GCE to Square GCE	square_obc	0.020711464425	0.019417097983	-0.001294366442	0.001294366442
Disk GCE to Square GCE	square_obc	0.020775191229	0.019482367427	-0.001292823802	0.001292823802
Disk GCE to Square GCE	square_obc	0.020839114114	0.019547798459	-0.001291315655	0.001291315655
Disk GCE to Square GCE	square_obc	0.020903233681	0.019612889731	-0.001290343950	0.001290343950
Disk GCE to Square GCE	square_obc	0.020967550538	0.019678495526	-0.001289055012	0.001289055012
Disk GCE to Square GCE	square_obc	0.021032065290	0.019744320774	-0.001287744516	0.001287744516
Disk GCE to Square GCE	square_obc	0.021096778546	0.019810366210	-0.001286412336	0.001286412336
Disk GCE to Square GCE	square_obc	0.021161690918	0.019876632570	-0.001285058348	0.001285058348
Disk GCE to Square GCE	square_obc	0.021226803018	0.019943120593	-0.001283682425	0.001283682425
Disk GCE to Square GCE	square_obc	0.021292115460	0.020009729253	-0.001282386207	0.001282386207
Disk GCE to Square GCE	square_obc	0.021357628861	0.020076343506	-0.001281285355	0.001281285355
Disk GCE to Square GCE	square_obc	0.021423343840	0.020143179524	-0.001280164316	0.001280164316
Disk GCE to Square GCE	square_obc	0.021489261015	0.020210238046	-0.001279022969	0.001279022969
Disk GCE to Square GCE	square_obc	0.021555381011	0.020277519811	-0.001277861200	0.001277861200
Disk GCE to Square GCE	square_obc	0.021621704450	0.020345025564	-0.001276678886	0.001276678886
Disk GCE to Square GCE	square_obc	0.021688231958	0.020412773593	-0.001275458365	0.001275458365
Disk GCE to Square GCE	square_obc	0.021754964165	0.020480853492	-0.001274110673	0.001274110673
Disk GCE to Square GCE	square_obc	0.021821901698	0.020548720792	-0.001273180906	0.001273180906
Disk GCE to Square GCE	square_obc	0.021889045191	0.020616812983	-0.001272232208	0.001272232208
Disk GCE to Square GCE	square_obc	0.021956395276	0.020685130812	-0.001271264464	0.001271264464
Disk GCE to Square GCE	square_obc	0.022023952590	0.020753675025	-0.001270277565	0.001270277565
Disk GCE to Square GCE	square_obc	0.022091717771	0.020822446372	-0.001269271399	0.001269271399
Disk GCE to Square GCE	square_obc	0.022159691456	0.020891637450	-0.001268054006	0.001268054006
Disk GCE to Square GCE	square_obc	0.022227874290	0.020961050070	-0.001266824220	0.001266824220
Disk GCE to Square GCE	square_obc	0.022296266913	0.021030198696	-0.001266068217	0.001266068217
Disk GCE to Square GCE	square_obc	0.022364869974	0.021099575436	-0.001265294538	0.001265294538
Disk GCE to Square GCE	square_obc	0.022433684117	0.021169181044	-0.001264503073	0.001264503073
Disk GCE to Square GCE	square_obc	0.022502709995	0.021239016275	-0.001263693720	0.001263693720
Disk GCE to Square GCE	square_obc	0.022571948256	0.021309172923	-0.001262775333	0.001262775333
Disk GCE to Square GCE	square_obc	0.022641399557	0.021379667146	-0.001261732411	0.001261732411
Disk GCE to Square GCE	square_obc	0.022711064550	0.021450394574	-0.001260669976	0.001260669976
Disk GCE to Square GCE	square_obc	0.022780943895	0.021520971241	-0.001259972654	0.001259972654
Disk GCE to Square GCE	square_obc	0.022851038251	0.021591663373	-0.001259374878	0.001259374878
Disk GCE to Square GCE	square_obc	0.022921348279	0.021662587715	-0.001258760564	0.001258760564
Disk GCE to Square GCE	square_obc	0.022991874643	0.021733745030	-0.001258129613	0.001258129613
Disk GCE to Square GCE	square_obc	0.023062618008	0.021805290243	-0.001257327765	0.001257327765
Disk GCE to Square GCE	square_obc	0.023133579043	0.021877083616	-0.001256495427	0.001256495427
Disk GCE to Square GCE	square_obc	0.023204758417	0.021949113367	-0.001255645050	0.001255645050
Disk GCE to Square GCE	square_obc	0.023276156801	0.022021248769	-0.001254908032	0.001254908032
Disk GCE to Square GCE	square_obc	0.023347774870	0.022093289607	-0.001254485263	0.001254485263
Disk GCE to Square GCE	square_obc	0.023419613300	0.022165566121	-0.001254047179	0.001254047179
Disk GCE to Square GCE	square_obc	0.023491672768	0.022238109122	-0.001253563646	0.001253563646
Disk GCE to Square GCE	square_obc	0.023563953956	0.022310997400	-0.001252956556	0.001252956556
Disk GCE to Square GCE	square_obc	0.023636457544	0.022384124578	-0.001252332966	0.001252332966
Disk GCE to Square GCE	square_obc	0.023709184217	0.022457491441	-0.001251692776	0.001251692776
Disk GCE to Square GCE	square_obc	0.023782134662	0.022531098772	-0.001251035890	0.001251035890
Disk GCE to Square GCE	square_obc	0.023855309567	0.022604682334	-0.001250627233	0.001250627233
Disk GCE to Square GCE	square_obc	0.023928709623	0.022678346907	-0.001250362716	0.001250362716
Disk GCE to Square GCE	square_obc	0.024002335522	0.022752288695	-0.001250046827	0.001250046827
Disk GCE to Square GCE	square_obc	0.024076187960	0.022826544697	-0.001249643263	0.001249643263
Disk GCE to Square GCE	square_obc	0.024150267633	0.022901043046	-0.001249224587	0.001249224587
Disk GCE to Square GCE	square_obc	0.024224575241	0.022975784533	-0.001248790708	0.001248790708
Disk GCE to Square GCE	square_obc	0.024299111485	0.023050769952	-0.001248341533	0.001248341533
Disk GCE to Square GCE	square_obc	0.024373877069	0.023126000098	-0.001247876971	0.001247876971
Disk GCE to Square GCE	square_obc	0.024448872698	0.023201174855	-0.001247697843	0.001247697843
Disk GCE to Square GCE	square_obc	0.024524099079	0.023276532583	-0.001247566496	0.001247566496
Disk GCE to Square GCE	square_obc	0.024599556924	0.023352196120	-0.001247360804	0.001247360804
Disk GCE to Square GCE	square_obc	0.024675246944	0.023428105612	-0.001247141332	0.001247141332
Disk GCE to Square GCE	square_obc	0.024751169853	0.023504261857	-0.001246907996	0.001246907996
Disk GCE to Square GCE	square_obc	0.024827326368	0.023580665659	-0.001246660709	0.001246660709
Disk GCE to Square GCE	square_obc	0.024903717208	0.023657317822	-0.001246399386	0.001246399386
Disk GCE to Square GCE	square_obc	0.024980343095	0.023734219154	-0.001246123941	0.001246123941
Disk GCE to Square GCE	square_obc	0.025057204750	0.023811114194	-0.001246090556	0.001246090556
Disk GCE to Square GCE	square_obc	0.025134302899	0.023888227532	-0.001246075367	0.001246075367
Disk GCE to Square GCE	square_obc	0.025211638271	0.023965590605	-0.001246047666	0.001246047666
Disk GCE to Square GCE	square_obc	0.025289211595	0.024043204221	-0.001246007374	0.001246007374
Disk GCE to Square GCE	square_obc	0.025367023604	0.024121069192	-0.001245954412	0.001245954412
Disk GCE to Square GCE	square_obc	0.025445075030	0.024199186333	-0.001245888697	0.001245888697
Disk GCE to Square GCE	square_obc	0.025523366613	0.024277556459	-0.001245810154	0.001245810154
Disk GCE to Square GCE	square_obc	0.025601899089	0.024356180391	-0.001245718698	0.001245718698
Disk GCE to Square GCE	square_obc	0.025680673201	0.024434924838	-0.001245748363	0.001245748363
Disk GCE to Square GCE	square_obc	0.025759689691	0.024513786215	-0.001245903476	0.001245903476
Disk GCE to Square GCE	square_obc	0.025838949307	0.024592902110	-0.001246047197	0.001246047197
Disk GCE to Square GCE	square_obc	0.025918452795	0.024672273344	-0.001246179451	0.001246179451
Disk GCE to Square GCE	square_obc	0.025998200906	0.024751900741	-0.001246300165	0.001246300165
Disk GCE to Square GCE	square_obc	0.026078194394	0.024831785128	-0.001246409266	0.001246409266
Disk GCE to Square GCE	square_obc	0.026158434011	0.024911927334	-0.001246506677	0.001246506677
Disk GCE to Square GCE	square_obc	0.026238920518	0.024992328191	-0.001246592327	0.001246592327
Disk GCE to Square GCE	square_obc	0.026319654671	0.025072988695	-0.001246665976	0.001246665976
Disk GCE to Square GCE	square_obc	0.026400637235	0.025153653856	-0.001246983379	0.001246983379
Disk GCE to Square GCE	square_obc	0.026481868972	0.025234578534	-0.001247290438	0.001247290438
Disk GCE to Square GCE	square_obc	0.026563350651	0.025315763565	-0.001247587086	0.001247587086
Disk GCE to Square GCE	square_obc	0.026645083039	0.025397209784	-0.001247873255	0.001247873255
Disk GCE to Square GCE	square_obc	0.026727066908	0.025478918034	-0.001248148874	0.001248148874
Disk GCE to Square GCE	square_obc	0.026809303033	0.025560889157	-0.001248413876	0.001248413876
Disk GCE to Square GCE	square_obc	0.026891792188	0.025643123851	-0.001248668337	0.001248668337
Disk GCE to Square GCE	square_obc	0.026974535153	0.025725617447	-0.001248917706	0.001248917706
Disk GCE to Square GCE	square_obc	0.027057532709	0.025808291125	-0.001249241584	0.001249241584
Disk GCE to Square GCE	square_obc	0.027140785639	0.025891083017	-0.001249702622	0.001249702622
Disk GCE to Square GCE	square_obc	0.027224294729	0.025974140502	-0.001250154227	0.001250154227
Disk GCE to Square GCE	square_obc	0.027308060766	0.026057464431	-0.001250596335	0.001250596335
Disk GCE to Square GCE	square_obc	0.027392084542	0.026141055660	-0.001251028882	0.001251028882
Disk GCE to Square GCE	square_obc	0.027476366849	0.026224915047	-0.001251451802	0.001251451802
Disk GCE to Square GCE	square_obc	0.027560908484	0.026309043450	-0.001251865034	0.001251865034
Disk GCE to Square GCE	square_obc	0.027645710243	0.026393419229	-0.001252291014	0.001252291014
Disk GCE to Square GCE	square_obc	0.027730772928	0.026478063644	-0.001252709284	0.001252709284
Disk GCE to Square GCE	square_obc	0.027816097341	0.026562891366	-0.001253205975	0.001253205975
Disk GCE to Square GCE	square_obc	0.027901684287	0.026647882206	-0.001253802081	0.001253802081
Disk GCE to Square GCE	square_obc	0.027987534575	0.026733144984	-0.001254389591	0.001254389591
