beta	temperature	nsites	canonical_n	target_density	mu_grand_canonical	avg_n_grand_canonical	kappa_grand_canonical	kappa_canonical
37.000000	0.027027027027	113	57	0.504424778761	0.004165479453	57.000000000000	1.058058053917e+00	0.000000000000e+00
38.000000	0.026315789474	113	57	0.504424778761	0.004056018718	57.000000000000	1.086611285480e+00	0.000000000000e+00
39.000000	0.025641025641	113	57	0.504424778761	0.003952138562	57.000000000000	1.115171695978e+00	0.000000000000e+00
40.000000	0.025000000000	113	57	0.504424778761	0.003853427309	57.000000000000	1.143737931611e+00	0.000000000000e+00
41.000000	0.024390243902	113	57	0.504424778761	0.003759512000	57.000000000000	1.172308890496e+00	0.000000000000e+00
42.000000	0.023809523810	113	57	0.504424778761	0.003670054094	57.000000000000	1.200883676549e+00	0.000000000000e+00
43.000000	0.023255813953	113	57	0.504424778761	0.003584745696	57.000000000000	1.229461561635e+00	0.000000000000e+00
44.000000	0.022727272727	113	57	0.504424778761	0.003503306252	57.000000000000	1.258041954550e+00	0.000000000000e+00
45.000000	0.022222222222	113	57	0.504424778761	0.003425479651	57.000000000000	1.286624375625e+00	0.000000000000e+00
46.000000	0.021739130435	113	57	0.504424778761	0.003351031672	57.000000000000	1.315208435962e+00	0.000000000000e+00
47.000000	0.021276595745	113	57	0.504424778761	0.003279747733	57.000000000000	1.343793820476e+00	0.000000000000e+00
48.000000	0.020833333333	113	57	0.504424778761	0.003211430909	57.000000000000	1.372380274051e+00	0.000000000000e+00
49.000000	0.020408163265	113	57	0.504424778761	0.003145900178	57.000000000000	1.400967590260e+00	0.000000000000e+00
50.000000	0.020000000000	113	57	0.504424778761	0.003082988864	57.000000000000	1.429555602175e+00	0.000000000000e+00
51.000000	0.019607843137	113	57	0.504424778761	0.003022543264	57.000000000000	1.458144174891e+00	0.000000000000e+00
52.000000	0.019230769231	113	57	0.504424778761	0.002964421416	57.000000000000	1.486733199443e+00	0.000000000000e+00
53.000000	0.018867924528	113	57	0.504424778761	0.002908492013	57.000000000000	1.515322587869e+00	0.000000000000e+00
54.000000	0.018518518519	113	57	0.504424778761	0.002854633427	57.000000000000	1.543912269198e+00	0.000000000000e+00
55.000000	0.018181818182	113	57	0.504424778761	0.002802732838	57.000000000000	1.572502186198e+00	0.000000000000e+00
56.000000	0.017857142857	113	57	0.504424778761	0.002752685457	57.000000000000	1.601092292740e+00	0.000000000000e+00
57.000000	0.017543859649	113	57	0.504424778761	0.002704393828	57.000000000000	1.629682551663e+00	0.000000000000e+00
58.000000	0.017241379310	113	57	0.504424778761	0.002657767198	57.000000000000	1.658272933041e+00	0.000000000000e+00
59.000000	0.016949152542	113	57	0.504424778761	0.002612720954	57.000000000000	1.686863412789e+00	0.000000000000e+00
60.000000	0.016666666667	113	57	0.504424778761	0.002569176113	57.000000000000	1.715453971529e+00	0.000000000000e+00
61.000000	0.016393442623	113	57	0.504424778761	0.002527058866	57.000000000000	1.744044593679e+00	0.000000000000e+00
62.000000	0.016129032258	113	57	0.504424778761	0.002486300158	57.000000000000	1.772635266711e+00	0.000000000000e+00
63.000000	0.015873015873	113	57	0.504424778761	0.002446835312	57.000000000000	1.801225980559e+00	0.000000000000e+00
64.000000	0.015625000000	113	57	0.504424778761	0.002408603694	57.000000000000	1.829816727139e+00	0.000000000000e+00
65.000000	0.015384615385	113	57	0.504424778761	0.002371548394	57.000000000000	1.858407499958e+00	0.000000000000e+00
66.000000	0.015151515152	113	57	0.504424778761	0.002335615953	57.000000000000	1.886998293806e+00	0.000000000000e+00
67.000000	0.014925373134	113	57	0.504424778761	0.002300756099	57.000000000000	1.915589104501e+00	0.000000000000e+00
68.000000	0.014705882353	113	57	0.504424778761	0.002266921517	57.000000000000	1.944179928691e+00	0.000000000000e+00
69.000000	0.014492753623	113	57	0.504424778761	0.002234067633	57.000000000000	1.972770763686e+00	0.000000000000e+00
70.000000	0.014285714286	113	57	0.504424778761	0.002202152421	57.000000000000	2.001361607330e+00	0.000000000000e+00
71.000000	0.014084507042	113	57	0.504424778761	0.002171136221	57.000000000000	2.029952457896e+00	0.000000000000e+00
72.000000	0.013888888889	113	57	0.504424778761	0.002140981575	57.000000000000	2.058543314001e+00	0.000000000000e+00
73.000000	0.013698630137	113	57	0.504424778761	0.002111653079	57.000000000000	2.087134174536e+00	0.000000000000e+00
74.000000	0.013513513514	113	57	0.504424778761	0.002083117241	57.000000000000	2.115725038613e+00	0.000000000000e+00
75.000000	0.013333333333	113	57	0.504424778761	0.002055342356	57.000000000000	2.144315905523e+00	0.000000000000e+00
76.000000	0.013157894737	113	57	0.504424778761	0.002028298386	57.000000000000	2.172906774698e+00	0.000000000000e+00
77.000000	0.012987012987	113	57	0.504424778761	0.002001956856	57.000000000000	2.201497645681e+00	0.000000000000e+00
78.000000	0.012820512821	113	57	0.504424778761	0.001976290747	57.000000000000	2.230088518110e+00	0.000000000000e+00
79.000000	0.012658227848	113	57	0.504424778761	0.001951274413	57.000000000000	2.258679391694e+00	0.000000000000e+00
80.000000	0.012500000000	113	57	0.504424778761	0.001926883486	57.000000000000	2.287270266200e+00	0.000000000000e+00
81.000000	0.012345679012	113	57	0.504424778761	0.001903094803	57.000000000000	2.315861141443e+00	0.000000000000e+00
82.000000	0.012195121951	113	57	0.504424778761	0.001879886332	57.000000000000	2.344452017273e+00	0.000000000000e+00
83.000000	0.012048192771	113	57	0.504424778761	0.001857237101	57.000000000000	2.373042893573e+00	0.000000000000e+00
84.000000	0.011904761905	113	57	0.504424778761	0.001835127136	57.000000000000	2.401633770247e+00	0.000000000000e+00
85.000000	0.011764705882	113	57	0.504424778761	0.001813537406	57.000000000000	2.430224647221e+00	0.000000000000e+00
86.000000	0.011627906977	113	57	0.504424778761	0.001792449763	57.000000000000	2.458815524432e+00	0.000000000000e+00
87.000000	0.011494252874	113	57	0.504424778761	0.001771846893	57.000000000000	2.487406401834e+00	0.000000000000e+00
88.000000	0.011363636364	113	57	0.504424778761	0.001751712269	57.000000000000	2.515997279387e+00	0.000000000000e+00
89.000000	0.011235955056	113	57	0.504424778761	0.001732030109	57.000000000000	2.544588157061e+00	0.000000000000e+00
90.000000	0.011111111111	113	57	0.504424778761	0.001712785330	57.000000000000	2.573179034832e+00	0.000000000000e+00
91.000000	0.010989010989	113	57	0.504424778761	0.001693963514	57.000000000000	2.601769912679e+00	0.000000000000e+00
92.000000	0.010869565217	113	57	0.504424778761	0.001675550867	57.000000000000	2.630360790588e+00	0.000000000000e+00
93.000000	0.010752688172	113	57	0.504424778761	0.001657534191	57.000000000000	2.658951668546e+00	0.000000000000e+00
94.000000	0.010638297872	113	57	0.504424778761	0.001639900849	57.000000000000	2.687542546542e+00	0.000000000000e+00
95.000000	0.010526315789	113	57	0.504424778761	0.001622638735	57.000000000000	2.716133424569e+00	0.000000000000e+00
96.000000	0.010416666667	113	57	0.504424778761	0.001605736248	57.000000000000	2.744724302621e+00	0.000000000000e+00
97.000000	0.010309278351	113	57	0.504424778761	0.001589182266	57.000000000000	2.773315180693e+00	0.000000000000e+00
98.000000	0.010204081633	113	57	0.504424778761	0.001572966121	57.000000000000	2.801906058781e+00	0.000000000000e+00
99.000000	0.010101010101	113	57	0.504424778761	0.001557077574	57.000000000000	2.830496936880e+00	0.000000000000e+00
100.000000	0.010000000000	113	57	0.504424778761	0.001541506798	57.000000000000	2.859087814990e+00	0.000000000000e+00
