beta	kinetic_per_particle	kinetic_stderr	potential_per_particle	potential_stderr	total_per_particle	total_stderr	time_slices	nsamples	batches
0.5	-1.4517273448229615	0.04966788632419438	1.2501741522172285	0.024941013980878172	-0.20155319260573298	0.040843187809005074	10.0	4.0	1.0
1.2	-1.3376144434434831	0.07883891317717648	1.3597106504449266	0.08337389131472664	0.022096207001443484	0.11487632127003748	12.0	4.0	1.0
