level_index	eigenvalue
1	-3.915631962547
2	-3.787690919065
3	-3.787690919065
4	-3.625665476489
5	-3.620070791696
6	-3.566395953821
7	-3.425998245056
8	-3.425998245056
9	-3.312432079371
10	-3.312432079371
11	-3.206833521120
12	-3.195010208677
13	-3.033920779960
14	-3.029649437135
15	-2.980163136003
16	-2.952399722672
17	-2.952399722672
18	-2.729588955416
19	-2.729588955416
20	-2.699383904338
21	-2.665703065593
22	-2.630768651770
23	-2.630768651770
24	-2.434942751157
25	-2.397952708973
26	-2.397952708973
27	-2.394466898056
28	-2.280560842606
29	-2.258611885337
30	-2.227218225602
31	-2.120987349125
32	-2.090736736348
33	-2.090736736348
34	-2.066651577922
35	-1.908639028214
36	-1.908639028214
37	-1.822957736324
38	-1.822957736324
39	-1.796548790213
40	-1.778990400884
41	-1.778990400884
42	-1.732530338029
43	-1.593548993298
44	-1.554384267852
45	-1.506611861264
46	-1.457765902185
47	-1.446166015444
48	-1.446166015444
49	-1.414213562373
50	-1.370888854109
51	-1.340397840884
52	-1.228029016235
53	-1.228029016235
54	-1.198814216880
55	-1.155791784396
56	-1.155791784396
57	-1.078742760440
58	-1.047403795931
59	-1.047403795931
60	-0.944565517164
61	-0.927344130412
62	-0.927344130412
63	-0.916043749203
64	-0.877651750911
65	-0.827279069352
66	-0.827279069352
67	-0.804042946066
68	-0.724523705766
69	-0.659575809574
70	-0.638304751678
71	-0.638304751678
72	-0.636954215267
73	-0.529273442642
74	-0.528059155746
75	-0.501745697403
76	-0.501745697403
77	-0.464449422936
78	-0.436551576224
79	-0.436551576224
80	-0.434166381278
81	-0.427517296987
82	-0.386922726633
83	-0.334220077894
84	-0.320005314961
85	-0.320005314961
86	-0.276373351518
87	-0.232838567424
88	-0.232838567424
89	-0.141869041299
90	-0.141869041299
91	-0.000000000000
92	-0.000000000000
93	-0.000000000000
94	-0.000000000000
95	-0.000000000000
96	-0.000000000000
97	-0.000000000000
98	-0.000000000000
99	0.000000000000
100	0.000000000000
101	0.000000000000
102	0.000000000000
103	0.000000000000
104	0.000000000000
105	0.000000000000
106	0.000000000000
107	0.000000000000
108	0.141869041299
109	0.141869041299
110	0.232838567424
111	0.232838567424
112	0.276373351518
113	0.320005314961
114	0.320005314961
115	0.334220077894
116	0.386922726633
117	0.427517296987
118	0.434166381278
119	0.436551576224
120	0.436551576224
121	0.464449422936
122	0.501745697403
123	0.501745697403
124	0.528059155746
125	0.529273442642
126	0.636954215267
127	0.638304751678
128	0.638304751678
129	0.659575809574
130	0.724523705766
131	0.804042946066
132	0.827279069352
133	0.827279069352
134	0.877651750911
135	0.916043749203
136	0.927344130412
137	0.927344130412
138	0.944565517164
139	1.047403795931
140	1.047403795931
141	1.078742760440
142	1.155791784396
143	1.155791784396
144	1.198814216880
145	1.228029016235
146	1.228029016235
147	1.340397840884
148	1.370888854109
149	1.414213562373
150	1.446166015444
151	1.446166015444
152	1.457765902185
153	1.506611861264
154	1.554384267852
155	1.593548993298
156	1.732530338029
157	1.778990400884
158	1.778990400884
159	1.796548790213
160	1.822957736324
161	1.822957736324
162	1.908639028214
163	1.908639028214
164	2.066651577922
165	2.090736736348
166	2.090736736348
167	2.120987349125
168	2.227218225602
169	2.258611885337
170	2.280560842606
171	2.394466898056
172	2.397952708973
173	2.397952708973
174	2.434942751157
175	2.630768651770
176	2.630768651770
177	2.665703065593
178	2.699383904338
179	2.729588955416
180	2.729588955416
181	2.952399722672
182	2.952399722672
183	2.980163136003
184	3.029649437135
185	3.033920779960
186	3.195010208677
187	3.206833521120
188	3.312432079371
189	3.312432079371
190	3.425998245056
191	3.425998245056
192	3.566395953821
193	3.620070791696
194	3.625665476489
195	3.787690919065
196	3.787690919065
197	3.915631962547
