temperature	specific_heat_per_particle_grand_canonical	specific_heat_per_particle_canonical
1.000000000000	0.326446902835	0.326427011592
0.500000000000	0.598663027705	0.598617244833
0.333333333333	0.385091352184	0.385041789336
0.250000000000	0.291965123561	0.291916135770
0.200000000000	0.240341512571	0.240292571172
0.166666666667	0.206581829749	0.206532709197
0.142857142857	0.182335881402	0.182286513632
0.125000000000	0.163872439136	0.163822811445
0.111111111111	0.149237697819	0.149187817538
0.100000000000	0.137293646628	0.137243528105
0.090909090909	0.127325349189	0.127275008652
0.083333333333	0.118857573721	0.118807027191
0.076923076923	0.111560298205	0.111509560658
0.071428571429	0.105196195405	0.105145280537
0.066666666667	0.099589654067	0.099538574275
0.062500000000	0.094607599830	0.094556366256
0.058823529412	0.090147137647	0.090095760294
0.055555555556	0.086127317589	0.086075805439
0.052631578947	0.082483488785	0.082431849898
0.050000000000	0.079163331054	0.079111572621
0.047619047619	0.076124004813	0.076072133195
0.045454545455	0.073330064818	0.073278085563
0.043478260870	0.070751906964	0.070699824741
0.041666666667	0.068364594328	0.068312412889
0.040000000000	0.066146957717	0.066094679767
0.038461538462	0.064080898008	0.064028525105
0.037037037037	0.062150839002	0.062098371421
0.035714285714	0.060343293967	0.060290730546
0.034482758621	0.058646519104	0.058593857188
0.033333333333	0.057050234227	0.056997469522
0.032258064516	0.055545395900	0.055492522364
0.031250000000	0.054124011921	0.054071021785
0.030303030303	0.052778988649	0.052725872397
0.029411764706	0.051504004634	0.051450751061
0.028571428571	0.050293405446	0.050240001769
0.027777777778	0.049142115694	0.049088547513
0.027027027027	0.048045565046	0.047991816655
0.026315789474	0.046999625758	0.046945680283
0.025641025641	0.046000559661	0.045946399192
0.025000000000	0.045044972931	0.044990578825
0.024390243902	0.044129777400	0.044075130426
0.023809523810	0.043252157225	0.043197237840
0.023255813953	0.042409540107	0.042354328677
0.022727272727	0.041599572286	0.041544049323
0.022222222222	0.040820096735	0.040764243014
0.021739130435	0.040069134055	0.040012931002
0.021276595745	0.039344865654	0.039288295434
0.020833333333	0.038645618885	0.038588664457
0.020408163265	0.037969853843	0.037912499291
0.020000000000	0.037316151606	0.037258382217
0.019607843137	0.036683203710	0.036625006096
0.019230769231	0.036069802687	0.036011164878
0.018867924528	0.035474833560	0.035415744983
0.018518518519	0.034897266129	0.034837717763
0.018181818182	0.034336148008	0.034276132447
0.017857142857	0.033790598254	0.033730109755
0.017543859649	0.033259801601	0.033198835966
0.017241379310	0.032743003195	0.032681557733
0.016949152542	0.032239503732	0.032177577398
0.016666666667	0.031748655059	0.031686248401
0.016393442623	0.031269856129	0.031206971192
0.016129032258	0.030802549237	0.030739189424
0.015873015873	0.030346216628	0.030282386776
0.015625000000	0.029900377331	0.029836083645
0.015384615385	0.029464584249	0.029399834182
0.015151515152	0.029038421523	0.028973223724
0.014925373134	0.028621502026	0.028555866164
0.014705882353	0.028213465111	0.028147401999
0.014492753623	0.027813974521	0.027747495898
0.014285714286	0.027422716476	0.027355834827
0.014084507042	0.027039397876	0.026972126683
0.013888888889	0.026663744635	0.026596098006
0.013698630137	0.026295500241	0.026227492782
0.013513513514	0.025934424310	0.025866071360
0.013333333333	0.025580291306	0.025511608642
0.013157894737	0.025232889395	0.025163893062
0.012987012987	0.024892019324	0.024822725873
0.012820512821	0.024557493420	0.024487919766
0.012658227848	0.024229134695	0.024159297691
0.012500000000	0.023906775976	0.023836692736
0.012345679012	0.023590259144	0.023519946903
0.012195121951	0.023279434393	0.023208910379
0.012048192771	0.022974159581	0.022903441146
0.011904761905	0.022674299646	0.022603403950
0.011764705882	0.022379726030	0.022308670226
0.011627906977	0.022090316168	0.022019117216
0.011494252874	0.021805953021	0.021734627720
0.011363636364	0.021526524688	0.021455089528
0.011235955056	0.021251923943	0.021180395143
0.011111111111	0.020982047925	0.020910441847
0.010989010989	0.020716797813	0.020645130144
0.010869565217	0.020456078467	0.020384364570
0.010752688172	0.020199798246	0.020128053416
0.010638297872	0.019947868676	0.019876107566
0.010526315789	0.019700204239	0.019628441216
0.010416666667	0.019456722188	0.019384971402
0.010309278351	0.019217342334	0.019145617477
0.010204081633	0.018981986884	0.018910301075
0.010101010101	0.018750580255	0.018678946383
0.010000000000	0.018510787791	0.018439235556
