beta	temperature	nsites	canonical_n	mu_grand_canonical	avg_n_grand_canonical	energy_per_particle_grand_canonical	energy_per_particle_canonical
1.000000	1.000000000000	613	307	0.005458966716	307.000000000000	-1.213581621588	-1.214558974627
2.000000	0.500000000000	613	307	0.004368492802	307.000000000000	-1.451696750284	-1.452291030831
3.000000	0.333333333333	613	307	0.003941853945	307.000000000000	-1.513952002769	-1.514365190845
4.000000	0.250000000000	613	307	0.003690187654	307.000000000000	-1.538765160132	-1.539082451720
5.000000	0.200000000000	613	307	0.003518118839	307.000000000000	-1.551240756659	-1.551498618418
6.000000	0.166666666667	613	307	0.003389871482	307.000000000000	-1.558437847037	-1.558654837126
7.000000	0.142857142857	613	307	0.003287981455	307.000000000000	-1.562981608316	-1.563168244112
8.000000	0.125000000000	613	307	0.003202432917	307.000000000000	-1.566037220505	-1.566199941849
9.000000	0.111111111111	613	307	0.003126942770	307.000000000000	-1.568189095583	-1.568332146949
10.000000	0.100000000000	613	307	0.003057446238	307.000000000000	-1.569758190585	-1.569884590345
11.000000	0.090909090909	613	307	0.002991343671	307.000000000000	-1.570933648998	-1.571045701581
12.000000	0.083333333333	613	307	0.002927044060	307.000000000000	-1.571833378689	-1.571932946208
13.000000	0.076923076923	613	307	0.002863650162	307.000000000000	-1.572534293471	-1.572622940220
14.000000	0.071428571429	613	307	0.002800729765	307.000000000000	-1.573088452810	-1.573167523519
15.000000	0.066666666667	613	307	0.002738148936	307.000000000000	-1.573532174502	-1.573602838827
16.000000	0.062500000000	613	307	0.002675952814	307.000000000000	-1.573891433960	-1.573954714146
17.000000	0.058823529412	613	307	0.002614283037	307.000000000000	-1.574185198939	-1.574241989234
18.000000	0.055555555556	613	307	0.002553322790	307.000000000000	-1.574427564181	-1.574478646185
19.000000	0.052631578947	613	307	0.002493262080	307.000000000000	-1.574629160645	-1.574675216487
20.000000	0.050000000000	613	307	0.002434277315	307.000000000000	-1.574798110827	-1.574839734985
21.000000	0.047619047619	613	307	0.002376520626	307.000000000000	-1.574940691328	-1.574978401369
22.000000	0.045454545455	613	307	0.002320115551	307.000000000000	-1.575061801506	-1.575096047828
23.000000	0.043478260870	613	307	0.002265156657	307.000000000000	-1.575165300637	-1.575196475236
24.000000	0.041666666667	613	307	0.002211711414	307.000000000000	-1.575254254098	-1.575282698368
25.000000	0.040000000000	613	307	0.002159823210	307.000000000000	-1.575331115447	-1.575357127055
26.000000	0.038461538462	613	307	0.002109514799	307.000000000000	-1.575397862635	-1.575421701527
27.000000	0.037037037037	613	307	0.002060791749	307.000000000000	-1.575456100948	-1.575477994552
28.000000	0.035714285714	613	307	0.002013645646	307.000000000000	-1.575507141507	-1.575527289219
29.000000	0.034482758621	613	307	0.001968056959	307.000000000000	-1.575552061635	-1.575570638669
30.000000	0.033333333333	613	307	0.001923997506	307.000000000000	-1.575591751629	-1.575608912312
31.000000	0.032258064516	613	307	0.001881432535	307.000000000000	-1.575626951253	-1.575642831843
32.000000	0.031250000000	613	307	0.001840322459	307.000000000000	-1.575658278410	-1.575672999495
33.000000	0.030303030303	613	307	0.001800624268	307.000000000000	-1.575686251787	-1.575699920345
34.000000	0.029411764706	613	307	0.001762292679	307.000000000000	-1.575711308874	-1.575724020025
