beta	temperature	nsites	canonical_n	mu_grand_canonical	avg_n_grand_canonical	energy_per_particle_grand_canonical	energy_per_particle_canonical	specific_heat_per_particle_grand_canonical	specific_heat_per_particle_canonical
25.000000	0.040000000000	613	307	0.002159823210	307.000000000000	-1.575331115447	-1.575357127055	0.044877667784	0.043438487220
26.000000	0.038461538462	613	307	0.002109514799	307.000000000000	-1.575397862635	-1.575421701527	0.042245099388	0.040853213943
27.000000	0.037037037037	613	307	0.002060791749	307.000000000000	-1.575456100948	-1.575477994552	0.039832148797	0.038486713598
28.000000	0.035714285714	613	307	0.002013645646	307.000000000000	-1.575507141507	-1.575527289219	0.037616589234	0.036316493855
29.000000	0.034482758621	613	307	0.001968056959	307.000000000000	-1.575552061635	-1.575570638669	0.035578555991	0.034322510738
30.000000	0.033333333333	613	307	0.001923997506	307.000000000000	-1.575591751629	-1.575608912312	0.033700328186	0.032486928393
31.000000	0.032258064516	613	307	0.001881432535	307.000000000000	-1.575626951253	-1.575642831843	0.031966118403	0.030793891563
32.000000	0.031250000000	613	307	0.001840322459	307.000000000000	-1.575658278410	-1.575672999495	0.030361873383	0.029229313186
33.000000	0.030303030303	613	307	0.001800624268	307.000000000000	-1.575686251787	-1.575699920345	0.028875088019	0.027780678682
34.000000	0.029411764706	613	307	0.001762292679	307.000000000000	-1.575711308874	-1.575724020025	0.027494634025	0.026436867548
35.000000	0.028571428571	613	307	0.001725281054	307.000000000000	-1.575733820358	-1.575745658870	0.026210603865	0.025187992192
36.000000	0.027777777778	613	307	0.001689542131	307.000000000000	-1.575754101697	-1.575765143278	0.025014169906	0.024025253566
37.000000	0.027027027027	613	307	0.001655028596	307.000000000000	-1.575772422472	-1.575782734879	0.023897458260	0.022940812538
38.000000	0.026315789474	613	307	0.001621693532	307.000000000000	-1.575789013981	-1.575798657979	0.022853436533	0.021927675906
39.000000	0.025641025641	613	307	0.001589490760	307.000000000000	-1.575804075432	-1.575813105621	0.021875814427	0.020979595834
40.000000	0.025000000000	613	307	0.001558375098	307.000000000000	-1.575817779023	-1.575826244561	0.020958956089	0.020090981407
41.000000	0.024390243902	613	307	0.001528302555	307.000000000000	-1.575830274127	-1.575838219348	0.020097803075	0.019256820925
42.000000	0.023809523810	613	307	0.001499230465	307.000000000000	-1.575841690746	-1.575849155710	0.019287806781	0.018472613861
43.000000	0.023255813953	613	307	0.001471117587	307.000000000000	-1.575852142388	-1.575859163355	0.018524869285	0.017734311384
44.000000	0.022727272727	613	307	0.001443924159	307.000000000000	-1.575861728463	-1.575868338308	0.017805291616	0.017038264228
45.000000	0.022222222222	613	307	0.001417611934	307.000000000000	-1.575870536285	-1.575876764867	0.017125728519	0.016381177141
46.000000	0.021739130435	613	307	0.001392144193	307.000000000000	-1.575878642762	-1.575884517248	0.016483148907	0.015760069088
47.000000	0.021276595745	613	307	0.001367485736	307.000000000000	-1.575886115820	-1.575891660963	0.015874801280	0.015172238354
48.000000	0.020833333333	613	307	0.001343602865	307.000000000000	-1.575893015602	-1.575898253996	0.015298183447	0.014615232002
49.000000	0.020408163265	613	307	0.001320463354	307.000000000000	-1.575899395494	-1.575904347796	0.014751015997	0.014086819117
50.000000	0.020000000000	613	307	0.001298036414	307.000000000000	-1.575905302996	-1.575909988123	0.014231219016	0.013584967279
51.000000	0.019607843137	613	307	0.001276292651	307.000000000000	-1.575910780469	-1.575915215770	0.013736891616	0.013107821887
52.000000	0.019230769231	613	307	0.001255204018	307.000000000000	-1.575915865773	-1.575920067186	0.013266293911	0.012653687953
53.000000	0.018867924528	613	307	0.001234743768	307.000000000000	-1.575920592816	-1.575924575007	0.012817831111	0.012221014020
54.000000	0.018518518519	613	307	0.001214886401	307.000000000000	-1.575924992032	-1.575928768513	0.012390039452	0.011808377982
55.000000	0.018181818182	613	307	0.001195607616	307.000000000000	-1.575929090786	-1.575932674031	0.011981573722	0.011414474493
56.000000	0.017857142857	613	307	0.001176884259	307.000000000000	-1.575932913734	-1.575936315273	0.011591196188	0.011038103810
57.000000	0.017543859649	613	307	0.001158694269	307.000000000000	-1.575936483130	-1.575939713638	0.011217766726	0.010678161856
58.000000	0.017241379310	613	307	0.001141016629	307.000000000000	-1.575939819099	-1.575942888472	0.010860234008	0.010333631380
59.000000	0.016949152542	613	307	0.001123831318	307.000000000000	-1.575942939869	-1.575945857296	0.010517627624	0.010003574087
60.000000	0.016666666667	613	307	0.001107119262	307.000000000000	-1.575945861976	-1.575948636001	0.010189051016	0.009687123539
61.000000	0.016393442623	613	307	0.001090862286	307.000000000000	-1.575948600453	-1.575951239031	0.009873675112	0.009383478843
62.000000	0.016129032258	613	307	0.001075043073	307.000000000000	-1.575951168977	-1.575953679527	0.009570732601	0.009091898940
63.000000	0.015873015873	613	307	0.001059645118	307.000000000000	-1.575953580022	-1.575955969467	0.009279512769	0.008811697492
64.000000	0.015625000000	613	307	0.001044652684	307.000000000000	-1.575955844973	-1.575958119787	0.008999356810	0.008542238283
65.000000	0.015384615385	613	307	0.001030050771	307.000000000000	-1.575957974239	-1.575960140482	0.008729653583	0.008282931013
66.000000	0.015151515152	613	307	0.001015825069	307.000000000000	-1.575959977353	-1.575962040701	0.008469835761	0.008033227550
67.000000	0.014925373134	613	307	0.001001961927	307.000000000000	-1.575961863053	-1.575963828833	0.008219376319	0.007792618452
68.000000	0.014705882353	613	307	0.000988448318	307.000000000000	-1.575963639361	-1.575965512574	0.007977785343	0.007560629872
69.000000	0.014492753623	613	307	0.000975271807	307.000000000000	-1.575965313652	-1.575967099001	0.007744607095	0.007336820821
70.000000	0.014285714286	613	307	0.000962420518	307.000000000000	-1.575966892714	-1.575968594625	0.007519417357	0.007120780428
71.000000	0.014084507042	613	307	0.000949883107	307.000000000000	-1.575968382802	-1.575970005442	0.007301820981	0.006912125648
72.000000	0.013888888889	613	307	0.000937648734	307.000000000000	-1.575969789687	-1.575971336987	0.007091449647	0.006710499146
73.000000	0.013698630137	613	307	0.000925707035	307.000000000000	-1.575971118701	-1.575972594369	0.006887959810	0.006515567307
74.000000	0.013513513514	613	307	0.000914048101	307.000000000000	-1.575972374772	-1.575973782312	0.006691030811	0.006327018415
75.000000	0.013333333333	613	307	0.000902662451	307.000000000000	-1.575973562466	-1.575974905187	0.006500363133	0.006144560925
76.000000	0.013157894737	613	307	0.000891541011	307.000000000000	-1.575974686013	-1.575975967045	0.006315676810	0.005967922120
77.000000	0.012987012987	613	307	0.000880675093	307.000000000000	-1.575975749335	-1.575976971642	0.006136709948	0.005796846531
78.000000	0.012820512821	613	307	0.000870056378	307.000000000000	-1.575976756078	-1.575977922466	0.005963217376	0.005631094721
79.000000	0.012658227848	613	307	0.000859676892	307.000000000000	-1.575977709630	-1.575978822758	0.005794969395	0.005470442167
80.000000	0.012500000000	613	307	0.000849528993	307.000000000000	-1.575978613143	-1.575979675532	0.005631750615	0.005314678015
81.000000	0.012345679012	613	307	0.000839605354	307.000000000000	-1.575979469552	-1.575980483595	0.005473358894	0.005163604227
82.000000	0.012195121951	613	307	0.000829898944	307.000000000000	-1.575980281595	-1.575981249562	0.005319604360	0.005017034551
83.000000	0.012048192771	613	307	0.000820403018	307.000000000000	-1.575981051826	-1.575981975872	0.005170308502	0.004874793671
84.000000	0.011904761905	613	307	0.000811111099	307.000000000000	-1.575981782629	-1.575982664802	0.005025303331	0.004736716483
85.000000	0.011764705882	613	307	0.000802016967	307.000000000000	-1.575982476232	-1.575983318478	0.004884430593	0.004602647314
86.000000	0.011627906977	613	307	0.000793114646	307.000000000000	-1.575983134720	-1.575983938891	0.004747541073	0.004472439253
87.000000	0.011494252874	613	307	0.000784398393	307.000000000000	-1.575983760045	-1.575984527899	0.004614493930	0.004345953445
88.000000	0.011363636364	613	307	0.000775862686	307.000000000000	-1.575984354034	-1.575985087247	0.004485156078	0.004223058637
89.000000	0.011235955056	613	307	0.000767502214	307.000000000000	-1.575984918401	-1.575985618565	0.004359401616	0.004103630663
90.000000	0.011111111111	613	307	0.000759311867	307.000000000000	-1.575985454754	-1.575986123386	0.004237111325	0.003987551797
91.000000	0.010989010989	613	307	0.000751286726	307.000000000000	-1.575985964602	-1.575986603146	0.004118172187	0.003874710410
92.000000	0.010869565217	613	307	0.000743422056	307.000000000000	-1.575986449362	-1.575987059194	0.004002476910	0.003765000465
93.000000	0.010752688172	613	307	0.000735713295	307.000000000000	-1.575986910366	-1.575987492797	0.003889923547	0.003658321263
94.000000	0.010638297872	613	307	0.000728156050	307.000000000000	-1.575987348870	-1.575987905146	0.003780415109	0.003554576907
95.000000	0.010526315789	613	307	0.000720746084	307.000000000000	-1.575987766051	-1.575988297363	0.003673859212	0.003453676075
96.000000	0.010416666667	613	307	0.000713479315	307.000000000000	-1.575988163021	-1.575988670504	0.003570167749	0.003355531737
97.000000	0.010309278351	613	307	0.000706351806	307.000000000000	-1.575988540827	-1.575989025560	0.003469256599	0.003260060746
98.000000	0.010204081633	613	307	0.000699359756	307.000000000000	-1.575988900455	-1.575989363470	0.003371045350	0.003167183741
99.000000	0.010101010101	613	307	0.000692499500	307.000000000000	-1.575989242836	-1.575989685116	0.003275457042	0.003076824642
100.000000	0.010000000000	613	307	0.000685767500	307.000000000000	-1.575989568848	-1.575989991330	0.003178272192	0.002984981244
