temperature	entropy_per_particle_grand_canonical	entropy_per_particle_canonical
1.000000000000	0.911717675925	0.900389085565
0.500000000000	0.584681080963	0.573907151989
0.333333333333	0.434472415060	0.424140316991
0.250000000000	0.349206114158	0.339205356996
0.200000000000	0.293689605829	0.283954220379
0.166666666667	0.254402256437	0.244890539618
0.142857142857	0.225027595892	0.215712514460
0.125000000000	0.202204602911	0.193068454441
0.111111111111	0.183972909411	0.175003663534
0.100000000000	0.169105774582	0.160294502699
0.090909090909	0.156790555127	0.148129757922
0.083333333333	0.146462963011	0.137945602829
0.076923076923	0.137715632255	0.129334661362
0.071428571429	0.130245006691	0.121993208088
0.066666666667	0.123819035253	0.115689038225
0.062500000000	0.118256673949	0.110241051486
0.058823529412	0.113414360472	0.105505751591
0.055555555556	0.109176764584	0.101367990014
0.052631578947	0.105450256434	0.097734412841
0.050000000000	0.102158162765	0.094528690822
0.047619047619	0.099237237695	0.091687964957
0.045454545455	0.096634983492	0.089160145727
0.043478260870	0.094307582334	0.086901827901
0.041666666667	0.092218277718	0.084876659499
0.040000000000	0.090336093546	0.083054052390
0.038461538462	0.088634811178	0.081408154049
0.037037037037	0.087092146344	0.079917021631
0.035714285714	0.085689082720	0.078561954484
0.034482758621	0.084409329465	0.077326951861
0.033333333333	0.083238877622	0.076198270281
0.032258064516	0.082165635845	0.075164060696
0.031250000000	0.081179130144	0.074214069925
0.030303030303	0.080270255508	0.073339394035
0.029411764706	0.079431069742	0.072532273931
0.028571428571	0.078654621775	0.071785925332
0.027777777778	0.077934808220	0.071094396878
0.027027027027	0.077266253135	0.070452451307
0.026315789474	0.076644206919	0.069855465638
0.025641025641	0.076064461024	0.069299347030
0.025000000000	0.075523275774	0.068780461643
0.024390243902	0.075017319092	0.068295574270
0.023809523810	0.074543614308	0.067841796985
0.023255813953	0.074099495576	0.067416545287
0.022727272727	0.073682569661	0.067017500551
0.022222222222	0.073290683090	0.066642577772
0.021739130435	0.072921893833	0.066289897782
0.021276595745	0.072574446808	0.065957763237
0.020833333333	0.072246752633	0.065644637812
0.020408163265	0.071937369156	0.065349128122
0.020000000000	0.071644985331	0.065069967974
0.019607843137	0.071368407131	0.064806004599
0.019230769231	0.071106545189	0.064556186606
0.018867924528	0.070858403936	0.064319553394
0.018518518519	0.070623072035	0.064095225841
0.018181818182	0.070399713924	0.063882398083
0.017857142857	0.070187562342	0.063680330251
0.017543859649	0.069985911690	0.063488342030
0.017241379310	0.069794112132	0.063305806946
0.016949152542	0.069611564347	0.063132147272
0.016666666667	0.069437714839	0.062966829501
0.016393442623	0.069272051749	0.062809360286
0.016129032258	0.069114101101	0.062659282825
0.015873015873	0.068963423438	0.062516173605
0.015625000000	0.068819610801	0.062379639488
0.015384615385	0.068682284004	0.062249315085
0.015151515152	0.068551090186	0.062124860397
0.014925373134	0.068425700598	0.062005958680
0.014705882353	0.068305808604	0.061892314521
0.014492753623	0.068191127870	0.061783652096
0.014285714286	0.068081390731	0.061679713590
0.014084507042	0.067976346696	0.061580257769
0.013888888889	0.067875761106	0.061485058678
0.013698630137	0.067779413902	0.061393904461
0.013513513514	0.067687098510	0.061306596282
0.013333333333	0.067598620821	0.061222947345
0.013157894737	0.067513798262	0.061142782005
0.012987012987	0.067432458952	0.061065934940
0.012820512821	0.067354440921	0.060992250414
0.012658227848	0.067279591406	0.060921581587
0.012500000000	0.067207766197	0.060853789888
0.012345679012	0.067138829045	0.060788744446
0.012195121951	0.067072651112	0.060726321554
0.012048192771	0.067009110474	0.060666404189
0.011904761905	0.066948091652	0.060608881567
0.011764705882	0.066889485196	0.060553648729
0.011627906977	0.066833187285	0.060500606161
0.011494252874	0.066779099374	0.060449659451
0.011363636364	0.066727127856	0.060400718961
0.011235955056	0.066677183758	0.060353699532
0.011111111111	0.066629182453	0.060308520208
0.010989010989	0.066583043400	0.060265103979
0.010869565217	0.066538689900	0.060223377546
0.010752688172	0.066496048869	0.060183271106
0.010638297872	0.066455050632	0.060144718140
0.010526315789	0.066415628721	0.060107655233
0.010416666667	0.066377719702	0.060072021889
0.010309278351	0.066341263003	0.060037760378
0.010204081633	0.066306200757	0.060004815574
0.010101010101	0.066272477658	0.059973134818
0.010000000000	0.066240040821	0.059942667788
