beta	temperature	nsites	canonical_n	mu_grand_canonical	avg_n_grand_canonical	energy_per_particle_grand_canonical	energy_per_particle_canonical	specific_heat_per_particle_grand_canonical	specific_heat_per_particle_canonical
1.000000	1.000000000000	797	399	0.004208344415	399.000000000000	-1.219805281497	-1.220559450268	0.326257583401	0.325882834841
2.000000	0.500000000000	797	399	0.003370677353	399.000000000000	-1.458025292466	-1.458483051365	0.600729754146	0.599857469417
3.000000	0.333333333333	797	399	0.003042079337	399.000000000000	-1.520170158570	-1.520488184977	0.391015573375	0.390054165258
4.000000	0.250000000000	797	399	0.002847875217	399.000000000000	-1.544917642105	-1.545161754756	0.297477375748	0.296520530800
5.000000	0.200000000000	797	399	0.002714987410	399.000000000000	-1.557354830539	-1.557553251327	0.245149448341	0.244188249129
6.000000	0.166666666667	797	399	0.002616178287	399.000000000000	-1.564529597972	-1.564696814686	0.210732889487	0.209759448378
7.000000	0.142857142857	797	399	0.002538380823	399.000000000000	-1.569062213288	-1.569206554014	0.185851976534	0.184857129203
8.000000	0.125000000000	797	399	0.002474232581	399.000000000000	-1.572115392933	-1.572242003633	0.166706269796	0.165679174693
9.000000	0.111111111111	797	399	0.002419099560	399.000000000000	-1.574271784219	-1.574384028223	0.151280754817	0.150211065492
10.000000	0.100000000000	797	399	0.002369869423	399.000000000000	-1.575850720212	-1.575950918831	0.138401145234	0.137281419735
11.000000	0.090909090909	797	399	0.002324399119	399.000000000000	-1.577039807124	-1.577129656618	0.127344175975	0.126171266635
12.000000	0.083333333333	797	399	0.002281221327	399.000000000000	-1.577955582625	-1.578036394312	0.117649258464	0.116424487928
13.000000	0.076923076923	797	399	0.002239360393	399.000000000000	-1.578673824602	-1.578746663395	0.109015921319	0.107744391690
14.000000	0.071428571429	797	399	0.002198200957	399.000000000000	-1.579245711872	-1.579311475871	0.101243447291	0.099932936440
15.000000	0.066666666667	797	399	0.002157387701	399.000000000000	-1.579706921003	-1.579766387236	0.094193806960	0.092853607681
16.000000	0.062500000000	797	399	0.002116747517	399.000000000000	-1.580082990156	-1.580136841272	0.087768482548	0.086408394937
17.000000	0.058823529412	797	399	0.002076229706	399.000000000000	-1.580392612273	-1.580441452822	0.081893926582	0.080523492625
18.000000	0.055555555556	797	399	0.002035861140	399.000000000000	-1.580649730132	-1.580694097277	0.076512482903	0.075140472947
19.000000	0.052631578947	797	399	0.001995713635	399.000000000000	-1.580864911550	-1.580905282901	0.071576773162	0.070210891739
20.000000	0.050000000000	797	399	0.001955881064	399.000000000000	-1.581046277352	-1.581083077286	0.067046269769	0.065693031991
21.000000	0.047619047619	797	399	0.001916463953	399.000000000000	-1.581200142899	-1.581233748061	0.062885233215	0.061549962007
22.000000	0.045454545455	797	399	0.001877559666	399.000000000000	-1.581331471153	-1.581362215436	0.059061487653	0.057748388617
