temperature	entropy_per_particle_grand_canonical	entropy_per_particle_canonical
1.000000000000	0.910253832382	0.901209251165
0.500000000000	0.583130393810	0.574514867950
0.333333333333	0.433193803813	0.424919184970
0.250000000000	0.348154356318	0.340135115884
0.200000000000	0.292809014462	0.284993785535
0.166666666667	0.253643364004	0.245998871933
0.142857142857	0.224340342336	0.216844011722
0.125000000000	0.201534944824	0.194171249655
0.111111111111	0.183264353076	0.176022546171
0.100000000000	0.168303351010	0.161175812582
0.090909090909	0.155844776995	0.148825781775
0.083333333333	0.145332507828	0.138417349946
0.076923076923	0.136368520914	0.129552943322
0.071428571429	0.128658565042	0.121938427880
0.066666666667	0.121979066782	0.115350186722
0.062500000000	0.116156225314	0.109614326114
0.058823529412	0.111052356352	0.104593084097
0.055555555556	0.106556685485	0.100175655614
0.052631578947	0.102578953812	0.096271808631
0.050000000000	0.099044851873	0.092807316015
0.047619047619	0.095892675200	0.089720602646
0.045454545455	0.093070818197	0.086960228380
0.043478260870	0.090535858242	0.084482961127
0.041666666667	0.088251065515	0.082252276775
0.040000000000	0.086185226850	0.080237174793
0.038461538462	0.084311705938	0.078411231976
0.037037037037	0.082607684653	0.076751838968
0.035714285714	0.081053545342	0.075239579185
0.034482758621	0.079632364300	0.073857720102
0.033333333333	0.078329493938	0.072591794153
0.032258064516	0.077132216375	0.071429251741
0.031250000000	0.076029454993	0.070359172729
0.030303030303	0.075011533354	0.069372025628
0.029411764706	0.074069973021	0.068459465929
0.028571428571	0.073197323496	0.067614166679
0.027777777778	0.072387018759	0.066829675731
0.027027027027	0.071633255930	0.066100295150
0.026315789474	0.070930892389	0.065420979054
0.025641025641	0.070275358308	0.064787246847
0.025000000000	0.069662582137	0.064195109351
0.024390243902	0.069088926936	0.063641005754
0.023809523810	0.068551135872	0.063121749648
0.023255813953	0.068046285433	0.062634482748
0.022727272727	0.067571745167	0.062176635088
0.022222222222	0.067125142968	0.061745890700
0.021739130435	0.066704335041	0.061340157958
0.021276595745	0.066307379886	0.060957543875
0.020833333333	0.065932515671	0.060596331780
0.020408163265	0.065578140537	0.060254961877
0.020000000000	0.065242795383	0.059932014272
0.019607843137	0.064925148802	0.059626194121
0.019230769231	0.064623983853	0.059336318598
0.018867924528	0.064338186428	0.059061305433
0.018518518519	0.064066734983	0.058800162808
0.018181818182	0.063808691471	0.058551980434
0.017857142857	0.063563193289	0.058315921635
0.017543859649	0.063329446146	0.058091216337
0.017241379310	0.063106717693	0.057877154819
0.016949152542	0.062894331857	0.057673082146
0.016666666667	0.062691663764	0.057478393193
0.016393442623	0.062498135195	0.057292528197
0.016129032258	0.062313210504	0.057114968760
0.015873015873	0.062136392956	0.056945234258
0.015625000000	0.061967221411	0.056782878612
0.015384615385	0.061805267346	0.056627487377
0.015151515152	0.061650132158	0.056478675103
0.014925373134	0.061501444716	0.056336082958
0.014705882353	0.061358859147	0.056199376569
0.014492753623	0.061222052825	0.056068244062
0.014285714286	0.061090724540	0.055942394283
0.014084507042	0.060964592828	0.055821555179
0.013888888889	0.060843394452	0.055705472318
0.013698630137	0.060726883016	0.055593907548
0.013513513514	0.060614827691	0.055486637764
0.013333333333	0.060507012060	0.055383453782
0.013157894737	0.060403233049	0.055284159310
0.012987012987	0.060303299955	0.055188570009
0.012820512821	0.060207033550	0.055096512621
0.012658227848	0.060114265257	0.055007824177
0.012500000000	0.060024836399	0.054922351268
0.012345679012	0.059938597495	0.054839949374
0.012195121951	0.059855407629	0.054760482242
0.012048192771	0.059775133852	0.054683821317
0.011904761905	0.059697650640	0.054609845222
0.011764705882	0.059622839393	0.054538439268
0.011627906977	0.059550587971	0.054469495008
0.011494252874	0.059480790260	0.054402909824
0.011363636364	0.059413345782	0.054338586544
0.011235955056	0.059348159324	0.054276433089
0.011111111111	0.059285140598	0.054216362146
0.010989010989	0.059224203929	0.054158290862
0.010869565217	0.059165267961	0.054102140565
0.010752688172	0.059108255386	0.054047836502
0.010638297872	0.059053092695	0.053995307599
0.010526315789	0.058999709941	0.053944486231
0.010416666667	0.058948040527	0.053895308018
0.010309278351	0.058898021001	0.053847711630
0.010204081633	0.058849590871	0.053801638602
0.010101010101	0.058802692428	0.053757033172
0.010000000000	0.058757270587	0.053713842117
