temperature	specific_heat_per_particle_grand_canonical	specific_heat_per_particle_canonical
1.000000000000	0.325894861217	0.325875427812
0.500000000000	0.597161531557	0.597116956626
0.333333333333	0.383251944587	0.383203949964
0.250000000000	0.290517583528	0.290470218259
0.200000000000	0.239196972395	0.239149685547
0.166666666667	0.205654785120	0.205607347678
0.142857142857	0.181571024263	0.181523365590
0.125000000000	0.163233082662	0.163185187705
0.111111111111	0.148698330932	0.148650205018
0.100000000000	0.136835802527	0.136787458570
0.090909090909	0.126935238188	0.126886692132
0.083333333333	0.118524681575	0.118475951562
0.076923076923	0.111276555510	0.111227663022
0.071428571429	0.104955510618	0.104906482661
0.066666666667	0.099387685503	0.099338557125
0.062500000000	0.094441678364	0.094392494725
0.058823529412	0.090016270512	0.089967087953
0.055555555556	0.086032217985	0.085983103885
0.052631578947	0.082426590430	0.082377621875
0.050000000000	0.079148761487	0.079100022911
0.047619047619	0.076157504777	0.076109084962
0.045454545455	0.073418852119	0.073370840817
0.043478260870	0.070904491164	0.070856975732
0.041666666667	0.068590553431	0.068543615786
0.040000000000	0.066456690126	0.066410404060
0.038461538462	0.064485363163	0.064439792284
0.037037037037	0.062661298810	0.062616494994
0.035714285714	0.060971065109	0.060927067510
0.034482758621	0.059402744020	0.059359578623
0.033333333333	0.057945676171	0.057903355808
0.032258064516	0.056590261422	0.056548786118
0.031250000000	0.055327802305	0.055287159903
0.030303030303	0.054150380381	0.054110547420
0.029411764706	0.053050757896	0.053011700572
0.028571428571	0.052022298855	0.051983974185
0.027777777778	0.051058904961	0.051021261878
0.027027027027	0.050154962970	0.050117943435
0.026315789474	0.049305300832	0.049268841150
0.025641025641	0.048505150560	0.048469182330
0.025000000000	0.047750116295	0.047714567330
0.024390243902	0.047036146407	0.047000941901
0.023809523810	0.046359508756	0.046324572166
0.023255813953	0.045716768454	0.045682022177
0.022727272727	0.045104767600	0.045070133732
0.022222222222	0.044520606621	0.044486007636
0.021739130435	0.043961626999	0.043926986417
0.021276595745	0.043425395117	0.043390637899
0.020833333333	0.042909687077	0.042874740069
0.020408163265	0.042412474427	0.042377266757
0.020000000000	0.041931910653	0.041896374047
0.019607843137	0.041466318393	0.041430387510
0.019230769231	0.041014177384	0.040977789833
0.018867924528	0.040574113006	0.040537209677
0.018518518519	0.040144885466	0.040107410623
0.018181818182	0.039725379553	0.039687280941
0.017857142857	0.039314594983	0.039275823875
0.017543859649	0.038911637333	0.038872148513
0.017241379310	0.038515709431	0.038475461229
0.016949152542	0.038126103329	0.038085057576
0.016666666667	0.037742192704	0.037700314738
0.016393442623	0.037363425814	0.037320684434
0.016129032258	0.036989318925	0.036945686359
0.015873015873	0.036619450069	0.036574901592
0.015625000000	0.036253453317	0.036207967622
0.015384615385	0.035891013510	0.035844572388
0.015151515152	0.035531861199	0.035484449186
0.014925373134	0.035175768123	0.035127372859
0.014705882353	0.034822542980	0.034773154597
0.014492753623	0.034472027467	0.034421638791
0.014285714286	0.034124092747	0.034072699338
0.014084507042	0.033778636102	0.033726235568
0.013888888889	0.033435577920	0.033382170171
0.013698630137	0.033094858901	0.033040446048
0.013513513514	0.032756437542	0.032701023534
0.013333333333	0.032420287862	0.032363878694
0.013157894737	0.032086397266	0.032029000509
0.012987012987	0.031754764602	0.031696389361
0.012820512821	0.031425398555	0.031366055585
0.012658227848	0.031098316014	0.031038017456
0.012500000000	0.030773540663	0.030712299826
0.012345679012	0.030451101781	0.030388933138
0.012195121951	0.030131033069	0.030067952345
0.012048192771	0.029813371652	0.029749395276
0.011904761905	0.029498157234	0.029433302443
0.011764705882	0.029185431258	0.029119716198
0.011627906977	0.028875236210	0.028808679736
0.011494252874	0.028567615018	0.028500236722
0.011363636364	0.028262610540	0.028194430206
0.011235955056	0.027960265079	0.027891303008
0.011111111111	0.027660619942	0.027590896931
0.010989010989	0.027363715156	0.027293252031
0.010869565217	0.027069589186	0.026998407225
0.010752688172	0.026778278620	0.026706399453
0.010638297872	0.026489817953	0.026417262925
0.010526315789	0.026204239621	0.026131030377
0.010416666667	0.025921573637	0.025847731809
0.010309278351	0.025641847547	0.025567394601
0.010204081633	0.025365086474	0.025290043855
0.010101010101	0.025091312920	0.025015702010
0.010000000000	0.024805888952	0.024729732608
