level_index	eigenvalue
1	-3.890176524885
2	-3.724265961619
3	-3.724265961619
4	-3.515696362837
5	-3.508190847087
6	-3.438843153487
7	-3.261118490374
8	-3.261118490374
9	-3.114193253551
10	-3.114193253551
11	-2.994396053682
12	-2.959268495190
13	-2.784415727860
14	-2.738177311388
15	-2.693870351584
16	-2.668095010546
17	-2.668095010546
18	-2.396404744060
19	-2.396404744060
20	-2.355135198077
21	-2.316159741382
22	-2.249567600252
23	-2.249567600252
24	-2.039327006161
25	-1.991949321410
26	-1.990395202144
27	-1.990395202144
28	-1.894854091446
29	-1.761439341905
30	-1.742858145192
31	-1.667836702005
32	-1.634893859474
33	-1.634893859474
34	-1.570742380289
35	-1.457621310098
36	-1.457621310098
37	-1.291853554786
38	-1.291853554786
39	-1.288653044454
40	-1.242625537703
41	-1.175619159407
42	-1.175619159407
43	-1.082703920584
44	-1.029659986897
45	-1.021098647169
46	-0.978999192543
47	-0.909264804264
48	-0.909264804264
49	-0.797961158261
50	-0.726252849374
51	-0.726252849374
52	-0.616704085667
53	-0.604039372182
54	-0.594032639677
55	-0.578858296825
56	-0.578858296825
57	-0.559752667581
58	-0.509514333973
59	-0.509514333973
60	-0.459365743274
61	-0.432454593128
62	-0.377608360454
63	-0.312338454995
64	-0.286800352530
65	-0.286800352530
66	-0.182728608927
67	-0.182728608927
68	-0.000000000000
69	-0.000000000000
70	-0.000000000000
71	-0.000000000000
72	-0.000000000000
73	-0.000000000000
74	-0.000000000000
75	0.000000000000
76	0.000000000000
77	0.000000000000
78	0.000000000000
79	0.000000000000
80	0.000000000000
81	0.000000000000
82	0.000000000000
83	0.182728608927
84	0.182728608927
85	0.286800352530
86	0.286800352530
87	0.312338454995
88	0.377608360454
89	0.432454593128
90	0.459365743274
91	0.509514333973
92	0.509514333973
93	0.559752667581
94	0.578858296825
95	0.578858296825
96	0.594032639677
97	0.604039372182
98	0.616704085667
99	0.726252849374
100	0.726252849374
101	0.797961158261
102	0.909264804264
103	0.909264804264
104	0.978999192543
105	1.021098647169
106	1.029659986897
107	1.082703920584
108	1.175619159407
109	1.175619159407
110	1.242625537703
111	1.288653044454
112	1.291853554786
113	1.291853554786
114	1.457621310098
115	1.457621310098
116	1.570742380289
117	1.634893859474
118	1.634893859474
119	1.667836702005
120	1.742858145192
121	1.761439341905
122	1.894854091446
123	1.990395202144
124	1.990395202144
125	1.991949321410
126	2.039327006161
127	2.249567600252
128	2.249567600252
129	2.316159741382
130	2.355135198077
131	2.396404744060
132	2.396404744060
133	2.668095010546
134	2.668095010546
135	2.693870351584
136	2.738177311388
137	2.784415727860
138	2.959268495190
139	2.994396053682
140	3.114193253551
141	3.114193253551
142	3.261118490374
143	3.261118490374
144	3.438843153487
145	3.508190847087
146	3.515696362837
147	3.724265961619
148	3.724265961619
149	3.890176524885
