level_index	eigenvalue
1	-3.986064990767
2	-3.964674140739
3	-3.964674140739
4	-3.937056750938
5	-3.936253832894
6	-3.926877060978
7	-3.902468163307
8	-3.902468163307
9	-3.882220732821
10	-3.882220732821
11	-3.862449951769
12	-3.862311893711
13	-3.831930607062
14	-3.830204325156
15	-3.821516112525
16	-3.816672923580
17	-3.816672923580
18	-3.773771890663
19	-3.773771890663
20	-3.767378772169
21	-3.763627933288
22	-3.754413911675
23	-3.754413911675
24	-3.710712338574
25	-3.710491447617
26	-3.709166308696
27	-3.709166308696
28	-3.682390655364
29	-3.680239784137
30	-3.671972998535
31	-3.648735246518
32	-3.646473630110
33	-3.641671202181
34	-3.641671202180
35	-3.602833926327
36	-3.602833926327
37	-3.583870243093
38	-3.583870243093
39	-3.580804445579
40	-3.580804445579
41	-3.570854703971
42	-3.564584248572
43	-3.518003932511
44	-3.517900728874
45	-3.512815798672
46	-3.508976114274
47	-3.489951348001
48	-3.488863312799
49	-3.488863312799
50	-3.488724668791
51	-3.481255367975
52	-3.435511803348
53	-3.435511803348
54	-3.427469818624
55	-3.427469818624
56	-3.407960943039
57	-3.402311543158
58	-3.391426261131
59	-3.391426261131
60	-3.373173005424
61	-3.373173005424
62	-3.356663737946
63	-3.352349472909
64	-3.338887407288
65	-3.329291301275
66	-3.317056126094
67	-3.317056126094
68	-3.287428856253
69	-3.287415688264
70	-3.269958635918
71	-3.269958635918
72	-3.263421539404
73	-3.260559528127
74	-3.251630880891
75	-3.235420318543
76	-3.235420318543
77	-3.226912685120
78	-3.222506309342
79	-3.184166987616
80	-3.179511558143
81	-3.179511558143
82	-3.176642191913
83	-3.145377466321
84	-3.145377466321
85	-3.136939918309
86	-3.133636123225
87	-3.133636123225
88	-3.128157207616
89	-3.122506449145
90	-3.122506449145
91	-3.086388294493
92	-3.086388294493
93	-3.073781114679
94	-3.061115841253
95	-3.039188601657
96	-3.034851861828
97	-3.025886209774
98	-3.025886209774
99	-3.023281941362
100	-3.018490372791
101	-3.002668204629
102	-2.995822602941
103	-2.993099047725
104	-2.983858913133
105	-2.982463626029
106	-2.952535417243
107	-2.952535417243
108	-2.932777090883
109	-2.932777090883
110	-2.918569870256
111	-2.912688743899
112	-2.903066512417
113	-2.903066512417
114	-2.883668570532
115	-2.883668570532
116	-2.866530854956
117	-2.866530854956
118	-2.844859240160
119	-2.844859240160
120	-2.840412957079
121	-2.833014068616
122	-2.826279864125
123	-2.825858263268
124	-2.801512156427
125	-2.801512156427
126	-2.789829181933
127	-2.784254561114
128	-2.766263755289
129	-2.764165577827
130	-2.738566685198
131	-2.729834090035
132	-2.724552454550
133	-2.724552454550
134	-2.712863537886
135	-2.712727347288
136	-2.712727347288
137	-2.697801021684
138	-2.692610995897
139	-2.684911540026
140	-2.680788428996
141	-2.670265039718
142	-2.670265039718
143	-2.640127404321
144	-2.640127404321
145	-2.617424738503
146	-2.615732595105
147	-2.596932292859
148	-2.596932292859
149	-2.589559147254
