panel	square_geometry	temperature_disk	temperature_square	delta_temperature	abs_delta_temperature
Disk GCE to Square GCE	square_obc	0.017119417864	0.014650464678	-0.002468953186	0.002468953186
Disk GCE to Square GCE	square_obc	0.017172092353	0.014695136574	-0.002476955779	0.002476955779
Disk GCE to Square GCE	square_obc	0.017224928914	0.014740525223	-0.002484403691	0.002484403691
Disk GCE to Square GCE	square_obc	0.017277928048	0.014785621362	-0.002492306686	0.002492306686
Disk GCE to Square GCE	square_obc	0.017331090254	0.014830576622	-0.002500513632	0.002500513632
Disk GCE to Square GCE	square_obc	0.017384416034	0.014875668568	-0.002508747466	0.002508747466
Disk GCE to Square GCE	square_obc	0.017437905892	0.014920897615	-0.002517008277	0.002517008277
Disk GCE to Square GCE	square_obc	0.017491560332	0.014966972763	-0.002524587569	0.002524587569
Disk GCE to Square GCE	square_obc	0.017545379860	0.015013242018	-0.002532137842	0.002532137842
Disk GCE to Square GCE	square_obc	0.017599364984	0.015058752820	-0.002540612164	0.002540612164
Disk GCE to Square GCE	square_obc	0.017653516215	0.015104401582	-0.002549114633	0.002549114633
Disk GCE to Square GCE	square_obc	0.017707834063	0.015150188723	-0.002557645340	0.002557645340
Disk GCE to Square GCE	square_obc	0.017762319041	0.015196900614	-0.002565418427	0.002565418427
Disk GCE to Square GCE	square_obc	0.017816971662	0.015243780012	-0.002573191650	0.002573191650
Disk GCE to Square GCE	square_obc	0.017871792444	0.015290547977	-0.002581244467	0.002581244467
Disk GCE to Square GCE	square_obc	0.017926781903	0.015336754094	-0.002590027809	0.002590027809
Disk GCE to Square GCE	square_obc	0.017981940558	0.015383099840	-0.002598840718	0.002598840718
Disk GCE to Square GCE	square_obc	0.018037268930	0.015430391761	-0.002606877169	0.002606877169
Disk GCE to Square GCE	square_obc	0.018092767541	0.015477856363	-0.002614911178	0.002614911178
Disk GCE to Square GCE	square_obc	0.018148436915	0.015525466968	-0.002622969947	0.002622969947
Disk GCE to Square GCE	square_obc	0.018204277577	0.015572824076	-0.002631453501	0.002631453501
Disk GCE to Square GCE	square_obc	0.018260290055	0.015619728482	-0.002640561573	0.002640561573
Disk GCE to Square GCE	square_obc	0.018316474876	0.015667536082	-0.002648938794	0.002648938794
Disk GCE to Square GCE	square_obc	0.018372832572	0.015715586597	-0.002657245975	0.002657245975
Disk GCE to Square GCE	square_obc	0.018429363674	0.015763784478	-0.002665579196	0.002665579196
Disk GCE to Square GCE	square_obc	0.018486068716	0.015812130176	-0.002673938540	0.002673938540
Disk GCE to Square GCE	square_obc	0.018542948232	0.015860180811	-0.002682767421	0.002682767421
Disk GCE to Square GCE	square_obc	0.018600002760	0.015908431351	-0.002691571409	0.002691571409
Disk GCE to Square GCE	square_obc	0.018657232839	0.015957068029	-0.002700164810	0.002700164810
Disk GCE to Square GCE	square_obc	0.018714639008	0.016005853403	-0.002708785605	0.002708785605
Disk GCE to Square GCE	square_obc	0.018772221809	0.016054787928	-0.002717433881	0.002717433881
Disk GCE to Square GCE	square_obc	0.018829981786	0.016103872060	-0.002726109726	0.002726109726
Disk GCE to Square GCE	square_obc	0.018887919484	0.016153184380	-0.002734735104	0.002734735104
Disk GCE to Square GCE	square_obc	0.018946035449	0.016202406986	-0.002743628463	0.002743628463
Disk GCE to Square GCE	square_obc	0.019004330231	0.016251779584	-0.002752550647	0.002752550647
Disk GCE to Square GCE	square_obc	0.019062804379	0.016301302632	-0.002761501747	0.002761501747
Disk GCE to Square GCE	square_obc	0.019121458445	0.016350976589	-0.002770481856	0.002770481856
Disk GCE to Square GCE	square_obc	0.019180292983	0.016400943552	-0.002779349431	0.002779349431
Disk GCE to Square GCE	square_obc	0.019239308548	0.016451720134	-0.002787588414	0.002787588414
Disk GCE to Square GCE	square_obc	0.019298505697	0.016501679175	-0.002796826522	0.002796826522
Disk GCE to Square GCE	square_obc	0.019357884990	0.016551789928	-0.002806095062	0.002806095062
Disk GCE to Square GCE	square_obc	0.019417446985	0.016602052852	-0.002815394133	0.002815394133
Disk GCE to Square GCE	square_obc	0.019477192246	0.016652468410	-0.002824723836	0.002824723836
Disk GCE to Square GCE	square_obc	0.019537121336	0.016703751255	-0.002833370081	0.002833370081
Disk GCE to Square GCE	square_obc	0.019597234821	0.016755472126	-0.002841762695	0.002841762695
Disk GCE to Square GCE	square_obc	0.019657533269	0.016806377251	-0.002851156018	0.002851156018
Disk GCE to Square GCE	square_obc	0.019718017248	0.016857227743	-0.002860789505	0.002860789505
Disk GCE to Square GCE	square_obc	0.019778687329	0.016908232090	-0.002870455239	0.002870455239
Disk GCE to Square GCE	square_obc	0.019839544085	0.016959595641	-0.002879948444	0.002879948444
Disk GCE to Square GCE	square_obc	0.019900588090	0.017011937849	-0.002888650241	0.002888650241
Disk GCE to Square GCE	square_obc	0.019961819921	0.017064441600	-0.002897378321	0.002897378321
Disk GCE to Square GCE	square_obc	0.020023240155	0.017116641663	-0.002906598492	0.002906598492
Disk GCE to Square GCE	square_obc	0.020084849372	0.017168232790	-0.002916616582	0.002916616582
Disk GCE to Square GCE	square_obc	0.020146648154	0.017219979418	-0.002926668736	0.002926668736
Disk GCE to Square GCE	square_obc	0.020208637083	0.017272505263	-0.002936131820	0.002936131820
Disk GCE to Square GCE	square_obc	0.020270816745	0.017325630589	-0.002945186156	0.002945186156
Disk GCE to Square GCE	square_obc	0.020333187727	0.017378919314	-0.002954268413	0.002954268413
Disk GCE to Square GCE	square_obc	0.020395750617	0.017432371940	-0.002963378677	0.002963378677
Disk GCE to Square GCE	square_obc	0.020458506007	0.017484957751	-0.002973548256	0.002973548256
Disk GCE to Square GCE	square_obc	0.020521454487	0.017537446780	-0.002984007707	0.002984007707
Disk GCE to Square GCE	square_obc	0.020584596652	0.017591058332	-0.002993538320	0.002993538320
Disk GCE to Square GCE	square_obc	0.020647933099	0.017644968232	-0.003002964867	0.003002964867
Disk GCE to Square GCE	square_obc	0.020711464425	0.017699043345	-0.003012421080	0.003012421080
Disk GCE to Square GCE	square_obc	0.020775191229	0.017753284177	-0.003021907052	0.003021907052
Disk GCE to Square GCE	square_obc	0.020839114114	0.017807570353	-0.003031543761	0.003031543761
Disk GCE to Square GCE	square_obc	0.020903233681	0.017860879042	-0.003042354639	0.003042354639
Disk GCE to Square GCE	square_obc	0.020967550538	0.017915407788	-0.003052142750	0.003052142750
Disk GCE to Square GCE	square_obc	0.021032065290	0.017970103009	-0.003061962281	0.003061962281
Disk GCE to Square GCE	square_obc	0.021096778546	0.018024965212	-0.003071813334	0.003071813334
Disk GCE to Square GCE	square_obc	0.021161690918	0.018079994908	-0.003081696010	0.003081696010
Disk GCE to Square GCE	square_obc	0.021226803018	0.018135192608	-0.003091610410	0.003091610410
Disk GCE to Square GCE	square_obc	0.021292115460	0.018190410019	-0.003101705441	0.003101705441
Disk GCE to Square GCE	square_obc	0.021357628861	0.018245722375	-0.003111906486	0.003111906486
Disk GCE to Square GCE	square_obc	0.021423343840	0.018301202923	-0.003122140917	0.003122140917
Disk GCE to Square GCE	square_obc	0.021489261015	0.018356852172	-0.003132408843	0.003132408843
Disk GCE to Square GCE	square_obc	0.021555381011	0.018412670637	-0.003142710374	0.003142710374
Disk GCE to Square GCE	square_obc	0.021621704450	0.018468658831	-0.003153045619	0.003153045619
Disk GCE to Square GCE	square_obc	0.021688231958	0.018524957549	-0.003163274409	0.003163274409
Disk GCE to Square GCE	square_obc	0.021754964165	0.018582189316	-0.003172774849	0.003172774849
Disk GCE to Square GCE	square_obc	0.021821901698	0.018638454422	-0.003183447276	0.003183447276
Disk GCE to Square GCE	square_obc	0.021889045191	0.018694889894	-0.003194155297	0.003194155297
Disk GCE to Square GCE	square_obc	0.021956395276	0.018751496247	-0.003204899029	0.003204899029
Disk GCE to Square GCE	square_obc	0.022023952590	0.018808273998	-0.003215678592	0.003215678592
Disk GCE to Square GCE	square_obc	0.022091717771	0.018865223668	-0.003226494103	0.003226494103
Disk GCE to Square GCE	square_obc	0.022159691456	0.018923588040	-0.003236103416	0.003236103416
Disk GCE to Square GCE	square_obc	0.022227874290	0.018982065519	-0.003245808771	0.003245808771
Disk GCE to Square GCE	square_obc	0.022296266913	0.019039285579	-0.003256981334	0.003256981334
Disk GCE to Square GCE	square_obc	0.022364869974	0.019096678124	-0.003268191850	0.003268191850
Disk GCE to Square GCE	square_obc	0.022433684117	0.019154243674	-0.003279440443	0.003279440443
Disk GCE to Square GCE	square_obc	0.022502709995	0.019211982752	-0.003290727243	0.003290727243
Disk GCE to Square GCE	square_obc	0.022571948256	0.019270810407	-0.003301137849	0.003301137849
Disk GCE to Square GCE	square_obc	0.022641399557	0.019330259323	-0.003311140234	0.003311140234
Disk GCE to Square GCE	square_obc	0.022711064550	0.019389891634	-0.003321172916	0.003321172916
Disk GCE to Square GCE	square_obc	0.022780943895	0.019448447795	-0.003332496100	0.003332496100
Disk GCE to Square GCE	square_obc	0.022851038251	0.019506798531	-0.003344239720	0.003344239720
Disk GCE to Square GCE	square_obc	0.022921348279	0.019565324336	-0.003356023943	0.003356023943
Disk GCE to Square GCE	square_obc	0.022991874643	0.019624413264	-0.003367461379	0.003367461379
Disk GCE to Square GCE	square_obc	0.023062618008	0.019684703503	-0.003377914505	0.003377914505
Disk GCE to Square GCE	square_obc	0.023133579043	0.019745178965	-0.003388400078	0.003388400078
Disk GCE to Square GCE	square_obc	0.023204758417	0.019805840221	-0.003398918196	0.003398918196
Disk GCE to Square GCE	square_obc	0.023276156801	0.019866198625	-0.003409958176	0.003409958176
Disk GCE to Square GCE	square_obc	0.023347774870	0.019925507583	-0.003422267287	0.003422267287
Disk GCE to Square GCE	square_obc	0.023419613300	0.019984993602	-0.003434619698	0.003434619698
Disk GCE to Square GCE	square_obc	0.023491672768	0.020045755255	-0.003445917513	0.003445917513
Disk GCE to Square GCE	square_obc	0.023563953956	0.020107072313	-0.003456881643	0.003456881643
Disk GCE to Square GCE	square_obc	0.023636457544	0.020168576930	-0.003467880614	0.003467880614
Disk GCE to Square GCE	square_obc	0.023709184217	0.020230269682	-0.003478914535	0.003478914535
Disk GCE to Square GCE	square_obc	0.023782134662	0.020292151143	-0.003489983519	0.003489983519
Disk GCE to Square GCE	square_obc	0.023855309567	0.020353092070	-0.003502217497	0.003502217497
Disk GCE to Square GCE	square_obc	0.023928709623	0.020413672663	-0.003515036960	0.003515036960
Disk GCE to Square GCE	square_obc	0.024002335522	0.020475828963	-0.003526506559	0.003526506559
Disk GCE to Square GCE	square_obc	0.024076187960	0.020538174520	-0.003538013440	0.003538013440
Disk GCE to Square GCE	square_obc	0.024150267633	0.020600709908	-0.003549557725	0.003549557725
Disk GCE to Square GCE	square_obc	0.024224575241	0.020663435706	-0.003561139535	0.003561139535
Disk GCE to Square GCE	square_obc	0.024299111485	0.020726352494	-0.003572758991	0.003572758991
Disk GCE to Square GCE	square_obc	0.024373877069	0.020789460854	-0.003584416215	0.003584416215
Disk GCE to Square GCE	square_obc	0.024448872698	0.020851741781	-0.003597130917	0.003597130917
Disk GCE to Square GCE	square_obc	0.024524099079	0.020914925026	-0.003609174053	0.003609174053
Disk GCE to Square GCE	square_obc	0.024599556924	0.020978299724	-0.003621257200	0.003621257200
Disk GCE to Square GCE	square_obc	0.024675246944	0.021041866455	-0.003633380489	0.003633380489
Disk GCE to Square GCE	square_obc	0.024751169853	0.021105625800	-0.003645544053	0.003645544053
Disk GCE to Square GCE	square_obc	0.024827326368	0.021169578344	-0.003657748024	0.003657748024
Disk GCE to Square GCE	square_obc	0.024903717208	0.021233724672	-0.003669992536	0.003669992536
Disk GCE to Square GCE	square_obc	0.024980343095	0.021298638268	-0.003681704827	0.003681704827
Disk GCE to Square GCE	square_obc	0.025057204750	0.021363372156	-0.003693832594	0.003693832594
Disk GCE to Square GCE	square_obc	0.025134302899	0.021427775557	-0.003706527342	0.003706527342
Disk GCE to Square GCE	square_obc	0.025211638271	0.021492373113	-0.003719265158	0.003719265158
Disk GCE to Square GCE	square_obc	0.025289211595	0.021557165408	-0.003732046187	0.003732046187
Disk GCE to Square GCE	square_obc	0.025367023604	0.021622153031	-0.003744870573	0.003744870573
Disk GCE to Square GCE	square_obc	0.025445075030	0.021687336570	-0.003757738460	0.003757738460
Disk GCE to Square GCE	square_obc	0.025523366613	0.021753089903	-0.003770276710	0.003770276710
Disk GCE to Square GCE	square_obc	0.025601899089	0.021820472183	-0.003781426906	0.003781426906
Disk GCE to Square GCE	square_obc	0.025680673201	0.021886974991	-0.003793698210	0.003793698210
Disk GCE to Square GCE	square_obc	0.025759689691	0.021952601712	-0.003807087979	0.003807087979
Disk GCE to Square GCE	square_obc	0.025838949307	0.022018425210	-0.003820524097	0.003820524097
Disk GCE to Square GCE	square_obc	0.025918452795	0.022084446076	-0.003834006719	0.003834006719
Disk GCE to Square GCE	square_obc	0.025998200906	0.022150664901	-0.003847536005	0.003847536005
Disk GCE to Square GCE	square_obc	0.026078194394	0.022217082280	-0.003861112114	0.003861112114
Disk GCE to Square GCE	square_obc	0.026158434011	0.022285442122	-0.003872991889	0.003872991889
Disk GCE to Square GCE	square_obc	0.026238920518	0.022354158730	-0.003884761788	0.003884761788
Disk GCE to Square GCE	square_obc	0.026319654671	0.022422978130	-0.003896676541	0.003896676541
Disk GCE to Square GCE	square_obc	0.026400637235	0.022489829876	-0.003910807359	0.003910807359
Disk GCE to Square GCE	square_obc	0.026481868972	0.022556880933	-0.003924988039	0.003924988039
Disk GCE to Square GCE	square_obc	0.026563350651	0.022624131895	-0.003939218756	0.003939218756
Disk GCE to Square GCE	square_obc	0.026645083039	0.022691583360	-0.003953499679	0.003953499679
Disk GCE to Square GCE	square_obc	0.026727066908	0.022760170775	-0.003966896133	0.003966896133
Disk GCE to Square GCE	square_obc	0.026809303033	0.022830014097	-0.003979288936	0.003979288936
Disk GCE to Square GCE	square_obc	0.026891792188	0.022900071744	-0.003991720444	0.003991720444
Disk GCE to Square GCE	square_obc	0.026974535153	0.022970344375	-0.004004190778	0.004004190778
Disk GCE to Square GCE	square_obc	0.027057532709	0.023039945529	-0.004017587180	0.004017587180
Disk GCE to Square GCE	square_obc	0.027140785639	0.023108224188	-0.004032561451	0.004032561451
Disk GCE to Square GCE	square_obc	0.027224294729	0.023176705191	-0.004047589538	0.004047589538
Disk GCE to Square GCE	square_obc	0.027308060766	0.023245389136	-0.004062671630	0.004062671630
Disk GCE to Square GCE	square_obc	0.027392084542	0.023316044538	-0.004076040004	0.004076040004
Disk GCE to Square GCE	square_obc	0.027476366849	0.023387231389	-0.004089135460	0.004089135460
Disk GCE to Square GCE	square_obc	0.027560908484	0.023458635581	-0.004102272903	0.004102272903
Disk GCE to Square GCE	square_obc	0.027645710243	0.023530257780	-0.004115452463	0.004115452463
Disk GCE to Square GCE	square_obc	0.027730772928	0.023602098651	-0.004128674277	0.004128674277
Disk GCE to Square GCE	square_obc	0.027816097341	0.023673010211	-0.004143087130	0.004143087130
Disk GCE to Square GCE	square_obc	0.027901684287	0.023742719498	-0.004158964789	0.004158964789
Disk GCE to Square GCE	square_obc	0.027987534575	0.023812731246	-0.004174803329	0.004174803329
Disk GCE to Square GCE	square_obc	0.028073649014	0.023885046324	-0.004188602690	0.004188602690
Disk GCE to Square GCE	square_obc	0.028160028417	0.023957581009	-0.004202447408	0.004202447408
Disk GCE to Square GCE	square_obc	0.028246673600	0.024030335969	-0.004216337631	0.004216337631
Disk GCE to Square GCE	square_obc	0.028333585380	0.024103311873	-0.004230273507	0.004230273507
Disk GCE to Square GCE	square_obc	0.028420764578	0.024176509393	-0.004244255185	0.004244255185
Disk GCE to Square GCE	square_obc	0.028508212016	0.024249929200	-0.004258282816	0.004258282816
Disk GCE to Square GCE	square_obc	0.028595928520	0.024322814598	-0.004273113922	0.004273113922
Disk GCE to Square GCE	square_obc	0.028683914917	0.024394076230	-0.004289838687	0.004289838687
Disk GCE to Square GCE	square_obc	0.028772172039	0.024467739255	-0.004304432784	0.004304432784
Disk GCE to Square GCE	square_obc	0.028860700717	0.024541624720	-0.004319075997	0.004319075997
