panel	square_geometry	temperature_disk	temperature_square
Disk GCE to Square GCE	square_obc	0.015805171019	0.013532857837
Disk GCE to Square GCE	square_obc	0.015853801721	0.013574642368
Disk GCE to Square GCE	square_obc	0.015902582053	0.013616104204
Disk GCE to Square GCE	square_obc	0.015951512477	0.013657397784
Disk GCE to Square GCE	square_obc	0.016000593454	0.013698819533
Disk GCE to Square GCE	square_obc	0.016049825448	0.013741019557
Disk GCE to Square GCE	square_obc	0.016099208923	0.013783349581
Disk GCE to Square GCE	square_obc	0.016148744345	0.013825504140
Disk GCE to Square GCE	square_obc	0.016198432183	0.013867322748
Disk GCE to Square GCE	square_obc	0.016248272904	0.013909594014
Disk GCE to Square GCE	square_obc	0.016298266979	0.013952340886
Disk GCE to Square GCE	square_obc	0.016348414880	0.013995219128
Disk GCE to Square GCE	square_obc	0.016398717080	0.014038146007
Disk GCE to Square GCE	square_obc	0.016449174055	0.014080491578
Disk GCE to Square GCE	square_obc	0.016499786280	0.014123590221
Disk GCE to Square GCE	square_obc	0.016550554233	0.014166886377
Disk GCE to Square GCE	square_obc	0.016601478393	0.014210315259
Disk GCE to Square GCE	square_obc	0.016652559241	0.014253877272
Disk GCE to Square GCE	square_obc	0.016703797259	0.014297163133
Disk GCE to Square GCE	square_obc	0.016755192930	0.014340877029
Disk GCE to Square GCE	square_obc	0.016806746740	0.014384724580
Disk GCE to Square GCE	square_obc	0.016858459176	0.014428706197
Disk GCE to Square GCE	square_obc	0.016910330724	0.014472822289
Disk GCE to Square GCE	square_obc	0.016962361875	0.014517262132
Disk GCE to Square GCE	square_obc	0.017014553120	0.014561527869
Disk GCE to Square GCE	square_obc	0.017066904952	0.014605928581
Disk GCE to Square GCE	square_obc	0.017119417864	0.014650464678
Disk GCE to Square GCE	square_obc	0.017172092353	0.014695136574
Disk GCE to Square GCE	square_obc	0.017224928914	0.014740525223
Disk GCE to Square GCE	square_obc	0.017277928048	0.014785621362
Disk GCE to Square GCE	square_obc	0.017331090254	0.014830576622
Disk GCE to Square GCE	square_obc	0.017384416034	0.014875668568
Disk GCE to Square GCE	square_obc	0.017437905892	0.014920897615
Disk GCE to Square GCE	square_obc	0.017491560332	0.014966972763
Disk GCE to Square GCE	square_obc	0.017545379860	0.015013242018
Disk GCE to Square GCE	square_obc	0.017599364984	0.015058752820
Disk GCE to Square GCE	square_obc	0.017653516215	0.015104401582
Disk GCE to Square GCE	square_obc	0.017707834063	0.015150188723
Disk GCE to Square GCE	square_obc	0.017762319041	0.015196900614
Disk GCE to Square GCE	square_obc	0.017816971662	0.015243780012
Disk GCE to Square GCE	square_obc	0.017871792444	0.015290547977
Disk GCE to Square GCE	square_obc	0.017926781903	0.015336754094
Disk GCE to Square GCE	square_obc	0.017981940558	0.015383099840
Disk GCE to Square GCE	square_obc	0.018037268930	0.015430391761
Disk GCE to Square GCE	square_obc	0.018092767541	0.015477856363
Disk GCE to Square GCE	square_obc	0.018148436915	0.015525466968
Disk GCE to Square GCE	square_obc	0.018204277577	0.015572824076
Disk GCE to Square GCE	square_obc	0.018260290055	0.015619728482
Disk GCE to Square GCE	square_obc	0.018316474876	0.015667536082
Disk GCE to Square GCE	square_obc	0.018372832572	0.015715586597
Disk GCE to Square GCE	square_obc	0.018429363674	0.015763784478
Disk GCE to Square GCE	square_obc	0.018486068716	0.015812130176
Disk GCE to Square GCE	square_obc	0.018542948232	0.015860180811
Disk GCE to Square GCE	square_obc	0.018600002760	0.015908431351
Disk GCE to Square GCE	square_obc	0.018657232839	0.015957068029
Disk GCE to Square GCE	square_obc	0.018714639008	0.016005853403
Disk GCE to Square GCE	square_obc	0.018772221809	0.016054787928
Disk GCE to Square GCE	square_obc	0.018829981786	0.016103872060
Disk GCE to Square GCE	square_obc	0.018887919484	0.016153184380
Disk GCE to Square GCE	square_obc	0.018946035449	0.016202406986
Disk GCE to Square GCE	square_obc	0.019004330231	0.016251779584
Disk GCE to Square GCE	square_obc	0.019062804379	0.016301302632
Disk GCE to Square GCE	square_obc	0.019121458445	0.016350976589
Disk GCE to Square GCE	square_obc	0.019180292983	0.016400943552
Disk GCE to Square GCE	square_obc	0.019239308548	0.016451720134
Disk GCE to Square GCE	square_obc	0.019298505697	0.016501679175
Disk GCE to Square GCE	square_obc	0.019357884990	0.016551789928
Disk GCE to Square GCE	square_obc	0.019417446985	0.016602052852
Disk GCE to Square GCE	square_obc	0.019477192246	0.016652468410
Disk GCE to Square GCE	square_obc	0.019537121336	0.016703751255
Disk GCE to Square GCE	square_obc	0.019597234821	0.016755472126
Disk GCE to Square GCE	square_obc	0.019657533269	0.016806377251
Disk GCE to Square GCE	square_obc	0.019718017248	0.016857227743
Disk GCE to Square GCE	square_obc	0.019778687329	0.016908232090
Disk GCE to Square GCE	square_obc	0.019839544085	0.016959595641
Disk GCE to Square GCE	square_obc	0.019900588090	0.017011937849
Disk GCE to Square GCE	square_obc	0.019961819921	0.017064441600
Disk GCE to Square GCE	square_obc	0.020023240155	0.017116641663
Disk GCE to Square GCE	square_obc	0.020084849372	0.017168232790
Disk GCE to Square GCE	square_obc	0.020146648154	0.017219979418
Disk GCE to Square GCE	square_obc	0.020208637083	0.017272505263
Disk GCE to Square GCE	square_obc	0.020270816745	0.017325630589
Disk GCE to Square GCE	square_obc	0.020333187727	0.017378919314
Disk GCE to Square GCE	square_obc	0.020395750617	0.017432371940
Disk GCE to Square GCE	square_obc	0.020458506007	0.017484957751
Disk GCE to Square GCE	square_obc	0.020521454487	0.017537446780
Disk GCE to Square GCE	square_obc	0.020584596652	0.017591058332
Disk GCE to Square GCE	square_obc	0.020647933099	0.017644968232
Disk GCE to Square GCE	square_obc	0.020711464425	0.017699043345
Disk GCE to Square GCE	square_obc	0.020775191229	0.017753284177
Disk GCE to Square GCE	square_obc	0.020839114114	0.017807570353
Disk GCE to Square GCE	square_obc	0.020903233681	0.017860879042
Disk GCE to Square GCE	square_obc	0.020967550538	0.017915407788
Disk GCE to Square GCE	square_obc	0.021032065290	0.017970103009
Disk GCE to Square GCE	square_obc	0.021096778546	0.018024965212
Disk GCE to Square GCE	square_obc	0.021161690918	0.018079994908
Disk GCE to Square GCE	square_obc	0.021226803018	0.018135192608
Disk GCE to Square GCE	square_obc	0.021292115460	0.018190410019
Disk GCE to Square GCE	square_obc	0.021357628861	0.018245722375
Disk GCE to Square GCE	square_obc	0.021423343840	0.018301202923
Disk GCE to Square GCE	square_obc	0.021489261015	0.018356852172
Disk GCE to Square GCE	square_obc	0.021555381011	0.018412670637
Disk GCE to Square GCE	square_obc	0.021621704450	0.018468658831
Disk GCE to Square GCE	square_obc	0.021688231958	0.018524957549
Disk GCE to Square GCE	square_obc	0.021754964165	0.018582189316
Disk GCE to Square GCE	square_obc	0.021821901698	0.018638454422
Disk GCE to Square GCE	square_obc	0.021889045191	0.018694889894
Disk GCE to Square GCE	square_obc	0.021956395276	0.018751496247
Disk GCE to Square GCE	square_obc	0.022023952590	0.018808273998
Disk GCE to Square GCE	square_obc	0.022091717771	0.018865223668
Disk GCE to Square GCE	square_obc	0.022159691456	0.018923588040
Disk GCE to Square GCE	square_obc	0.022227874290	0.018982065519
Disk GCE to Square GCE	square_obc	0.022296266913	0.019039285579
Disk GCE to Square GCE	square_obc	0.022364869974	0.019096678124
Disk GCE to Square GCE	square_obc	0.022433684117	0.019154243674
Disk GCE to Square GCE	square_obc	0.022502709995	0.019211982752
Disk GCE to Square GCE	square_obc	0.022571948256	0.019270810407
Disk GCE to Square GCE	square_obc	0.022641399557	0.019330259323
Disk GCE to Square GCE	square_obc	0.022711064550	0.019389891634
Disk GCE to Square GCE	square_obc	0.022780943895	0.019448447795
Disk GCE to Square GCE	square_obc	0.022851038251	0.019506798531
Disk GCE to Square GCE	square_obc	0.022921348279	0.019565324336
Disk GCE to Square GCE	square_obc	0.022991874643	0.019624413264
Disk GCE to Square GCE	square_obc	0.023062618008	0.019684703503
Disk GCE to Square GCE	square_obc	0.023133579043	0.019745178965
Disk GCE to Square GCE	square_obc	0.023204758417	0.019805840221
Disk GCE to Square GCE	square_obc	0.023276156801	0.019866198625
Disk GCE to Square GCE	square_obc	0.023347774870	0.019925507583
Disk GCE to Square GCE	square_obc	0.023419613300	0.019984993602
Disk GCE to Square GCE	square_obc	0.023491672768	0.020045755255
Disk GCE to Square GCE	square_obc	0.023563953956	0.020107072313
Disk GCE to Square GCE	square_obc	0.023636457544	0.020168576930
Disk GCE to Square GCE	square_obc	0.023709184217	0.020230269682
Disk GCE to Square GCE	square_obc	0.023782134662	0.020292151143
Disk GCE to Square GCE	square_obc	0.023855309567	0.020353092070
Disk GCE to Square GCE	square_obc	0.023928709623	0.020413672663
Disk GCE to Square GCE	square_obc	0.024002335522	0.020475828963
Disk GCE to Square GCE	square_obc	0.024076187960	0.020538174520
Disk GCE to Square GCE	square_obc	0.024150267633	0.020600709908
Disk GCE to Square GCE	square_obc	0.024224575241	0.020663435706
Disk GCE to Square GCE	square_obc	0.024299111485	0.020726352494
Disk GCE to Square GCE	square_obc	0.024373877069	0.020789460854
Disk GCE to Square GCE	square_obc	0.024448872698	0.020851741781
Disk GCE to Square GCE	square_obc	0.024524099079	0.020914925026
Disk GCE to Square GCE	square_obc	0.024599556924	0.020978299724
Disk GCE to Square GCE	square_obc	0.024675246944	0.021041866455
Disk GCE to Square GCE	square_obc	0.024751169853	0.021105625800
Disk GCE to Square GCE	square_obc	0.024827326368	0.021169578344
Disk GCE to Square GCE	square_obc	0.024903717208	0.021233724672
Disk GCE to Square GCE	square_obc	0.024980343095	0.021298638268
Disk GCE to Square GCE	square_obc	0.025057204750	0.021363372156
Disk GCE to Square GCE	square_obc	0.025134302899	0.021427775557
Disk GCE to Square GCE	square_obc	0.025211638271	0.021492373113
Disk GCE to Square GCE	square_obc	0.025289211595	0.021557165408
Disk GCE to Square GCE	square_obc	0.025367023604	0.021622153031
Disk GCE to Square GCE	square_obc	0.025445075030	0.021687336570
Disk GCE to Square GCE	square_obc	0.025523366613	0.021753089903
Disk GCE to Square GCE	square_obc	0.025601899089	0.021820472183
Disk GCE to Square GCE	square_obc	0.025680673201	0.021886974991
Disk GCE to Square GCE	square_obc	0.025759689691	0.021952601712
Disk GCE to Square GCE	square_obc	0.025838949307	0.022018425210
Disk GCE to Square GCE	square_obc	0.025918452795	0.022084446076
Disk GCE to Square GCE	square_obc	0.025998200906	0.022150664901
Disk GCE to Square GCE	square_obc	0.026078194394	0.022217082280
Disk GCE to Square GCE	square_obc	0.026158434011	0.022285442122
Disk GCE to Square GCE	square_obc	0.026238920518	0.022354158730
Disk GCE to Square GCE	square_obc	0.026319654671	0.022422978130
Disk GCE to Square GCE	square_obc	0.026400637235	0.022489829876
Disk GCE to Square GCE	square_obc	0.026481868972	0.022556880933
Disk GCE to Square GCE	square_obc	0.026563350651	0.022624131895
Disk GCE to Square GCE	square_obc	0.026645083039	0.022691583360
Disk GCE to Square GCE	square_obc	0.026727066908	0.022760170775
Disk GCE to Square GCE	square_obc	0.026809303033	0.022830014097
Disk GCE to Square GCE	square_obc	0.026891792188	0.022900071744
Disk GCE to Square GCE	square_obc	0.026974535153	0.022970344375
Disk GCE to Square GCE	square_obc	0.027057532709	0.023039945529
Disk GCE to Square GCE	square_obc	0.027140785639	0.023108224188
Disk GCE to Square GCE	square_obc	0.027224294729	0.023176705191
Disk GCE to Square GCE	square_obc	0.027308060766	0.023245389136
Disk GCE to Square GCE	square_obc	0.027392084542	0.023316044538
Disk GCE to Square GCE	square_obc	0.027476366849	0.023387231389
Disk GCE to Square GCE	square_obc	0.027560908484	0.023458635581
Disk GCE to Square GCE	square_obc	0.027645710243	0.023530257780
Disk GCE to Square GCE	square_obc	0.027730772928	0.023602098651
Disk GCE to Square GCE	square_obc	0.027816097341	0.023673010211
Disk GCE to Square GCE	square_obc	0.027901684287	0.023742719498
Disk GCE to Square GCE	square_obc	0.027987534575	0.023812731246
Disk GCE to Square GCE	square_obc	0.028073649014	0.023885046324
Disk GCE to Square GCE	square_obc	0.028160028417	0.023957581009
Disk GCE to Square GCE	square_obc	0.028246673600	0.024030335969
Disk GCE to Square GCE	square_obc	0.028333585380	0.024103311873
Disk GCE to Square GCE	square_obc	0.028420764578	0.024176509393
Disk GCE to Square GCE	square_obc	0.028508212016	0.024249929200
Disk GCE to Square GCE	square_obc	0.028595928520	0.024322814598
Disk GCE to Square GCE	square_obc	0.028683914917	0.024394076230
Disk GCE to Square GCE	square_obc	0.028772172039	0.024467739255
Disk GCE to Square GCE	square_obc	0.028860700717	0.024541624720
Disk GCE to Square GCE	square_obc	0.028949501789	0.024615733298
Disk GCE to Square GCE	square_obc	0.029038576091	0.024690065663
Disk GCE to Square GCE	square_obc	0.029127924464	0.024764622489
Disk GCE to Square GCE	square_obc	0.029217547752	0.024839404456
Disk GCE to Square GCE	square_obc	0.029307446801	0.024914412242
Disk GCE to Square GCE	square_obc	0.029397622459	0.024989646530
Disk GCE to Square GCE	square_obc	0.029488075577	0.025064777720
Disk GCE to Square GCE	square_obc	0.029578807008	0.025140015447
Disk GCE to Square GCE	square_obc	0.029669817611	0.025215479016
Disk GCE to Square GCE	square_obc	0.029761108242	0.025291169107
Disk GCE to Square GCE	square_obc	0.029852679764	0.025367086400
Disk GCE to Square GCE	square_obc	0.029944533041	0.025443231575
Disk GCE to Square GCE	square_obc	0.030036668940	0.025519605318
Disk GCE to Square GCE	square_obc	0.030129088331	0.025596208315
Disk GCE to Square GCE	square_obc	0.030221792086	0.025674158929
Disk GCE to Square GCE	square_obc	0.030314781079	0.025753517622
Disk GCE to Square GCE	square_obc	0.030408056189	0.025830335964
Disk GCE to Square GCE	square_obc	0.030501618296	0.025907383441
Disk GCE to Square GCE	square_obc	0.030595468283	0.025984660738
Disk GCE to Square GCE	square_obc	0.030689607035	0.026062168540
Disk GCE to Square GCE	square_obc	0.030784035442	0.026139907534
Disk GCE to Square GCE	square_obc	0.030878754394	0.026217878411
Disk GCE to Square GCE	square_obc	0.030973764785	0.026296081861
Disk GCE to Square GCE	square_obc	0.031069067513	0.026376652892
Disk GCE to Square GCE	square_obc	0.031164663476	0.026458190302
Disk GCE to Square GCE	square_obc	0.031260553577	0.026539606539
Disk GCE to Square GCE	square_obc	0.031356738720	0.026618241624
Disk GCE to Square GCE	square_obc	0.031453219815	0.026697109700
Disk GCE to Square GCE	square_obc	0.031549997770	0.026776211457
Disk GCE to Square GCE	square_obc	0.031647073501	0.026855547586
Disk GCE to Square GCE	square_obc	0.031744447922	0.026935118784
Disk GCE to Square GCE	square_obc	0.031842121953	0.027014925746
Disk GCE to Square GCE	square_obc	0.031940096516	0.027097542663
Disk GCE to Square GCE	square_obc	0.032038372536	0.027180872717
Disk GCE to Square GCE	square_obc	0.032136950939	0.027264459026
Disk GCE to Square GCE	square_obc	0.032235832657	0.027348302379
Disk GCE to Square GCE	square_obc	0.032335018623	0.027429577673
Disk GCE to Square GCE	square_obc	0.032434509773	0.027510274481
Disk GCE to Square GCE	square_obc	0.032534307045	0.027591208696
Disk GCE to Square GCE	square_obc	0.032634411382	0.027672381017
Disk GCE to Square GCE	square_obc	0.032734823729	0.027753792143
Disk GCE to Square GCE	square_obc	0.032835545033	0.027837722215
Disk GCE to Square GCE	square_obc	0.032936576245	0.027922858547
Disk GCE to Square GCE	square_obc	0.033037918319	0.028008255252
Disk GCE to Square GCE	square_obc	0.033139572210	0.028093913126
Disk GCE to Square GCE	square_obc	0.033241538879	0.028179832969
Disk GCE to Square GCE	square_obc	0.033343819288	0.028265616024
Disk GCE to Square GCE	square_obc	0.033446414402	0.028348146681
Disk GCE to Square GCE	square_obc	0.033549325189	0.028430918313
Disk GCE to Square GCE	square_obc	0.033652552621	0.028513931624
Disk GCE to Square GCE	square_obc	0.033756097672	0.028598251330
Disk GCE to Square GCE	square_obc	0.033859961319	0.028685206037
Disk GCE to Square GCE	square_obc	0.033964144542	0.028772425134
Disk GCE to Square GCE	square_obc	0.034068648326	0.028859909427
Disk GCE to Square GCE	square_obc	0.034173473655	0.028947659720
Disk GCE to Square GCE	square_obc	0.034278621521	0.029035676824
Disk GCE to Square GCE	square_obc	0.034384092914	0.029123961549
Disk GCE to Square GCE	square_obc	0.034489888830	0.029212232156
Disk GCE to Square GCE	square_obc	0.034596010269	0.029296842815
Disk GCE to Square GCE	square_obc	0.034702458231	0.029381698540
Disk GCE to Square GCE	square_obc	0.034809233721	0.029469182462
Disk GCE to Square GCE	square_obc	0.034916337747	0.029558234243
Disk GCE to Square GCE	square_obc	0.035023771320	0.029647555126
Disk GCE to Square GCE	square_obc	0.035131535454	0.029737145925
Disk GCE to Square GCE	square_obc	0.035239631166	0.029827007455
Disk GCE to Square GCE	square_obc	0.035348059475	0.029917140534
Disk GCE to Square GCE	square_obc	0.035456821407	0.030007545982
Disk GCE to Square GCE	square_obc	0.035565917986	0.030098224624
Disk GCE to Square GCE	square_obc	0.035675350243	0.030189177283
Disk GCE to Square GCE	square_obc	0.035785119211	0.030277479104
Disk GCE to Square GCE	square_obc	0.035895225925	0.030367213009
Disk GCE to Square GCE	square_obc	0.036005671424	0.030458378810
Disk GCE to Square GCE	square_obc	0.036116456752	0.030549818300
Disk GCE to Square GCE	square_obc	0.036227582954	0.030641532303
Disk GCE to Square GCE	square_obc	0.036339051078	0.030733521641
Disk GCE to Square GCE	square_obc	0.036450862177	0.030825787141
Disk GCE to Square GCE	square_obc	0.036563017306	0.030918329633
Disk GCE to Square GCE	square_obc	0.036675517524	0.031011149948
Disk GCE to Square GCE	square_obc	0.036788363891	0.031104248920
Disk GCE to Square GCE	square_obc	0.036901557474	0.031197627386
Disk GCE to Square GCE	square_obc	0.037015099341	0.031293257225
Disk GCE to Square GCE	square_obc	0.037128990563	0.031387540612
Disk GCE to Square GCE	square_obc	0.037243232216	0.031481113194
Disk GCE to Square GCE	square_obc	0.037357825376	0.031574964735
Disk GCE to Square GCE	square_obc	0.037472771127	0.031669096067
Disk GCE to Square GCE	square_obc	0.037588070553	0.031763508023
Disk GCE to Square GCE	square_obc	0.037703724742	0.031858201439
Disk GCE to Square GCE	square_obc	0.037819734785	0.031953177157
Disk GCE to Square GCE	square_obc	0.037936101778	0.032048436015
Disk GCE to Square GCE	square_obc	0.038052826820	0.032143978860
Disk GCE to Square GCE	square_obc	0.038169911010	0.032239806537
Disk GCE to Square GCE	square_obc	0.038287355456	0.032339836840
Disk GCE to Square GCE	square_obc	0.038405161264	0.032441100367
Disk GCE to Square GCE	square_obc	0.038523329547	0.032539761291
Disk GCE to Square GCE	square_obc	0.038641861421	0.032636046414
Disk GCE to Square GCE	square_obc	0.038760758004	0.032732616445
Disk GCE to Square GCE	square_obc	0.038880020418	0.032829472227
Disk GCE to Square GCE	square_obc	0.038999649788	0.032926614605
Disk GCE to Square GCE	square_obc	0.039119647245	0.033024044427
Disk GCE to Square GCE	square_obc	0.039240013920	0.033121762544
Disk GCE to Square GCE	square_obc	0.039360750949	0.033219769808
Disk GCE to Square GCE	square_obc	0.039481859473	0.033318067076
Disk GCE to Square GCE	square_obc	0.039603340633	0.033421078533
Disk GCE to Square GCE	square_obc	0.039725195577	0.033525222691
Disk GCE to Square GCE	square_obc	0.039847425455	0.033629691376
Disk GCE to Square GCE	square_obc	0.039970031421	0.033734485597
Disk GCE to Square GCE	square_obc	0.040093014630	0.033834996179
Disk GCE to Square GCE	square_obc	0.040216376245	0.033934314278
Disk GCE to Square GCE	square_obc	0.040340117430	0.034033923913
Disk GCE to Square GCE	square_obc	0.040464239352	0.034133825939
Disk GCE to Square GCE	square_obc	0.040588743183	0.034234021213
Disk GCE to Square GCE	square_obc	0.040713630097	0.034334510597
Disk GCE to Square GCE	square_obc	0.040838901275	0.034435294955
Disk GCE to Square GCE	square_obc	0.040964557898	0.034539382256
Disk GCE to Square GCE	square_obc	0.041090601152	0.034646458381
Disk GCE to Square GCE	square_obc	0.041217032226	0.034753866455
Disk GCE to Square GCE	square_obc	0.041343852315	0.034861607507
Disk GCE to Square GCE	square_obc	0.041471062614	0.034969682568
Disk GCE to Square GCE	square_obc	0.041598664325	0.035078092675
Disk GCE to Square GCE	square_obc	0.041726658651	0.035183718069
Disk GCE to Square GCE	square_obc	0.041855046802	0.035286108251
Disk GCE to Square GCE	square_obc	0.041983829988	0.035388796404
Disk GCE to Square GCE	square_obc	0.042113009425	0.035491783396
Disk GCE to Square GCE	square_obc	0.042242586333	0.035595070096
Disk GCE to Square GCE	square_obc	0.042372561934	0.035698657377
Disk GCE to Square GCE	square_obc	0.042502937455	0.035807789521
Disk GCE to Square GCE	square_obc	0.042633714126	0.035918188013
Disk GCE to Square GCE	square_obc	0.042764893183	0.036028926873
Disk GCE to Square GCE	square_obc	0.042896475862	0.036140007151
Disk GCE to Square GCE	square_obc	0.043028463406	0.036251429898
Disk GCE to Square GCE	square_obc	0.043160857061	0.036363196172
Disk GCE to Square GCE	square_obc	0.043293658076	0.036475307031
Disk GCE to Square GCE	square_obc	0.043426867704	0.036587763537
Disk GCE to Square GCE	square_obc	0.043560487203	0.036696069625
Disk GCE to Square GCE	square_obc	0.043694517834	0.036801873144
Disk GCE to Square GCE	square_obc	0.043828960862	0.036907981720
Disk GCE to Square GCE	square_obc	0.043963817556	0.037014396232
Disk GCE to Square GCE	square_obc	0.044099089188	0.037126413131
Disk GCE to Square GCE	square_obc	0.044234777036	0.037240201498
Disk GCE to Square GCE	square_obc	0.044370882379	0.037354338614
