level_index	eigenvalue
1	-3.689900503928
2	-3.237832546262
3	-3.237832546262
4	-2.700477724662
5	-2.676243198995
6	-2.507526756771
7	-2.087649766682
8	-2.087649766682
9	-1.746453214509
10	-1.746453214509
11	-1.533615018944
12	-1.414213562373
13	-1.130640879925
14	-0.925643566854
15	-0.925643566854
16	-0.915271730052
17	-0.863115756350
18	-0.655035311449
19	-0.501242466990
20	-0.501242466990
21	-0.000000000000
22	-0.000000000000
23	-0.000000000000
24	-0.000000000000
25	-0.000000000000
26	0.000000000000
27	0.000000000000
28	0.000000000000
29	0.000000000000
30	0.501242466990
31	0.501242466990
32	0.655035311449
33	0.863115756350
34	0.915271730052
35	0.925643566854
36	0.925643566854
37	1.130640879925
38	1.414213562373
39	1.533615018944
40	1.746453214509
41	1.746453214509
42	2.087649766682
43	2.087649766682
44	2.507526756771
45	2.676243198995
46	2.700477724662
47	3.237832546262
48	3.237832546262
49	3.689900503928
