beta	batch	seed	nsamples	kinetic	kinetic_stderr	potential	potential_stderr	total	total_stderr	time_slices
6.0	1.0	2234.0	1024.0	-1.3424529356497166	0.004553313297244373	0.4949307457053306	0.0025475382497123925	-0.847522189944386	0.0038565461148701323	60.0
6.0	2.0	2235.0	2048.0	-1.3423826594233625	0.0032312138365296174	0.4965657556399292	0.0017935432359960583	-0.8458169037834333	0.0026792613876377687	60.0
6.0	3.0	2236.0	3072.0	-1.346253208174056	0.0026548707746016785	0.4949204402878298	0.002294725085320177	-0.8513327678862265	0.0027338443712551065	60.0
6.0	4.0	2237.0	4096.0	-1.344744503574462	0.002292146919518141	0.4954139259625159	0.0018072093753626062	-0.8493305776119462	0.0022288298316378535	60.0
6.0	5.0	2238.0	5120.0	-1.3438815844301655	0.0020861161877453274	0.49420574970075926	0.001669603159526747	-0.8496758347294063	0.0021826766650876097	60.0
6.0	6.0	2239.0	6144.0	-1.3442515874701293	0.0019246580169484221	0.49435502477835774	0.0014455905515240312	-0.8498965626917719	0.0019277253397505436	60.0
6.0	7.0	2240.0	7168.0	-1.3442259374431558	0.0017786308606501941	0.49433733615676756	0.0013073218181809585	-0.8498886012863883	0.0017435753341886197	60.0
6.0	8.0	2241.0	8192.0	-1.3440110575193804	0.0016531860611712795	0.4945648896105994	0.0011786650629887656	-0.8494461679087812	0.001587056319030644	60.0
6.0	9.0	2242.0	9216.0	-1.344686150898493	0.0015599750711344975	0.4948338036157877	0.0010925588422836337	-0.8498523472827054	0.0014770053015667568	60.0
