temperature	specific_heat_per_particle_grand_canonical	specific_heat_per_particle_canonical
1.000000000000	0.326767631256	0.326706386607
0.500000000000	0.599624178350	0.599482845942
0.333333333333	0.386375860119	0.386222235798
0.250000000000	0.292979467462	0.292827450194
0.200000000000	0.241140217019	0.240988262618
0.166666666667	0.207224608612	0.207072043801
0.142857142857	0.182862062731	0.182708688031
0.125000000000	0.164308293983	0.164154076706
0.111111111111	0.149601562479	0.149446529804
0.100000000000	0.137598827707	0.137443027215
0.090909090909	0.127581813766	0.127425297563
0.083333333333	0.119072975129	0.118915792575
0.076923076923	0.111740616324	0.111582809515
0.071428571429	0.105346135876	0.105187735425
0.066666666667	0.099712885396	0.099553905714
0.062500000000	0.094706876509	0.094547310779
0.058823529412	0.090224343667	0.090064159163
0.055555555556	0.086183458659	0.086022593252
0.052631578947	0.082518657801	0.082357018308
0.050000000000	0.079176667654	0.079014130370
0.047619047619	0.076113665368	0.075950078819
0.045454545455	0.073293214220	0.073128403825
0.043478260870	0.070684738642	0.070518512812
0.041666666667	0.068262380518	0.068094537632
0.040000000000	0.066004128513	0.065834464229
0.038461538462	0.063891145227	0.063719459647
0.037037037037	0.061907239379	0.061733343614
0.035714285714	0.060038445549	0.059862167460
0.034482758621	0.058272684703	0.058093873639
0.033333333333	0.056599486230	0.056418016642
0.032258064516	0.055009757521	0.054825531510
0.031250000000	0.053495590856	0.053308539660
0.030303030303	0.052050100039	0.051860184576
0.029411764706	0.050667281159	0.050474491741
0.028571428571	0.049341893176	0.049146248491
0.027777777778	0.048069355023	0.047870900655
0.027027027027	0.046845656673	0.046644463086
0.026315789474	0.045667282066	0.045463442302
0.025641025641	0.044531142241	0.044324769497
0.025000000000	0.043434517294	0.043225742237
0.024390243902	0.042375005962	0.042163974145
0.023809523810	0.041350481872	0.041137351117
0.023255813953	0.040359055615	0.040143993536
0.022727272727	0.039399041861	0.039182223464
0.022222222222	0.038468930934	0.038250536363
0.021739130435	0.037567364237	0.037347576770
0.021276595745	0.036693113061	0.036472117186
0.020833333333	0.035845060330	0.035623040120
0.020408163265	0.035022184922	0.034799322540
0.020000000000	0.034223548217	0.034000022665
0.019607843137	0.033448282562	0.033224268520
0.019230769231	0.032695581444	0.032471248373
0.018867924528	0.031964691093	0.031740202480
0.018518518519	0.031254903340	0.031030416038
0.018181818182	0.030565549574	0.030341213336
0.017857142857	0.029895995607	0.029671952704
0.017543859649	0.029245637350	0.029022022477
0.017241379310	0.028613897167	0.028390837078
0.016949152542	0.028000220819	0.027777834347
0.016666666667	0.027404074907	0.027182473028
0.016393442623	0.026824944715	0.026604230568
0.016129032258	0.026262332457	0.026042601524
0.015873015873	0.025715755783	0.025497096003
0.015625000000	0.025184746558	0.024967238594
0.015384615385	0.024668849858	0.024452567330
0.015151515152	0.024167623148	0.023952632877
0.014925373134	0.023680635580	0.023466997941
0.014705882353	0.023207467445	0.022995236590
0.014492753623	0.022747709727	0.022536933905
0.014285714286	0.022300963702	0.022091685632
0.014084507042	0.021866840632	0.021659097741
0.013888888889	0.021444961518	0.021238786314
0.013698630137	0.021034956872	0.020830377229
0.013513513514	0.020636466535	0.020433505949
0.013333333333	0.020249139507	0.020047817426
0.013157894737	0.019872633814	0.019672965991
0.012987012987	0.019506616378	0.019308615049
0.012820512821	0.019150762883	0.018954437036
0.012658227848	0.018804757680	0.018610113253
0.012500000000	0.018468293641	0.018275334008
0.012345679012	0.018141072074	0.017949798054
0.012195121951	0.017822802600	0.017633212590
0.012048192771	0.017513203024	0.017325293460
0.011904761905	0.017211999230	0.017025764609
0.011764705882	0.016918925046	0.016734358185
0.011627906977	0.016633722122	0.016450814277
0.011494252874	0.016356139792	0.016174880788
0.011363636364	0.016085934940	0.015906313376
0.011235955056	0.015822871855	0.015644875315
0.011111111111	0.015566722108	0.015390337058
0.010989010989	0.015317264375	0.015142476491
0.010869565217	0.015074284285	0.014901078517
0.010752688172	0.014837574301	0.014665934927
0.010638297872	0.014606933535	0.014436844295
0.010526315789	0.014382167592	0.014213611642
0.010416666667	0.014163088427	0.013996048634
0.010309278351	0.013949514170	0.013783973107
0.010204081633	0.013741268971	0.013577208923
0.010101010101	0.013538182846	0.013375585836
0.010000000000	0.013329476198	0.013168412165
