beta	temperature	nsites	canonical_n	mu_grand_canonical	avg_n_grand_canonical	energy_per_particle_grand_canonical	energy_per_particle_canonical	kappa_grand_canonical	kappa_canonical	entropy_per_particle_grand_canonical	entropy_per_particle_canonical
1.000000	1.000000000000	5041	2521	0.000672503154	2521.000000000000	-1.247858091719	-1.247978998903	0.147488775897	0.147504203267	0.902830561999	0.901033874186
2.000000	0.500000000000	5041	2521	0.000540454360	2521.000000000000	-1.486194929640	-1.486267547949	0.183524590150	0.183547130598	0.575838696094	0.574111796555
3.000000	0.333333333333	5041	2521	0.000487750195	2521.000000000000	-1.547670180893	-1.547720421874	0.203355453472	0.203385865352	0.427545157541	0.425872836125
4.000000	0.250000000000	5041	2521	0.000456282982	2521.000000000000	-1.572056231889	-1.572094711460	0.217379702369	0.217417474295	0.343752051705	0.342120362756
5.000000	0.200000000000	5041	2521	0.000434609526	2521.000000000000	-1.584292614326	-1.584323853149	0.228220159392	0.228264902261	0.289301238017	0.287701876021
6.000000	0.166666666667	5041	2521	0.000418438670	2521.000000000000	-1.591347449251	-1.591373772470	0.237039878145	0.237091299138	0.250790386759	0.249217917701
7.000000	0.142857142857	5041	2521	0.000405732167	2521.000000000000	-1.595805092582	-1.595827855582	0.244463355918	0.244521222282	0.221971827103	0.220422411684
8.000000	0.125000000000	5041	2521	0.000395378754	2521.000000000000	-1.598811206913	-1.598831269940	0.250864877504	0.250928997040	0.199517538448	0.197988315008
9.000000	0.111111111111	5041	2521	0.000386713038	2521.000000000000	-1.600939726769	-1.600957670479	0.256486407627	0.256556616773	0.181482496613	0.179971247258
10.000000	0.100000000000	5041	2521	0.000379308435	2521.000000000000	-1.602505072653	-1.602521307713	0.261493348587	0.261569505443	0.166649559348	0.165154513190
11.000000	0.090909090909	5041	2521	0.000372876828	2521.000000000000	-1.603691703323	-1.603706531023	0.266003730898	0.266085710877	0.154215952595	0.152735662095
12.000000	0.083333333333	5041	2521	0.000367215447	2521.000000000000	-1.604613862963	-1.604627510979	0.270104710836	0.270192403516	0.143629610890	0.142162870200
13.000000	0.076923076923	5041	2521	0.000362176732	2521.000000000000	-1.605345494645	-1.605358139254	0.273862474908	0.273955784590	0.134497736867	0.133043525784
14.000000	0.071428571429	5041	2521	0.000357650275	2521.000000000000	-1.605936237121	-1.605948017600	0.277328489131	0.277427337282	0.126532838094	0.125090282418
15.000000	0.066666666667	5041	2521	0.000353551461	2521.000000000000	-1.606420455215	-1.606431483493	0.280543612556	0.280647943648	0.119519413001	0.118087755862
16.000000	0.062500000000	5041	2521	0.000349814068	2521.000000000000	-1.606822573880	-1.606832941206	0.283540905861	0.283650698842	0.113292592209	0.111871172940
17.000000	0.058823529412	5041	2521	0.000346385260	2521.000000000000	-1.607160352688	-1.607170134358	0.286347609253	0.286462888445	0.107723996733	0.106312235075
18.000000	0.055555555556	5041	2521	0.000343222123	2521.000000000000	-1.607446963802	-1.607456222585	0.288986569948	0.289107420235	0.102712110656	0.101309494749
19.000000	0.052631578947	5041	2521	0.000340289209	2521.000000000000	-1.607692349346	-1.607701138020	0.291477290366	0.291603874357	0.098175566013	0.096781643082
20.000000	0.050000000000	5041	2521	0.000337556769	2521.000000000000	-1.607904130881	-1.607912494154	0.293836705305	0.293969274923	0.094048357441	0.092662726396
21.000000	0.047619047619	5041	2521	0.000334999463	2521.000000000000	-1.608088232684	-1.608096208672	0.296079759604	0.296218670773	0.090276366256	0.088898671631
22.000000	0.045454545455	5041	2521	0.000332595419	2521.000000000000	-1.608249317572	-1.608256938956	0.298219835895	0.298365555419	0.086814791997	0.085444718826
23.000000	0.043478260870	5041	2521	0.000330325538	2521.000000000000	-1.608391097206	-1.608398392159	0.300269068521	0.300422179838	0.083626224947	0.082263494295
24.000000	0.041666666667	5041	2521	0.000328172975	2521.000000000000	-1.608516556660	-1.608523549591	0.302238570956	0.302399775784	0.080679179291	0.079323544260
25.000000	0.040000000000	5041	2521	0.000326122760	2521.000000000000	-1.608628119360	-1.608634831526	0.304138598028	0.304308713945	0.077946962576	0.076598204655
26.000000	0.038461538462	5041	2521	0.000324161516	2521.000000000000	-1.608727769871	-1.608734219876	0.305978659724	0.306158613192	0.075406794290	0.074064719993
27.000000	0.037037037037	5041	2521	0.000322277237	2521.000000000000	-1.608817146417	-1.608823350637	0.307767599841	0.307958418067	0.073039111450	0.071703549192
28.000000	0.035714285714	5041	2521	0.000320459134	2521.000000000000	-1.608897611405	-1.608903584331	0.309513649866	0.309716450265	0.070827016339	0.069497813545
29.000000	0.034482758621	5041	2521	0.000318697498	2521.000000000000	-1.608970305717	-1.608976060248	0.311224466078	0.311440444070	0.068755833485	0.067432853917
30.000000	0.033333333333	5041	2521	0.000316983609	2521.000000000000	-1.609036190917	-1.609041738608	0.312907155919	0.313137570698	0.066812751520	0.065495872819
31.000000	0.032258064516	5041	2521	0.000315309645	2521.000000000000	-1.609096082353	-1.609101433618	0.314568298035	0.314814460223	0.064986531573	0.063675643032
32.000000	0.031250000000	5041	2521	0.000313668617	2521.000000000000	-1.609150675324	-1.609155839610	0.316213959153	0.316477216824	0.063267268313	0.061962268862
33.000000	0.030303030303	5041	2521	0.000312054305	2521.000000000000	-1.609200565929	-1.609205551860	0.317849709884	0.318131435842	0.061646192967	0.060346989376
34.000000	0.029411764706	5041	2521	0.000310461199	2521.000000000000	-1.609246267794	-1.609251083292	0.319480640816	0.319782220259	0.060115510051	0.058822015346
35.000000	0.028571428571	5041	2521	0.000308884455	2521.000000000000	-1.609288225585	-1.609292877970	0.321111379655	0.321434198476	0.058668261355	0.057380393436
