beta	temperature	nsites	canonical_n	mu_grand_canonical	avg_n_grand_canonical	kappa_grand_canonical	kappa_canonical	entropy_per_particle_grand_canonical	entropy_per_particle_canonical
1.000000	1.000000000000	613	307	0.005458966716	307.000000000000	0.149416443640	0.149546473492	0.911717675925	0.900389085565
2.000000	0.500000000000	613	307	0.004368492802	307.000000000000	0.186713898069	0.186899884206	0.584681080963	0.573907151989
3.000000	0.333333333333	613	307	0.003941853945	307.000000000000	0.206922137933	0.207169406653	0.434472415060	0.424140316991
4.000000	0.250000000000	613	307	0.003690187654	307.000000000000	0.221033520111	0.221337769241	0.349206114158	0.339205356996
5.000000	0.200000000000	613	307	0.003518118839	307.000000000000	0.231843580331	0.232203932322	0.293689605829	0.283954220379
6.000000	0.166666666667	613	307	0.003389871482	307.000000000000	0.240614140673	0.241036948977	0.254402256437	0.244890539618
7.000000	0.142857142857	613	307	0.003287981455	307.000000000000	0.248069566080	0.248571621110	0.225027595892	0.215712514460
8.000000	0.125000000000	613	307	0.003202432917	307.000000000000	0.254695193620	0.255303789627	0.202204602911	0.193068454441
9.000000	0.111111111111	613	307	0.003126942770	307.000000000000	0.260842346613	0.261592457681	0.183972909411	0.175003663534
10.000000	0.100000000000	613	307	0.003057446238	307.000000000000	0.266769150251	0.267699547021	0.169105774582	0.160294502699
11.000000	0.090909090909	613	307	0.002991343671	307.000000000000	0.272661375826	0.273811134877	0.156790555127	0.148129757922
12.000000	0.083333333333	613	307	0.002927044060	307.000000000000	0.278647574759	0.280053586075	0.146462963011	0.137945602829
13.000000	0.076923076923	613	307	0.002863650162	307.000000000000	0.284812019333	0.286507528199	0.137715632255	0.129334661362
14.000000	0.071428571429	613	307	0.002800729765	307.000000000000	0.291205829448	0.293219807180	0.130245006691	0.121993208088
15.000000	0.066666666667	613	307	0.002738148936	307.000000000000	0.297856151281	0.300213238317	0.123819035253	0.115689038225
16.000000	0.062500000000	613	307	0.002675952814	307.000000000000	0.304773400592	0.307494196055	0.118256673949	0.110241051486
17.000000	0.058823529412	613	307	0.002614283037	307.000000000000	0.311956766298	0.315058292347	0.113414360472	0.105505751591
18.000000	0.055555555556	613	307	0.002553322790	307.000000000000	0.319398260829	0.322894484428	0.109176764584	0.101367990014
19.000000	0.052631578947	613	307	0.002493262080	307.000000000000	0.327085617133	0.330987956836	0.105450256434	0.097734412841
