beta	temperature	nsites	canonical_n	target_density	mu_grand_canonical	avg_n_grand_canonical	kappa_grand_canonical	kappa_canonical
1.000000	1.000000000000	441	221	0.501133786848	0.007561044589	221.000000000000	1.499506274850e-01	0.000000000000e+00
2.000000	0.500000000000	441	221	0.501133786848	0.006045202915	221.000000000000	1.875504563748e-01	0.000000000000e+00
3.000000	0.333333333333	441	221	0.501133786848	0.005456278159	221.000000000000	2.077930537770e-01	0.000000000000e+00
4.000000	0.250000000000	441	221	0.501133786848	0.005110254698	221.000000000000	2.218621808591e-01	0.000000000000e+00
5.000000	0.200000000000	441	221	0.501133786848	0.004873529986	221.000000000000	2.326377212248e-01	0.000000000000e+00
6.000000	0.166666666667	441	221	0.501133786848	0.004695182729	221.000000000000	2.414729865071e-01	0.000000000000e+00
7.000000	0.142857142857	441	221	0.501133786848	0.004549724470	221.000000000000	2.491908431998e-01	0.000000000000e+00
8.000000	0.125000000000	441	221	0.501133786848	0.004422571728	221.000000000000	2.563520735982e-01	0.000000000000e+00
9.000000	0.111111111111	441	221	0.501133786848	0.004305092266	221.000000000000	2.633431109139e-01	0.000000000000e+00
10.000000	0.100000000000	441	221	0.501133786848	0.004192347360	221.000000000000	2.704194843598e-01	0.000000000000e+00
11.000000	0.090909090909	441	221	0.501133786848	0.004081756961	221.000000000000	2.777391760913e-01	0.000000000000e+00
12.000000	0.083333333333	441	221	0.501133786848	0.003972205665	221.000000000000	2.853908690535e-01	0.000000000000e+00
13.000000	0.076923076923	441	221	0.501133786848	0.003863434307	221.000000000000	2.934165155309e-01	0.000000000000e+00
14.000000	0.071428571429	441	221	0.501133786848	0.003755638862	221.000000000000	3.018280802814e-01	0.000000000000e+00
15.000000	0.066666666667	441	221	0.501133786848	0.003649218765	221.000000000000	3.106192353990e-01	0.000000000000e+00
16.000000	0.062500000000	441	221	0.501133786848	0.003544628271	221.000000000000	3.197731622861e-01	0.000000000000e+00
17.000000	0.058823529412	441	221	0.501133786848	0.003442295403	221.000000000000	3.292675726550e-01	0.000000000000e+00
18.000000	0.055555555556	441	221	0.501133786848	0.003342583068	221.000000000000	3.390778420760e-01	0.000000000000e+00
