beta	temperature	nsites	canonical_n	mu_grand_canonical	avg_n_grand_canonical	energy_per_particle_grand_canonical	energy_per_particle_canonical	kappa_grand_canonical	kappa_canonical	entropy_per_particle_grand_canonical	entropy_per_particle_canonical
1.000000	1.000000000000	10000	5000	0.000000000000	5000.000000000000	-1.260629009710	-1.260690105955	0.146862167070	0.146869939322	0.899478861498	0.898504766941
2.000000	0.500000000000	10000	5000	0.000000000000	5000.000000000000	-1.498206900823	-1.498243339279	0.182893955402	0.182905519786	0.573674987576	0.572736485353
3.000000	0.333333333333	10000	5000	0.000000000000	5000.000000000000	-1.559191263018	-1.559216413678	0.203029662150	0.203045412562	0.426572364596	0.425661388541
4.000000	0.250000000000	10000	5000	0.000000000000	5000.000000000000	-1.583368718822	-1.583387956050	0.217407674338	0.217427374108	0.343495834528	0.342605286877
5.000000	0.200000000000	10000	5000	0.000000000000	5000.000000000000	-1.595503709151	-1.595519311009	0.228607582199	0.228631058819	0.289495801397	0.288621483853
6.000000	0.166666666667	10000	5000	0.000000000000	5000.000000000000	-1.602503289978	-1.602516426094	0.237781263700	0.237808389833	0.251286286367	0.250425458575
7.000000	0.142857142857	10000	5000	0.000000000000	5000.000000000000	-1.606928266446	-1.606939617929	0.245549704456	0.245580381130	0.222678729097	0.221829457326
8.000000	0.125000000000	10000	5000	0.000000000000	5000.000000000000	-1.609913892460	-1.609923891283	0.252286224538	0.252320372302	0.200377351839	0.199538195993
9.000000	0.111111111111	10000	5000	0.000000000000	5000.000000000000	-1.612028983110	-1.612037920658	0.258232825428	0.258270380257	0.182456008116	0.181625852990
10.000000	0.100000000000	10000	5000	0.000000000000	5000.000000000000	-1.613585224669	-1.613593306844	0.263555451689	0.263596363484	0.167709278970	0.166887235378
11.000000	0.090909090909	10000	5000	0.000000000000	5000.000000000000	-1.614765516119	-1.614772893733	0.268373127876	0.268417377146	0.155342049603	0.154527393080
12.000000	0.083333333333	10000	5000	0.000000000000	5000.000000000000	-1.615683160758	-1.615689947413	0.272774630232	0.272822240470	0.144807507140	0.143999638403
13.000000	0.076923076923	10000	5000	0.000000000000	5000.000000000000	-1.616411504746	-1.616417787903	0.276828651659	0.276879704290	0.135716645851	0.134915064441
14.000000	0.071428571429	10000	5000	0.000000000000	5000.000000000000	-1.616999789794	-1.617005637955	0.280590274829	0.280644945889	0.127784866104	0.126989152079
15.000000	0.066666666667	10000	5000	0.000000000000	5000.000000000000	-1.617482104823	-1.617487572391	0.284105184569	0.284163747364	0.120798998487	0.120008799003
16.000000	0.062500000000	10000	5000	0.000000000000	5000.000000000000	-1.617882675777	-1.617887806471	0.287412413091	0.287475262689	0.114596144414	0.113811163201
17.000000	0.058823529412	10000	5000	0.000000000000	5000.000000000000	-1.618219114677	-1.618223944009	0.290546103445	0.290613756965	0.109049645192	0.108269633782
18.000000	0.055555555556	10000	5000	0.000000000000	5000.000000000000	-1.618504482641	-1.618509039763	0.293536614421	0.293609702418	0.104059510032	0.103284260095
19.000000	0.052631578947	10000	5000	0.000000000000	5000.000000000000	-1.618748638121	-1.618752947230	0.296411193208	0.296490449270	0.099545723356	0.098775059841
20.000000	0.050000000000	10000	5000	0.000000000000	5000.000000000000	-1.618959140503	-1.618963221917	0.299194376118	0.299280634891	0.095443464473	0.094677239447
21.000000	0.047619047619	10000	5000	0.000000000000	5000.000000000000	-1.619141869282	-1.619145740281	0.301908229041	0.302002385598	0.091699629566	0.090937716720
22.000000	0.045454545455	10000	5000	0.000000000000	5000.000000000000	-1.619301456787	-1.619305132259	0.304572502516	0.304675506636	0.088270260347	0.087512550175
23.000000	0.043478260870	10000	5000	0.000000000000	5000.000000000000	-1.619441595950	-1.619445088896	0.307204748962	0.307317579242	0.085118616340	0.084365011978
24.000000	0.041666666667	10000	5000	0.000000000000	5000.000000000000	-1.619565262708	-1.619568584633	0.309820429927	0.309944081485	0.082213711871	0.081464125612
25.000000	0.040000000000	10000	5000	0.000000000000	5000.000000000000	-1.619674879051	-1.619678040261	0.312433027753	0.312568483692	0.079529193620	0.078783544050
26.000000	0.038461538462	10000	5000	0.000000000000	5000.000000000000	-1.619772434129	-1.619775443966	0.315054167272	0.315202399189	0.077042470971	0.076300680672
27.000000	0.037037037037	10000	5000	0.000000000000	5000.000000000000	-1.619859575323	-1.619862442338	0.317693747968	0.317855695184	0.074734036147	0.073996029931
28.000000	0.035714285714	10000	5000	0.000000000000	5000.000000000000	-1.619937677504	-1.619940409595	0.320360084182	0.320536647063	0.072586928261	0.071852631846
29.000000	0.034482758621	10000	5000	0.000000000000	5000.000000000000	-1.620007896262	-1.620010500770	0.323060049787	0.323252087221	0.070586307445	0.069855646524
30.000000	0.033333333333	10000	5000	0.000000000000	5000.000000000000	-1.620071209224	-1.620073693017	0.325799223504	0.326007544727	0.068719113870	0.067992013492
31.000000	0.032258064516	10000	5000	0.000000000000	5000.000000000000	-1.620128448436	-1.620130817963	0.328582031455	0.328807392873	0.066973792720	0.066250176930
32.000000	0.031250000000	10000	5000	0.000000000000	5000.000000000000	-1.620180325956	-1.620182587294	0.331411884099	0.331654987148	0.065340070735	0.064619862422
33.000000	0.030303030303	10000	5000	0.000000000000	5000.000000000000	-1.620227454261	-1.620229613148	0.334291305441	0.334552807087	0.063808773373	0.063091894268
34.000000	0.029411764706	10000	5000	0.000000000000	5000.000000000000	-1.620270362642	-1.620272424504	0.337222053093	0.337502555807	0.062371674151	0.061658044937
35.000000	0.028571428571	10000	5000	0.000000000000	5000.000000000000	-1.620309510479	-1.620311480453	0.340205228317	0.340505284981	0.061021369628	0.060310910139
36.000000	0.027777777778	10000	5000	0.000000000000	5000.000000000000	-1.620345298067	-1.620347181017	0.343241375726	0.343561494387	0.059751174981	0.059043804444
37.000000	0.027027027027	10000	5000	0.000000000000	5000.000000000000	-1.620378075499	-1.620379876032	0.346330572663	0.346671217699	0.058555036166	0.057850673480
38.000000	0.026315789474	10000	5000	0.000000000000	5000.000000000000	-1.620408150007	-1.620409872485	0.349472508589	0.349834099185	0.057427455581	0.056726019595
39.000000	0.025641025641	10000	5000	0.000000000000	5000.000000000000	-1.620435792063	-1.620437440615	0.352666554993	0.353049478061	0.056363428722	0.055664838532
40.000000	0.025000000000	10000	5000	0.000000000000	5000.000000000000	-1.620461240479	-1.620462819013	0.355911826488	0.356316428176	0.055358389904	0.054662565116
41.000000	0.024390243902	10000	5000	0.000000000000	5000.000000000000	-1.620484706688	-1.620486218899	0.359207233793	0.359633831599	0.054408165456	0.053715026451
42.000000	0.023809523810	10000	5000	0.000000000000	5000.000000000000	-1.620506378365	-1.620507827746	0.362551529367	0.363000416129	0.053508933150	0.052818401310
43.000000	0.023255813953	10000	5000	0.000000000000	5000.000000000000	-1.620526422494	-1.620527812345	0.365943346439	0.366414780950	0.052657186827	0.051969184752
44.000000	0.022727272727	10000	5000	0.000000000000	5000.000000000000	-1.620544987985	-1.620546321422	0.369381232156	0.369875453429	0.051849705428	0.051164157115
45.000000	0.022222222222	10000	5000	0.000000000000	5000.000000000000	-1.620562207910	-1.620563487874	0.372863675535	0.373380899930	0.051083525722	0.050400356719
46.000000	0.021739130435	10000	5000	0.000000000000	5000.000000000000	-1.620578201428	-1.620579430694	0.376389130846	0.376929556480	0.050355918214	0.049675055757
47.000000	0.021276595745	10000	5000	0.000000000000	5000.000000000000	-1.620593075441	-1.620594256626	0.379956037029	0.380519839692	0.049664365756	0.048985738867
48.000000	0.020833333333	10000	5000	0.000000000000	5000.000000000000	-1.620606926026	-1.620608061597	0.383562833645	0.384150172646	0.049006544496	0.048330084075
