beta	batch	seed	nsamples	kinetic	kinetic_stderr	potential	potential_stderr	total	total_stderr	time_slices
0.5	1.0	2234.0	256.0	-0.5840124160884682	0.002565168429023467	1.0550528788734255	0.0015308530184443504	0.471040462784957	0.0015522216053574173	5.0
1.2	1.0	3234.0	256.0	-0.8780894776997004	0.004842312149510837	1.0310332345850686	0.0017179085657185516	0.1529437568853683	0.003601431123639876	12.0
2.4	1.0	4234.0	256.0	-1.0257590306481035	0.0057678933408791344	1.05141906021615	0.0016351916664703607	0.02566002956804666	0.004611126087957867	24.0
3.6	1.0	5234.0	256.0	-1.0765629015205642	0.006832187073460787	1.0634152764560423	0.001846300325273945	-0.013147625064521858	0.0055043578373702795	36.0
5.0	1.0	6234.0	256.0	-1.0949551835445668	0.006263796194676895	1.0644009944107604	0.001817178811390738	-0.03055418913380654	0.004995514601524281	50.0
