beta	temperature	nsites	canonical_n	mu_grand_canonical	avg_n_grand_canonical	kappa_grand_canonical	kappa_canonical	entropy_per_particle_grand_canonical	entropy_per_particle_canonical
1.000000	1.000000000000	1009	505	0.003329996053	505.000000000000	0.148810941757	0.148889374482	0.909089899531	0.901710952512
2.000000	0.500000000000	1009	505	0.002668133108	505.000000000000	0.185725217998	0.185838098864	0.582049352085	0.575010960208
3.000000	0.333333333333	1009	505	0.002407660936	505.000000000000	0.205817712111	0.205968451938	0.432414774485	0.425646097484
4.000000	0.250000000000	1009	505	0.002253447304	505.000000000000	0.219902581670	0.220088634453	0.347587261885	0.341020487672
5.000000	0.200000000000	1009	505	0.002147764768	505.000000000000	0.230722870023	0.230942537984	0.292390242071	0.285984674727
6.000000	0.166666666667	1009	505	0.002069126963	505.000000000000	0.239491334563	0.239744087099	0.253332690060	0.247061716297
7.000000	0.142857142857	1009	505	0.002007323784	505.000000000000	0.246864729824	0.247152111827	0.224106636784	0.217951764081
8.000000	0.125000000000	1009	505	0.001956698384	505.000000000000	0.253251508429	0.253578208160	0.201348424853	0.195296452920
9.000000	0.111111111111	1009	505	0.001913745097	505.000000000000	0.258935243644	0.259309608408	0.183093693368	0.177135097593
10.000000	0.100000000000	1009	505	0.001876116086	505.000000000000	0.264128163883	0.264561959194	0.168115668053	0.162243495185
11.000000	0.090909090909	1009	505	0.001842166210	505.000000000000	0.268995216918	0.269502857960	0.155606964234	0.149816010044
12.000000	0.083333333333	1009	505	0.001810720939	505.000000000000	0.273665812054	0.274263403579	0.145012901505	0.139299097749
13.000000	0.076923076923	1009	505	0.001780942179	505.000000000000	0.278240710708	0.278945140844	0.135938338993	0.130298314341
14.000000	0.071428571429	1009	505	0.001752240479	505.000000000000	0.282797077461	0.283625283255	0.128092898291	0.122523680684
15.000000	0.066666666667	1009	505	0.001724212078	505.000000000000	0.287392730971	0.288361161693	0.121257400191	0.115756227454
16.000000	0.062500000000	1009	505	0.001696591393	505.000000000000	0.292069864769	0.293194121770	0.115262562768	0.109826771101
17.000000	0.058823529412	1009	505	0.001669214416	505.000000000000	0.296858270888	0.298152887489	0.109975052059	0.104602017402
18.000000	0.055555555556	1009	505	0.001641990456	505.000000000000	0.301778064096	0.303256389229	0.105288082862	0.099975196202
19.000000	0.052631578947	1009	505	0.001614880470	505.000000000000	0.306841926373	0.308516081944	0.101114915658	0.095859578778
20.000000	0.050000000000	1009	505	0.001587880643	505.000000000000	0.312056916412	0.313937805771	0.097384245233	0.092183877771
21.000000	0.047619047619	1009	505	0.001561010106	505.000000000000	0.317425903248	0.319523254079	0.094036855381	0.088888907254
22.000000	0.045454545455	1009	505	0.001534301909	505.000000000000	0.322948686519	0.325271115973	0.091023140759	0.085925106277
23.000000	0.043478260870	1009	505	0.001507796496	505.000000000000	0.328622862197	0.331177955519	0.088301235851	0.083250667351
24.000000	0.041666666667	1009	505	0.001481537111	505.000000000000	0.334444485350	0.337238881373	0.085835577900	0.080830097741
25.000000	0.040000000000	1009	505	0.001455566646	505.000000000000	0.340408573211	0.343448051800	0.083595786158	0.078633096527
26.000000	0.038461538462	1009	505	0.001429925578	505.000000000000	0.346509483760	0.349799052041	0.081555775941	0.076633666339
27.000000	0.037037037037	1009	505	0.001404650689	505.000000000000	0.352741197925	0.356285172657	0.079693049920	0.074809402403
28.000000	0.035714285714	1009	505	0.001379774372	505.000000000000	0.359097527598	0.362899612126	0.077988125259	0.073140917646
29.000000	0.034482758621	1009	505	0.001355324336	505.000000000000	0.365572266777	0.369635621819	0.076424066341	0.071611373660
30.000000	0.033333333333	1009	505	0.001331323594	505.000000000000	0.372159299349	0.376486607187	0.074986100562	0.070206095024
31.000000	0.032258064516	1009	505	0.001307790633	505.000000000000	0.378852673948	0.383446195958	0.073661300242	0.068912250009
32.000000	0.031250000000	1009	505	0.001284739706	505.000000000000	0.385646654001	0.390508281844	0.072438317639	0.067718584664
33.000000	0.030303030303	1009	505	0.001262181185	505.000000000000	0.392535749173	0.397667050117	0.071307163014	0.066615200165
34.000000	0.029411764706	1009	505	0.001240121953	505.000000000000	0.399514733044	0.404916989943	0.070259017860	0.065593365526
35.000000	0.028571428571	1009	505	0.001218565796	505.000000000000	0.406578650692	0.412252897032	0.069286077025	0.064645359384
36.000000	0.027777777778	1009	505	0.001197513788	505.000000000000	0.413722819005	0.419669869775	0.068381414754	0.063764335815
