idx	stage	U_label	U	beta	target_T	actual_T	Ltau	Ntot	Nup	Ndn	density	account	job_tag	outdir	seed	nwarmups	max_batches	batch_nsamples	measure_interval	cluster_size	Lx	Ly	dtau	expected_ranks	phase_reweighted	force_symmetry
0	attractive	Um5	-5.0	20.0	0.050000000000	0.050000000000	200	12	6	6	0.333333333333	ccsd	ceL6Um5N12b20p0	/home/9pm/nUHubbard/runs/ce_eqtime_L6_thermometry_20260719/attractive/Um5/Ntot012_n0.333333_b20p0_T0.050000_Nup006_Ndn006_r64_w5000_m30000_seed1907190000	1907190000	5000	30000	1	3	36	6	6	0.1	64	false	driver_default
1	attractive	Um5	-5.0	20.0	0.050000000000	0.050000000000	200	18	9	9	0.500000000000	ccsd	ceL6Um5N18b20p0	/home/9pm/nUHubbard/runs/ce_eqtime_L6_thermometry_20260719/attractive/Um5/Ntot018_n0.500000_b20p0_T0.050000_Nup009_Ndn009_r64_w5000_m30000_seed1907190001	1907190001	5000	30000	1	3	36	6	6	0.1	64	false	driver_default
2	attractive	Um5	-5.0	20.0	0.050000000000	0.050000000000	200	26	13	13	0.722222222222	ccsd	ceL6Um5N26b20p0	/home/9pm/nUHubbard/runs/ce_eqtime_L6_thermometry_20260719/attractive/Um5/Ntot026_n0.722222_b20p0_T0.050000_Nup013_Ndn013_r64_w5000_m30000_seed1907190002	1907190002	5000	30000	1	3	36	6	6	0.1	64	false	driver_default
3	attractive	Um5	-5.0	20.0	0.050000000000	0.050000000000	200	32	16	16	0.888888888889	ccsd	ceL6Um5N32b20p0	/home/9pm/nUHubbard/runs/ce_eqtime_L6_thermometry_20260719/attractive/Um5/Ntot032_n0.888889_b20p0_T0.050000_Nup016_Ndn016_r64_w5000_m30000_seed1907190003	1907190003	5000	30000	1	3	36	6	6	0.1	64	false	driver_default
4	attractive	Um3	-3.0	20.0	0.050000000000	0.050000000000	200	12	6	6	0.333333333333	ccsd	ceL6Um3N12b20p0	/home/9pm/nUHubbard/runs/ce_eqtime_L6_thermometry_20260719/attractive/Um3/Ntot012_n0.333333_b20p0_T0.050000_Nup006_Ndn006_r64_w5000_m30000_seed1907190004	1907190004	5000	30000	1	3	36	6	6	0.1	64	false	driver_default
5	attractive	Um3	-3.0	20.0	0.050000000000	0.050000000000	200	18	9	9	0.500000000000	ccsd	ceL6Um3N18b20p0	/home/9pm/nUHubbard/runs/ce_eqtime_L6_thermometry_20260719/attractive/Um3/Ntot018_n0.500000_b20p0_T0.050000_Nup009_Ndn009_r64_w5000_m30000_seed1907190005	1907190005	5000	30000	1	3	36	6	6	0.1	64	false	driver_default
6	attractive	Um3	-3.0	20.0	0.050000000000	0.050000000000	200	26	13	13	0.722222222222	ccsd	ceL6Um3N26b20p0	/home/9pm/nUHubbard/runs/ce_eqtime_L6_thermometry_20260719/attractive/Um3/Ntot026_n0.722222_b20p0_T0.050000_Nup013_Ndn013_r64_w5000_m30000_seed1907190006	1907190006	5000	30000	1	3	36	6	6	0.1	64	false	driver_default
7	attractive	Um3	-3.0	20.0	0.050000000000	0.050000000000	200	32	16	16	0.888888888889	ccsd	ceL6Um3N32b20p0	/home/9pm/nUHubbard/runs/ce_eqtime_L6_thermometry_20260719/attractive/Um3/Ntot032_n0.888889_b20p0_T0.050000_Nup016_Ndn016_r64_w5000_m30000_seed1907190007	1907190007	5000	30000	1	3	36	6	6	0.1	64	false	driver_default
