beta	kinetic_per_particle	kinetic_stderr	potential_per_particle	potential_stderr	total_per_particle	total_stderr	time_slices	nsamples	batches
5.0	-1.2377619840236918	0.0027989750784186166	0.5013985179535364	0.0013112600807175178	-0.7363634660701553	0.001977350993134394	50	16384	32
6.0	-1.2501831505366563	0.0028384111578129184	0.5072647894878158	0.0012857008425257088	-0.7429183610488403	0.0020127174484842166	60	16384	32
7.0	-1.2507469951865327	0.002872943771233806	0.5067960878041897	0.0016387062273141445	-0.7439509073823429	0.0021467897602447574	70	16384	32
8.0	-1.2527632529535346	0.0028400695186609525	0.5093425737531079	0.0013554793402140372	-0.7434206792004265	0.0020421953496718073	80	16384	32
9.0	-1.2563393710930082	0.002839191290494335	0.5104558198215006	0.0013147608421697013	-0.7458835512715078	0.002021341938428545	90	16384	32
10.0	-1.249356132130602	0.0028113881916996537	0.5072788298416098	0.001339413327687374	-0.7420773022889922	0.002005730487902642	100	16384	32
