beta	temperature	nsites	canonical_n	mu_grand_canonical	avg_n_grand_canonical	energy_per_particle_grand_canonical	energy_per_particle_canonical	kappa_grand_canonical	kappa_canonical	entropy_per_particle_grand_canonical	entropy_per_particle_canonical
1.000000	1.000000000000	16	8	0.000000000000	8.000000000000	-1.025436159760	-1.061122956384	0.159816773729	0.164971546971	0.969977324642	0.759690936884
2.000000	0.500000000000	16	8	0.000000000000	8.000000000000	-1.270504566887	-1.291051456169	0.201409378686	0.212912532625	0.631419412319	0.443889098657
3.000000	0.333333333333	16	8	0.000000000000	8.000000000000	-1.335512385841	-1.344678670991	0.231079350277	0.261177062708	0.475113750097	0.315515389992
4.000000	0.250000000000	16	8	0.000000000000	8.000000000000	-1.356707190201	-1.360260973098	0.271306183866	0.322216790359	0.402796293677	0.262447931057
5.000000	0.200000000000	16	8	0.000000000000	8.000000000000	-1.364033636777	-1.365338162051	0.322115800740	0.391523970618	0.370456917011	0.240050980260
6.000000	0.166666666667	16	8	0.000000000000	8.000000000000	-1.366610305896	-1.367081093979	0.379152439498	0.465074268653	0.356504557272	0.230615072515
7.000000	0.142857142857	16	8	0.000000000000	8.000000000000	-1.367524311009	-1.367693708899	0.439245969648	0.540611901534	0.350640817016	0.226685125173
8.000000	0.125000000000	16	8	0.000000000000	8.000000000000	-1.367850611964	-1.367911672308	0.500721257045	0.617033128253	0.348221004147	0.225068763872
9.000000	0.111111111111	16	8	0.000000000000	8.000000000000	-1.367967733063	-1.367989809639	0.562794195180	0.693834293876	0.347235279671	0.224411142083
10.000000	0.100000000000	16	8	0.000000000000	8.000000000000	-1.368009965850	-1.368017972331	0.625118844658	0.770795139099	0.346837589767	0.224145945410
11.000000	0.090909090909	16	8	0.000000000000	8.000000000000	-1.368025253433	-1.368028165052	0.687547639433	0.847822000881	0.346678340686	0.224039769029
12.000000	0.083333333333	16	8	0.000000000000	8.000000000000	-1.368030804929	-1.368031866182	0.750018974769	0.924875821118	0.346614958615	0.223997512801
13.000000	0.076923076923	16	8	0.000000000000	8.000000000000	-1.368032826127	-1.368033213665	0.812507516735	1.001940544285	0.346589860802	0.223980780706
14.000000	0.071428571429	16	8	0.000000000000	8.000000000000	-1.368033563555	-1.368033705286	0.875002963752	1.079009642654	0.346579966398	0.223974184404
15.000000	0.066666666667	16	8	0.000000000000	8.000000000000	-1.368033833059	-1.368033884956	0.937501163757	1.156080485357	0.346576080811	0.223971594009
