temperature	entropy_per_particle_grand_canonical	entropy_per_particle_canonical
1.000000000000	0.936953734640	0.847957927026
0.500000000000	0.614083622435	0.531133075499
0.333333333333	0.459300796479	0.382688636614
0.250000000000	0.374960032372	0.304335601564
0.200000000000	0.325773065965	0.260174987507
0.166666666667	0.296150501691	0.234352059796
0.142857142857	0.277970942030	0.218859623846
0.125000000000	0.266670891811	0.209384993972
0.111111111111	0.259582818338	0.203507416801
0.100000000000	0.255107890537	0.199823692841
0.090909090909	0.252270257704	0.197498702715
0.083333333333	0.250465902008	0.196024689776
0.076923076923	0.249316887286	0.195087769876
0.071428571429	0.248584825488	0.194491520221
0.066666666667	0.248118502090	0.194111976242
0.062500000000	0.247821652701	0.193870472528
0.058823529412	0.247632871826	0.193716929112
0.055555555556	0.247512958273	0.193619414060
0.052631578947	0.247436887195	0.193557558261
0.050000000000	0.247388693524	0.193518372798
0.047619047619	0.247358202299	0.193493581795
0.045454545455	0.247338936784	0.193477918241
0.043478260870	0.247326779939	0.193468034424
0.041666666667	0.247319118448	0.193461805492
0.040000000000	0.247314295884	0.193457884678
0.038461538462	0.247311263834	0.193455419585
0.037037037037	0.247309359648	0.193453871462
0.035714285714	0.247308165058	0.193452900249
0.034482758621	0.247307416398	0.193452291581
0.033333333333	0.247306947663	0.193451910496
0.032258064516	0.247306654461	0.193451672120
0.031250000000	0.247306471222	0.193451523145
0.030303030303	0.247306356802	0.193451430121
0.029411764706	0.247306285412	0.193451372081
0.028571428571	0.247306240905	0.193451335896
0.027777777778	0.247306213178	0.193451313354
0.027027027027	0.247306195917	0.193451299321
0.026315789474	0.247306185179	0.193451290590
0.025641025641	0.247306178503	0.193451285162
0.025000000000	0.247306174355	0.193451281790
0.024390243902	0.247306171779	0.193451279696
0.023809523810	0.247306170181	0.193451278396
0.023255813953	0.247306169189	0.193451277590
0.022727272727	0.247306168574	0.193451277091
0.022222222222	0.247306168194	0.193451276781
0.021739130435	0.247306167958	0.193451276589
0.021276595745	0.247306167812	0.193451276470
0.020833333333	0.247306167721	0.193451276397
0.020408163265	0.247306167665	0.193451276352
0.020000000000	0.247306167631	0.193451276323
0.019607843137	0.247306167609	0.193451276306
0.019230769231	0.247306167596	0.193451276295
0.018867924528	0.247306167588	0.193451276289
0.018518518519	0.247306167583	0.193451276285
0.018181818182	0.247306167580	0.193451276282
0.017857142857	0.247306167578	0.193451276281
0.017543859649	0.247306167577	0.193451276280
0.017241379310	0.247306167576	0.193451276279
0.016949152542	0.247306167576	0.193451276279
0.016666666667	0.247306167575	0.193451276278
0.016393442623	0.247306167575	0.193451276278
0.016129032258	0.247306167575	0.193451276278
0.015873015873	0.247306167575	0.193451276278
0.015625000000	0.247306167575	0.193451276278
0.015384615385	0.247306167575	0.193451276278
0.015151515152	0.247306167575	0.193451276278
0.014925373134	0.247306167575	0.193451276278
0.014705882353	0.247306167575	0.193451276278
0.014492753623	0.247306167575	0.193451276278
0.014285714286	0.247306167575	0.193451276278
0.014084507042	0.247306167575	0.193451276278
0.013888888889	0.247306167575	0.193451276278
0.013698630137	0.247306167575	0.193451276278
0.013513513514	0.247306167575	0.193451276278
0.013333333333	0.247306167575	0.193451276278
0.013157894737	0.247306167575	0.193451276278
0.012987012987	0.247306167575	0.193451276278
0.012820512821	0.247306167575	0.193451276278
0.012658227848	0.247306167575	0.193451276278
0.012500000000	0.247306167575	0.193451276278
0.012345679012	0.247306167575	0.193451276278
0.012195121951	0.247306167575	0.193451276278
0.012048192771	0.247306167575	0.193451276278
0.011904761905	0.247306167575	0.193451276278
0.011764705882	0.247306167575	0.193451276278
0.011627906977	0.247306167575	0.193451276278
0.011494252874	0.247306167575	0.193451276278
0.011363636364	0.247306167575	0.193451276278
0.011235955056	0.247306167575	0.193451276278
0.011111111111	0.247306167575	0.193451276278
0.010989010989	0.247306167575	0.193451276278
0.010869565217	0.247306167575	0.193451276278
0.010752688172	0.247306167575	0.193451276278
0.010638297872	0.247306167575	0.193451276278
0.010526315789	0.247306167575	0.193451276278
0.010416666667	0.247306167575	0.193451276278
0.010309278351	0.247306167575	0.193451276278
0.010204081633	0.247306167575	0.193451276278
0.010101010101	0.247306167575	0.193451276278
0.010000000000	0.247306167575	0.193451276278
