beta	temperature	nsites	canonical_n	mu_grand_canonical	avg_n_grand_canonical	energy_per_particle_grand_canonical	energy_per_particle_canonical	specific_heat_per_particle_grand_canonical	specific_heat_per_particle_canonical
1.000000	1.000000000000	49	25	0.064749774116	25.000000000000	-1.057794727388	-1.069042092581	0.318890452285	0.313999153113
2.000000	0.500000000000	49	25	0.050943482473	25.000000000000	-1.291773842811	-1.298903101097	0.596271114239	0.582891455673
3.000000	0.333333333333	49	25	0.045478507059	25.000000000000	-1.355930284508	-1.360487820418	0.399358339630	0.380013600877
4.000000	0.250000000000	49	25	0.041234382268	25.000000000000	-1.380520140506	-1.383350567958	0.285371132024	0.262542181012
5.000000	0.200000000000	49	25	0.037183710484	25.000000000000	-1.391601676011	-1.393305593044	0.206537365347	0.183754478830
6.000000	0.166666666667	49	25	0.033348939438	25.000000000000	-1.397043129734	-1.398050926265	0.148700230107	0.128678580052
7.000000	0.142857142857	49	25	0.029877968676	25.000000000000	-1.399862799905	-1.400454403047	0.106243322947	0.090048049901
8.000000	0.125000000000	49	25	0.026841455962	25.000000000000	-1.401379591895	-1.401726356873	0.075373764826	0.062957753007
9.000000	0.111111111111	49	25	0.024234746762	25.000000000000	-1.402218230056	-1.402421832829	0.053136325115	0.043949369499
10.000000	0.100000000000	49	25	0.022013934246	25.000000000000	-1.402691599923	-1.402811526490	0.037239897104	0.030604615689
11.000000	0.090909090909	49	25	0.020122645201	25.000000000000	-1.402963027998	-1.403033925142	0.025950914902	0.021240091929
12.000000	0.083333333333	49	25	0.018505876787	25.000000000000	-1.403120540665	-1.403162602390	0.017982639959	0.014680554454
13.000000	0.076923076923	49	25	0.017115461506	25.000000000000	-1.403212786887	-1.403237821732	0.012391799437	0.010100213679
14.000000	0.071428571429	49	25	0.015911300956	25.000000000000	-1.403267189179	-1.403282131546	0.008492538204	0.006915222736
15.000000	0.066666666667	49	25	0.014860809650	25.000000000000	-1.403299445440	-1.403308385229	0.005789356918	0.004711253503
16.000000	0.062500000000	49	25	0.013937775769	25.000000000000	-1.403318650129	-1.403324009355	0.003926476432	0.003194099900
17.000000	0.058823529412	49	25	0.013121164677	25.000000000000	-1.403330121037	-1.403333339135	0.002650097398	0.002155307592
18.000000	0.055555555556	49	25	0.012394060633	25.000000000000	-1.403336989904	-1.403338924978	0.001780419308	0.001447804566
19.000000	0.052631578947	49	25	0.011742796060	25.000000000000	-1.403341111280	-1.403342276200	0.001190976008	0.000968398863
20.000000	0.050000000000	49	25	0.011156259624	25.000000000000	-1.403343588109	-1.403344290069	0.000793453346	0.000645134879
21.000000	0.047619047619	49	25	0.010625355589	25.000000000000	-1.403345078546	-1.403345501874	0.000526611879	0.000428160232
22.000000	0.045454545455	49	25	0.010142584372	25.000000000000	-1.403345976371	-1.403346231838	0.000348271546	0.000283155824
23.000000	0.043478260870	49	25	0.009701717631	25.000000000000	-1.403346517685	-1.403346671940	0.000229563970	0.000186640662
24.000000	0.041666666667	49	25	0.009297546066	25.000000000000	-1.403346844288	-1.403346937474	0.000150848467	0.000122642342
