beta	temperature	nsites	canonical_n	mu_grand_canonical	avg_n_grand_canonical	energy_per_particle_grand_canonical	energy_per_particle_canonical
25.000000	0.040000000000	49	25	0.008925682896	25.000000000000	-1.403347041464	-1.403347097781
26.000000	0.038461538462	49	25	0.008582409877	25.000000000000	-1.403347160564	-1.403347194610
27.000000	0.037037037037	49	25	0.008264555931	25.000000000000	-1.403347232533	-1.403347253122
28.000000	0.035714285714	49	25	0.007969400852	25.000000000000	-1.403347276039	-1.403347288493
29.000000	0.034482758621	49	25	0.007694598384	25.000000000000	-1.403347302346	-1.403347309881
30.000000	0.033333333333	49	25	0.007438114379	25.000000000000	-1.403347318258	-1.403347322817
31.000000	0.032258064516	49	25	0.007198176732	25.000000000000	-1.403347327884	-1.403347330644
32.000000	0.031250000000	49	25	0.006973234605	25.000000000000	-1.403347333709	-1.403347335379
33.000000	0.030303030303	49	25	0.006761924991	25.000000000000	-1.403347337234	-1.403347338245
34.000000	0.029411764706	49	25	0.006563045153	25.000000000000	-1.403347339368	-1.403347339980
35.000000	0.028571428571	49	25	0.006375529759	25.000000000000	-1.403347340659	-1.403347341030
36.000000	0.027777777778	49	25	0.006198431817	25.000000000000	-1.403347341441	-1.403347341666
37.000000	0.027027027027	49	25	0.006030906696	25.000000000000	-1.403347341915	-1.403347342051
38.000000	0.026315789474	49	25	0.005872198662	25.000000000000	-1.403347342202	-1.403347342284
39.000000	0.025641025641	49	25	0.005721629487	25.000000000000	-1.403347342375	-1.403347342425
40.000000	0.025000000000	49	25	0.005578588763	25.000000000000	-1.403347342480	-1.403347342510
41.000000	0.024390243902	49	25	0.005442525630	25.000000000000	-1.403347342544	-1.403347342562
42.000000	0.023809523810	49	25	0.005312941691	25.000000000000	-1.403347342583	-1.403347342594
43.000000	0.023255813953	49	25	0.005189384910	25.000000000000	-1.403347342606	-1.403347342613
44.000000	0.022727272727	49	25	0.005071444346	25.000000000000	-1.403347342620	-1.403347342624
45.000000	0.022222222222	49	25	0.004958745583	25.000000000000	-1.403347342629	-1.403347342631
46.000000	0.021739130435	49	25	0.004850946767	25.000000000000	-1.403347342634	-1.403347342635
47.000000	0.021276595745	49	25	0.004747735134	25.000000000000	-1.403347342637	-1.403347342638
48.000000	0.020833333333	49	25	0.004648823985	25.000000000000	-1.403347342639	-1.403347342639
49.000000	0.020408163265	49	25	0.004553950027	25.000000000000	-1.403347342640	-1.403347342640
50.000000	0.020000000000	49	25	0.004462871026	25.000000000000	-1.403347342641	-1.403347342641
51.000000	0.019607843137	49	25	0.004375363751	25.000000000000	-1.403347342641	-1.403347342641
52.000000	0.019230769231	49	25	0.004291222141	25.000000000000	-1.403347342641	-1.403347342641
53.000000	0.018867924528	49	25	0.004210255685	25.000000000000	-1.403347342641	-1.403347342642
54.000000	0.018518518519	49	25	0.004132287987	25.000000000000	-1.403347342642	-1.403347342642
55.000000	0.018181818182	49	25	0.004057155478	25.000000000000	-1.403347342642	-1.403347342642
56.000000	0.017857142857	49	25	0.003984706273	25.000000000000	-1.403347342642	-1.403347342642
57.000000	0.017543859649	49	25	0.003914799146	25.000000000000	-1.403347342642	-1.403347342642
58.000000	0.017241379310	49	25	0.003847302609	25.000000000000	-1.403347342642	-1.403347342642
59.000000	0.016949152542	49	25	0.003782094090	25.000000000000	-1.403347342642	-1.403347342642
60.000000	0.016666666667	49	25	0.003719059189	25.000000000000	-1.403347342642	-1.403347342642
61.000000	0.016393442623	49	25	0.003658091005	25.000000000000	-1.403347342642	-1.403347342642
62.000000	0.016129032258	49	25	0.003599089537	25.000000000000	-1.403347342642	-1.403347342642
63.000000	0.015873015873	49	25	0.003541961132	25.000000000000	-1.403347342642	-1.403347342642
64.000000	0.015625000000	49	25	0.003486617989	25.000000000000	-1.403347342642	-1.403347342642
65.000000	0.015384615385	49	25	0.003432977713	25.000000000000	-1.403347342642	-1.403347342642
66.000000	0.015151515152	49	25	0.003380962899	25.000000000000	-1.403347342642	-1.403347342642
67.000000	0.014925373134	49	25	0.003330500766	25.000000000000	-1.403347342642	-1.403347342642
68.000000	0.014705882353	49	25	0.003281522813	25.000000000000	-1.403347342642	-1.403347342642
69.000000	0.014492753623	49	25	0.003233964512	25.000000000000	-1.403347342642	-1.403347342642
70.000000	0.014285714286	49	25	0.003187765019	25.000000000000	-1.403347342642	-1.403347342642
71.000000	0.014084507042	49	25	0.003142866920	25.000000000000	-1.403347342642	-1.403347342642
72.000000	0.013888888889	49	25	0.003099215990	25.000000000000	-1.403347342642	-1.403347342642
73.000000	0.013698630137	49	25	0.003056760977	25.000000000000	-1.403347342642	-1.403347342642
74.000000	0.013513513514	49	25	0.003015453396	25.000000000000	-1.403347342642	-1.403347342642
75.000000	0.013333333333	49	25	0.002975247351	25.000000000000	-1.403347342642	-1.403347342642
76.000000	0.013157894737	49	25	0.002936099359	25.000000000000	-1.403347342642	-1.403347342642
77.000000	0.012987012987	49	25	0.002897968199	25.000000000000	-1.403347342642	-1.403347342642
78.000000	0.012820512821	49	25	0.002860814760	25.000000000000	-1.403347342642	-1.403347342642
79.000000	0.012658227848	49	25	0.002824601915	25.000000000000	-1.403347342642	-1.403347342642
80.000000	0.012500000000	49	25	0.002789294391	25.000000000000	-1.403347342642	-1.403347342642
81.000000	0.012345679012	49	25	0.002754858658	25.000000000000	-1.403347342642	-1.403347342642
82.000000	0.012195121951	49	25	0.002721262821	25.000000000000	-1.403347342642	-1.403347342642
83.000000	0.012048192771	49	25	0.002688476522	25.000000000000	-1.403347342642	-1.403347342642
84.000000	0.011904761905	49	25	0.002656470849	25.000000000000	-1.403347342642	-1.403347342642
85.000000	0.011764705882	49	25	0.002625218251	25.000000000000	-1.403347342642	-1.403347342642
86.000000	0.011627906977	49	25	0.002594692457	25.000000000000	-1.403347342642	-1.403347342642
87.000000	0.011494252874	49	25	0.002564868406	25.000000000000	-1.403347342642	-1.403347342642
88.000000	0.011363636364	49	25	0.002535722174	25.000000000000	-1.403347342642	-1.403347342642
89.000000	0.011235955056	49	25	0.002507230914	25.000000000000	-1.403347342642	-1.403347342642
90.000000	0.011111111111	49	25	0.002479372792	25.000000000000	-1.403347342642	-1.403347342642
91.000000	0.010989010989	49	25	0.002452126938	25.000000000000	-1.403347342642	-1.403347342642
92.000000	0.010869565217	49	25	0.002425473384	25.000000000000	-1.403347342642	-1.403347342642
93.000000	0.010752688172	49	25	0.002399393025	25.000000000000	-1.403347342642	-1.403347342642
94.000000	0.010638297872	49	25	0.002373867567	25.000000000000	-1.403347342642	-1.403347342642
95.000000	0.010526315789	49	25	0.002348879488	25.000000000000	-1.403347342642	-1.403347342642
96.000000	0.010416666667	49	25	0.002324411993	25.000000000000	-1.403347342642	-1.403347342642
97.000000	0.010309278351	49	25	0.002300448983	25.000000000000	-1.403347342642	-1.403347342642
98.000000	0.010204081633	49	25	0.002276975013	25.000000000000	-1.403347342642	-1.403347342642
99.000000	0.010101010101	49	25	0.002253975266	25.000000000000	-1.403347342642	-1.403347342642
100.000000	0.010000000000	49	25	0.002231435513	25.000000000000	-1.403347342642	-1.403347342642
