level_index	eigenvalue
1	-5.954236681057
2	-5.256982547718
3	-4.715016400000
4	-4.715016400000
5	-4.715016400000
6	-4.356277445473
7	-4.356277445473
8	-4.356277445473
9	-4.314071821320
10	-4.140754037007
11	-4.140754037007
12	-4.140754037006
13	-4.118278867365
14	-4.117542412729
15	-4.117542412729
16	-3.999013079059
17	-3.999013079059
18	-3.811224993572
19	-3.811224993572
20	-3.811224993572
21	-3.798929649313
22	-3.798929649313
23	-3.798929649313
24	-3.640763806846
25	-3.640763806846
26	-3.640763806846
27	-3.417099009607
28	-3.417099009607
29	-3.320929848343
30	-3.320929848343
31	-3.320929848343
32	-3.235815525480
33	-3.235815525480
34	-3.235815525480
35	-3.140407741300
36	-3.140407741300
37	-3.075010985976
38	-3.075010985976
39	-3.075010985976
40	-3.008888547832
41	-2.958630549257
42	-2.958630549257
43	-2.958630549257
44	-2.720748664852
45	-2.720748664851
46	-2.665374413624
47	-2.573547262048
48	-2.573547262048
49	-2.573547262048
50	-2.542046331202
51	-2.526687560190
52	-2.526687560190
53	-2.526687560190
54	-2.496013255823
55	-2.470424846938
56	-2.470424846938
57	-2.295693542165
58	-2.295693542165
59	-2.295693542165
60	-2.249176349685
61	-2.249176349685
62	-2.249176349685
63	-2.208212405872
64	-2.208212405872
65	-2.208212405872
66	-2.131324642258
67	-2.131324642258
68	-2.131324642258
69	-2.126403232783
70	-2.113146003708
71	-2.113146003708
72	-2.113146003708
73	-2.056639700981
74	-2.056639700981
75	-2.056639700981
76	-1.969321527570
77	-1.969321527570
78	-1.961595310213
79	-1.948670872063
80	-1.854746207673
81	-1.854746207673
82	-1.854746207673
83	-1.829974012610
84	-1.829974012610
85	-1.821268077023
86	-1.821268077023
87	-1.821268077023
88	-1.806423851823
89	-1.806423851823
90	-1.806423851823
91	-1.800979954394
92	-1.800979954394
93	-1.800979954394
94	-1.782879735340
95	-1.782879735340
96	-1.782879735340
97	-1.702249714450
98	-1.696887263074
99	-1.696887263074
100	-1.696887263074
101	-1.664231292223
102	-1.553210966152
103	-1.553210966152
104	-1.553210966152
105	-1.538907842846
106	-1.538907842846
107	-1.538907842846
108	-1.530271365545
109	-1.530271365545
110	-1.530271365545
111	-1.529964870522
112	-1.529964870522
113	-1.476480276524
114	-1.475310946314
115	-1.475310946314
116	-1.475310946314
117	-1.404338629869
118	-1.404338629869
119	-1.242167909297
120	-1.242167909297
121	-1.242167909297
122	-1.229441231763
123	-1.229441231763
124	-1.229441231763
125	-1.219218981777
126	-1.219218981777
127	-1.169002494830
128	-1.169002494830
129	-1.169002494830
130	-1.049740292437
131	-1.049740292437
132	-0.971743064695
133	-0.971743064695
134	-0.971743064695
135	-0.896643341347
136	-0.896643341347
137	-0.896643341347
138	-0.874544702736
139	-0.844250324874
140	-0.844250324874
141	-0.844250324874
142	-0.828427124746
143	-0.828427124746
144	-0.828427124746
145	-0.817725730305
146	-0.817725730305
147	-0.811124631967
148	-0.811124631967
149	-0.811124631967
150	-0.725298726066
151	-0.725298726066
152	-0.725298726066
153	-0.699605700892
154	-0.699605700892
155	-0.693833006210
156	-0.659482016577
157	-0.656691392783
158	-0.645733388156
159	-0.634340582407
160	-0.634340582407
161	-0.634340582407
162	-0.629792661307
163	-0.629792661307
164	-0.609232439997
165	-0.609232439997
166	-0.609232439996
167	-0.586964500889
168	-0.586964500889
169	-0.586964500889
170	-0.581977427324
171	-0.581977427324
172	-0.581977427324
173	-0.579866095335
174	-0.579866095335
175	-0.579866095335
176	-0.547559878425
177	-0.547559878425
178	-0.535230589950
179	-0.535230589949
180	-0.535230589949
181	-0.493964238174
182	-0.493964238174
183	-0.493964238174
184	-0.488810561484
185	-0.488810561484
186	-0.488810561484
187	-0.475151202695
188	-0.475151202695
189	-0.475151202695
190	-0.462272965317
191	-0.462272965317
192	-0.462272965317
193	-0.434220240953
194	-0.434220240953
195	-0.434220240953
196	-0.365586998811
197	-0.365586998810
198	-0.365586998810
199	-0.337522205604
200	-0.262230987870
201	-0.262230987870
202	-0.262230987870
203	-0.246122983793
204	-0.246122983793
205	-0.246122983793
206	-0.234336271803
207	-0.234336271803
208	-0.234336271803
209	-0.184882909222
210	-0.184882909222
211	-0.162277780939
212	-0.162277780939
213	-0.162277780938
214	-0.150707322831
215	-0.150707322831
216	-0.140187188534
217	-0.104004135168
218	-0.104004135168
219	-0.086498442549
220	-0.086498442549
221	-0.086498442549
222	-0.068434302490
223	-0.068434302490
224	-0.068434302489
225	-0.044466731276
226	-0.033518418995
227	-0.033518418995
228	-0.033518418995
229	-0.025348204717
230	-0.025348204717
231	-0.025348204717
232	-0.008639861244
233	-0.008639861244
234	-0.008639861244
235	-0.000000000000
236	-0.000000000000
237	0.000000000000
238	0.000000000000
239	0.024551115323
240	0.024551115323
241	0.048764286594
242	0.048764286595
243	0.048764286595
244	0.057187494941
245	0.057187494941
246	0.057187494941
247	0.087444718289
248	0.087444718289
249	0.087444718289
250	0.139601252387
251	0.139601252387
252	0.139601252387
253	0.144351383680
254	0.144351383680
255	0.144351383680
256	0.152083509965
257	0.152083509965
258	0.177505403369
259	0.177505403369
260	0.177505403369
261	0.254900814361
262	0.275862656191
263	0.275862656191
264	0.285359643810
265	0.285359643810
266	0.285359643810
267	0.330193706272
268	0.342918322908
269	0.342918322908
270	0.351666879304
271	0.351666879304
272	0.351666879304
273	0.356878560779
274	0.356878560779
275	0.356878560779
276	0.360580615488
277	0.360580615488
278	0.360580615488
279	0.381987892897
280	0.381987892897
281	0.381987892897
282	0.398077982750
283	0.398077982750
284	0.398077982750
285	0.418882422923
286	0.418882422923
287	0.418882422923
288	0.433467552851
289	0.433467552851
290	0.433467552851
291	0.439540270241
292	0.455600460890
293	0.455600460891
294	0.474205686589
295	0.474205686589
296	0.474205686589
297	0.516708265938
298	0.516708265938
299	0.520546131583
300	0.559156456223
301	0.559156456223
302	0.559156456223
303	0.562700595841
304	0.562700595841
305	0.562700595842
306	0.595151794963
307	0.596578956659
308	0.596578956659
309	0.596578956659
310	0.598163716799
311	0.598163716799
312	0.598163716799
313	0.663743166366
314	0.663743166366
315	0.663743166366
316	0.669849182890
317	0.686238433215
318	0.686238433215
319	0.686238433215
320	0.687937315246
321	0.687937315246
322	0.687937315246
323	0.703655312973
324	0.703655312973
325	0.714912655909
326	0.714912655909
327	0.714912655909
328	0.746428293099
329	0.746428293099
330	0.746428293099
331	0.767537468594
332	0.778469744171
333	0.778469744171
334	0.851777889032
335	0.852335362160
336	0.852335362160
337	0.852335362160
338	0.859901350141
339	0.859901350141
340	0.859901350141
341	0.901960538661
342	0.904849316569
343	0.907733570762
344	0.907733570762
345	0.922150596476
346	0.922150596476
347	0.922150596476
348	0.922418356936
349	0.922418356936
350	0.942528816108
351	0.942528816108
352	0.967392660700
353	0.967392660700
354	0.967392660700
355	0.978227259881
356	0.978227259881
357	0.978227259881
358	0.980558119971
359	0.980558119971
360	0.980558119971
361	0.990683368730
362	0.990683368730
363	0.990683368730
364	1.002026048348
365	1.002026048348
366	1.002690864743
367	1.002690864743
368	1.002690864743
369	1.082925780450
370	1.112310055960
371	1.112310055960
372	1.112310055960
373	1.124815905869
374	1.124815905869
375	1.124815905869
376	1.132474837790
377	1.132474837790
378	1.132474837790
379	1.154026277301
380	1.154744359336
381	1.154744359336
382	1.161698775496
383	1.161698775496
384	1.161698775496
385	1.194067063020
386	1.194067063020
387	1.194067063020
388	1.197519176625
389	1.204838718893
390	1.204838718893
391	1.204838718893
392	1.236918397643
393	1.236918397643
394	1.236918397643
395	1.239525559571
396	1.245712277500
397	1.245712277500
398	1.245712277500
399	1.247842043423
400	1.247842043423
401	1.281103141723
402	1.281103141723
403	1.281103141723
404	1.292288429138
405	1.292288429138
406	1.302332577912
407	1.302332577912
408	1.316811293097
409	1.316811293097
410	1.316811293097
411	1.317752517167
412	1.317752517167
413	1.317752517167
414	1.319184414537
415	1.319184414537
416	1.319206261526
417	1.321660272243
418	1.321660272243
419	1.321660272243
420	1.331171563322
421	1.372394532827
422	1.394497869405
423	1.401715608228
424	1.401715608229
425	1.401715608229
426	1.406975904514
427	1.406975904514
428	1.406975904514
429	1.415688774482
430	1.418582178534
431	1.418582178534
432	1.418582178534
433	1.431321948891
434	1.431321948891
435	1.446966596501
436	1.446966596501
437	1.446966596501
438	1.447436207852
439	1.447436207852
440	1.447504663716
441	1.447504663716
442	1.447504663716
443	1.451327606828
444	1.475407154707
445	1.475407154707
446	1.475407154707
447	1.481212010801
448	1.481212010801
449	1.486093681824
450	1.486093681824
451	1.486093681824
452	1.499566979102
453	1.499566979102
454	1.499566979102
455	1.503577281768
456	1.503577281768
457	1.503577281768
458	1.522499565828
459	1.522499565828
460	1.548961968500
461	1.548961968500
462	1.548961968500
463	1.559709176077
464	1.559709176077
465	1.559709176077
466	1.560911680608
467	1.560911680608
468	1.560911680608
469	1.564871853001
470	1.564871853001
471	1.564871853001
472	1.565747883800
473	1.565747883800
474	1.565747883800
475	1.595472607375
476	1.595472607375
477	1.595472607375
478	1.613351527945
479	1.613351527945
480	1.613351527945
481	1.626603780535
482	1.626603780535
483	1.626603780535
484	1.632898197650
485	1.632898197650
486	1.632898197650
487	1.644653593685
488	1.644653593685
489	1.663756378891
490	1.670135806227
491	1.670135806227
492	1.700427811804
493	1.700427811804
494	1.715324225643
495	1.715324225643
496	1.715324225643
497	1.718844400402
498	1.724670390198
499	1.728200276195
500	1.728200276195
501	1.728200276195
502	1.729673596116
503	1.729985714638
504	1.729985714638
505	1.729985714638
506	1.741876132540
507	1.741876132540
508	1.741876132540
509	1.742272039377
510	1.742272039377
511	1.742272039377
512	1.751740690293
513	1.751740690293
514	1.769644794793
515	1.769644794793
516	1.769644794793
517	1.802771869362
518	1.802771869362
519	1.802771869362
520	1.803730459136
521	1.803730459136
522	1.803730459136
523	1.811790289812
524	1.827739604697
525	1.835447619012
526	1.835447619012
527	1.897944843105
528	1.897944843105
529	1.900985007749
530	1.900985007749
531	1.926376404488
532	1.926376404488
533	1.926376404488
534	1.938063073684
535	1.938063073684
536	1.938063073685
537	1.949113360929
538	1.949113360929
539	1.949113360929
540	1.961059036190
541	1.961059036190
542	1.961059036191
543	1.961762044106
544	1.961762044106
545	1.961762044106
546	1.983523793257
547	1.983523793258
548	1.995656894940
549	1.995656894940
550	1.995656894940
551	2.000000000000
552	2.000000000000
553	2.000000000000
554	2.000000000000
555	2.000000000000
556	2.000000000000
557	2.000000000000
558	2.000000000000
559	2.000000000000
560	2.000000000000
561	2.000000000000
562	2.000000000000
563	2.000000000000
564	2.023749936189
565	2.028328507706
566	2.052674914138
567	2.107369638112
568	2.107369638112
569	2.107369638112
570	2.110046683127
571	2.110046683127
572	2.125167343672
573	2.125167343672
574	2.125167343672
575	2.145963807314
576	2.145963807314
577	2.145963807314
578	2.146295423448
579	2.171603284788
580	2.203685878251
581	2.203685878251
582	2.203685878251
583	2.207143380588
584	2.207143380588
585	2.207143380588
586	2.207960724268
587	2.207960724268
588	2.207960724268
589	2.209963972342
590	2.209963972342
591	2.209963972342
592	2.214678176853
593	2.214678176853
594	2.214678176853
595	2.216124149324
596	2.216124149324
597	2.216124149324
598	2.245220024763
599	2.245220024763
600	2.245807608140
601	2.245807608140
602	2.245807608140
603	2.258651410615
604	2.258651410615
605	2.258651410615
606	2.266830457748
607	2.266830457748
608	2.266830457748
609	2.276511819527
610	2.276511819527
611	2.276511819527
612	2.300317095024
613	2.300317095024
614	2.300317095024
615	2.303101582395
616	2.305823208145
617	2.305823208145
618	2.305823208145
619	2.367734628784
620	2.367734628784
621	2.367734628784
622	2.369434035980
623	2.369434035980
624	2.369434035980
625	2.371313896751
626	2.371313896751
627	2.385835578830
628	2.385835578830
629	2.385835578830
630	2.387873132949
631	2.387873132949
632	2.387873132949
633	2.390827296135
