beta	temperature	nsites	canonical_n	mu_grand_canonical	avg_n_grand_canonical	energy_per_particle_grand_canonical	energy_per_particle_canonical	specific_heat_per_particle_grand_canonical	specific_heat_per_particle_canonical
1.000000	1.000000000000	10189	5095	0.000332809008	5095.000000000000	-1.249903317740	-1.249963046661	0.326131167152	0.326100791490
2.000000	0.500000000000	10189	5095	0.000267098545	5095.000000000000	-1.487763342998	-1.487799139341	0.598355533455	0.598285575474
3.000000	0.333333333333	10189	5095	0.000240750936	5095.000000000000	-1.549081084467	-1.549105834398	0.385440582247	0.385364767055
4.000000	0.250000000000	10189	5095	0.000224989231	5095.000000000000	-1.573416805719	-1.573435754242	0.292427948619	0.292352972396
5.000000	0.200000000000	10189	5095	0.000214116180	5095.000000000000	-1.585634578045	-1.585649955948	0.240815713435	0.240740785227
6.000000	0.166666666667	10189	5095	0.000205991890	5095.000000000000	-1.592682062794	-1.592695017060	0.207042462638	0.206967244623
7.000000	0.142857142857	10189	5095	0.000199599238	5095.000000000000	-1.597136937080	-1.597148136205	0.182776069904	0.182700461969
8.000000	0.125000000000	10189	5095	0.000194383427	5095.000000000000	-1.600142310545	-1.600152178773	0.164290872801	0.164214858259
9.000000	0.111111111111	10189	5095	0.000190012137	5095.000000000000	-1.602271026855	-1.602279850525	0.149635034687	0.149558626777
10.000000	0.100000000000	10189	5095	0.000186272244	5095.000000000000	-1.603837002760	-1.603844984372	0.137671244924	0.137594467062
11.000000	0.090909090909	10189	5095	0.000183019759	5095.000000000000	-1.605024451754	-1.605031739866	0.127684762042	0.127607639989
12.000000	0.083333333333	10189	5095	0.000180153314	5095.000000000000	-1.605947494694	-1.605954201562	0.119200333917	0.119122892493
13.000000	0.076923076923	10189	5095	0.000177599126	5095.000000000000	-1.606680011947	-1.606686224484	0.111887823102	0.111810084703
14.000000	0.071428571429	10189	5095	0.000175301983	5095.000000000000	-1.607271610944	-1.607277397831	0.105509742364	0.105431726093
15.000000	0.066666666667	10189	5095	0.000173219596	5095.000000000000	-1.607756641971	-1.607762058424	0.099890295043	0.099812016024
16.000000	0.062500000000	10189	5095	0.000171318910	5095.000000000000	-1.608159524678	-1.608164615751	0.094896200559	0.094817669265
17.000000	0.058823529412	10189	5095	0.000169573630	5095.000000000000	-1.608498018538	-1.608502821465	0.090424335224	0.090345556779
18.000000	0.055555555556	10189	5095	0.000167962505	5095.000000000000	-1.608785298624	-1.608789844518	0.086393494876	0.086314468424
19.000000	0.052631578947	10189	5095	0.000166468111	5095.000000000000	-1.609031311716	-1.609035626826	0.082738746707	0.082659464909
20.000000	0.050000000000	10189	5095	0.000165075972	5095.000000000000	-1.609243685032	-1.609247791692	0.079407461212	0.079327909963
21.000000	0.047619047619	10189	5095	0.000163773916	5095.000000000000	-1.609428349022	-1.609432266376	0.076356465342	0.076276623764
22.000000	0.045454545455	10189	5095	0.000162551591	5095.000000000000	-1.609589972857	-1.609593717423	0.073549962210	0.073469802966
23.000000	0.043478260870	10189	5095	0.000161400101	5095.000000000000	-1.609732274486	-1.609735860603	0.070957986081	0.070877475932
24.000000	0.041666666667	10189	5095	0.000160311729	5095.000000000000	-1.609858245016	-1.609861685196	0.068555238007	0.068474338599
25.000000	0.040000000000	10189	5095	0.000159279724	5095.000000000000	-1.609970313507	-1.609973618723	0.066320196540	0.066238865433
26.000000	0.038461538462	10189	5095	0.000158298132	5095.000000000000	-1.610070469645	-1.610073649565	0.064234430064	0.064152621864
27.000000	0.037037037037	10189	5095	0.000157361672	5095.000000000000	-1.610160356199	-1.610163419379	0.062282058806	0.062199726317
28.000000	0.035714285714	10189	5095	0.000156465629	5095.000000000000	-1.610241339491	-1.610244293533	0.060449329225	0.060366424634
29.000000	0.034482758621	10189	5095	0.000155605775	5095.000000000000	-1.610314563672	-1.610317415361	0.058724273727	0.058640749729
30.000000	0.033333333333	10189	5095	0.000154778308	5095.000000000000	-1.610380992936	-1.610383748348	0.057096435826	0.057012246672
31.000000	0.032258064516	10189	5095	0.000153979791	5095.000000000000	-1.610441444640	-1.610444109242	0.055556645996	0.055471748443
32.000000	0.031250000000	10189	5095	0.000153207119	5095.000000000000	-1.610496615509	-1.610499194235	0.054096837192	0.054011191277
33.000000	0.030303030303	10189	5095	0.000152457477	5095.000000000000	-1.610547102526	-1.610549599850	0.052709891696	0.052623461384
34.000000	0.029411764706	10189	5095	0.000151728313	5095.000000000000	-1.610593419717	-1.610595839710	0.051389512949	0.051302266641
35.000000	0.028571428571	10189	5095	0.000151017312	5095.000000000000	-1.610636011718	-1.610638358097	0.050130117518	0.050042028466
36.000000	0.027777777778	10189	5095	0.000150322375	5095.000000000000	-1.610675264807	-1.610677540981	0.048926743395	0.048837789967
37.000000	0.027027027027	10189	5095	0.000149641601	5095.000000000000	-1.610711515951	-1.610713725057	0.047774971721	0.047685137455
38.000000	0.026315789474	10189	5095	0.000148973268	5095.000000000000	-1.610745060237	-1.610747205170	0.046670859595	0.046580133321
39.000000	0.025641025641	10189	5095	0.000148315820	5095.000000000000	-1.610776157031	-1.610778240477	0.045610882119	0.045519257855
40.000000	0.025000000000	10189	5095	0.000147667854	5095.000000000000	-1.610805035098	-1.610807059553	0.044591882228	0.044499359053
41.000000	0.024390243902	10189	5095	0.000147028106	5095.000000000000	-1.610831896884	-1.610833864676	0.043611027088	0.043517608986
42.000000	0.023809523810	10189	5095	0.000146395442	5095.000000000000	-1.610856922103	-1.610858835411	0.042665770084	0.042571465663
43.000000	0.023255813953	10189	5095	0.000145768846	5095.000000000000	-1.610880270773	-1.610882131643	0.041753817601	0.041658639799
44.000000	0.022727272727	10189	5095	0.000145147411	5095.000000000000	-1.610902085778	-1.610903896136	0.040873099932	0.040777065750
45.000000	0.022222222222	10189	5095	0.000144530333	5095.000000000000	-1.610922495049	-1.610924256711	0.040021745743	0.039924875911
46.000000	0.021739130435	10189	5095	0.000143916897	5095.000000000000	-1.610941613428	-1.610943328112	0.039198059635	0.039100378263
47.000000	0.021276595745	10189	5095	0.000143306477	5095.000000000000	-1.610959544255	-1.610961213591	0.038400502374	0.038302036618
48.000000	0.020833333333	10189	5095	0.000142698521	5095.000000000000	-1.610976380746	-1.610978006280	0.037627673507	0.037528453182
49.000000	0.020408163265	10189	5095	0.000142092549	5095.000000000000	-1.610992207166	-1.610993790373	0.036878296003	0.036778353342
50.000000	0.020000000000	10189	5095	0.000141488149	5095.000000000000	-1.611007099859	-1.611008642143	0.036151202689	0.036050571970
51.000000	0.019607843137	10189	5095	0.000140884965	5095.000000000000	-1.611021128128	-1.611022630830	0.035445324295	0.035344041469
52.000000	0.019230769231	10189	5095	0.000140282696	5095.000000000000	-1.611034355011	-1.611035819414	0.034759678862	0.034657781309
53.000000	0.018867924528	10189	5095	0.000139681091	5095.000000000000	-1.611046837950	-1.611048265284	0.034093362395	0.033990888675
54.000000	0.018518518519	10189	5095	0.000139079942	5095.000000000000	-1.611058629388	-1.611060020830	0.033445540574	0.033342530145
55.000000	0.018181818182	10189	5095	0.000138479082	5095.000000000000	-1.611069777278	-1.611071133960	0.032815441431	0.032711934405
56.000000	0.017857142857	10189	5095	0.000137878379	5095.000000000000	-1.611080325547	-1.611081648555	0.032202348871	0.032098385692
57.000000	0.017543859649	10189	5095	0.000137277736	5095.000000000000	-1.611090314491	-1.611091604870	0.031605596909	0.031501218227
58.000000	0.017241379310	10189	5095	0.000136677081	5095.000000000000	-1.611099781132	-1.611101039887	0.031024564591	0.030919811143
59.000000	0.016949152542	10189	5095	0.000136076372	5095.000000000000	-1.611108759535	-1.611109987635	0.030458671481	0.030353583768
60.000000	0.016666666667	10189	5095	0.000135475589	5095.000000000000	-1.611117281086	-1.611118479464	0.029907373655	0.029801991913
