beta	temperature	nsites	canonical_n	mu_grand_canonical	avg_n_grand_canonical	kappa_grand_canonical	kappa_canonical	entropy_per_particle_grand_canonical	entropy_per_particle_canonical
1.000000	1.000000000000	10189	5095	0.000332809008	5095.000000000000	0.147449521194	0.147457188276	0.902573252356	0.901615319542
2.000000	0.500000000000	10189	5095	0.000267098545	5095.000000000000	0.183724433030	0.183735722465	0.576264660133	0.575341300390
3.000000	0.333333333333	10189	5095	0.000240750936	5095.000000000000	0.203831100500	0.203846387910	0.428349342824	0.427452923974
4.000000	0.250000000000	10189	5095	0.000224989231	5095.000000000000	0.218110563452	0.218129605115	0.344728069183	0.343851692446
5.000000	0.200000000000	10189	5095	0.000214116180	5095.000000000000	0.229186451329	0.229209066124	0.290359561233	0.289499125783
6.000000	0.166666666667	10189	5095	0.000205991890	5095.000000000000	0.238225529318	0.238251582710	0.251888575101	0.251041399180
7.000000	0.142857142857	10189	5095	0.000199599238	5095.000000000000	0.245855279532	0.245884666874	0.223087772387	0.222251961591
8.000000	0.125000000000	10189	5095	0.000194383427	5095.000000000000	0.252452210619	0.252484846179	0.200638929643	0.199813072061
9.000000	0.111111111111	10189	5095	0.000190012137	5095.000000000000	0.258259952349	0.258295761572	0.182602166384	0.181785167763
10.000000	0.100000000000	10189	5095	0.000186272244	5095.000000000000	0.263445179659	0.263484100643	0.167763220574	0.166954207210
11.000000	0.090909090909	10189	5095	0.000183019759	5095.000000000000	0.268126918700	0.268168897009	0.155321012120	0.154519269843
12.000000	0.083333333333	10189	5095	0.000180153314	5095.000000000000	0.272393120064	0.272438108193	0.144724510294	0.143929444166
13.000000	0.076923076923	10189	5095	0.000177599126	5095.000000000000	0.276310608975	0.276358563404	0.135581568082	0.134792674690
14.000000	0.071428571429	10189	5095	0.000175301983	5095.000000000000	0.279931356056	0.279982241324	0.127605109491	0.126821957278
15.000000	0.066666666667	10189	5095	0.000173219596	5095.000000000000	0.283296592104	0.283350376677	0.120579900821	0.119802115763
16.000000	0.062500000000	10189	5095	0.000171318910	5095.000000000000	0.286439602363	0.286496262393	0.114341241526	0.113568496454
17.000000	0.058823529412	10189	5095	0.000169573630	5095.000000000000	0.289387680740	0.289447203570	0.108760851673	0.107992858185
18.000000	0.055555555556	10189	5095	0.000167962505	5095.000000000000	0.292163531431	0.292225911598	0.103737262256	0.102973764481
19.000000	0.052631578947	10189	5095	0.000166468111	5095.000000000000	0.294786295824	0.294851546161	0.099189111200	0.098429880920
20.000000	0.050000000000	10189	5095	0.000165075972	5095.000000000000	0.297272318110	0.297340466621	0.095050365627	0.094295198407
21.000000	0.047619047619	10189	5095	0.000163773916	5095.000000000000	0.299635723974	0.299706819221	0.091266851816	0.090515563891
22.000000	0.045454545455	10189	5095	0.000162551591	5095.000000000000	0.301888862545	0.301962975650	0.087793691871	0.087046117593
23.000000	0.043478260870	10189	5095	0.000161400101	5095.000000000000	0.304042646355	0.304119874241	0.084593381084	0.083849370801
24.000000	0.041666666667	10189	5095	0.000160311729	5095.000000000000	0.306106814121	0.306187278851	0.081634325801	0.080893744061
25.000000	0.040000000000	10189	5095	0.000159279724	5095.000000000000	0.308090134452	0.308173991425	0.078889717453	0.078152441469
26.000000	0.038461538462	10189	5095	0.000158298132	5095.000000000000	0.310000564063	0.310087992553	0.076336655472	0.075602573774
27.000000	0.037037037037	10189	5095	0.000157361672	5095.000000000000	0.311845370809	0.311936581323	0.073955456888	0.073224468137
28.000000	0.035714285714	10189	5095	0.000156465629	5095.000000000000	0.313631229546	0.313726462398	0.071729107596	0.071001119530
29.000000	0.034482758621	10189	5095	0.000155605775	5095.000000000000	0.315364297029	0.315463820965	0.069642822385	0.068917750867
30.000000	0.033333333333	10189	5095	0.000154778308	5095.000000000000	0.317050270714	0.317154379244	0.067683689251	0.066961457408
31.000000	0.032258064516	10189	5095	0.000153979791	5095.000000000000	0.318694435278	0.318803449334	0.065840379704	0.065120917151
32.000000	0.031250000000	10189	5095	0.000153207119	5095.000000000000	0.320301699833	0.320415959110	0.064102911170	0.063386153297
33.000000	0.030303030303	10189	5095	0.000152457477	5095.000000000000	0.321876628136	0.321996497615	0.062462450864	0.061748338198
34.000000	0.029411764706	10189	5095	0.000151728313	5095.000000000000	0.323423463585	0.323549325737	0.060911152930	0.060199630545
35.000000	0.028571428571	10189	5095	0.000151017312	5095.000000000000	0.324946150348	0.325078401619	0.059442022445	0.058733039435
36.000000	0.027777777778	10189	5095	0.000150322375	5095.000000000000	0.326448351660	0.326587405242	0.058048801272	0.057342310274
37.000000	0.027027027027	10189	5095	0.000149641601	5095.000000000000	0.327933466044	0.328079743433	0.056725871794	0.056021828551
38.000000	0.026315789474	10189	5095	0.000148973268	5095.000000000000	0.329404642024	0.329558577809	0.055468175336	0.054766538313
39.000000	0.025641025641	10189	5095	0.000148315820	5095.000000000000	0.330864791724	0.331026823827	0.054271142763	0.053571872797
40.000000	0.025000000000	10189	5095	0.000147667854	5095.000000000000	0.332316603646	0.332487176130	0.053130635183	0.052433695175
41.000000	0.024390243902	10189	5095	0.000147028106	5095.000000000000	0.333762554816	0.333942118094	0.052042893092	0.051348247732
42.000000	0.023809523810	10189	5095	0.000146395442	5095.000000000000	0.335204922419	0.335393924742	0.051004492604	0.050312108124
43.000000	0.023255813953	10189	5095	0.000145768846	5095.000000000000	0.336645795025	0.336844685746	0.050012307644	0.049322151606
44.000000	0.022727272727	10189	5095	0.000145147411	5095.000000000000	0.338087083415	0.338296311370	0.049063477185	0.048375518296
45.000000	0.022222222222	10189	5095	0.000144530333	5095.000000000000	0.339530531075	0.339750537261	0.048155376766	0.047469584707
46.000000	0.021739130435	10189	5095	0.000143916897	5095.000000000000	0.340977724320	0.341208951630	0.047285593653	0.046601938944
47.000000	0.021276595745	10189	5095	0.000143306477	5095.000000000000	0.342430102084	0.342672982951	0.046451905116	0.045770358988
48.000000	0.020833333333	10189	5095	0.000142698521	5095.000000000000	0.343888965346	0.344143931295	0.045652259379	0.044972793670
49.000000	0.020408163265	10189	5095	0.000142092549	5095.000000000000	0.345355486189	0.345622957315	0.044884758854	0.044207345924
50.000000	0.020000000000	10189	5095	0.000141488149	5095.000000000000	0.346830716496	0.347111104403	0.044147645370	0.043472258018
51.000000	0.019607843137	10189	5095	0.000140884965	5095.000000000000	0.348315596251	0.348609310943	0.043439287099	0.042765898503
52.000000	0.019230769231	10189	5095	0.000140282696	5095.000000000000	0.349810961466	0.350118398366	0.042758166973	0.042086750640
53.000000	0.018867924528	10189	5095	0.000139681091	5095.000000000000	0.351317551719	0.351639095384	0.042102872391	0.041433402112
54.000000	0.018518518519	10189	5095	0.000139079942	5095.000000000000	0.352836017299	0.353172054356	0.041472086047	0.040804535862
55.000000	0.018181818182	10189	5095	0.000138479082	5095.000000000000	0.354366925976	0.354717817307	0.040864577742	0.040198921910
56.000000	0.017857142857	10189	5095	0.000137878379	5095.000000000000	0.355910769383	0.356276879012	0.040279197056	0.039615410038
57.000000	0.017543859649	10189	5095	0.000137277736	5095.000000000000	0.357467969037	0.357849641965	0.039714866774	0.039052923216
58.000000	0.017241379310	10189	5095	0.000136677081	5095.000000000000	0.359038881991	0.359436457581	0.039170576977	0.038510451699
59.000000	0.016949152542	10189	5095	0.000136076372	5095.000000000000	0.360623806137	0.361037616497	0.038645379723	0.037987047708
60.000000	0.016666666667	10189	5095	0.000135475589	5095.000000000000	0.362222985181	0.362653348158	0.038138384234	0.037481820629
61.000000	0.016393442623	10189	5095	0.000134874729	5095.000000000000	0.363836613272	0.364283837608	0.037648752556	0.036993932666
62.000000	0.016129032258	10189	5095	0.000134273812	5095.000000000000	0.365464839345	0.365929223392	0.037175695617	0.036522594911
63.000000	0.015873015873	10189	5095	0.000133672870	5095.000000000000	0.367107771148	0.367589600374	0.036718469649	0.036067063759
64.000000	0.015625000000	10189	5095	0.000133071950	5095.000000000000	0.368765478996	0.369265035370	0.036276372934	0.035626637657
65.000000	0.015384615385	10189	5095	0.000132471112	5095.000000000000	0.370437999257	0.370955555623	0.035848742837	0.035200654145
66.000000	0.015151515152	10189	5095	0.000131870422	5095.000000000000	0.372125337583	0.372661152100	0.035434953095	0.034788487142
67.000000	0.014925373134	10189	5095	0.000131269959	5095.000000000000	0.373827471901	0.374381795986	0.035034411342	0.034389544464
68.000000	0.014705882353	10189	5095	0.000130669808	5095.000000000000	0.375544355188	0.376117432533	0.034646556838	0.034003265565
69.000000	0.014492753623	10189	5095	0.000130070057	5095.000000000000	0.377275918022	0.377867979875	0.034270858384	0.033629119446
70.000000	0.014285714286	10189	5095	0.000129470802	5095.000000000000	0.379022070949	0.379633349164	0.033906812408	0.033266602744
71.000000	0.014084507042	10189	5095	0.000128872141	5095.000000000000	0.380782706651	0.381413414638	0.033553941201	0.032915237967
72.000000	0.013888888889	10189	5095	0.000128274175	5095.000000000000	0.382557701955	0.383208047335	0.033211791296	0.032574571865
73.000000	0.013698630137	10189	5095	0.000127677008	5095.000000000000	0.384346919672	0.385017106780	0.032879931960	0.032244173938
74.000000	0.013513513514	10189	5095	0.000127080743	5095.000000000000	0.386150210286	0.386840432222	0.032557953812	0.031923635043
