temperature	entropy_per_particle_grand_canonical	entropy_per_particle_canonical
1.000000000000	0.902573252356	0.901615319542
0.500000000000	0.576264660133	0.575341300390
0.333333333333	0.428349342824	0.427452923974
0.250000000000	0.344728069183	0.343851692446
0.200000000000	0.290359561233	0.289499125783
0.166666666667	0.251888575101	0.251041399180
0.142857142857	0.223087772387	0.222251961591
0.125000000000	0.200638929643	0.199813072061
0.111111111111	0.182602166384	0.181785167763
0.100000000000	0.167763220574	0.166954207210
0.090909090909	0.155321012120	0.154519269843
0.083333333333	0.144724510294	0.143929444166
0.076923076923	0.135581568082	0.134792674690
0.071428571429	0.127605109491	0.126821957278
0.066666666667	0.120579900821	0.119802115763
0.062500000000	0.114341241526	0.113568496454
0.058823529412	0.108760851673	0.107992858185
0.055555555556	0.103737262256	0.102973764481
0.052631578947	0.099189111200	0.098429880920
0.050000000000	0.095050365627	0.094295198407
0.047619047619	0.091266851816	0.090515563891
0.045454545455	0.087793691871	0.087046117593
0.043478260870	0.084593381084	0.083849370801
0.041666666667	0.081634325801	0.080893744061
0.040000000000	0.078889717453	0.078152441469
0.038461538462	0.076336655472	0.075602573774
0.037037037037	0.073955456888	0.073224468137
0.035714285714	0.071729107596	0.071001119530
0.034482758621	0.069642822385	0.068917750867
0.033333333333	0.067683689251	0.066961457408
0.032258064516	0.065840379704	0.065120917151
0.031250000000	0.064102911170	0.063386153297
0.030303030303	0.062462450864	0.061748338198
0.029411764706	0.060911152930	0.060199630545
0.028571428571	0.059442022445	0.058733039435
0.027777777778	0.058048801272	0.057342310274
0.027027027027	0.056725871794	0.056021828551
0.026315789474	0.055468175336	0.054766538313
0.025641025641	0.054271142763	0.053571872797
0.025000000000	0.053130635183	0.052433695175
0.024390243902	0.052042893092	0.051348247732
0.023809523810	0.051004492604	0.050312108124
0.023255813953	0.050012307644	0.049322151606
0.022727272727	0.049063477185	0.048375518296
0.022222222222	0.048155376766	0.047469584707
0.021739130435	0.047285593653	0.046601938944
0.021276595745	0.046451905116	0.045770358988
0.020833333333	0.045652259379	0.044972793670
0.020408163265	0.044884758854	0.044207345924
0.020000000000	0.044147645370	0.043472258018
0.019607843137	0.043439287099	0.042765898503
0.019230769231	0.042758166973	0.042086750640
0.018867924528	0.042102872391	0.041433402112
0.018518518519	0.041472086047	0.040804535862
0.018181818182	0.040864577742	0.040198921910
0.017857142857	0.040279197056	0.039615410038
0.017543859649	0.039714866774	0.039052923216
0.017241379310	0.039170576977	0.038510451699
0.016949152542	0.038645379723	0.037987047708
0.016666666667	0.038138384234	0.037481820629
0.016393442623	0.037648752556	0.036993932666
0.016129032258	0.037175695617	0.036522594911
0.015873015873	0.036718469649	0.036067063759
0.015625000000	0.036276372934	0.035626637657
0.015384615385	0.035848742837	0.035200654145
0.015151515152	0.035434953095	0.034788487142
0.014925373134	0.035034411342	0.034389544464
0.014705882353	0.034646556838	0.034003265565
0.014492753623	0.034270858384	0.033629119446
0.014285714286	0.033906812408	0.033266602744
0.014084507042	0.033553941201	0.032915237967
0.013888888889	0.033211791296	0.032574571865
0.013698630137	0.032879931960	0.032244173938
0.013513513514	0.032557953812	0.031923635043
0.013333333333	0.032245467538	0.031612566106
0.013157894737	0.031942102699	0.031310596938
0.012987012987	0.031647506628	0.031017375123
0.012820512821	0.031361343399	0.030732564998
0.012658227848	0.031083292875	0.030455846691
0.012500000000	0.030813049820	0.030186915229
0.012345679012	0.030550323065	0.029925479720
0.012195121951	0.030294834735	0.029671262561
0.012048192771	0.030046319527	0.029423998729
0.011904761905	0.029804524033	0.029183435093
0.011764705882	0.029569206105	0.028949329791
0.011627906977	0.029340134264	0.028721451625
0.011494252874	0.029117087142	0.028499579512
0.011363636364	0.028899852960	0.028283501959
0.011235955056	0.028688229039	0.028073016572
0.011111111111	0.028482021336	0.027867929593
0.010989010989	0.028281044015	0.027668055471
0.010869565217	0.028085119034	0.027473216447
0.010752688172	0.027894075763	0.027283242176
0.010638297872	0.027707750622	0.027097969357
0.010526315789	0.027525986739	0.026917241400
0.010416666667	0.027348633626	0.026740908095
0.010309278351	0.027175546877	0.026568825310
0.010204081633	0.027006587876	0.026400854705
0.010101010101	0.026841623530	0.026236863457
0.010000000000	0.026680526009	0.026076724006
