temperature	kappa_grand_canonical	kappa_canonical
1.000000000000	0.147449521194	0.147457188276
0.500000000000	0.183724433030	0.183735722465
0.333333333333	0.203831100500	0.203846387910
0.250000000000	0.218110563452	0.218129605115
0.200000000000	0.229186451329	0.229209066124
0.166666666667	0.238225529318	0.238251582710
0.142857142857	0.245855279532	0.245884666874
0.125000000000	0.252452210619	0.252484846179
0.111111111111	0.258259952349	0.258295761572
0.100000000000	0.263445179659	0.263484100643
0.090909090909	0.268126918700	0.268168897009
0.083333333333	0.272393120064	0.272438108193
0.076923076923	0.276310608975	0.276358563404
0.071428571429	0.279931356056	0.279982241324
0.066666666667	0.283296592104	0.283350376677
0.062500000000	0.286439602363	0.286496262393
0.058823529412	0.289387680740	0.289447203570
0.055555555556	0.292163531431	0.292225911598
0.052631578947	0.294786295824	0.294851546161
0.050000000000	0.297272318110	0.297340466621
0.047619047619	0.299635723974	0.299706819221
0.045454545455	0.301888862545	0.301962975650
0.043478260870	0.304042646355	0.304119874241
0.041666666667	0.306106814121	0.306187278851
0.040000000000	0.308090134452	0.308173991425
0.038461538462	0.310000564063	0.310087992553
0.037037037037	0.311845370809	0.311936581323
0.035714285714	0.313631229546	0.313726462398
0.034482758621	0.315364297029	0.315463820965
0.033333333333	0.317050270714	0.317154379244
0.032258064516	0.318694435278	0.318803449334
0.031250000000	0.320301699833	0.320415959110
0.030303030303	0.321876628136	0.321996497615
0.029411764706	0.323423463585	0.323549325737
0.028571428571	0.324946150348	0.325078401619
0.027777777778	0.326448351660	0.326587405242
0.027027027027	0.327933466044	0.328079743433
0.026315789474	0.329404642024	0.329558577809
0.025641025641	0.330864791724	0.331026823827
0.025000000000	0.332316603646	0.332487176130
0.024390243902	0.333762554816	0.333942118094
0.023809523810	0.335204922419	0.335393924742
0.023255813953	0.336645795025	0.336844685746
0.022727272727	0.338087083415	0.338296311370
0.022222222222	0.339530531075	0.339750537261
0.021739130435	0.340977724320	0.341208951630
0.021276595745	0.342430102084	0.342672982951
0.020833333333	0.343888965346	0.344143931295
0.020408163265	0.345355486189	0.345622957315
0.020000000000	0.346830716496	0.347111104403
0.019607843137	0.348315596251	0.348609310943
0.019230769231	0.349810961466	0.350118398366
0.018867924528	0.351317551719	0.351639095384
0.018518518519	0.352836017299	0.353172054356
0.018181818182	0.354366925976	0.354717817307
0.017857142857	0.355910769383	0.356276879012
0.017543859649	0.357467969037	0.357849641965
0.017241379310	0.359038881991	0.359436457581
0.016949152542	0.360623806137	0.361037616497
0.016666666667	0.362222985181	0.362653348158
0.016393442623	0.363836613272	0.364283837608
0.016129032258	0.365464839345	0.365929223392
0.015873015873	0.367107771148	0.367589600374
0.015625000000	0.368765478996	0.369265035370
0.015384615385	0.370437999257	0.370955555623
0.015151515152	0.372125337583	0.372661152100
0.014925373134	0.373827471901	0.374381795986
0.014705882353	0.375544355188	0.376117432533
0.014492753623	0.377275918022	0.377867979875
0.014285714286	0.379022070949	0.379633349164
0.014084507042	0.380782706651	0.381413414638
0.013888888889	0.382557701955	0.383208047335
0.013698630137	0.384346919672	0.385017106780
0.013513513514	0.386150210286	0.386840432222
0.013333333333	0.387967413508	0.388677858578
0.013157894737	0.389798359692	0.390529205046
0.012987012987	0.391642871143	0.392394291612
0.012820512821	0.393500763299	0.394272921954
0.012658227848	0.395371845816	0.396164906088
0.012500000000	0.397255923560	0.398070037353
0.012345679012	0.399152797505	0.399988118466
0.012195121951	0.401062265547	0.401918932236
0.012048192771	0.402984123254	0.403862271013
0.011904761905	0.404918164527	0.405817931265
0.011764705882	0.406864182219	0.407785692409
0.011627906977	0.408821968673	0.409765337976
0.011494252874	0.410791316223	0.411756671750
0.011363636364	0.412772017630	0.413759465043
0.011235955056	0.414763866485	0.415773519402
0.011111111111	0.416766657561	0.417798616570
0.010989010989	0.418780187127	0.419834560202
0.010869565217	0.420804253229	0.421881130996
0.010752688172	0.422838655938	0.423938135761
0.010638297872	0.424883197565	0.426005365208
0.010526315789	0.426937682853	0.428082627351
0.010416666667	0.429001919139	0.430169728013
0.010309278351	0.431075716496	0.432266464018
0.010204081633	0.433158887858	0.434372661435
0.010101010101	0.435251249116	0.436488113690
0.010000000000	0.437352619208	0.438612658611
