temperature	kappa_grand_canonical	kappa_canonical
1.000000000000	0.151567526659	0.151979735382
0.500000000000	0.189845259045	0.190412997709
0.333333333333	0.209969018269	0.210718815272
0.250000000000	0.223940989943	0.224932452776
0.200000000000	0.235167251431	0.236572438001
0.166666666667	0.245450506218	0.247516526289
0.142857142857	0.255843633705	0.258820151363
0.125000000000	0.266903518293	0.270996658981
0.111111111111	0.278866358396	0.284226320479
0.100000000000	0.291782277893	0.298509959788
0.090909090909	0.305606311997	0.313765956823
0.083333333333	0.320253159656	0.329884331450
0.076923076923	0.335627109647	0.346753727159
0.071428571429	0.351636770438	0.364273076735
0.066666666667	0.368201176081	0.382355303898
0.062500000000	0.385251322469	0.400927241460
0.058823529412	0.402729493386	0.419927996081
0.055555555556	0.420587687843	0.439306878607
0.052631578947	0.438785839285	0.459021415572
0.050000000000	0.457290159888	0.479035643318
0.047619047619	0.476071744122	0.499318731450
0.045454545455	0.495105460171	0.519843912450
0.043478260870	0.514369106575	0.540587668507
0.041666666667	0.533842790828	0.561529122063
0.040000000000	0.553508482477	0.582649581626
0.038461538462	0.573349697138	0.603932202703
0.037037037037	0.593351274930	0.625361732306
0.035714285714	0.613499224630	0.646924313304
0.034482758621	0.633780611972	0.668607331055
0.033333333333	0.654183476531	0.690399289862
0.032258064516	0.674696766382	0.712289710354
0.031250000000	0.695310283284	0.734269041750
0.030303030303	0.716014633782	0.756328584835
0.029411764706	0.736801183440	0.778460422923
0.028571428571	0.757662012654	0.800657358946
0.027777777778	0.778589873319	0.822912857542
0.027027027027	0.799578146107	0.845220991260
0.026315789474	0.820620798430	0.867576390627
0.025641025641	0.841712343261	0.889974197415
0.025000000000	0.862847799092	0.912410021259
0.024390243902	0.884022651272	0.934879899122
0.023809523810	0.905232814955	0.957380257718
0.023255813953	0.926474599826	0.979907878617
0.022727272727	0.947744676758	1.002459865980
0.022222222222	0.969040046449	1.025033616787
0.021739130435	0.990358010100	1.047626793401
0.021276595745	1.011696142122	1.070237298440
0.020833333333	1.033052264837	1.092863251618
0.020408163265	1.054424425125	1.115502968719
0.020000000000	1.075810872938	1.138154942274
0.019607843137	1.097210041584	1.160817824076
0.019230769231	1.118620529705	1.183490409155
0.018867924528	1.140041084822	1.206171621342
0.018518518519	1.161470588363	1.228860500126
0.018181818182	1.182908042060	1.251556188714
0.017857142857	1.204352555611	1.274257923365
0.017543859649	1.225803335518	1.296965023646
0.017241379310	1.247259674993	1.319676883673
0.016949152542	1.268720944854	1.342392964272
0.016666666667	1.290186585318	1.365112785832
0.016393442623	1.311656098609	1.387835921993
0.016129032258	1.333129042326	1.410561993878
0.015873015873	1.354605023470	1.433290665007
0.015625000000	1.376083693097	1.456021636604
0.015384615385	1.397564741518	1.478754643589
0.015151515152	1.419047894008	1.501489450795
0.014925373134	1.440532906961	1.524225849750
0.014705882353	1.462019564451	1.546963655645
0.014492753623	1.483507675165	1.569702704826
0.014285714286	1.504997069664	1.592442852243
0.014084507042	1.526487597933	1.615183969552
0.013888888889	1.547979127206	1.637925943203
0.013698630137	1.569471540021	1.660668672659
0.013513513514	1.590964732493	1.683412069055
0.013333333333	1.612458612772	1.706156053789
0.013157894737	1.633953099677	1.728900557454
0.012987012987	1.655448121476	1.751645518664
0.012820512821	1.676943614809	1.774390883219
0.012658227848	1.698439523723	1.797136603254
0.012500000000	1.719935798822	1.819882636512
0.012345679012	1.741432396510	1.842628945715
0.012195121951	1.762929278321	1.865375497915
0.012048192771	1.784426410323	1.888122264175
0.011904761905	1.805923762592	1.910869218814
0.011764705882	1.827421308743	1.933616339298
0.011627906977	1.848919025520	1.956363605745
0.011494252874	1.870416892429	1.979111000589
0.011363636364	1.891914891411	2.001858508384
0.011235955056	1.913413006559	2.024606115570
0.011111111111	1.934911223865	2.047353810144
0.010989010989	1.956409530994	2.070101581504
0.010869565217	1.977907917088	2.092849420464
0.010752688172	1.999406372588	2.115597318778
0.010638297872	2.020904889086	2.138345269229
0.010526315789	2.042403459180	2.161093265549
0.010416666667	2.063902076363	2.183841302119
0.010309278351	2.085400734909	2.206589374095
0.010204081633	2.106899429784	2.229337477173
0.010101010101	2.128398156563	2.252085607498
0.010000000000	2.149896911355	2.274833761812
