beta	temperature	nsites	canonical_n	mu_grand_canonical	avg_n_grand_canonical	kappa_grand_canonical	kappa_canonical	entropy_per_particle_grand_canonical	entropy_per_particle_canonical
1.000000	1.000000000000	197	99	0.016745225752	99.000000000000	0.151567526659	0.151979735382	0.920073449013	0.890644019859
2.000000	0.500000000000	197	99	0.013368800857	99.000000000000	0.189845259045	0.190412997709	0.592567214146	0.564790245493
3.000000	0.333333333333	197	99	0.012087316434	99.000000000000	0.209969018269	0.210718815272	0.439831889409	0.413415563935
4.000000	0.250000000000	197	99	0.011332914453	99.000000000000	0.223940989943	0.224932452776	0.352897409795	0.327542940805
5.000000	0.200000000000	197	99	0.010791501259	99.000000000000	0.235167251431	0.236572438001	0.296588884162	0.272152405687
6.000000	0.166666666667	197	99	0.010338743381	99.000000000000	0.245450506218	0.247516526289	0.257326705576	0.233737213749
7.000000	0.142857142857	197	99	0.009917861652	99.000000000000	0.255843633705	0.258820151363	0.228717471736	0.205921089332
8.000000	0.125000000000	197	99	0.009505800936	99.000000000000	0.266903518293	0.270996658981	0.207272066808	0.185208600757
9.000000	0.111111111111	197	99	0.009096823275	99.000000000000	0.278866358396	0.284226320479	0.190871215916	0.169471008230
10.000000	0.100000000000	197	99	0.008692924304	99.000000000000	0.291782277893	0.298509959788	0.178129798944	0.157318529241
11.000000	0.090909090909	197	99	0.008298517877	99.000000000000	0.305606311997	0.313765956823	0.168098112315	0.147802544424
12.000000	0.083333333333	197	99	0.007917878590	99.000000000000	0.320253159656	0.329884331450	0.160104444681	0.140256526887
13.000000	0.076923076923	197	99	0.007554181739	99.000000000000	0.335627109647	0.346753727159	0.153663675773	0.134202662700
14.000000	0.071428571429	197	99	0.007209347548	99.000000000000	0.351636770438	0.364273076735	0.148420116477	0.129293180858
15.000000	0.066666666667	197	99	0.006884220772	99.000000000000	0.368201176081	0.382355303898	0.144109836693	0.125271753860
16.000000	0.062500000000	197	99	0.006578843356	99.000000000000	0.385251322469	0.400927241460	0.140534944732	0.121947311190
17.000000	0.058823529412	197	99	0.006292712639	99.000000000000	0.402729493386	0.419927996081	0.137545611153	0.119175899454
18.000000	0.055555555556	197	99	0.006024988186	99.000000000000	0.420587687843	0.439306878607	0.135027306078	0.116847928720
19.000000	0.052631578947	197	99	0.005774642985	99.000000000000	0.438785839285	0.459021415572	0.132891637209	0.114879104103
20.000000	0.050000000000	197	99	0.005540567210	99.000000000000	0.457290159888	0.479035643318	0.131069717427	0.113203917879
21.000000	0.047619047619	197	99	0.005321635816	99.000000000000	0.476071744122	0.499318731450	0.129507330196	0.111770940925
22.000000	0.045454545455	197	99	0.005116750290	99.000000000000	0.495105460171	0.519843912450	0.128161383215	0.110539389855
23.000000	0.043478260870	197	99	0.004924862773	99.000000000000	0.514369106575	0.540587668507	0.126997291044	0.109476605361
24.000000	0.041666666667	197	99	0.004744988593	99.000000000000	0.533842790828	0.561529122063	0.125987031136	0.108556185827
25.000000	0.040000000000	197	99	0.004576211422	99.000000000000	0.553508482477	0.582649581626	0.125107690428	0.107756595180
26.000000	0.038461538462	197	99	0.004417683916	99.000000000000	0.573349697138	0.603932202703	0.124340370988	0.107060116170
27.000000	0.037037037037	197	99	0.004268625701	99.000000000000	0.593351274930	0.625361732306	0.123669359802	0.106452056879
28.000000	0.035714285714	197	99	0.004128319911	99.000000000000	0.613499224630	0.646924313304	0.123081493924	0.105920144130
29.000000	0.034482758621	197	99	0.003996109008	99.000000000000	0.633780611972	0.668607331055	0.122565670953	0.105454055771
30.000000	0.033333333333	197	99	0.003871390366	99.000000000000	0.654183476531	0.690399289862	0.122112468296	0.105045056926
31.000000	0.032258064516	197	99	0.003753611868	99.000000000000	0.674696766382	0.712289710354	0.121713844422	0.104685714630
32.000000	0.031250000000	197	99	0.003642267669	99.000000000000	0.695310283284	0.734269041750	0.121362902338	0.104369672021
33.000000	0.030303030303	197	99	0.003536894217	99.000000000000	0.716014633782	0.756328584835	0.121053700676	0.104091468141
34.000000	0.029411764706	197	99	0.003437066548	99.000000000000	0.736801183440	0.778460422923	0.120781101452	0.103846392923
35.000000	0.028571428571	197	99	0.003342394881	99.000000000000	0.757662012654	0.800657358946	0.120540646356	0.103630369564
36.000000	0.027777777778	197	99	0.003252521492	99.000000000000	0.778589873319	0.822912857542	0.120328455380	0.103439858360
37.000000	0.027027027027	197	99	0.003167117863	99.000000000000	0.799578146107	0.845220991260	0.120141143102	0.103271777503
38.000000	0.026315789474	197	99	0.003085882088	99.000000000000	0.820620798430	0.867576390627	0.119975749055	0.103123437393
39.000000	0.025641025641	197	99	0.003008536511	99.000000000000	0.841712343261	0.889974197415	0.119829679390	0.102992485799
40.000000	0.025000000000	197	99	0.002934825579	99.000000000000	0.862847799092	0.912410021259	0.119700657712	0.102876861777
41.000000	0.024390243902	197	99	0.002864513895	99.000000000000	0.884022651272	0.934879899122	0.119586683386	0.102774756749
42.000000	0.023809523810	197	99	0.002797384452	99.000000000000	0.905232814955	0.957380257718	0.119485996000	0.102684581432
43.000000	0.023255813953	197	99	0.002733237024	99.000000000000	0.926474599826	0.979907878617	0.119397044927	0.102604937615
44.000000	0.022727272727	197	99	0.002671886712	99.000000000000	0.947744676758	1.002459865980	0.119318463133	0.102534593951
45.000000	0.022222222222	197	99	0.002613162623	99.000000000000	0.969040046449	1.025033616787	0.119249044567	0.102472465131
46.000000	0.021739130435	197	99	0.002556906667	99.000000000000	0.990358010100	1.047626793401	0.119187724554	0.102417593873
47.000000	0.021276595745	197	99	0.002502972470	99.000000000000	1.011696142122	1.070237298440	0.119133562755	0.102369135322
48.000000	0.020833333333	197	99	0.002451224382	99.000000000000	1.033052264837	1.092863251618	0.119085728311	0.102326343473
49.000000	0.020408163265	197	99	0.002401536581	99.000000000000	1.054424425125	1.115502968719	0.119043486862	0.102288559347
50.000000	0.020000000000	197	99	0.002353792251	99.000000000000	1.075810872938	1.138154942274	0.119006189178	0.102255200649
51.000000	0.019607843137	197	99	0.002307882845	99.000000000000	1.097210041584	1.160817824076	0.118973261181	0.102225752722
52.000000	0.019230769231	197	99	0.002263707403	99.000000000000	1.118620529705	1.183490409155	0.118944195180	0.102199760597
53.000000	0.018867924528	197	99	0.002221171940	99.000000000000	1.140041084822	1.206171621342	0.118918542161	0.102176822028
54.000000	0.018518518519	197	99	0.002180188886	99.000000000000	1.161470588363	1.228860500126	0.118895904983	0.102156581345
55.000000	0.018181818182	197	99	0.002140676572	99.000000000000	1.182908042060	1.251556188714	0.118875932389	0.102138724052
56.000000	0.017857142857	197	99	0.002102558770	99.000000000000	1.204352555611	1.274257923365	0.118858313713	0.102122972057
57.000000	0.017543859649	197	99	0.002065764261	99.000000000000	1.225803335518	1.296965023646	0.118842774202	0.102109079468
58.000000	0.017241379310	197	99	0.002030226456	99.000000000000	1.247259674993	1.319676883673	0.118829070885	0.102096828871
59.000000	0.016949152542	197	99	0.001995883033	99.000000000000	1.268720944854	1.342392964272	0.118816988922	0.102086028053
60.000000	0.016666666667	197	99	0.001962675619	99.000000000000	1.290186585318	1.365112785832	0.118806338365	0.102076507094
61.000000	0.016393442623	197	99	0.001930549492	99.000000000000	1.311656098609	1.387835921993	0.118796951296	0.102068115800
62.000000	0.016129032258	197	99	0.001899453311	99.000000000000	1.333129042326	1.410561993878	0.118788679299	0.102060721430
63.000000	0.015873015873	197	99	0.001869338865	99.000000000000	1.354605023470	1.433290665007	0.118781391211	0.102054206686
64.000000	0.015625000000	197	99	0.001840160848	99.000000000000	1.376083693097	1.456021636604	0.118774971137	0.102048467932
65.000000	0.015384615385	197	99	0.001811876646	99.000000000000	1.397564741518	1.478754643589	0.118769316691	0.102043413618
66.000000	0.015151515152	197	99	0.001784446151	99.000000000000	1.419047894008	1.501489450795	0.118764337439	0.102038962883
67.000000	0.014925373134	197	99	0.001757831581	99.000000000000	1.440532906961	1.524225849750	0.118759953515	0.102035044323
68.000000	0.014705882353	197	99	0.001731997318	99.000000000000	1.462019564451	1.546963655645	0.118756094404	0.102031594893
69.000000	0.014492753623	197	99	0.001706909758	99.000000000000	1.483507675165	1.569702704826	0.118752697855	0.102028558941
70.000000	0.014285714286	197	99	0.001682537177	99.000000000000	1.504997069664	1.592442852243	0.118749708927	0.102025887350
71.000000	0.014084507042	197	99	0.001658849601	99.000000000000	1.526487597933	1.615183969552	0.118747079136	0.102023536780
72.000000	0.013888888889	197	99	0.001635818690	99.000000000000	1.547979127206	1.637925943203	0.118744765708	0.102021468992
73.000000	0.013698630137	197	99	0.001613417631	99.000000000000	1.569471540021	1.660668672659	0.118742730914	0.102019650259
74.000000	0.013513513514	197	99	0.001591621037	99.000000000000	1.590964732493	1.683412069055	0.118740941478	0.102018050837
75.000000	0.013333333333	197	99	0.001570404856	99.000000000000	1.612458612772	1.706156053789	0.118739368062	0.102016644501
76.000000	0.013157894737	197	99	0.001549746286	99.000000000000	1.633953099677	1.728900557454	0.118737984800	0.102015408130
77.000000	0.012987012987	197	99	0.001529623695	99.000000000000	1.655448121476	1.751645518664	0.118736768897	0.102014321348
78.000000	0.012820512821	197	99	0.001510016547	99.000000000000	1.676943614809	1.774390883219	0.118735700263	0.102013366198
79.000000	0.012658227848	197	99	0.001490905336	99.000000000000	1.698439523723	1.797136603254	0.118734761199	0.102012526860
80.000000	0.012500000000	197	99	0.001472271524	99.000000000000	1.719935798822	1.819882636512	0.118733936114	0.102011789397
81.000000	0.012345679012	197	99	0.001454097478	99.000000000000	1.741432396510	1.842628945715	0.118733211276	0.102011141537
82.000000	0.012195121951	197	99	0.001436366421	99.000000000000	1.762929278321	1.865375497915	0.118732574595	0.102010572472
83.000000	0.012048192771	197	99	0.001419062378	99.000000000000	1.784426410323	1.888122264175	0.118732015425	0.102010072686
84.000000	0.011904761905	197	99	0.001402170130	99.000000000000	1.805923762592	1.910869218814	0.118731524395	0.102009633804
85.000000	0.011764705882	197	99	0.001385675170	99.000000000000	1.827421308743	1.933616339298	0.118731093259	0.102009248457
86.000000	0.011627906977	197	99	0.001369563662	99.000000000000	1.848919025520	1.956363605745	0.118730714761	0.102008910156
87.000000	0.011494252874	197	99	0.001353822404	99.000000000000	1.870416892429	1.979111000589	0.118730382516	0.102008613197
88.000000	0.011363636364	197	99	0.001338438790	99.000000000000	1.891914891411	2.001858508384	0.118730090909	0.102008352559
89.000000	0.011235955056	197	99	0.001323400779	99.000000000000	1.913413006559	2.024606115570	0.118729835000	0.102008123829
90.000000	0.011111111111	197	99	0.001308696865	99.000000000000	1.934911223865	2.047353810144	0.118729610446	0.102007923124
91.000000	0.010989010989	197	99	0.001294316042	99.000000000000	1.956409530994	2.070101581504	0.118729413429	0.102007747031
92.000000	0.010869565217	197	99	0.001280247786	99.000000000000	1.977907917088	2.092849420464	0.118729240592	0.102007592550
93.000000	0.010752688172	197	99	0.001266482021	99.000000000000	1.999406372588	2.115597318778	0.118729088985	0.102007457044
94.000000	0.010638297872	197	99	0.001253009101	99.000000000000	2.020904889086	2.138345269229	0.118728956014	0.102007338196
95.000000	0.010526315789	197	99	0.001239819782	99.000000000000	2.042403459180	2.161093265549	0.118728839403	0.102007233969
96.000000	0.010416666667	197	99	0.001226905208	99.000000000000	2.063902076363	2.183841302119	0.118728737148	0.102007142575
97.000000	0.010309278351	197	99	0.001214256886	99.000000000000	2.085400734909	2.206589374095	0.118728647493	0.102007062442
98.000000	0.010204081633	197	99	0.001201866668	99.000000000000	2.106899429784	2.229337477173	0.118728568892	0.102006992189
99.000000	0.010101010101	197	99	0.001189726738	99.000000000000	2.128398156563	2.252085607498	0.118728499991	0.102006930605
100.000000	0.010000000000	197	99	0.001177829587	99.000000000000	2.149896911355	2.274833761812	0.118728439597	0.102006876626
