beta	temperature	nsites	canonical_n	mu_grand_canonical	avg_n_grand_canonical	energy_per_particle_grand_canonical	energy_per_particle_canonical	specific_heat_per_particle_grand_canonical	specific_heat_per_particle_canonical
1.000000	1.000000000000	1257	629	0.002677113171	629.000000000000	-1.228840336480	-1.229320504038	0.326365699116	0.326125582999
2.000000	0.500000000000	1257	629	0.002146043477	629.000000000000	-1.467059768733	-1.467350212781	0.600292661561	0.599735337953
3.000000	0.333333333333	1257	629	0.001936490511	629.000000000000	-1.528986667260	-1.529188173014	0.389517661380	0.388906162557
4.000000	0.250000000000	1257	629	0.001812203436	629.000000000000	-1.553619249040	-1.553773804461	0.296053410788	0.295446027289
5.000000	0.200000000000	1257	629	0.001726962493	629.000000000000	-1.565993343609	-1.566118926425	0.243898869639	0.243290375005
6.000000	0.166666666667	1257	629	0.001663549514	629.000000000000	-1.573131158611	-1.573237034461	0.209674870002	0.209062500969
7.000000	0.142857142857	1257	629	0.001613801537	629.000000000000	-1.577641947498	-1.577733509813	0.185032672660	0.184414565487
8.000000	0.125000000000	1257	629	0.001573239693	629.000000000000	-1.580683512597	-1.580764159583	0.166212154743	0.165585877922
9.000000	0.111111111111	1257	629	0.001539128647	629.000000000000	-1.582836077334	-1.582908068498	0.151225978870	0.150588169786
10.000000	0.100000000000	1257	629	0.001509653057	629.000000000000	-1.584417487384	-1.584482385998	0.138904473094	0.138251147508
11.000000	0.090909090909	1257	629	0.001483531890	629.000000000000	-1.585614166796	-1.585673091448	0.128506955576	0.127834138153
12.000000	0.083333333333	1257	629	0.001459824823	629.000000000000	-1.586541569294	-1.586595346959	0.119540852866	0.118845222137
13.000000	0.076923076923	1257	629	0.001437828190	629.000000000000	-1.587274456419	-1.587323719533	0.111667912429	0.110947267266
14.000000	0.071428571429	1257	629	0.001417013970	629.000000000000	-1.587863083051	-1.587908332370	0.104650890564	0.103904371589
15.000000	0.066666666667	1257	629	0.001396990013	629.000000000000	-1.588342322649	-1.588383968223	0.098320863336	0.097548950926
16.000000	0.062500000000	1257	629	0.001377471261	629.000000000000	-1.588737046281	-1.588775434156	0.092556008415	0.091760360330
17.000000	0.058823529412	1257	629	0.001358257219	629.000000000000	-1.589065416465	-1.589100846038	0.087267297245	0.086450496182
18.000000	0.055555555556	1257	629	0.001339213546	629.000000000000	-1.589340972213	-1.589373707486	0.082388628672	0.081553899173
19.000000	0.052631578947	1257	629	0.001320256781	629.000000000000	-1.589573988247	-1.589604265168	0.077869951097	0.077020887929
20.000000	0.050000000000	1257	629	0.001301341707	629.000000000000	-1.589772384685	-1.589800416007	0.073672452998	0.072812786086
21.000000	0.047619047619	1257	629	0.001282451035	629.000000000000	-1.589942350512	-1.589968329099	0.069765205938	0.068898613252
22.000000	0.045454545455	1257	629	0.001263587126	629.000000000000	-1.590088780176	-1.590112881373	0.066122832918	0.065252803082
23.000000	0.043478260870	1257	629	0.001244765495	629.000000000000	-1.590215585358	-1.590237968781	0.062723899987	0.061853640453
24.000000	0.041666666667	1257	629	0.001226009819	629.000000000000	-1.590325921575	-1.590346732565	0.059549815660	0.058682199288
25.000000	0.040000000000	1257	629	0.001207348207	629.000000000000	-1.590422355552	-1.590441726417	0.056584084316	0.055721626257
26.000000	0.038461538462	1257	629	0.001188810476	629.000000000000	-1.590506990645	-1.590525041769	0.053811804045	0.052956661093
27.000000	0.037037037037	1257	629	0.001170426247	629.000000000000	-1.590581562072	-1.590598402930	0.051219331445	0.050373316937
28.000000	0.035714285714	1257	629	0.001152223655	629.000000000000	-1.590647510073	-1.590663240170	0.048794058897	0.047958667556
29.000000	0.034482758621	1257	629	0.001134228544	629.000000000000	-1.590706036713	-1.590720746469	0.046524266452	0.045700704800
30.000000	0.033333333333	1257	629	0.001116464001	629.000000000000	-1.590758150421	-1.590771921989	0.044399022215	0.043588241302
31.000000	0.032258064516	1257	629	0.001098950154	629.000000000000	-1.590804701206	-1.590817609228	0.042408113536	0.041610841745
