beta	temperature	nsites	canonical_n	mu_grand_canonical	avg_n_grand_canonical	energy_per_particle_grand_canonical	energy_per_particle_canonical	specific_heat_per_particle_grand_canonical	specific_heat_per_particle_canonical
1.000000	1.000000000000	20081	10041	0.000169063306	10041.000000000000	-1.253049293487	-1.253079636231	0.326077731466	0.326062262680
2.000000	0.500000000000	20081	10041	0.000135709257	10041.000000000000	-1.490842738981	-1.490860899157	0.598036638085	0.598001052683
3.000000	0.333333333333	20081	10041	0.000122305149	10041.000000000000	-1.552067612530	-1.552080162573	0.384821018996	0.384782523944
4.000000	0.250000000000	20081	10041	0.000114277038	10041.000000000000	-1.576358520980	-1.576368126700	0.291879889451	0.291841842107
5.000000	0.200000000000	20081	10041	0.000108734299	10041.000000000000	-1.588552598711	-1.588560392836	0.240346475333	0.240308462719
6.000000	0.166666666667	20081	10041	0.000104589928	10041.000000000000	-1.595586239007	-1.595592803717	0.206636276810	0.206598124220
7.000000	0.142857142857	20081	10041	0.000101326938	10041.000000000000	-1.600032391867	-1.600038066404	0.182419993304	0.182381648674
8.000000	0.125000000000	20081	10041	0.000098663211	10041.000000000000	-1.603031953019	-1.603036952643	0.163975466667	0.163936920884
9.000000	0.111111111111	20081	10041	0.000096429706	10041.000000000000	-1.605156625201	-1.605161095181	0.149353368208	0.149314627568
10.000000	0.100000000000	20081	10041	0.000094517978	10041.000000000000	-1.606719690506	-1.606723733570	0.137418097177	0.137379173241
11.000000	0.090909090909	20081	10041	0.000092854740	10041.000000000000	-1.607904987144	-1.607908678646	0.127456093649	0.127416999270
12.000000	0.083333333333	20081	10041	0.000091388386	10041.000000000000	-1.608826402798	-1.608829799674	0.118992947100	0.118953694838
13.000000	0.076923076923	20081	10041	0.000090081342	10041.000000000000	-1.609557666965	-1.609560813297	0.111699143277	0.111659744791
14.000000	0.071428571429	20081	10041	0.000088905492	10041.000000000000	-1.610148286150	-1.610151216772	0.105337678835	0.105298144701
15.000000	0.066666666667	20081	10041	0.000087839302	10041.000000000000	-1.610632541239	-1.610635284161	0.099733155040	0.099693494729
16.000000	0.062500000000	20081	10041	0.000086865951	10041.000000000000	-1.611034803084	-1.611037381170	0.094752640532	0.094712862498
17.000000	0.058823529412	20081	10041	0.000085972075	10041.000000000000	-1.611372796243	-1.611375228399	0.090293338441	0.090253450167
18.000000	0.055555555556	20081	10041	0.000085146894	10041.000000000000	-1.611659670478	-1.611661972520	0.086274366994	0.086234375030
19.000000	0.052631578947	20081	10041	0.000084381601	10041.000000000000	-1.611905354064	-1.611907539356	0.082631122425	0.082591032483
20.000000	0.050000000000	20081	10041	0.000083668916	10041.000000000000	-1.612117460630	-1.612119540567	0.079311316072	0.079271132998
21.000000	0.047619047619	20081	10041	0.000083002758	10041.000000000000	-1.612301910644	-1.612303895021	0.076272127698	0.076231855413
22.000000	0.045454545455	20081	10041	0.000082377995	10041.000000000000	-1.612463365971	-1.612465263268	0.073478121439	0.073437762982
23.000000	0.043478260870	20081	10041	0.000081790265	10041.000000000000	-1.612605539245	-1.612607356852	0.070899694215	0.070859251648
24.000000	0.041666666667	20081	10041	0.000081235826	10041.000000000000	-1.612731417745	-1.612733162140	0.068511903101	0.068471377441
