beta	temperature	nsites	canonical_n	mu_grand_canonical	avg_n_grand_canonical	energy_per_particle_grand_canonical	energy_per_particle_canonical
1.000000	1.000000000000	20081	10041	0.000169063306	10041.000000000000	-1.253049293487	-1.253079636231
2.000000	0.500000000000	20081	10041	0.000135709257	10041.000000000000	-1.490842738981	-1.490860899157
3.000000	0.333333333333	20081	10041	0.000122305149	10041.000000000000	-1.552067612530	-1.552080162573
4.000000	0.250000000000	20081	10041	0.000114277038	10041.000000000000	-1.576358520980	-1.576368126700
5.000000	0.200000000000	20081	10041	0.000108734299	10041.000000000000	-1.588552598711	-1.588560392836
6.000000	0.166666666667	20081	10041	0.000104589928	10041.000000000000	-1.595586239007	-1.595592803717
7.000000	0.142857142857	20081	10041	0.000101326938	10041.000000000000	-1.600032391867	-1.600038066404
8.000000	0.125000000000	20081	10041	0.000098663211	10041.000000000000	-1.603031953019	-1.603036952643
9.000000	0.111111111111	20081	10041	0.000096429706	10041.000000000000	-1.605156625201	-1.605161095181
10.000000	0.100000000000	20081	10041	0.000094517978	10041.000000000000	-1.606719690506	-1.606723733570
11.000000	0.090909090909	20081	10041	0.000092854740	10041.000000000000	-1.607904987144	-1.607908678646
12.000000	0.083333333333	20081	10041	0.000091388386	10041.000000000000	-1.608826402798	-1.608829799674
13.000000	0.076923076923	20081	10041	0.000090081342	10041.000000000000	-1.609557666965	-1.609560813297
14.000000	0.071428571429	20081	10041	0.000088905492	10041.000000000000	-1.610148286150	-1.610151216772
15.000000	0.066666666667	20081	10041	0.000087839302	10041.000000000000	-1.610632541239	-1.610635284161
16.000000	0.062500000000	20081	10041	0.000086865951	10041.000000000000	-1.611034803084	-1.611037381170
17.000000	0.058823529412	20081	10041	0.000085972075	10041.000000000000	-1.611372796243	-1.611375228399
18.000000	0.055555555556	20081	10041	0.000085146894	10041.000000000000	-1.611659670478	-1.611661972520
19.000000	0.052631578947	20081	10041	0.000084381601	10041.000000000000	-1.611905354064	-1.611907539356
20.000000	0.050000000000	20081	10041	0.000083668916	10041.000000000000	-1.612117460630	-1.612119540567
21.000000	0.047619047619	20081	10041	0.000083002758	10041.000000000000	-1.612301910644	-1.612303895021
22.000000	0.045454545455	20081	10041	0.000082377995	10041.000000000000	-1.612463365971	-1.612465263268
23.000000	0.043478260870	20081	10041	0.000081790265	10041.000000000000	-1.612605539245	-1.612607356852
24.000000	0.041666666667	20081	10041	0.000081235826	10041.000000000000	-1.612731417745	-1.612733162140
25.000000	0.040000000000	20081	10041	0.000080711443	10041.000000000000	-1.612843427798	-1.612845104690
26.000000	0.038461538462	20081	10041	0.000080214304	10041.000000000000	-1.612943557160	-1.612945171606
27.000000	0.037037037037	20081	10041	0.000079741944	10041.000000000000	-1.613033447238	-1.613035003737
28.000000	0.035714285714	20081	10041	0.000079292191	10041.000000000000	-1.613114463385	-1.613115965952
29.000000	0.034482758621	20081	10041	0.000078863119	10041.000000000000	-1.613187749033	-1.613189201270
30.000000	0.033333333333	20081	10041	0.000078453012	10041.000000000000	-1.613254267806	-1.613255672953
31.000000	0.032258064516	20081	10041	0.000078060330	10041.000000000000	-1.613314836558	-1.613316197536
32.000000	0.031250000000	20081	10041	0.000077683688	10041.000000000000	-1.613370151516	-1.613371470971
33.000000	0.030303030303	20081	10041	0.000077321829	10041.000000000000	-1.613420809139	-1.613422089471
34.000000	0.029411764706	20081	10041	0.000076973615	10041.000000000000	-1.613467322865	-1.613468566259
35.000000	0.028571428571	20081	10041	0.000076638003	10041.000000000000	-1.613510136664	-1.613511345111
36.000000	0.027777777778	20081	10041	0.000076314040	10041.000000000000	-1.613549636070	-1.613550811390
37.000000	0.027027027027	20081	10041	0.000076000851	10041.000000000000	-1.613586157213	-1.613587301075
38.000000	0.026315789474	20081	10041	0.000075697626	10041.000000000000	-1.613619994263	-1.613621108197
39.000000	0.025641025641	20081	10041	0.000075403620	10041.000000000000	-1.613651405592	-1.613652491008
40.000000	0.025000000000	20081	10041	0.000075118142	10041.000000000000	-1.613680618904	-1.613681677101
41.000000	0.024390243902	20081	10041	0.000074840548	10041.000000000000	-1.613707835524	-1.613708867703
42.000000	0.023809523810	20081	10041	0.000074570244	10041.000000000000	-1.613733234005	-1.613734241276
43.000000	0.023255813953	20081	10041	0.000074306673	10041.000000000000	-1.613756973165	-1.613757956559
44.000000	0.022727272727	20081	10041	0.000074049317	10041.000000000000	-1.613779194664	-1.613780155139
45.000000	0.022222222222	20081	10041	0.000073797695	10041.000000000000	-1.613800025201	-1.613800963647
46.000000	0.021739130435	20081	10041	0.000073551354	10041.000000000000	-1.613819578376	-1.613820495626
47.000000	0.021276595745	20081	10041	0.000073309876	10041.000000000000	-1.613837956300	-1.613838853132
48.000000	0.020833333333	20081	10041	0.000073072866	10041.000000000000	-1.613855250971	-1.613856128112
49.000000	0.020408163265	20081	10041	0.000072839959	10041.000000000000	-1.613871545461	-1.613872403594
50.000000	0.020000000000	20081	10041	0.000072610811	10041.000000000000	-1.613886914944	-1.613887754711
51.000000	0.019607843137	20081	10041	0.000072385104	10041.000000000000	-1.613901427590	-1.613902249595
52.000000	0.019230769231	20081	10041	0.000072162538	10041.000000000000	-1.613915145339	-1.613915950153
53.000000	0.018867924528	20081	10041	0.000071942837	10041.000000000000	-1.613928124582	-1.613928912743
54.000000	0.018518518519	20081	10041	0.000071725741	10041.000000000000	-1.613940416747	-1.613941188766
55.000000	0.018181818182	20081	10041	0.000071511009	10041.000000000000	-1.613952068826	-1.613952825185
56.000000	0.017857142857	20081	10041	0.000071298418	10041.000000000000	-1.613963123826	-1.613963864986
57.000000	0.017543859649	20081	10041	0.000071087760	10041.000000000000	-1.613973621176	-1.613974347572
58.000000	0.017241379310	20081	10041	0.000070878841	10041.000000000000	-1.613983597079	-1.613984309129
59.000000	0.016949152542	20081	10041	0.000070671483	10041.000000000000	-1.613993084831	-1.613993782931
60.000000	0.016666666667	20081	10041	0.000070465522	10041.000000000000	-1.614002115095	-1.614002799626
61.000000	0.016393442623	20081	10041	0.000070260804	10041.000000000000	-1.614010716155	-1.614011387478
62.000000	0.016129032258	20081	10041	0.000070057189	10041.000000000000	-1.614018914132	-1.614019572597
63.000000	0.015873015873	20081	10041	0.000069854548	10041.000000000000	-1.614026733186	-1.614027379125
64.000000	0.015625000000	20081	10041	0.000069652763	10041.000000000000	-1.614034195688	-1.614034829423
65.000000	0.015384615385	20081	10041	0.000069451725	10041.000000000000	-1.614041322382	-1.614041944220
66.000000	0.015151515152	20081	10041	0.000069251334	10041.000000000000	-1.614048132524	-1.614048742763
67.000000	0.014925373134	20081	10041	0.000069051502	10041.000000000000	-1.614054644011	-1.614055242937
68.000000	0.014705882353	20081	10041	0.000068852146	10041.000000000000	-1.614060873496	-1.614061461384
69.000000	0.014492753623	20081	10041	0.000068653191	10041.000000000000	-1.614066836490	-1.614067413607
70.000000	0.014285714286	20081	10041	0.000068454572	10041.000000000000	-1.614072547457	-1.614073114061
71.000000	0.014084507042	20081	10041	0.000068256229	10041.000000000000	-1.614078019898	-1.614078576237
72.000000	0.013888888889	20081	10041	0.000068058109	10041.000000000000	-1.614083266428	-1.614083812742
73.000000	0.013698630137	20081	10041	0.000067860163	10041.000000000000	-1.614088298843	-1.614088835367
74.000000	0.013513513514	20081	10041	0.000067662351	10041.000000000000	-1.614093128189	-1.614093655148
75.000000	0.013333333333	20081	10041	0.000067464636	10041.000000000000	-1.614097764812	-1.614098282426
76.000000	0.013157894737	20081	10041	0.000067266987	10041.000000000000	-1.614102218418	-1.614102726900
77.000000	0.012987012987	20081	10041	0.000067069377	10041.000000000000	-1.614106498115	-1.614106997670
78.000000	0.012820512821	20081	10041	0.000066871783	10041.000000000000	-1.614110612458	-1.614111103288
79.000000	0.012658227848	20081	10041	0.000066674185	10041.000000000000	-1.614114569490	-1.614115051790
80.000000	0.012500000000	20081	10041	0.000066476570	10041.000000000000	-1.614118376780	-1.614118850739
81.000000	0.012345679012	20081	10041	0.000066278925	10041.000000000000	-1.614122041453	-1.614122507254
82.000000	0.012195121951	20081	10041	0.000066081241	10041.000000000000	-1.614125570222	-1.614126028046
83.000000	0.012048192771	20081	10041	0.000065883513	10041.000000000000	-1.614128969417	-1.614129419438
84.000000	0.011904761905	20081	10041	0.000065685736	10041.000000000000	-1.614132245012	-1.614132687400
85.000000	0.011764705882	20081	10041	0.000065487912	10041.000000000000	-1.614135402646	-1.614135837566
86.000000	0.011627906977	20081	10041	0.000065290039	10041.000000000000	-1.614138447648	-1.614138875261
87.000000	0.011494252874	20081	10041	0.000065092123	10041.000000000000	-1.614141385054	-1.614141805518
88.000000	0.011363636364	20081	10041	0.000064894167	10041.000000000000	-1.614144219631	-1.614144633098
89.000000	0.011235955056	20081	10041	0.000064696180	10041.000000000000	-1.614146955888	-1.614147362507
90.000000	0.011111111111	20081	10041	0.000064498168	10041.000000000000	-1.614149598098	-1.614149998015
91.000000	0.010989010989	20081	10041	0.000064300142	10041.000000000000	-1.614152150308	-1.614152543664
92.000000	0.010869565217	20081	10041	0.000064102112	10041.000000000000	-1.614154616358	-1.614155003292
93.000000	0.010752688172	20081	10041	0.000063904090	10041.000000000000	-1.614156999888	-1.614157380534
94.000000	0.010638297872	20081	10041	0.000063706089	10041.000000000000	-1.614159304355	-1.614159678845
95.000000	0.010526315789	20081	10041	0.000063508123	10041.000000000000	-1.614161533042	-1.614161901504
96.000000	0.010416666667	20081	10041	0.000063310206	10041.000000000000	-1.614163689066	-1.614164051625
97.000000	0.010309278351	20081	10041	0.000063112352	10041.000000000000	-1.614165775392	-1.614166132171
98.000000	0.010204081633	20081	10041	0.000062914578	10041.000000000000	-1.614167794840	-1.614168145958
99.000000	0.010101010101	20081	10041	0.000062716899	10041.000000000000	-1.614169750092	-1.614170095665
100.000000	0.010000000000	20081	10041	0.000062519332	10041.000000000000	-1.614171643702	-1.614171983844
