level_index	eigenvalue
1	-3.999103482605
2	-3.997724181870
3	-3.997724181870
4	-3.995915068371
5	-3.995909336058
6	-3.995277462762
7	-3.993691816669
8	-3.993691816669
9	-3.992373356063
10	-3.992373356063
11	-3.991081518750
12	-3.991074444018
13	-3.989030738429
14	-3.989016887983
15	-3.988398818699
16	-3.988081201882
17	-3.988081201882
18	-3.985243073132
19	-3.985243073132
20	-3.984720008246
21	-3.984698631988
22	-3.983970799169
23	-3.983970799169
24	-3.981050771037
25	-3.981035327489
26	-3.980968666653
27	-3.980968666653
28	-3.979106593574
29	-3.979084628817
30	-3.978474142502
31	-3.976882116018
32	-3.976846315197
33	-3.976433585640
34	-3.976433585640
35	-3.973782816569
36	-3.973782816569
37	-3.972527914043
38	-3.972527914043
39	-3.972399562040
40	-3.972399562040
41	-3.971442739397
42	-3.971403598588
43	-3.968053845743
44	-3.968027774588
45	-3.967602448260
46	-3.967561484430
47	-3.966146115522
48	-3.966120888623
49	-3.966018543927
50	-3.966018543927
51	-3.965514760548
52	-3.962412301382
53	-3.962412301382
54	-3.961877073631
55	-3.961877073631
56	-3.960256008099
57	-3.960196404787
58	-3.959301917465
59	-3.959301917465
60	-3.958055453702
61	-3.958055453702
62	-3.956913405017
63	-3.956867562743
64	-3.955334827201
65	-3.955273312945
66	-3.954051240310
67	-3.954051240310
68	-3.952057614860
69	-3.952017363139
70	-3.951024504130
71	-3.951024504130
72	-3.950164750431
73	-3.950143368582
74	-3.949535478387
75	-3.948323002830
76	-3.948323002830
77	-3.947529361571
78	-3.947468188467
79	-3.944868697374
80	-3.944757996908
81	-3.944349651926
82	-3.944349651926
83	-3.941813585589
84	-3.941813585589
85	-3.940987630540
86	-3.940898657372
87	-3.940613068827
88	-3.940613068827
89	-3.940534512662
90	-3.940534512662
91	-3.938261122828
92	-3.938261122828
93	-3.936286128147
94	-3.936199633080
95	-3.933330356738
96	-3.933258475410
97	-3.933168490546
98	-3.933168490546
99	-3.933072489910
100	-3.932993136140
101	-3.931391161719
102	-3.931349241677
103	-3.931172451827
104	-3.931170592155
105	-3.930546578936
106	-3.927726734502
107	-3.927726734502
108	-3.925625178558
109	-3.925625178558
110	-3.925051494657
111	-3.924959743575
112	-3.924152716013
113	-3.924152716013
114	-3.923834739075
115	-3.923834739075
116	-3.921332724215
117	-3.921332724215
118	-3.920099759631
119	-3.920099759631
120	-3.918863108837
121	-3.918742384651
122	-3.917702325318
123	-3.917522966168
124	-3.916617809098
125	-3.916533973403
126	-3.916456211423
127	-3.916456211423
128	-3.914283402268
129	-3.914165763140
130	-3.911108596652
131	-3.911032321957
132	-3.909493064996
133	-3.909493064996
134	-3.909254502386
135	-3.909254502386
136	-3.909226290905
137	-3.909190175177
138	-3.908646820789
139	-3.908646820789
140	-3.908603960542
141	-3.907572626360
142	-3.907482636701
143	-3.904199170435
144	-3.904199170435
145	-3.900739044196
146	-3.900569762111
147	-3.900380064924
148	-3.900380064924
149	-3.900339362950
150	-3.900261016933
151	-3.899824100043
152	-3.899700508068
153	-3.898248173301
154	-3.898248173301
155	-3.897872543674
156	-3.897872543674
157	-3.896657718811
158	-3.896657718811
159	-3.893841311865
160	-3.893679405526
161	-3.891998551908
162	-3.891998551908
163	-3.891322691065
164	-3.891322691065
165	-3.889647556350
166	-3.889647556350
167	-3.889364768054
168	-3.889206888243
169	-3.888653327390
170	-3.888448505627
171	-3.886195185631
172	-3.886093553697
173	-3.884362719485
174	-3.884239248199
175	-3.883683159702
176	-3.883148740234
177	-3.883038468197
178	-3.882926473964
179	-3.882926473964
180	-3.881971414145
181	-3.881820907472
182	-3.879219797961
183	-3.879106503394
184	-3.878524569694
185	-3.878524569694
186	-3.877751924894
187	-3.877751924894
188	-3.874062294238
189	-3.874062294238
190	-3.873813792598
191	-3.873813792598
192	-3.872143849570
193	-3.872143849570
194	-3.871766673478
195	-3.871610539734
196	-3.871488529662
197	-3.871488529662
198	-3.870272858604
199	-3.870272858604
200	-3.868283179255
201	-3.868283179255
202	-3.868172093601
203	-3.868070030876
204	-3.865934614648
205	-3.865741809285
206	-3.864553375353
207	-3.864174379783
208	-3.862000703738
209	-3.861997484988
210	-3.861492275521
211	-3.861308976207
212	-3.860072829015
213	-3.860072829015
