temperature	kappa_grand_canonical	kappa_canonical
1.000000000000	0.150429236799	0.150682597521
0.500000000000	0.188104081995	0.188458688681
0.333333333333	0.208148593979	0.208614914848
0.250000000000	0.222004060912	0.222583738300
0.200000000000	0.232673975062	0.233399387331
0.166666666667	0.241629126557	0.242572504901
0.142857142857	0.249777316927	0.251040145636
0.125000000000	0.257710365713	0.259405312809
0.111111111111	0.265802146169	0.268038349969
0.100000000000	0.274272847678	0.277147223071
0.090909090909	0.283238373044	0.286831711726
0.083333333333	0.292746929980	0.297123085629
0.076923076923	0.302804561719	0.308011472354
0.071428571429	0.313392215786	0.319463938100
0.066666666667	0.324476870964	0.331436063286
0.062500000000	0.336018682207	0.343879146631
0.058823529412	0.347975508114	0.356744538335
0.055555555556	0.360305722484	0.369986115160
0.052631578947	0.372969895101	0.383561568197
0.050000000000	0.385931723031	0.397432944191
0.047619047619	0.399158464896	0.411566728999
0.045454545455	0.412621048643	0.425933661448
0.043478260870	0.426293970047	0.440508399706
0.041666666667	0.440155063421	0.455269118591
0.040000000000	0.454185201297	0.470197087003
0.038461538462	0.468367962271	0.485276255669
0.037037037037	0.482689293601	0.500492872377
0.035714285714	0.497137185913	0.515835133721
0.034482758621	0.511701370734	0.531292876784
0.033333333333	0.526373046772	0.546857310915
0.032258064516	0.541144637494	0.562520787612
0.031250000000	0.556009580239	0.578276605397
0.030303030303	0.570962145577	0.594118846050
0.029411764706	0.585997284704	0.610042238350
0.028571428571	0.601110502136	0.626042045669
0.027777777778	0.616297750771	0.642113973880
0.027027027027	0.631555346369	0.658254096427
0.026315789474	0.646879898648	0.674458793795
0.025641025641	0.662268256385	0.690724704841
0.025000000000	0.677717464198	0.707048687904
0.024390243902	0.693224728921	0.723427789953
0.023809523810	0.708787393790	0.739859222043
0.023255813953	0.724402918902	0.756340340127
0.022727272727	0.740068866642	0.772868629804
0.022222222222	0.755782891002	0.789441694383
0.021739130435	0.771542729896	0.806057245580
0.021276595745	0.787346199746	0.822713095974
0.020833333333	0.803191191741	0.839407153127
0.020408163265	0.819075669316	0.856137414820
0.020000000000	0.834997666473	0.872901965035
0.019607843137	0.850955286656	0.889698970652
0.019230769231	0.866946701969	0.906526678596
0.018867924528	0.882970152572	0.923383413167
0.018518518519	0.899023946125	0.940267573729
0.018181818182	0.915106457220	0.957177632470
0.017857142857	0.931216126712	0.974112132211
0.017543859649	0.947351460940	0.991069684320
0.017241379310	0.963511030808	1.008048966541
0.016949152542	0.979693470715	1.025048721012
0.016666666667	0.995897477340	1.042067752101
0.016393442623	1.012121808297	1.059104924250
0.016129032258	1.028365280654	1.076159159953
0.015873015873	1.044626769345	1.093229437595
0.015625000000	1.060905205491	1.110314789248
0.015384615385	1.077199574637	1.127414298759
0.015151515152	1.093508914930	1.144527099395
0.014925373134	1.109832315250	1.161652372050
0.014705882353	1.126168913311	1.178789342914
0.014492753623	1.142517893745	1.195937281681
0.014285714286	1.158878486180	1.213095499407
0.014084507042	1.175249963325	1.230263346708
0.013888888889	1.191631639076	1.247440211744
0.013698630137	1.208022866640	1.264625518544
0.013513513514	1.224423036699	1.281818724976
0.013333333333	1.240831575611	1.299019321254
0.013157894737	1.257247943652	1.316226828284
0.012987012987	1.273671633313	1.333440795794
0.012820512821	1.290102167649	1.350660801032
0.012658227848	1.306539098673	1.367886447221
0.012500000000	1.322982005822	1.385117362070
0.012345679012	1.339430494471	1.402353196460
0.012195121951	1.355884194509	1.419593623169
0.012048192771	1.372342758972	1.436838335596
0.011904761905	1.388805862739	1.454087046568
0.011764705882	1.405273201286	1.471339487156
0.011627906977	1.421744489490	1.488595405727
0.011494252874	1.438219460503	1.505854566810
0.011363636364	1.454697864666	1.523116750208
0.011235955056	1.471179468493	1.540381750079
0.011111111111	1.487664053693	1.557649373948
0.010989010989	1.504151416248	1.574919441994
0.010869565217	1.520641365547	1.592191786323
0.010752688172	1.537133723553	1.609466250036
0.010638297872	1.553628324028	1.626742686719
0.010526315789	1.570125011793	1.644020959730
0.010416666667	1.586623642033	1.661300941523
0.010309278351	1.603124079641	1.678582513144
0.010204081633	1.619626198603	1.695865563693
0.010101010101	1.636129881411	1.713149989780
0.010000000000	1.652635018520	1.730435694919
