beta	temperature	nsites	canonical_n	mu_grand_canonical	avg_n_grand_canonical	kappa_grand_canonical	kappa_canonical	entropy_per_particle_grand_canonical	entropy_per_particle_canonical
1.000000	1.000000000000	317	159	0.010485180958	159.000000000000	0.150429236799	0.150682597521	0.915787930890	0.895977873821
2.000000	0.500000000000	317	159	0.008385094231	159.000000000000	0.188104081995	0.188458688681	0.588286670637	0.569526779270
3.000000	0.333333333333	317	159	0.007577568972	159.000000000000	0.208148593979	0.208614914848	0.436724918255	0.418814163681
4.000000	0.250000000000	317	159	0.007104591771	159.000000000000	0.222004060912	0.222583738300	0.350537071675	0.333270812728
5.000000	0.200000000000	317	159	0.006778721875	159.000000000000	0.232673975062	0.233399387331	0.294475196953	0.277738247042
6.000000	0.166666666667	317	159	0.006527393715	159.000000000000	0.241629126557	0.242572504901	0.254961933372	0.238690199973
7.000000	0.142857142857	317	159	0.006314317215	159.000000000000	0.249777316927	0.251040145636	0.225656847245	0.209812822242
8.000000	0.125000000000	317	159	0.006119753701	159.000000000000	0.257710365713	0.259405312809	0.203171887858	0.187729360535
9.000000	0.111111111111	317	159	0.005933210451	159.000000000000	0.265802146169	0.268038349969	0.185505503784	0.170441303722
10.000000	0.100000000000	317	159	0.005749685517	159.000000000000	0.274272847678	0.277147223071	0.171380523689	0.156671025579
11.000000	0.090909090909	317	159	0.005567373871	159.000000000000	0.283238373044	0.286831711726	0.159932861854	0.145553128305
12.000000	0.083333333333	317	159	0.005386211710	159.000000000000	0.292746929980	0.297123085629	0.150551790142	0.136475908687
13.000000	0.076923076923	317	159	0.005206971935	159.000000000000	0.302804561719	0.308011472354	0.142791420154	0.128993235526
14.000000	0.071428571429	317	159	0.005030726817	159.000000000000	0.313392215786	0.319463938100	0.136318208987	0.122772070225
15.000000	0.066666666667	317	159	0.004858549050	159.000000000000	0.324476870964	0.331436063286	0.130877976069	0.117559345631
16.000000	0.062500000000	317	159	0.004691362257	159.000000000000	0.336018682207	0.343879146631	0.126274169270	0.113160053082
17.000000	0.058823529412	317	159	0.004529881390	159.000000000000	0.347975508114	0.356744538335	0.122352986605	0.109422194277
18.000000	0.055555555556	317	159	0.004374604331	159.000000000000	0.360305722484	0.369986115160	0.118992878806	0.106226142793
19.000000	0.052631578947	317	159	0.004225830244	159.000000000000	0.372969895101	0.383561568197	0.116096963845	0.103476951059
20.000000	0.050000000000	317	159	0.004083689773	159.000000000000	0.385931723031	0.397432944191	0.113587440131	0.101098687368
21.000000	0.047619047619	317	159	0.003948178396	159.000000000000	0.399158464896	0.411566728999	0.111401407581	0.099030207217
22.000000	0.045454545455	317	159	0.003819188226	159.000000000000	0.412621048643	0.425933661448	0.109487701404	0.097221958223
23.000000	0.043478260870	317	159	0.003696535995	159.000000000000	0.426293970047	0.440508399706	0.107804466938	0.095633541684
24.000000	0.041666666667	317	159	0.003579986420	159.000000000000	0.440155063421	0.455269118591	0.106317284560	0.094231835283
25.000000	0.040000000000	317	159	0.003469270973	159.000000000000	0.454185201297	0.470197087003	0.104997707804	0.092989536451
26.000000	0.038461538462	317	159	0.003364102474	159.000000000000	0.468367962271	0.485276255669	0.103822115195	0.091884024090
27.000000	0.037037037037	317	159	0.003264186111	159.000000000000	0.482689293601	0.500492872377	0.102770802408	0.090896463210
28.000000	0.035714285714	317	159	0.003169227518	159.000000000000	0.497137185913	0.515835133721	0.101827260091	0.090011096346
29.000000	0.034482758621	317	159	0.003078938493	159.000000000000	0.511701370734	0.531292876784	0.100977596184	0.089214679581
30.000000	0.033333333333	317	159	0.002993040891	159.000000000000	0.526373046772	0.546857310915	0.100210071468	0.088496031256
31.000000	0.032258064516	317	159	0.002911269107	159.000000000000	0.541144637494	0.562520787612	0.099514724398	0.087845669048
32.000000	0.031250000000	317	159	0.002833371516	159.000000000000	0.556009580239	0.578276605397	0.098883066767	0.087255516717
33.000000	0.030303030303	317	159	0.002759111150	159.000000000000	0.570962145577	0.594118846050	0.098307835826	0.086718666114
34.000000	0.029411764706	317	159	0.002688265817	159.000000000000	0.585997284704	0.610042238350	0.097782791671	0.086229183216
35.000000	0.028571428571	317	159	0.002620627850	159.000000000000	0.601110502136	0.626042045669	0.097302551034	0.085781949438
36.000000	0.027777777778	317	159	0.002556003596	159.000000000000	0.616297750771	0.642113973880	0.096862450520	0.085372531305
37.000000	0.027027027027	317	159	0.002494212749	159.000000000000	0.631555346369	0.658254096427	0.096458433734	0.084997073056
38.000000	0.026315789474	317	159	0.002435087588	159.000000000000	0.646879898648	0.674458793795	0.096086957833	0.084652207842
39.000000	0.025641025641	317	159	0.002378472175	159.000000000000	0.662268256385	0.690724704841	0.095744915978	0.084334984058
40.000000	0.025000000000	317	159	0.002324221549	159.000000000000	0.677717464198	0.707048687904	0.095429572779	0.084042804046
41.000000	0.024390243902	317	159	0.002272200924	159.000000000000	0.693224728921	0.723427789953	0.095138510431	0.083773372940
42.000000	0.023809523810	317	159	0.002222284933	159.000000000000	0.708787393790	0.739859222043	0.094869583642	0.083524655839
43.000000	0.023255813953	317	159	0.002174356902	159.000000000000	0.724402918902	0.756340340127	0.094620881823	0.083294841857
44.000000	0.022727272727	317	159	0.002128308173	159.000000000000	0.740068866642	0.772868629804	0.094390697284	0.083082313858
45.000000	0.022222222222	317	159	0.002084037477	159.000000000000	0.755782891002	0.789441694383	0.094177498408	0.082885622890
46.000000	0.021739130435	317	159	0.002041450345	159.000000000000	0.771542729896	0.806057245580	0.093979906955	0.082703466544
47.000000	0.021276595745	317	159	0.002000458582	159.000000000000	0.787346199746	0.822713095974	0.093796678817	0.082534670565
48.000000	0.020833333333	317	159	0.001960979769	159.000000000000	0.803191191741	0.839407153127	0.093626687635	0.082378173189
49.000000	0.020408163265	317	159	0.001922936814	159.000000000000	0.819075669316	0.856137414820	0.093468910821	0.082233011756
50.000000	0.020000000000	317	159	0.001886257543	159.000000000000	0.834997666473	0.872901965035	0.093322417587	0.082098311228
51.000000	0.019607843137	317	159	0.001850874323	159.000000000000	0.850955286656	0.889698970652	0.093186358656	0.081973274324
52.000000	0.019230769231	317	159	0.001816723720	159.000000000000	0.866946701969	0.906526678596	0.093059957398	0.081857172995
53.000000	0.018867924528	317	159	0.001783746185	159.000000000000	0.882970152572	0.923383413167	0.092942502158	0.081749341052
54.000000	0.018518518519	317	159	0.001751885765	159.000000000000	0.899023946125	0.940267573729	0.092833339591	0.081649167755
55.000000	0.018181818182	317	159	0.001721089847	159.000000000000	0.915106457220	0.957177632470	0.092731868858	0.081556092227
56.000000	0.017857142857	317	159	0.001691308916	159.000000000000	0.931216126712	0.974112132211	0.092637536546	0.081469598565
57.000000	0.017543859649	317	159	0.001662496335	159.000000000000	0.947351460940	0.991069684320	0.092549832206	0.081389211544
58.000000	0.017241379310	317	159	0.001634608143	159.000000000000	0.963511030808	1.008048966541	0.092468284418	0.081314492842
59.000000	0.016949152542	317	159	0.001607602877	159.000000000000	0.979693470715	1.025048721012	0.092392457316	0.081245037686
60.000000	0.016666666667	317	159	0.001581441394	159.000000000000	0.995897477340	1.042067752101	0.092321947494	0.081180471892
61.000000	0.016393442623	317	159	0.001556086722	159.000000000000	1.012121808297	1.059104924250	0.092256381251	0.081120449216
62.000000	0.016129032258	317	159	0.001531503911	159.000000000000	1.028365280654	1.076159159953	0.092195412130	0.081064648997
63.000000	0.015873015873	317	159	0.001507659908	159.000000000000	1.044626769345	1.093229437595	0.092138718697	0.081012774036
64.000000	0.015625000000	317	159	0.001484523427	159.000000000000	1.060905205491	1.110314789248	0.092086002557	0.080964548696
65.000000	0.015384615385	317	159	0.001462064840	159.000000000000	1.077199574637	1.127414298759	0.092036986548	0.080919717184
66.000000	0.015151515152	317	159	0.001440256075	159.000000000000	1.093508914930	1.144527099395	0.091991413111	0.080878041996
67.000000	0.014925373134	317	159	0.001419070514	159.000000000000	1.109832315250	1.161652372050	0.091949042805	0.080839302510
68.000000	0.014705882353	317	159	0.001398482906	159.000000000000	1.126168913311	1.178789342914	0.091909652955	0.080803293705
69.000000	0.014492753623	317	159	0.001378469285	159.000000000000	1.142517893745	1.195937281681	0.091873036420	0.080769824990
70.000000	0.014285714286	317	159	0.001359006889	159.000000000000	1.158878486180	1.213095499407	0.091839000460	0.080738719138
71.000000	0.014084507042	317	159	0.001340074093	159.000000000000	1.175249963325	1.230263346708	0.091807365696	0.080709811307
72.000000	0.013888888889	317	159	0.001321650338	159.000000000000	1.191631639076	1.247440211744	0.091777965161	0.080682948145
73.000000	0.013698630137	317	159	0.001303716070	159.000000000000	1.208022866640	1.264625518544	0.091750643417	0.080657986960
