beta	temperature	nsites	canonical_n	mu_grand_canonical	avg_n_grand_canonical	energy_per_particle_grand_canonical	energy_per_particle_canonical
1.000000	1.000000000000	197	99	0.016745225752	99.000000000000	-1.172020930030	-1.175007319628
2.000000	0.500000000000	197	99	0.013368800857	99.000000000000	-1.410154030132	-1.412002387012
3.000000	0.333333333333	197	99	0.012087316434	99.000000000000	-1.473442303457	-1.474733487591
4.000000	0.250000000000	197	99	0.011332914453	99.000000000000	-1.498741677609	-1.499725958355
5.000000	0.200000000000	197	99	0.010791501259	99.000000000000	-1.511397504706	-1.512176550103
6.000000	0.166666666667	197	99	0.010338743381	99.000000000000	-1.518592188408	-1.519216656003
7.000000	0.142857142857	197	99	0.009917861652	99.000000000000	-1.523019315617	-1.523521415778
8.000000	0.125000000000	197	99	0.009505800936	99.000000000000	-1.525891772726	-1.526295908391
9.000000	0.111111111111	197	99	0.009096823275	99.000000000000	-1.527828435753	-1.528154366344
10.000000	0.100000000000	197	99	0.008692924304	99.000000000000	-1.529173769124	-1.529437579793
11.000000	0.090909090909	197	99	0.008298517877	99.000000000000	-1.530131658381	-1.530346263512
12.000000	0.083333333333	197	99	0.007917878590	99.000000000000	-1.530828314240	-1.531003927938
13.000000	0.076923076923	197	99	0.007554181739	99.000000000000	-1.531344574865	-1.531489189331
14.000000	0.071428571429	197	99	0.007209347548	99.000000000000	-1.531733645732	-1.531853480003
15.000000	0.066666666667	197	99	0.006884220772	99.000000000000	-1.532031351362	-1.532131240325
16.000000	0.062500000000	197	99	0.006578843356	99.000000000000	-1.532262296353	-1.532346009437
17.000000	0.058823529412	197	99	0.006292712639	99.000000000000	-1.532443683746	-1.532514176243
18.000000	0.055555555556	197	99	0.006024988186	99.000000000000	-1.532587741199	-1.532647347571
19.000000	0.052631578947	197	99	0.005774642985	99.000000000000	-1.532703294979	-1.532753875263
20.000000	0.050000000000	197	99	0.005540567210	99.000000000000	-1.532796809600	-1.532839859354
21.000000	0.047619047619	197	99	0.005321635816	99.000000000000	-1.532873085601	-1.532909818213
22.000000	0.045454545455	197	99	0.005116750290	99.000000000000	-1.532935734753	-1.532967143143
23.000000	0.043478260870	197	99	0.004924862773	99.000000000000	-1.532987508172	-1.533014411243
24.000000	0.041666666667	197	99	0.004744988593	99.000000000000	-1.533030525815	-1.533053603693
25.000000	0.040000000000	197	99	0.004576211422	99.000000000000	-1.533066439038	-1.533086260044
26.000000	0.038461538462	197	99	0.004417683916	99.000000000000	-1.533096547142	-1.533113588663
27.000000	0.037037037037	197	99	0.004268625701	99.000000000000	-1.533121881926	-1.533136546741
28.000000	0.035714285714	197	99	0.004128319911	99.000000000000	-1.533143269739	-1.533155898944
29.000000	0.034482758621	197	99	0.003996109008	99.000000000000	-1.533161377530	-1.533172260880
30.000000	0.033333333333	197	99	0.003871390366	99.000000000000	-1.533176747394	-1.533186131668
31.000000	0.032258064516	197	99	0.003753611868	99.000000000000	-1.533189822765	-1.533197918587
32.000000	0.031250000000	197	99	0.003642267669	99.000000000000	-1.533200968462	-1.533207955924
33.000000	0.030303030303	197	99	0.003536894217	99.000000000000	-1.533210486191	-1.533216519509
34.000000	0.029411764706	197	99	0.003437066548	99.000000000000	-1.533218626630	-1.533223838032
35.000000	0.028571428571	197	99	0.003342394881	99.000000000000	-1.533225598939	-1.533230101921
36.000000	0.027777777778	197	99	0.003252521492	99.000000000000	-1.533231578297	-1.533235470369
37.000000	0.027027027027	197	99	0.003167117863	99.000000000000	-1.533236711921	-1.533240076927
38.000000	0.026315789474	197	99	0.003085882088	99.000000000000	-1.533241123909	-1.533244033995
39.000000	0.025641025641	197	99	0.003008536511	99.000000000000	-1.533244919159	-1.533247436443
40.000000	0.025000000000	197	99	0.002934825579	99.000000000000	-1.533248186560	-1.533250364558
