beta	temperature	nsites	canonical_n	mu_grand_canonical	avg_n_grand_canonical	energy_per_particle_grand_canonical	energy_per_particle_canonical
1.000000	1.000000000000	113	57	0.028858138358	57.000000000000	-1.139075061498	-1.144183234577
2.000000	0.500000000000	113	57	0.022931588695	57.000000000000	-1.376042416997	-1.379234742749
3.000000	0.333333333333	113	57	0.020705004605	57.000000000000	-1.439776788953	-1.441997696678
4.000000	0.250000000000	113	57	0.019335616095	57.000000000000	-1.465239098624	-1.466877347088
5.000000	0.200000000000	113	57	0.018230758944	57.000000000000	-1.477771440108	-1.478994464360
6.000000	0.166666666667	113	57	0.017198001704	57.000000000000	-1.484683345517	-1.485597691113
7.000000	0.142857142857	113	57	0.016190393551	57.000000000000	-1.488777294613	-1.489462335718
8.000000	0.125000000000	113	57	0.015211020344	57.000000000000	-1.491328669599	-1.491843979289
9.000000	0.111111111111	113	57	0.014273761088	57.000000000000	-1.492982722447	-1.493372240012
10.000000	0.100000000000	113	57	0.013390133587	57.000000000000	-1.494089904231	-1.494385738967
11.000000	0.090909090909	113	57	0.012566631079	57.000000000000	-1.494850824627	-1.495076450429
12.000000	0.083333333333	113	57	0.011805403472	57.000000000000	-1.495385298963	-1.495557981282
13.000000	0.076923076923	113	57	0.011105580388	57.000000000000	-1.495767531223	-1.495900073521
14.000000	0.071428571429	113	57	0.010464421050	57.000000000000	-1.496044965405	-1.496146939739
15.000000	0.066666666667	113	57	0.009878145500	57.000000000000	-1.496248802988	-1.496327416132
16.000000	0.062500000000	113	57	0.009342491736	57.000000000000	-1.496400078757	-1.496460787595
17.000000	0.058823529412	113	57	0.008853073531	57.000000000000	-1.496513283021	-1.496560237801
18.000000	0.055555555556	113	57	0.008405601555	57.000000000000	-1.496598585083	-1.496634953181
19.000000	0.052631578947	113	57	0.007996012876	57.000000000000	-1.496663235877	-1.496691441159
20.000000	0.050000000000	113	57	0.007620539810	57.000000000000	-1.496712475506	-1.496734377008
21.000000	0.047619047619	113	57	0.007275739270	57.000000000000	-1.496750134235	-1.496767160519
22.000000	0.045454545455	113	57	0.006958496974	57.000000000000	-1.496779038911	-1.496792289625
23.000000	0.043478260870	113	57	0.006666016297	57.000000000000	-1.496801292964	-1.496811615915
24.000000	0.041666666667	113	57	0.006395798360	57.000000000000	-1.496818472498	-1.496826522306
25.000000	0.040000000000	113	57	0.006145617715	57.000000000000	-1.496831765582	-1.496838048425
26.000000	0.038461538462	113	57	0.005913496469	57.000000000000	-1.496842072424	-1.496846980238
27.000000	0.037037037037	113	57	0.005697678616	57.000000000000	-1.496850078182	-1.496853914848
28.000000	0.035714285714	113	57	0.005496605612	57.000000000000	-1.496856306387	-1.496859307810
29.000000	0.034482758621	113	57	0.005308893775	57.000000000000	-1.496861158440	-1.496863507976
30.000000	0.033333333333	113	57	0.005133313747	57.000000000000	-1.496864943037	-1.496866783361
31.000000	0.032258064516	113	57	0.004968772082	57.000000000000	-1.496867898213	-1.496869340463
32.000000	0.031250000000	113	57	0.004814294883	57.000000000000	-1.496870207947	-1.496871338781
33.000000	0.030303030303	113	57	0.004669013362	57.000000000000	-1.496872014736	-1.496872901789
34.000000	0.029411764706	113	57	0.004532151156	57.000000000000	-1.496873429153	-1.496874125257
35.000000	0.028571428571	113	57	0.004403013214	57.000000000000	-1.496874537142	-1.496875083596
36.000000	0.027777777778	113	57	0.004280976087	57.000000000000	-1.496875405596	-1.496875834711
37.000000	0.027027027027	113	57	0.004165479453	57.000000000000	-1.496876086653	-1.496876423723
38.000000	0.026315789474	113	57	0.004056018718	57.000000000000	-1.496876620996	-1.496876885833
39.000000	0.025641025641	113	57	0.003952138562	57.000000000000	-1.496877040399	-1.496877248530
40.000000	0.025000000000	113	57	0.003853427309	57.000000000000	-1.496877369705	-1.496877533307
41.000000	0.024390243902	113	57	0.003759512000	57.000000000000	-1.496877628351	-1.496877756974
42.000000	0.023809523810	113	57	0.003670054094	57.000000000000	-1.496877831557	-1.496877932696
