beta	temperature	nsites	canonical_n	mu_grand_canonical	avg_n_grand_canonical	energy_per_particle_grand_canonical	energy_per_particle_canonical	kappa_grand_canonical	kappa_canonical	entropy_per_particle_grand_canonical	entropy_per_particle_canonical
1.000000	1.000000000000	5184	2593	0.001307982446	2593.000000000000	-1.247798645816	-1.247916199557	0.147479974205	0.147494975806	0.902611957691	0.900859772771
2.000000	0.500000000000	5184	2593	0.001051143941	2593.000000000000	-1.486079934256	-1.486150531743	0.183515496608	0.183537420300	0.575698341478	0.574014017753
3.000000	0.333333333333	5184	2593	0.000948614976	2593.000000000000	-1.547536754219	-1.547585595569	0.203350343608	0.203379927361	0.427449358050	0.425818097245
4.000000	0.250000000000	5184	2593	0.000887394560	2593.000000000000	-1.571915301820	-1.571952708771	0.217379242634	0.217415989533	0.343682031998	0.342090273898
5.000000	0.200000000000	5184	2593	0.000845225653	2593.000000000000	-1.584147966347	-1.584178334008	0.228224415935	0.228267947913	0.289247756889	0.287687426305
6.000000	0.166666666667	5184	2593	0.000813761268	2593.000000000000	-1.591200703434	-1.591226292318	0.237048763257	0.237098796472	0.250748353230	0.249214167011
7.000000	0.142857142857	5184	2593	0.000789036517	2593.000000000000	-1.595657053271	-1.595679181068	0.244476734391	0.244533041840	0.221938153301	0.220426378804
8.000000	0.125000000000	5184	2593	0.000768889658	2593.000000000000	-1.598662317309	-1.598681820334	0.250882601697	0.250944997397	0.199490214124	0.197998069216
9.000000	0.111111111111	5184	2593	0.000752026269	2593.000000000000	-1.600790250518	-1.600807693266	0.256508330704	0.256576656648	0.181460141722	0.179985470166
10.000000	0.100000000000	5184	2593	0.000737616474	2593.000000000000	-1.602355176052	-1.602370957761	0.261519329615	0.261593446886	0.166631186709	0.165172266855
11.000000	0.090909090909	5184	2593	0.000725099764	2593.000000000000	-1.603541496243	-1.603555909816	0.266033636351	0.266113425381	0.154200832506	0.152756257065
12.000000	0.083333333333	5184	2593	0.000714081659	2593.000000000000	-1.604463420782	-1.604476687556	0.270138413780	0.270223766019	0.143617189252	0.142185785893
13.000000	0.076923076923	5184	2593	0.000704275096	2593.000000000000	-1.605194870728	-1.605207162078	0.273899851643	0.273990673676	0.134487583158	0.133068359988
14.000000	0.071428571429	5184	2593	0.000695465296	2593.000000000000	-1.605785470304	-1.605796921638	0.277369412273	0.277465625305	0.126524610775	0.125116717757
15.000000	0.066666666667	5184	2593	0.000687487692	2593.000000000000	-1.606269574475	-1.606280294624	0.280587939580	0.280689486368	0.119512835473	0.118115536480
16.000000	0.062500000000	5184	2593	0.000680213524	2593.000000000000	-1.606671601380	-1.606681679085	0.283588462703	0.283695315366	0.113287435338	0.111900087544
17.000000	0.058823529412	5184	2593	0.000673540123	2593.000000000000	-1.607009305820	-1.607018814325	0.286398169496	0.286510339527	0.107720065632	0.106342104086
18.000000	0.055555555556	5184	2593	0.000667384167	2593.000000000000	-1.607295856599	-1.607304856985	0.289039831062	0.289157385843	0.102709234363	0.101340160252
19.000000	0.052631578947	5184	2593	0.000661676903	2593.000000000000	-1.607541193470	-1.607549737120	0.291532849051	0.291655923947	0.098173589286	0.096812960851
20.000000	0.050000000000	5184	2593	0.000656360706	2593.000000000000	-1.607752936323	-1.607761066788	0.293894034189	0.294022845466	0.094047134228	0.092694559565
21.000000	0.047619047619	5184	2593	0.000651386559	2593.000000000000	-1.607937008261	-1.607944762691	0.296138187347	0.296273047204	0.090275754584	0.088930885782
22.000000	0.045454545455	5184	2593	0.000646712212	2593.000000000000	-1.608098071269	-1.608105481537	0.298278532259	0.298419855512	0.086814650107	0.085477178318
23.000000	0.043478260870	5184	2593	0.000642300812	2593.000000000000	-1.608239836410	-1.608246930008	0.300327035369	0.300475345377	0.083626408542	0.082296059715
24.000000	0.041666666667	5184	2593	0.000638119888	2593.000000000000	-1.608365288313	-1.608372089070	0.302294639514	0.302450571472	0.080679539765	0.079356070852
