beta	temperature	nsites	canonical_n	mu_grand_canonical	avg_n_grand_canonical	energy_per_particle_grand_canonical	energy_per_particle_canonical	specific_heat_per_particle_grand_canonical	specific_heat_per_particle_canonical
1.000000	1.000000000000	5025	2513	0.000673658449	2513.000000000000	-1.245213204653	-1.245334096256	0.326203380988	0.326142126075
2.000000	0.500000000000	5025	2513	0.000540502161	2513.000000000000	-1.483167190330	-1.483239789650	0.598818361457	0.598677042851
3.000000	0.333333333333	5025	2513	0.000487293553	2513.000000000000	-1.544622385382	-1.544672617682	0.386357621848	0.386204053233
4.000000	0.250000000000	5025	2513	0.000455519638	2513.000000000000	-1.569024439629	-1.569062912591	0.293238226124	0.293086222046
5.000000	0.200000000000	5025	2513	0.000433627721	2513.000000000000	-1.581277163647	-1.581308395437	0.241506592709	0.241354619284
6.000000	0.166666666667	5025	2513	0.000417286372	2513.000000000000	-1.588344967046	-1.588371282133	0.207637205960	0.207484599350
7.000000	0.142857142857	5025	2513	0.000404438887	2513.000000000000	-1.592812563979	-1.592835317624	0.183294143792	0.183140710465
8.000000	0.125000000000	5025	2513	0.000393964230	2513.000000000000	-1.595826360670	-1.595846413173	0.164746691097	0.164592401791
9.000000	0.111111111111	5025	2513	0.000385191284	2513.000000000000	-1.597960898075	-1.597978830180	0.150039290464	0.149884171959
10.000000	0.100000000000	5025	2513	0.000377689792	2513.000000000000	-1.599531034509	-1.599547256925	0.138031955234	0.137876047447
11.000000	0.090909090909	5025	2513	0.000371169031	2513.000000000000	-1.600721537180	-1.600736351128	0.128007900443	0.127851235278
12.000000	0.083333333333	5025	2513	0.000365424122	2513.000000000000	-1.601646867574	-1.601660500483	0.119490159818	0.119332747838
13.000000	0.076923076923	5025	2513	0.000360305544	2513.000000000000	-1.602381122733	-1.602393750404	0.112147012411	0.111988833362
14.000000	0.071428571429	5025	2513	0.000355700850	2513.000000000000	-1.602974051153	-1.602985812121	0.105739405653	0.105580402395
15.000000	0.066666666667	5025	2513	0.000351523205	2513.000000000000	-1.603460096260	-1.603471101449	0.100089953789	0.099930030035
16.000000	0.062500000000	5025	2513	0.000347703954	2513.000000000000	-1.603863739631	-1.603874079054	0.095063775356	0.094902797429
17.000000	0.058823529412	5025	2513	0.000344187665	2513.000000000000	-1.604202782005	-1.604212529554	0.090556181358	0.090393983550
18.000000	0.055555555556	5025	2513	0.000340928761	2513.000000000000	-1.604490426007	-1.604499642954	0.086484502290	0.086320894945
19.000000	0.052631578947	5025	2513	0.000337889183	2513.000000000000	-1.604736636957	-1.604745374584	0.082782505763	0.082617284986
20.000000	0.050000000000	5025	2513	0.000335036742	2513.000000000000	-1.604949054848	-1.604957356444	0.079396484369	0.079229442207
21.000000	0.047619047619	5025	2513	0.000332343942	2513.000000000000	-1.605133619379	-1.605141521795	0.076282448339	0.076113382511
22.000000	0.045454545455	5025	2513	0.000329787124	2513.000000000000	-1.605295006994	-1.605302541853	0.073404065996	0.073232788555
23.000000	0.043478260870	5025	2513	0.000327345829	2513.000000000000	-1.605436941966	-1.605444136624	0.070731121442	0.070557465847
24.000000	0.041666666667	5025	2513	0.000325002311	2513.000000000000	-1.605562421442	-1.605569299758	0.068238337535	0.068062164020
25.000000	0.040000000000	5025	2513	0.000322741160	2513.000000000000	-1.605673880638	-1.605680463582	0.065904462188	0.065725661445
26.000000	0.038461538462	5025	2513	0.000320548999	2513.000000000000	-1.605773315721	-1.605779621874	0.063711548355	0.063530043583
