beta	kinetic_per_particle	kinetic_stderr	potential_per_particle	potential_stderr	total_per_particle	total_stderr	time_slices	nsamples	batches
6.0	-1.3423826594233625	0.0032312138365296174	0.4965657556399292	0.0017935432359960583	-0.8458169037834333	0.0026792613876377687	60.0	2048.0	2.0
