level_index	eigenvalue
1	-3.978233940229
2	-3.944862033617
3	-3.944862033617
4	-3.901529694725
5	-3.900929907236
6	-3.886010879360
7	-3.848090982190
8	-3.848090982190
9	-3.816715740655
10	-3.816715740655
11	-3.786702219673
12	-3.785254882156
13	-3.737830035010
14	-3.737307874166
15	-3.722867081591
16	-3.715385449418
17	-3.715385449418
18	-3.649187215865
19	-3.649187215865
20	-3.638614885976
21	-3.634711668897
22	-3.619673015341
23	-3.619673015341
24	-3.553571582873
25	-3.551056859571
26	-3.550298690304
27	-3.550298690304
28	-3.508517647487
29	-3.506759682144
30	-3.493572189945
31	-3.458722412051
32	-3.454205678491
33	-3.447374468588
34	-3.447374468588
35	-3.387967872678
36	-3.387967872678
37	-3.359975577282
38	-3.359975577282
39	-3.354803485429
40	-3.354803485429
41	-3.338335555065
42	-3.332275143014
43	-3.261945932540
44	-3.258443354204
45	-3.254163678101
46	-3.244172314587
47	-3.220708576567
48	-3.216407274249
49	-3.216407274249
50	-3.213455676716
51	-3.203889970793
52	-3.137122424062
53	-3.137122424062
54	-3.124156987592
55	-3.124156987592
56	-3.097688087242
57	-3.085568501892
58	-3.071423462265
59	-3.071423462265
60	-3.040836201453
61	-3.040836201453
62	-3.020815998627
63	-3.010008155682
64	-2.990911037951
65	-2.981348456468
66	-2.961540847856
67	-2.961540847856
68	-2.918681228199
69	-2.916176432453
70	-2.890192432221
71	-2.890192432221
72	-2.888546492919
73	-2.864610406087
74	-2.859401124813
75	-2.839931358910
76	-2.839931358910
77	-2.829818994902
78	-2.823809380021
79	-2.766089670002
80	-2.760471509198
81	-2.760471509198
82	-2.748712929057
83	-2.712785773488
84	-2.712785773488
85	-2.700151377002
86	-2.688160491858
87	-2.688160491858
88	-2.681408007771
89	-2.669798329959
90	-2.669798329959
91	-2.619535130910
92	-2.619535130910
93	-2.602084058945
94	-2.592039722020
95	-2.559255400126
96	-2.557362065496
97	-2.537566888071
98	-2.537566888071
99	-2.531296954533
100	-2.526508300827
101	-2.512595164805
102	-2.488257165146
103	-2.467043671874
104	-2.464332886796
105	-2.462023663513
106	-2.431418101028
107	-2.431418101028
108	-2.409062974593
109	-2.409062974593
110	-2.384327130533
111	-2.378466141991
112	-2.364785812907
113	-2.364785812907
114	-2.324684114218
115	-2.324684114218
116	-2.314803701833
117	-2.314803701833
118	-2.277382523199
119	-2.266134931510
120	-2.265570699784
121	-2.251072102235
122	-2.251072102235
123	-2.249995786728
124	-2.221375551130
125	-2.221375551130
126	-2.193527369534
127	-2.181933950218
128	-2.175877232888
129	-2.154156955401
130	-2.148148467304
131	-2.118807447253
132	-2.118807447253
133	-2.113222968662
134	-2.100450300010
135	-2.099010324398
136	-2.099010324398
137	-2.066606821571
138	-2.057632661435
139	-2.031713206297
140	-2.025966470582
141	-2.016574696397
142	-2.016574696397
143	-1.998199215864
144	-1.998199215864
145	-1.986021872758
146	-1.948787245544
147	-1.948787245544
148	-1.948733614107
149	-1.927846560314
150	-1.924193403942
151	-1.909796761495
152	-1.909796761495
153	-1.880606925361
154	-1.880606925361
155	-1.863806061136
156	-1.855717883733
157	-1.823521588919
158	-1.823521588919
159	-1.817633940923
160	-1.811317663691
161	-1.788969406269
162	-1.788969406269
163	-1.781162160851
164	-1.763715357926
165	-1.759711970806
166	-1.759711970806
167	-1.745836723600
168	-1.739206538700
169	-1.727524976803
170	-1.682731239873
171	-1.682731239873
172	-1.682662522379
173	-1.662840128652
174	-1.652385818480
175	-1.649738268675
176	-1.649738268675
177	-1.649667782046
178	-1.596468450069
179	-1.596452343501
180	-1.596452343501
181	-1.583174919408
182	-1.583174919408
183	-1.583096919809
184	-1.551261322177
185	-1.549903698623
186	-1.529882830014
187	-1.516809175551
188	-1.516809175551
189	-1.512834833230
190	-1.507520666314
191	-1.507520666314
192	-1.462065157391
193	-1.461509772750
194	-1.458931439795
195	-1.448133868772
196	-1.434257745222
197	-1.434257745222
198	-1.417579128192
199	-1.417579128192
200	-1.409148865248
201	-1.400360262804
202	-1.368297553085
203	-1.356441251447
204	-1.339734346147
205	-1.339734346147
206	-1.323428591448
207	-1.317999698168
208	-1.317999698168
209	-1.299622682755
210	-1.299622682755
211	-1.296537496620
212	-1.292295027640
213	-1.292295027640
214	-1.279703493697
215	-1.262252054525
216	-1.261313309486
217	-1.226916767415
218	-1.226916767415
219	-1.214587601979
220	-1.196815246861
221	-1.195984987510
222	-1.186167319849
223	-1.186167319849
224	-1.180650485150
225	-1.164242097567
226	-1.164242097567
227	-1.151512593328
228	-1.137788687505
229	-1.123847845962
230	-1.110796213824
231	-1.110796213824
232	-1.106829986642
233	-1.070260252759
234	-1.054613266115
235	-1.052289119368
236	-1.052289119368
237	-1.048962198436
238	-1.047377910938
239	-1.022071545752
240	-1.020766147448
241	-1.020766147448
242	-1.014713583682
243	-0.998223349413
244	-0.985268205114
245	-0.985268205114
246	-0.985152732157
247	-0.983274739350
248	-0.983274739350
249	-0.969123743735
250	-0.955147060697
251	-0.955147060697
252	-0.948763018519
253	-0.939923387416
254	-0.894761816418
255	-0.894761816418
256	-0.892922900951
257	-0.862014505558
258	-0.857714731950
259	-0.846569057129
260	-0.846569057129
261	-0.842895255910
262	-0.842895255910
263	-0.830405576116
264	-0.827510208079
265	-0.823866261487
266	-0.813586824850
267	-0.813586824850
268	-0.806591990359
269	-0.787967882352
270	-0.787967882352
271	-0.758643824344
272	-0.751864162427
273	-0.744583177492
274	-0.744583177492
275	-0.737024918085
276	-0.731781573079
277	-0.720603666601
278	-0.720603666601
279	-0.719022749188
280	-0.697513157283
281	-0.693471438688
282	-0.690827023547
283	-0.680292303088
284	-0.679719626717
285	-0.679719626717
286	-0.666059125364
287	-0.648132904994
288	-0.640662014594
289	-0.640662014594
290	-0.636621746698
291	-0.612905714657
292	-0.612905714657
293	-0.595234745078
294	-0.595234745078
295	-0.578723512730
296	-0.577691355073
297	-0.562824684591
298	-0.553438917627
299	-0.551963669720
300	-0.551963669720
301	-0.528614045801
302	-0.527863801238
303	-0.527188545378
304	-0.527188545378
305	-0.513775187207
306	-0.509169547087
307	-0.503556813914
308	-0.503556813914
309	-0.498585801106
310	-0.484218728706
311	-0.484218728706
312	-0.471497255858
313	-0.471497255858
314	-0.469123337180
315	-0.462012469697
316	-0.460455793561
317	-0.436511436967
318	-0.436511436967
319	-0.436299539841
320	-0.420096547077
321	-0.403504380096
322	-0.403504380096
323	-0.397018186060
324	-0.393646010991
325	-0.384472874700
326	-0.379081466145
327	-0.363923587577
328	-0.363923587577
329	-0.354381224144
330	-0.341524921344
331	-0.339627176701
332	-0.326402595553
333	-0.325318661728
334	-0.325318661728
335	-0.312964752353
336	-0.312964752353
337	-0.293254831198
338	-0.283971872511
339	-0.281254542534
340	-0.272981558714
341	-0.272981558714
342	-0.265784240810
343	-0.265784240810
344	-0.262201007328
345	-0.262201007328
