beta	temperature	nsites	canonical_n	mu_grand_canonical	avg_n_grand_canonical	energy_per_particle_grand_canonical	energy_per_particle_canonical	specific_heat_per_particle_grand_canonical	specific_heat_per_particle_canonical
65.000000	0.015384615385	441	221	0.001217478879	221.000000000000	-1.565950432277	-1.565951943117	0.005984373617	0.005580840666
66.000000	0.015151515152	441	221	0.001199860183	221.000000000000	-1.565951799416	-1.565953217808	0.005756189718	0.005365966483
67.000000	0.014925373134	441	221	0.001182718363	221.000000000000	-1.565953075155	-1.565954406830	0.005536409374	0.005159174523
68.000000	0.014705882353	441	221	0.001166035283	221.000000000000	-1.565954266072	-1.565955516393	0.005324674929	0.004960110766
69.000000	0.014492753623	441	221	0.001149793683	221.000000000000	-1.565955378216	-1.565956552207	0.005120653352	0.004768445443
70.000000	0.014285714286	441	221	0.001133977131	221.000000000000	-1.565956417155	-1.565957519521	0.004924033677	0.004583870674
71.000000	0.014084507042	441	221	0.001118569975	221.000000000000	-1.565957388025	-1.565958423174	0.004734524722	0.004406098212
72.000000	0.013888888889	441	221	0.001103557294	221.000000000000	-1.565958295562	-1.565959267626	0.004551853079	0.004234857535
73.000000	0.013698630137	441	221	0.001088924859	221.000000000000	-1.565959144141	-1.565960056993	0.004375761325	0.004069894131
74.000000	0.013513513514	441	221	0.001074659093	221.000000000000	-1.565959937807	-1.565960795077	0.004206006452	0.003910967968
75.000000	0.013333333333	441	221	0.001060747035	221.000000000000	-1.565960680301	-1.565961485396	0.004042358457	0.003757852168
76.000000	0.013157894737	441	221	0.001047176306	221.000000000000	-1.565961375090	-1.565962131203	0.003884599121	0.003610331770
77.000000	0.012987012987	441	221	0.001033935076	221.000000000000	-1.565962025384	-1.565962735511	0.003732520928	0.003468202662
78.000000	0.012820512821	441	221	0.001021012034	221.000000000000	-1.565962634163	-1.565963301114	0.003585926076	0.003331270658
79.000000	0.012658227848	441	221	0.001008396363	221.000000000000	-1.565963204190	-1.565963830603	0.003444625655	0.003199350636
80.000000	0.012500000000	441	221	0.000996077713	221.000000000000	-1.565963738032	-1.565964326383	0.003308438885	0.003072265790
81.000000	0.012345679012	441	221	0.000984046172	221.000000000000	-1.565964238077	-1.565964790686	0.003177192467	0.002949846982
82.000000	0.012195121951	441	221	0.000972292250	221.000000000000	-1.565964706541	-1.565965225589	0.003050719979	0.002831932139
83.000000	0.012048192771	441	221	0.000960806855	221.000000000000	-1.565965145489	-1.565965633022	0.002928861376	0.002718365734
84.000000	0.011904761905	441	221	0.000949581270	221.000000000000	-1.565965556842	-1.565966014779	0.002811462547	0.002608998298
85.000000	0.011764705882	441	221	0.000938607138	221.000000000000	-1.565965942389	-1.565966372534	0.002698374886	0.002503686050
86.000000	0.011627906977	441	221	0.000927876441	221.000000000000	-1.565966303797	-1.565966707841	0.002589454952	0.002402290509
87.000000	0.011494252874	441	221	0.000917381488	221.000000000000	-1.565966642620	-1.565967022153	0.002484564169	0.002304678134
88.000000	0.011363636364	441	221	0.000907114892	221.000000000000	-1.565966960307	-1.565967316819	0.002383568511	0.002210720082
89.000000	0.011235955056	441	221	0.000897069563	221.000000000000	-1.565967258211	-1.565967593103	0.002286338290	0.002120291907
90.000000	0.011111111111	441	221	0.000887238688	221.000000000000	-1.565967537593	-1.565967852179	0.002192747930	0.002033273325
91.000000	0.010989010989	441	221	0.000877615719	221.000000000000	-1.565967799630	-1.565968095146	0.002102675755	0.001949548057
92.000000	0.010869565217	441	221	0.000868194365	221.000000000000	-1.565968045424	-1.565968323028	0.002016003824	0.001869003535
93.000000	0.010752688172	441	221	0.000858968575	221.000000000000	-1.565968276002	-1.565968536782	0.001932617758	0.001791530855
94.000000	0.010638297872	441	221	0.000849932527	221.000000000000	-1.565968492324	-1.565968737302	0.001852406650	0.001717024576
95.000000	0.010526315789	441	221	0.000841080620	221.000000000000	-1.565968695288	-1.565968925425	0.001775262870	0.001645382483
96.000000	0.010416666667	441	221	0.000832407465	221.000000000000	-1.565968885734	-1.565969101930	0.001701081976	0.001576505582
97.000000	0.010309278351	441	221	0.000823907871	221.000000000000	-1.565969064446	-1.565969267548	0.001629762641	0.001510297985
98.000000	0.010204081633	441	221	0.000815576839	221.000000000000	-1.565969232160	-1.565969422963	0.001561206485	0.001446666677
99.000000	0.010101010101	441	221	0.000807409556	221.000000000000	-1.565969389562	-1.565969568812	0.001495318045	0.001385521569
100.000000	0.010000000000	441	221	0.000799401380	221.000000000000	-1.565969537296	-1.565969705693	0.001428994461	0.001323978394
