temperature	specific_heat_per_particle_grand_canonical	specific_heat_per_particle_canonical
1.000000000000	0.329669460174	0.328522807881
0.500000000000	0.607946796677	0.605245842536
0.333333333333	0.397092142502	0.394061989979
0.250000000000	0.301407306235	0.298367156818
0.200000000000	0.247617848590	0.244501048859
0.166666666667	0.211906719638	0.208611124208
0.142857142857	0.185499557006	0.181928924564
0.125000000000	0.164430123632	0.160537283092
0.111111111111	0.146719896593	0.142522184040
0.100000000000	0.131348536268	0.126914885815
0.090909090909	0.117779365353	0.113205565065
0.083333333333	0.105716058063	0.101101679125
0.076923076923	0.094976025439	0.090408919857
0.071428571429	0.085426749735	0.080975550930
0.066666666667	0.076955953741	0.072668571360
0.062500000000	0.069459294436	0.065364960910
0.058823529412	0.062836568793	0.058949470795
0.055555555556	0.056991617828	0.053314835272
0.052631578947	0.051833485459	0.048362549426
0.050000000000	0.047277689105	0.044003473981
0.047619047619	0.043247145193	0.040158047844
0.045454545455	0.039672634536	0.036756112410
0.043478260870	0.036492846877	0.033736432875
0.041666666667	0.033654100115	0.031046017934
0.040000000000	0.031109837995	0.028639328438
0.038461538462	0.028819997292	0.026477445976
0.037037037037	0.026750315879	0.024527252171
0.035714285714	0.024871633385	0.022760652017
0.034482758621	0.023159219068	0.021153860885
0.033333333333	0.021592148193	0.019686764735
0.032258064516	0.020152738164	0.018342356021
0.031250000000	0.018826048709	0.017106243231
0.030303030303	0.017599445677	0.015966229155
0.029411764706	0.016462225098	0.014911951534
0.028571428571	0.015405292505	0.013934579126
0.027777777778	0.014420891701	0.013026556206
0.027027027027	0.013502377004	0.012181388883
0.026315789474	0.012644023143	0.011393467140
0.025641025641	0.011840867414	0.010657917101
0.025000000000	0.011088579189	0.009970478783
0.024390243902	0.010383352459	0.009327405174
0.023809523810	0.009721817606	0.008725379009
0.023255813953	0.009100969180	0.008161444281
0.022727272727	0.008518106887	0.007632949911
0.022222222222	0.007970787468	0.007137503466
0.021739130435	0.007456785480	0.006672933082
0.021276595745	0.006974061373	0.006237256144
0.020833333333	0.006520735493	0.005828653534
0.020408163265	0.006095066892	0.005445448346
0.020000000000	0.005695436038	0.005086088348
0.019607843137	0.005320330659	0.004749131434
0.019230769231	0.004968334130	0.004433233483
0.018867924528	0.004638115889	0.004137138263
0.018518518519	0.004328423474	0.003859668957
0.018181818182	0.004038075887	0.003599720958
0.017857142857	0.003765957990	0.003356255798
0.017543859649	0.003511015732	0.003128295910
0.017241379310	0.003272252060	0.002914920082
0.016949152542	0.003048723348	0.002715259582
0.016666666667	0.002839536256	0.002528494653
0.016393442623	0.002643844934	0.002353851441
0.016129032258	0.002460848500	0.002190599257
0.015873015873	0.002289788746	0.002038048091
0.015625000000	0.002129948010	0.001895546321
0.015384615385	0.001980647216	0.001762478639
0.015151515152	0.001841244029	0.001638264149
0.014925373134	0.001711131109	0.001522354521
0.014705882353	0.001589734469	0.001414232366
0.014492753623	0.001476511905	0.001313409623
0.014285714286	0.001370951486	0.001219426034
0.014084507042	0.001272570120	0.001131847794
0.013888888889	0.001180912176	0.001050266170
0.013698630137	0.001095548150	0.000974296226
0.013513513514	0.001016073389	0.000903575606
0.013333333333	0.000942106870	0.000837763339
0.013157894737	0.000873290006	0.000776538789
0.012987012987	0.000809285508	0.000719600528
0.012820512821	0.000749776309	0.000666665342
0.012658227848	0.000694464501	0.000617467295
0.012500000000	0.000643070319	0.000571756722
0.012345679012	0.000595331189	0.000529299397
0.012195121951	0.000551000791	0.000489875699
0.012048192771	0.000509848173	0.000453279745
0.011904761905	0.000471656904	0.000419318663
0.011764705882	0.000436224256	0.000387811846
0.011627906977	0.000403360429	0.000358590234
0.011494252874	0.000372887823	0.000331495670
0.011363636364	0.000344640323	0.000306380242
0.011235955056	0.000318462621	0.000283105698
0.011111111111	0.000294209596	0.000261542881
0.010989010989	0.000271745691	0.000241571136
0.010869565217	0.000250944349	0.000223077848
0.010752688172	0.000231687459	0.000205957936
0.010638297872	0.000213864842	0.000190113377
0.010526315789	0.000197373758	0.000175452762
0.010416666667	0.000182118448	0.000161890930
0.010309278351	0.000168009688	0.000149348510
0.010204081633	0.000154964385	0.000137751580
0.010101010101	0.000142905168	0.000127031378
0.010000000000	0.000131047897	0.000116490768
