beta	temperature	nsites	canonical_n	mu_grand_canonical	avg_n_grand_canonical	energy_per_particle_grand_canonical	energy_per_particle_canonical	kappa_grand_canonical	kappa_canonical	entropy_per_particle_grand_canonical	entropy_per_particle_canonical
1.000000	1.000000000000	256	128	0.000000000000	128.000000000000	-1.204395076950	-1.206754525693	0.149736637904	0.150041942466	0.915548088858	0.891762078422
2.000000	0.500000000000	256	128	0.000000000000	128.000000000000	-1.445223156622	-1.446671659951	0.186027300707	0.186449125604	0.584631585787	0.562167455138
3.000000	0.333333333333	256	128	0.000000000000	128.000000000000	-1.508368475289	-1.509377446961	0.205057716736	0.205610861729	0.432285420213	0.410893918022
4.000000	0.250000000000	256	128	0.000000000000	128.000000000000	-1.533465854956	-1.534240991057	0.218124647684	0.218801031769	0.346048876285	0.325465396410
5.000000	0.200000000000	256	128	0.000000000000	128.000000000000	-1.546044388568	-1.546673341564	0.228035066681	0.228850621888	0.290077556933	0.270147020192
6.000000	0.166666666667	256	128	0.000000000000	128.000000000000	-1.553275282843	-1.553801074966	0.236108932208	0.237130754695	0.250608114412	0.231242429729
7.000000	0.142857142857	256	128	0.000000000000	128.000000000000	-1.557816984104	-1.558262848464	0.243189851001	0.244540436973	0.221249187426	0.202401583559
8.000000	0.125000000000	256	128	0.000000000000	128.000000000000	-1.560846693333	-1.561226745356	0.249889689636	0.251724760571	0.198622144664	0.180267178474
9.000000	0.111111111111	256	128	0.000000000000	128.000000000000	-1.562955425467	-1.563279638561	0.256645452590	0.259124496210	0.180758372721	0.162877307400
10.000000	0.100000000000	256	128	0.000000000000	128.000000000000	-1.564469406829	-1.564745811629	0.263743971869	0.267008446629	0.166415612617	0.148988109127
11.000000	0.090909090909	256	128	0.000000000000	128.000000000000	-1.565582396193	-1.565817936277	0.271350499952	0.275513621622	0.154756757282	0.137757790432
12.000000	0.083333333333	256	128	0.000000000000	128.000000000000	-1.566416173198	-1.566616977994	0.279540671517	0.284686320415	0.145187772160	0.128587781892
13.000000	0.076923076923	256	128	0.000000000000	128.000000000000	-1.567050674777	-1.567222126265	0.288329888702	0.294516606695	0.137270541472	0.121037049591
14.000000	0.071428571429	256	128	0.000000000000	128.000000000000	-1.567540149831	-1.567686906039	0.297696789703	0.304963601464	0.130672938735	0.114772474349
15.000000	0.066666666667	256	128	0.000000000000	128.000000000000	-1.567922376305	-1.568048407397	0.307600223136	0.315972325092	0.125138337985	0.109538084218
16.000000	0.062500000000	256	128	0.000000000000	128.000000000000	-1.568224202753	-1.568332848896	0.317990601902	0.327484034685	0.120465826165	0.105134785164
