beta	batch	seed	nsamples	kinetic	kinetic_stderr	potential	potential_stderr	total	total_stderr	time_slices
0.5	1.0	2234.0	64.0	-0.5841863382969354	0.005342427315767836	1.0558501453004374	0.0033853095692606577	0.47166380700350224	0.003086769814696005	5.0
