beta	temperature	nsites	canonical_n	mu_grand_canonical	avg_n_grand_canonical	energy_per_particle_grand_canonical	energy_per_particle_canonical
1.000000	1.000000000000	1257	629	0.002677113171	629.000000000000	-1.228840336480	-1.229320504038
2.000000	0.500000000000	1257	629	0.002146043477	629.000000000000	-1.467059768733	-1.467350212781
3.000000	0.333333333333	1257	629	0.001936490511	629.000000000000	-1.528986667260	-1.529188173014
4.000000	0.250000000000	1257	629	0.001812203436	629.000000000000	-1.553619249040	-1.553773804461
5.000000	0.200000000000	1257	629	0.001726962493	629.000000000000	-1.565993343609	-1.566118926425
6.000000	0.166666666667	1257	629	0.001663549514	629.000000000000	-1.573131158611	-1.573237034461
7.000000	0.142857142857	1257	629	0.001613801537	629.000000000000	-1.577641947498	-1.577733509813
8.000000	0.125000000000	1257	629	0.001573239693	629.000000000000	-1.580683512597	-1.580764159583
9.000000	0.111111111111	1257	629	0.001539128647	629.000000000000	-1.582836077334	-1.582908068498
10.000000	0.100000000000	1257	629	0.001509653057	629.000000000000	-1.584417487384	-1.584482385998
11.000000	0.090909090909	1257	629	0.001483531890	629.000000000000	-1.585614166796	-1.585673091448
12.000000	0.083333333333	1257	629	0.001459824823	629.000000000000	-1.586541569294	-1.586595346959
13.000000	0.076923076923	1257	629	0.001437828190	629.000000000000	-1.587274456419	-1.587323719533
14.000000	0.071428571429	1257	629	0.001417013970	629.000000000000	-1.587863083051	-1.587908332370
15.000000	0.066666666667	1257	629	0.001396990013	629.000000000000	-1.588342322649	-1.588383968223
16.000000	0.062500000000	1257	629	0.001377471261	629.000000000000	-1.588737046281	-1.588775434156
17.000000	0.058823529412	1257	629	0.001358257219	629.000000000000	-1.589065416465	-1.589100846038
18.000000	0.055555555556	1257	629	0.001339213546	629.000000000000	-1.589340972213	-1.589373707486
19.000000	0.052631578947	1257	629	0.001320256781	629.000000000000	-1.589573988247	-1.589604265168
20.000000	0.050000000000	1257	629	0.001301341707	629.000000000000	-1.589772384685	-1.589800416007
21.000000	0.047619047619	1257	629	0.001282451035	629.000000000000	-1.589942350512	-1.589968329099
22.000000	0.045454545455	1257	629	0.001263587126	629.000000000000	-1.590088780176	-1.590112881373
23.000000	0.043478260870	1257	629	0.001244765495	629.000000000000	-1.590215585358	-1.590237968781
24.000000	0.041666666667	1257	629	0.001226009819	629.000000000000	-1.590325921575	-1.590346732565
25.000000	0.040000000000	1257	629	0.001207348207	629.000000000000	-1.590422355552	-1.590441726417
26.000000	0.038461538462	1257	629	0.001188810476	629.000000000000	-1.590506990645	-1.590525041769
27.000000	0.037037037037	1257	629	0.001170426247	629.000000000000	-1.590581562072	-1.590598402930
28.000000	0.035714285714	1257	629	0.001152223655	629.000000000000	-1.590647510073	-1.590663240170
29.000000	0.034482758621	1257	629	0.001134228544	629.000000000000	-1.590706036713	-1.590720746469
30.000000	0.033333333333	1257	629	0.001116464001	629.000000000000	-1.590758150421	-1.590771921989
31.000000	0.032258064516	1257	629	0.001098950154	629.000000000000	-1.590804701206	-1.590817609228
32.000000	0.031250000000	1257	629	0.001081704141	629.000000000000	-1.590846408722	-1.590858521035
33.000000	0.030303030303	1257	629	0.001064740203	629.000000000000	-1.590883884795	-1.590895263078
34.000000	0.029411764706	1257	629	0.001048069850	629.000000000000	-1.590917651624	-1.590928351991
35.000000	0.028571428571	1257	629	0.001031702075	629.000000000000	-1.590948156575	-1.590958230110
36.000000	0.027777777778	1257	629	0.001015643584	629.000000000000	-1.590975784258	-1.590985277507
37.000000	0.027027027027	1257	629	0.000999899041	629.000000000000	-1.591000866456	-1.591009821872
38.000000	0.026315789474	1257	629	0.000984471306	629.000000000000	-1.591023690311	-1.591032146652
39.000000	0.025641025641	1257	629	0.000969361652	629.000000000000	-1.591044505108	-1.591052497796
40.000000	0.025000000000	1257	629	0.000954569984	629.000000000000	-1.591063527916	-1.591071089364
41.000000	0.024390243902	1257	629	0.000940095027	629.000000000000	-1.591080948303	-1.591088108205
42.000000	0.023809523810	1257	629	0.000925934500	629.000000000000	-1.591096932286	-1.591103717877
43.000000	0.023255813953	1257	629	0.000912085275	629.000000000000	-1.591111625652	-1.591118061943
44.000000	0.022727272727	1257	629	0.000898543516	629.000000000000	-1.591125156761	-1.591131266749
45.000000	0.022222222222	1257	629	0.000885304796	629.000000000000	-1.591137638918	-1.591143443774
46.000000	0.021739130435	1257	629	0.000872364214	629.000000000000	-1.591149172387	-1.591154691624
47.000000	0.021276595745	1257	629	0.000859716480	629.000000000000	-1.591159846104	-1.591165097731
48.000000	0.020833333333	1257	629	0.000847356004	629.000000000000	-1.591169739144	-1.591174739798
49.000000	0.020408163265	1257	629	0.000835276961	629.000000000000	-1.591178921971	-1.591183687042
50.000000	0.020000000000	1257	629	0.000823473354	629.000000000000	-1.591187457512	-1.591192001253
