temperature	kappa_grand_canonical	kappa_canonical
1.000000000000	0.149950627485	0.150132424704
0.500000000000	0.187550456375	0.187808435349
0.333333333333	0.207793053777	0.208134200824
0.250000000000	0.221862180859	0.222282209105
0.200000000000	0.232637721225	0.233144048205
0.166666666667	0.241472986507	0.242093599134
0.142857142857	0.249190843200	0.249974964015
0.125000000000	0.256352073598	0.257362661847
0.111111111111	0.263343110914	0.264647368856
0.100000000000	0.270419484360	0.272081690000
0.090909090909	0.277739176091	0.279816764624
0.083333333333	0.285390869054	0.287932993954
0.076923076923	0.293416515531	0.296464048840
0.071428571429	0.301828080281	0.305414288349
0.066666666667	0.310619235399	0.314770695557
0.062500000000	0.319773162286	0.324510713009
0.058823529412	0.329267572655	0.334607212458
0.055555555556	0.339077842076	0.345031548717
0.052631578947	0.349178907165	0.355755370376
0.050000000000	0.359546373376	0.366751641777
0.047619047619	0.370157128570	0.377995173405
0.045454545455	0.380989652205	0.389462851457
0.043478260870	0.392024139986	0.401133687282
0.041666666667	0.403242518617	0.412988762030
0.040000000000	0.414628396662	0.425011113508
0.038461538462	0.426166979615	0.437185593751
0.037037037037	0.437844966302	0.449498714960
0.035714285714	0.449650436935	0.461938494029
0.034482758621	0.461572739061	0.474494301789
0.033333333333	0.473602375157	0.487156720427
0.032258064516	0.485730894136	0.499917410708
0.031250000000	0.497950788098	0.512768989758
0.030303030303	0.510255395116	0.525704919583
0.029411764706	0.522638808483	0.538719406021
0.028571428571	0.535095792621	0.551807307743
0.027777777778	0.547621705672	0.564964054665
0.027027027027	0.560212428715	0.578185575187
0.026315789474	0.572864301408	0.591468231485
0.025641025641	0.585574063843	0.604808762486
0.025000000000	0.598338804304	0.618204233318
0.024390243902	0.611155912621	0.631651991318
0.023809523810	0.624023038735	0.645149627355
0.023255813953	0.636938056136	0.658694942204
0.022727272727	0.649899029756	0.672285917543
0.022222222222	0.662904187960	0.685920690706
0.021739130435	0.675951898253	0.699597533181
0.021276595745	0.689040646326	0.713314832030
0.020833333333	0.702169018110	0.727071074180
0.020408163265	0.715335684488	0.740864832960
0.020000000000	0.728539388374	0.754694756844
0.019607843137	0.741778933863	0.768559559825
0.019230769231	0.755053177181	0.782458013528
0.018867924528	0.768361019217	0.796388940503
0.018518518519	0.781701399393	0.810351208640
0.018181818182	0.795073290700	0.824343726653
0.017857142857	0.808475695710	0.838365440269
0.017543859649	0.821907643424	0.852415329229
0.017241379310	0.835368186808	0.866492404628
0.016949152542	0.848856400905	0.880595707043
0.016666666667	0.862371381420	0.894724304716
0.016393442623	0.875912243689	0.908877292339
0.016129032258	0.889478121956	0.923053789944
0.015873015873	0.903068168888	0.937252941964
0.015625000000	0.916681555283	0.951473916619
0.015384615385	0.930317469915	0.965715905266
0.015151515152	0.943975119483	0.979978121991
0.014925373134	0.957653728635	0.994259803120
0.014705882353	0.971352540026	1.008560206759
0.014492753623	0.985070814416	1.022878612867
0.014285714286	0.998807830761	1.037214322452
0.014084507042	1.012562886308	1.051566657635
0.013888888889	1.026335296668	1.065934961223
0.013698630137	1.040124395873	1.080318596385
0.013513513514	1.053929536398	1.094716946566
0.013333333333	1.067750089156	1.109129414958
0.013157894737	1.081585443458	1.123555424235
0.012987012987	1.095435006936	1.137994416408
0.012820512821	1.109298205438	1.152445852269
0.012658227848	1.123174482883	1.166909211163
0.012500000000	1.137063301085	1.181383990559
0.012345679012	1.150964139548	1.195869705835
0.012195121951	1.164876495235	1.210365889586
0.012048192771	1.178799882302	1.224872091564
0.011904761905	1.192733831820	1.239387878082
0.011764705882	1.206677891464	1.253912831630
0.011627906977	1.220631625192	1.268446550551
0.011494252874	1.234594612905	1.282988648443
0.011363636364	1.248566450087	1.297538754051
0.011235955056	1.262546747443	1.312096510464
0.011111111111	1.276535130521	1.326661574869
0.010989010989	1.290531239325	1.341233618262
0.010869565217	1.304534727930	1.355812324893
0.010752688172	1.318545264081	1.370397391694
0.010638297872	1.332562528803	1.384988528237
0.010526315789	1.346586215998	1.399585455857
0.010416666667	1.360616032051	1.414187907839
0.010309278351	1.374651695434	1.428795628523
0.010204081633	1.388692936314	1.443408372871
0.010101010101	1.402739496160	1.458025906669
0.010000000000	1.416791127367	1.472648005386
