temperature	beta	nup	ndn	density	global_compressibility	mean_local_density_variance	max_abs_row_sum	total_connected_sum
0.500000000000	2.000000000000	2	2	0.137931034483	1.452382275749e-16	0.126373028143	1.470178145890e-16	2.105954299836e-15
1.000000000000	1.000000000000	2	2	0.137931034483	-4.273401555993e-16	0.127716378260	6.375108774215e-16	-1.239286451238e-14
2.000000000000	0.500000000000	2	2	0.137931034483	6.274674266761e-15	0.128322563934	1.723621245731e-14	3.639311074721e-13
