panel	square_geometry	temperature_disk	temperature_square	delta_temperature	abs_delta_temperature
Disk GCE to Square CE	square_obc	0.071653403593	0.143232038292	0.071578634699	0.071578634699
Disk GCE to Square CE	square_obc	0.071873872910	0.143444876408	0.071571003498	0.071571003498
Disk GCE to Square CE	square_obc	0.072095020587	0.143658030794	0.071563010207	0.071563010207
Disk GCE to Square CE	square_obc	0.072316848710	0.143871501920	0.071554653210	0.071554653210
Disk GCE to Square CE	square_obc	0.072539359372	0.144085290257	0.071545930885	0.071545930885
Disk GCE to Square CE	square_obc	0.072762554674	0.144299396277	0.071536841603	0.071536841603
Disk GCE to Square CE	square_obc	0.072986436723	0.144513820452	0.071527383729	0.071527383729
Disk GCE to Square CE	square_obc	0.073211007631	0.144728563253	0.071517555622	0.071517555622
Disk GCE to Square CE	square_obc	0.073436269518	0.144943625156	0.071507355638	0.071507355638
Disk GCE to Square CE	square_obc	0.073662224510	0.145159006633	0.071496782123	0.071496782123
Disk GCE to Square CE	square_obc	0.073888874740	0.145374708161	0.071485833421	0.071485833421
Disk GCE to Square CE	square_obc	0.074116222347	0.145590730213	0.071474507866	0.071474507866
Disk GCE to Square CE	square_obc	0.074344269476	0.145807073268	0.071462803792	0.071462803792
Disk GCE to Square CE	square_obc	0.074573018280	0.146023737801	0.071450719521	0.071450719521
Disk GCE to Square CE	square_obc	0.074802470918	0.146240724290	0.071438253372	0.071438253372
Disk GCE to Square CE	square_obc	0.075032629555	0.146458033214	0.071425403659	0.071425403659
Disk GCE to Square CE	square_obc	0.075263496364	0.146675665053	0.071412168689	0.071412168689
Disk GCE to Square CE	square_obc	0.075495073524	0.146893620284	0.071398546760	0.071398546760
Disk GCE to Square CE	square_obc	0.075727363220	0.147111899391	0.071384536171	0.071384536171
Disk GCE to Square CE	square_obc	0.075960367645	0.147330502853	0.071370135208	0.071370135208
Disk GCE to Square CE	square_obc	0.076194088998	0.147549431152	0.071355342154	0.071355342154
Disk GCE to Square CE	square_obc	0.076428529485	0.147768684772	0.071340155287	0.071340155287
Disk GCE to Square CE	square_obc	0.076663691318	0.147988264195	0.071324572877	0.071324572877
Disk GCE to Square CE	square_obc	0.076899576718	0.148208169907	0.071308593189	0.071308593189
Disk GCE to Square CE	square_obc	0.077136187910	0.148410030632	0.071273842722	0.071273842722
Disk GCE to Square CE	square_obc	0.077373527127	0.148610134662	0.071236607535	0.071236607535
Disk GCE to Square CE	square_obc	0.077611596610	0.148810508496	0.071198911886	0.071198911886
Disk GCE to Square CE	square_obc	0.077850398605	0.149011152498	0.071160753893	0.071160753893
Disk GCE to Square CE	square_obc	0.078089935367	0.149212067031	0.071122131664	0.071122131664
Disk GCE to Square CE	square_obc	0.078330209156	0.149413252462	0.071083043306	0.071083043306
Disk GCE to Square CE	square_obc	0.078571222240	0.149614709154	0.071043486914	0.071043486914
Disk GCE to Square CE	square_obc	0.078812976894	0.149816437475	0.071003460581	0.071003460581
Disk GCE to Square CE	square_obc	0.079055475399	0.150018437789	0.070962962390	0.070962962390
Disk GCE to Square CE	square_obc	0.079298720044	0.150220710465	0.070921990421	0.070921990421
Disk GCE to Square CE	square_obc	0.079542713125	0.150423255868	0.070880542743	0.070880542743
Disk GCE to Square CE	square_obc	0.079787456945	0.150626074367	0.070838617422	0.070838617422
Disk GCE to Square CE	square_obc	0.080032953813	0.150829166330	0.070796212517	0.070796212517
Disk GCE to Square CE	square_obc	0.080279206048	0.151032532126	0.070753326078	0.070753326078
Disk GCE to Square CE	square_obc	0.080526215972	0.151236172124	0.070709956152	0.070709956152
Disk GCE to Square CE	square_obc	0.080773985917	0.151440086693	0.070666100776	0.070666100776
Disk GCE to Square CE	square_obc	0.081022518222	0.151644276205	0.070621757983	0.070621757983
Disk GCE to Square CE	square_obc	0.081271815233	0.151848741028	0.070576925795	0.070576925795
Disk GCE to Square CE	square_obc	0.081521879302	0.152053481536	0.070531602234	0.070531602234
Disk GCE to Square CE	square_obc	0.081772712790	0.152258498099	0.070485785309	0.070485785309
Disk GCE to Square CE	square_obc	0.082024318063	0.152463791090	0.070439473027	0.070439473027
Disk GCE to Square CE	square_obc	0.082276697497	0.152669360881	0.070392663384	0.070392663384
Disk GCE to Square CE	square_obc	0.082529853474	0.152875207845	0.070345354371	0.070345354371
Disk GCE to Square CE	square_obc	0.082783788382	0.153081332357	0.070297543975	0.070297543975
Disk GCE to Square CE	square_obc	0.083038504620	0.153287734791	0.070249230171	0.070249230171
Disk GCE to Square CE	square_obc	0.083294004590	0.153494415521	0.070200410931	0.070200410931
Disk GCE to Square CE	square_obc	0.083550290704	0.153686337692	0.070136046988	0.070136046988
Disk GCE to Square CE	square_obc	0.083807365381	0.153875766527	0.070068401146	0.070068401146
Disk GCE to Square CE	square_obc	0.084065231047	0.154065428847	0.070000197800	0.070000197800
Disk GCE to Square CE	square_obc	0.084323890137	0.154255324938	0.069931434801	0.069931434801
Disk GCE to Square CE	square_obc	0.084583345091	0.154445455088	0.069862109997	0.069862109997
Disk GCE to Square CE	square_obc	0.084843598358	0.154635819587	0.069792221229	0.069792221229
Disk GCE to Square CE	square_obc	0.085104652395	0.154826418724	0.069721766329	0.069721766329
Disk GCE to Square CE	square_obc	0.085366509665	0.155017252786	0.069650743121	0.069650743121
Disk GCE to Square CE	square_obc	0.085629172640	0.155208322065	0.069579149425	0.069579149425
Disk GCE to Square CE	square_obc	0.085892643799	0.155399626849	0.069506983050	0.069506983050
Disk GCE to Square CE	square_obc	0.086156925628	0.155591167429	0.069434241801	0.069434241801
Disk GCE to Square CE	square_obc	0.086422020622	0.155782944097	0.069360923475	0.069360923475
Disk GCE to Square CE	square_obc	0.086687931283	0.155974957142	0.069287025859	0.069287025859
Disk GCE to Square CE	square_obc	0.086954660121	0.156167206856	0.069212546735	0.069212546735
Disk GCE to Square CE	square_obc	0.087222209653	0.156359693531	0.069137483878	0.069137483878
Disk GCE to Square CE	square_obc	0.087490582405	0.156552417458	0.069061835053	0.069061835053
Disk GCE to Square CE	square_obc	0.087759780908	0.156745378931	0.068985598023	0.068985598023
Disk GCE to Square CE	square_obc	0.088029807705	0.156938578243	0.068908770538	0.068908770538
Disk GCE to Square CE	square_obc	0.088300665342	0.157132015685	0.068831350343	0.068831350343
Disk GCE to Square CE	square_obc	0.088572356378	0.157325691552	0.068753335174	0.068753335174
Disk GCE to Square CE	square_obc	0.088844883377	0.157519606138	0.068674722761	0.068674722761
Disk GCE to Square CE	square_obc	0.089118248909	0.157713759737	0.068595510828	0.068595510828
Disk GCE to Square CE	square_obc	0.089392455556	0.157908152643	0.068515697087	0.068515697087
Disk GCE to Square CE	square_obc	0.089667505905	0.158102785152	0.068435279247	0.068435279247
Disk GCE to Square CE	square_obc	0.089943402553	0.158297657558	0.068354255005	0.068354255005
Disk GCE to Square CE	square_obc	0.090220148103	0.158492770158	0.068272622055	0.068272622055
Disk GCE to Square CE	square_obc	0.090497745168	0.158688123247	0.068190378079	0.068190378079
Disk GCE to Square CE	square_obc	0.090776196367	0.158883717123	0.068107520756	0.068107520756
Disk GCE to Square CE	square_obc	0.091055504328	0.159071906043	0.068016401715	0.068016401715
Disk GCE to Square CE	square_obc	0.091335671688	0.159253359230	0.067917687542	0.067917687542
Disk GCE to Square CE	square_obc	0.091616701091	0.159435019399	0.067818318308	0.067818318308
Disk GCE to Square CE	square_obc	0.091898595189	0.159616886789	0.067718291600	0.067718291600
Disk GCE to Square CE	square_obc	0.092181356644	0.159798961634	0.067617604990	0.067617604990
Disk GCE to Square CE	square_obc	0.092464988122	0.159981244172	0.067516256050	0.067516256050
Disk GCE to Square CE	square_obc	0.092749492302	0.160163734640	0.067414242338	0.067414242338
Disk GCE to Square CE	square_obc	0.093034871870	0.160346433274	0.067311561404	0.067311561404
Disk GCE to Square CE	square_obc	0.093321129517	0.160529340313	0.067208210796	0.067208210796
Disk GCE to Square CE	square_obc	0.093608267946	0.160712455993	0.067104188047	0.067104188047
Disk GCE to Square CE	square_obc	0.093896289867	0.160895780553	0.066999490686	0.066999490686
Disk GCE to Square CE	square_obc	0.094185197999	0.161079314231	0.066894116232	0.066894116232
Disk GCE to Square CE	square_obc	0.094474995068	0.161263057267	0.066788062199	0.066788062199
Disk GCE to Square CE	square_obc	0.094765683810	0.161447009897	0.066681326087	0.066681326087
Disk GCE to Square CE	square_obc	0.095057266967	0.161631172362	0.066573905395	0.066573905395
Disk GCE to Square CE	square_obc	0.095349747293	0.161815544902	0.066465797609	0.066465797609
Disk GCE to Square CE	square_obc	0.095643127547	0.162000127754	0.066357000207	0.066357000207
Disk GCE to Square CE	square_obc	0.095937410498	0.162184921161	0.066247510663	0.066247510663
Disk GCE to Square CE	square_obc	0.096232598924	0.162369925361	0.066137326437	0.066137326437
Disk GCE to Square CE	square_obc	0.096528695611	0.162555140595	0.066026444984	0.066026444984
Disk GCE to Square CE	square_obc	0.096825703354	0.162740567104	0.065914863750	0.065914863750
Disk GCE to Square CE	square_obc	0.097123624956	0.162926205129	0.065802580173	0.065802580173
Disk GCE to Square CE	square_obc	0.097422463228	0.163112054911	0.065689591683	0.065689591683
Disk GCE to Square CE	square_obc	0.097722220992	0.163298116691	0.065575895699	0.065575895699
Disk GCE to Square CE	square_obc	0.098022901076	0.163484390712	0.065461489636	0.065461489636
Disk GCE to Square CE	square_obc	0.098324506318	0.163670877216	0.065346370898	0.065346370898
Disk GCE to Square CE	square_obc	0.098627039564	0.163857576445	0.065230536881	0.065230536881
Disk GCE to Square CE	square_obc	0.098930503671	0.164044488641	0.065113984970	0.065113984970
Disk GCE to Square CE	square_obc	0.099234901502	0.164231614048	0.064996712546	0.064996712546
Disk GCE to Square CE	square_obc	0.099540235931	0.164418952909	0.064878716978	0.064878716978
Disk GCE to Square CE	square_obc	0.099846509839	0.164606505467	0.064759995628	0.064759995628
Disk GCE to Square CE	square_obc	0.100153726116	0.164788742511	0.064635016395	0.064635016395
Disk GCE to Square CE	square_obc	0.100461887663	0.164965645919	0.064503758256	0.064503758256
Disk GCE to Square CE	square_obc	0.100770997387	0.165142739236	0.064371741849	0.064371741849
Disk GCE to Square CE	square_obc	0.101081058207	0.165320022666	0.064238964459	0.064238964459
Disk GCE to Square CE	square_obc	0.101392073048	0.165497496412	0.064105423364	0.064105423364
Disk GCE to Square CE	square_obc	0.101704044846	0.165675160679	0.063971115833	0.063971115833
Disk GCE to Square CE	square_obc	0.102016976546	0.165853015672	0.063836039126	0.063836039126
Disk GCE to Square CE	square_obc	0.102330871101	0.166031061595	0.063700190494	0.063700190494
Disk GCE to Square CE	square_obc	0.102645731473	0.166209298653	0.063563567180	0.063563567180
Disk GCE to Square CE	square_obc	0.102961560635	0.166387727051	0.063426166416	0.063426166416
Disk GCE to Square CE	square_obc	0.103278361567	0.166566346995	0.063287985428	0.063287985428
Disk GCE to Square CE	square_obc	0.103596137259	0.166774150135	0.063178012876	0.063178012876
Disk GCE to Square CE	square_obc	0.103914890711	0.167019339613	0.063104448902	0.063104448902
Disk GCE to Square CE	square_obc	0.104234624930	0.167264889566	0.063030264636	0.063030264636
Disk GCE to Square CE	square_obc	0.104555342935	0.167510800523	0.062955457588	0.062955457588
Disk GCE to Square CE	square_obc	0.104877047752	0.167757073016	0.062880025264	0.062880025264
Disk GCE to Square CE	square_obc	0.105199742419	0.168003707576	0.062803965157	0.062803965157
Disk GCE to Square CE	square_obc	0.105523429980	0.168250704736	0.062727274756	0.062727274756
Disk GCE to Square CE	square_obc	0.105848113490	0.168498065028	0.062649951538	0.062649951538
Disk GCE to Square CE	square_obc	0.106173796015	0.168745788986	0.062571992971	0.062571992971
Disk GCE to Square CE	square_obc	0.106500480627	0.168993877145	0.062493396518	0.062493396518
Disk GCE to Square CE	square_obc	0.106828170411	0.169242330041	0.062414159630	0.062414159630
Disk GCE to Square CE	square_obc	0.107156868458	0.169491148209	0.062334279751	0.062334279751
Disk GCE to Square CE	square_obc	0.107486577872	0.169740332187	0.062253754315	0.062253754315
Disk GCE to Square CE	square_obc	0.107817301764	0.169989882512	0.062172580748	0.062172580748
Disk GCE to Square CE	square_obc	0.108149043255	0.170239799724	0.062090756469	0.062090756469
Disk GCE to Square CE	square_obc	0.108481805477	0.170490084360	0.062008278883	0.062008278883
Disk GCE to Square CE	square_obc	0.108815591570	0.170740736963	0.061925145393	0.061925145393
Disk GCE to Square CE	square_obc	0.109150404685	0.170991758072	0.061841353387	0.061841353387
Disk GCE to Square CE	square_obc	0.109486247981	0.171243148230	0.061756900249	0.061756900249
Disk GCE to Square CE	square_obc	0.109823124629	0.171494907979	0.061671783350	0.061671783350
Disk GCE to Square CE	square_obc	0.110161037808	0.171747037862	0.061586000054	0.061586000054
Disk GCE to Square CE	square_obc	0.110499990706	0.171999538423	0.061499547717	0.061499547717
Disk GCE to Square CE	square_obc	0.110839986524	0.172252410208	0.061412423684	0.061412423684
Disk GCE to Square CE	square_obc	0.111181028471	0.172503556765	0.061322528294	0.061322528294
Disk GCE to Square CE	square_obc	0.111523119764	0.172746913658	0.061223793894	0.061223793894
Disk GCE to Square CE	square_obc	0.111866263633	0.172990613864	0.061124350231	0.061124350231
Disk GCE to Square CE	square_obc	0.112210463316	0.173234657866	0.061024194550	0.061024194550
Disk GCE to Square CE	square_obc	0.112555722062	0.173479046150	0.060923324088	0.060923324088
Disk GCE to Square CE	square_obc	0.112902043130	0.173723779201	0.060821736071	0.060821736071
Disk GCE to Square CE	square_obc	0.113249429789	0.173968857506	0.060719427717	0.060719427717
Disk GCE to Square CE	square_obc	0.113597885316	0.174214281551	0.060616396235	0.060616396235
Disk GCE to Square CE	square_obc	0.113947413001	0.174460051825	0.060512638824	0.060512638824
Disk GCE to Square CE	square_obc	0.114298016143	0.174706168816	0.060408152673	0.060408152673
Disk GCE to Square CE	square_obc	0.114649698050	0.174952633013	0.060302934963	0.060302934963
Disk GCE to Square CE	square_obc	0.115002462042	0.175199444905	0.060196982863	0.060196982863
Disk GCE to Square CE	square_obc	0.115356311449	0.175446604984	0.060090293535	0.060090293535
Disk GCE to Square CE	square_obc	0.115711249610	0.175694113740	0.059982864130	0.059982864130
Disk GCE to Square CE	square_obc	0.116067279875	0.175941971665	0.059874691790	0.059874691790
Disk GCE to Square CE	square_obc	0.116424405604	0.176190179253	0.059765773649	0.059765773649
Disk GCE to Square CE	square_obc	0.116782630168	0.176438736996	0.059656106828	0.059656106828
Disk GCE to Square CE	square_obc	0.117141956948	0.176687645388	0.059545688440	0.059545688440
Disk GCE to Square CE	square_obc	0.117502389336	0.176936904924	0.059434515588	0.059434515588
Disk GCE to Square CE	square_obc	0.117863930733	0.177186516099	0.059322585366	0.059322585366
Disk GCE to Square CE	square_obc	0.118226584551	0.177436479410	0.059209894859	0.059209894859
Disk GCE to Square CE	square_obc	0.118590354214	0.177686795352	0.059096441138	0.059096441138
Disk GCE to Square CE	square_obc	0.118955243154	0.177937464425	0.058982221271	0.058982221271
Disk GCE to Square CE	square_obc	0.119321254815	0.178188487125	0.058867232310	0.058867232310
Disk GCE to Square CE	square_obc	0.119688392653	0.178439863952	0.058751471299	0.058751471299
Disk GCE to Square CE	square_obc	0.120056660131	0.178691595404	0.058634935273	0.058634935273
Disk GCE to Square CE	square_obc	0.120426060727	0.178943681984	0.058517621257	0.058517621257
Disk GCE to Square CE	square_obc	0.120796597926	0.179196124191	0.058399526265	0.058399526265
Disk GCE to Square CE	square_obc	0.121168275225	0.179448922527	0.058280647302	0.058280647302
Disk GCE to Square CE	square_obc	0.121541096133	0.179702077495	0.058160981362	0.058160981362
Disk GCE to Square CE	square_obc	0.121915064168	0.179955589597	0.058040525429	0.058040525429
Disk GCE to Square CE	square_obc	0.122290182860	0.180209459338	0.057919276478	0.057919276478
Disk GCE to Square CE	square_obc	0.122666455749	0.180463687222	0.057797231473	0.057797231473
Disk GCE to Square CE	square_obc	0.123043886387	0.180718273754	0.057674387367	0.057674387367
Disk GCE to Square CE	square_obc	0.123422478336	0.180973219441	0.057550741105	0.057550741105
Disk GCE to Square CE	square_obc	0.123802235168	0.181228524788	0.057426289620	0.057426289620
Disk GCE to Square CE	square_obc	0.124183160469	0.181484190304	0.057301029835	0.057301029835
Disk GCE to Square CE	square_obc	0.124565257834	0.181740216496	0.057174958662	0.057174958662
Disk GCE to Square CE	square_obc	0.124948530868	0.181996603874	0.057048073006	0.057048073006
Disk GCE to Square CE	square_obc	0.125332983190	0.182248483191	0.056915500001	0.056915500001
Disk GCE to Square CE	square_obc	0.125718618427	0.182499956198	0.056781337771	0.056781337771
Disk GCE to Square CE	square_obc	0.126105440220	0.182751776196	0.056646335976	0.056646335976
Disk GCE to Square CE	square_obc	0.126493452219	0.183003943664	0.056510491445	0.056510491445
Disk GCE to Square CE	square_obc	0.126882658087	0.183256459083	0.056373800996	0.056373800996
Disk GCE to Square CE	square_obc	0.127273061496	0.183509322931	0.056236261435	0.056236261435
Disk GCE to Square CE	square_obc	0.127664666132	0.183762535690	0.056097869558	0.056097869558
Disk GCE to Square CE	square_obc	0.128057475691	0.184016097840	0.055958622149	0.055958622149
Disk GCE to Square CE	square_obc	0.128451493880	0.184270009865	0.055818515985	0.055818515985
Disk GCE to Square CE	square_obc	0.128846724418	0.184524272247	0.055677547829	0.055677547829
Disk GCE to Square CE	square_obc	0.129243171034	0.184778885469	0.055535714435	0.055535714435
Disk GCE to Square CE	square_obc	0.129640837472	0.185033850016	0.055393012544	0.055393012544
Disk GCE to Square CE	square_obc	0.130039727484	0.185289166372	0.055249438888	0.055249438888
Disk GCE to Square CE	square_obc	0.130439844834	0.185544835023	0.055104990189	0.055104990189
Disk GCE to Square CE	square_obc	0.130841193300	0.185800856454	0.054959663154	0.054959663154
Disk GCE to Square CE	square_obc	0.131243776669	0.186057231153	0.054813454484	0.054813454484
Disk GCE to Square CE	square_obc	0.131647598741	0.186313959607	0.054666360866	0.054666360866
Disk GCE to Square CE	square_obc	0.132052663328	0.186571042305	0.054518378977	0.054518378977
Disk GCE to Square CE	square_obc	0.132458974251	0.186828479734	0.054369505483	0.054369505483
Disk GCE to Square CE	square_obc	0.132866535347	0.187086272384	0.054219737037	0.054219737037
Disk GCE to Square CE	square_obc	0.133275350462	0.187344420747	0.054069070285	0.054069070285
Disk GCE to Square CE	square_obc	0.133685423454	0.187602925311	0.053917501857	0.053917501857
Disk GCE to Square CE	square_obc	0.134096758193	0.187861786569	0.053765028376	0.053765028376
Disk GCE to Square CE	square_obc	0.134509358563	0.188121005014	0.053611646451	0.053611646451
Disk GCE to Square CE	square_obc	0.134923228456	0.188380581137	0.053457352681	0.053457352681
Disk GCE to Square CE	square_obc	0.135338371780	0.188640515433	0.053302143653	0.053302143653
Disk GCE to Square CE	square_obc	0.135754792453	0.188900808396	0.053146015943	0.053146015943
Disk GCE to Square CE	square_obc	0.136172494404	0.189161460520	0.052988966116	0.052988966116
Disk GCE to Square CE	square_obc	0.136591481576	0.189422472301	0.052830990725	0.052830990725
Disk GCE to Square CE	square_obc	0.137011757923	0.189683844236	0.052672086313	0.052672086313
Disk GCE to Square CE	square_obc	0.137433327413	0.189945576821	0.052512249408	0.052512249408
Disk GCE to Square CE	square_obc	0.137856194024	0.190207670554	0.052351476530	0.052351476530
Disk GCE to Square CE	square_obc	0.138280361747	0.190470125934	0.052189764187	0.052189764187
Disk GCE to Square CE	square_obc	0.138705834586	0.190732943459	0.052027108873	0.052027108873
Disk GCE to Square CE	square_obc	0.139132616556	0.190996123629	0.051863507073	0.051863507073
Disk GCE to Square CE	square_obc	0.139560711685	0.191259666944	0.051698955259	0.051698955259
Disk GCE to Square CE	square_obc	0.139990124013	0.191523573906	0.051533449893	0.051533449893
Disk GCE to Square CE	square_obc	0.140420857595	0.191787845016	0.051366987421	0.051366987421
Disk GCE to Square CE	square_obc	0.140852916494	0.192052480777	0.051199564283	0.051199564283
Disk GCE to Square CE	square_obc	0.141286304789	0.192317481692	0.051031176903	0.051031176903
Disk GCE to Square CE	square_obc	0.141721026570	0.192582848265	0.050861821695	0.050861821695
Disk GCE to Square CE	square_obc	0.142157085940	0.192848581000	0.050691495060	0.050691495060
Disk GCE to Square CE	square_obc	0.142594487015	0.193114680403	0.050520193388	0.050520193388
Disk GCE to Square CE	square_obc	0.143033233923	0.193380461079	0.050347227156	0.050347227156
Disk GCE to Square CE	square_obc	0.143473330805	0.193645581485	0.050172250680	0.050172250680
Disk GCE to Square CE	square_obc	0.143914781815	0.193911065365	0.049996283550	0.049996283550
Disk GCE to Square CE	square_obc	0.144357591119	0.194176913218	0.049819322099	0.049819322099
Disk GCE to Square CE	square_obc	0.144801762896	0.194443125542	0.049641362646	0.049641362646
Disk GCE to Square CE	square_obc	0.145247301339	0.194709702838	0.049462401499	0.049462401499
Disk GCE to Square CE	square_obc	0.145694210653	0.194976645606	0.049282434953	0.049282434953
Disk GCE to Square CE	square_obc	0.146142495056	0.195243954346	0.049101459290	0.049101459290
Disk GCE to Square CE	square_obc	0.146592158778	0.195511629560	0.048919470782	0.048919470782
Disk GCE to Square CE	square_obc	0.147043206065	0.195779671752	0.048736465687	0.048736465687
Disk GCE to Square CE	square_obc	0.147495641172	0.196048081423	0.048552440251	0.048552440251
Disk GCE to Square CE	square_obc	0.147949468370	0.196316859079	0.048367390709	0.048367390709
Disk GCE to Square CE	square_obc	0.148404691942	0.196586005222	0.048181313280	0.048181313280
Disk GCE to Square CE	square_obc	0.148861316186	0.196855520360	0.047994204174	0.047994204174
Disk GCE to Square CE	square_obc	0.149319345409	0.197125404996	0.047806059587	0.047806059587
Disk GCE to Square CE	square_obc	0.149778783936	0.197395659639	0.047616875703	0.047616875703
Disk GCE to Square CE	square_obc	0.150239636103	0.197666284795	0.047426648692	0.047426648692
Disk GCE to Square CE	square_obc	0.150701906260	0.197937280972	0.047235374712	0.047235374712
Disk GCE to Square CE	square_obc	0.151165598768	0.198208648678	0.047043049910	0.047043049910
Disk GCE to Square CE	square_obc	0.151630718006	0.198480388424	0.046849670418	0.046849670418
Disk GCE to Square CE	square_obc	0.152097268362	0.198752500720	0.046655232358	0.046655232358
Disk GCE to Square CE	square_obc	0.152565254240	0.199024986075	0.046459731835	0.046459731835
Disk GCE to Square CE	square_obc	0.153034680057	0.199297845002	0.046263164945	0.046263164945
Disk GCE to Square CE	square_obc	0.153505550243	0.199571078013	0.046065527770	0.046065527770
Disk GCE to Square CE	square_obc	0.153977869243	0.199844685620	0.045866816377	0.045866816377
Disk GCE to Square CE	square_obc	0.154451641515	0.200169826667	0.045718185152	0.045718185152
Disk GCE to Square CE	square_obc	0.154926871530	0.200562627979	0.045635756449	0.045635756449
Disk GCE to Square CE	square_obc	0.155403563773	0.200956200102	0.045552636329	0.045552636329
Disk GCE to Square CE	square_obc	0.155881722743	0.201350544547	0.045468821804	0.045468821804
Disk GCE to Square CE	square_obc	0.156361352954	0.201745662830	0.045384309876	0.045384309876
Disk GCE to Square CE	square_obc	0.156842458932	0.202141556469	0.045299097537	0.045299097537
Disk GCE to Square CE	square_obc	0.157325045218	0.202538226987	0.045213181769	0.045213181769
Disk GCE to Square CE	square_obc	0.157809116367	0.202935675907	0.045126559540	0.045126559540
Disk GCE to Square CE	square_obc	0.158294676947	0.203333904757	0.045039227810	0.045039227810
Disk GCE to Square CE	square_obc	0.158781731542	0.203732915067	0.044951183525	0.044951183525
Disk GCE to Square CE	square_obc	0.159270284748	0.204132708372	0.044862423624	0.044862423624
Disk GCE to Square CE	square_obc	0.159760341176	0.204533286207	0.044772945031	0.044772945031
Disk GCE to Square CE	square_obc	0.160251905451	0.204934650112	0.044682744661	0.044682744661
Disk GCE to Square CE	square_obc	0.160744982214	0.205336801630	0.044591819416	0.044591819416
Disk GCE to Square CE	square_obc	0.161239576117	0.205739742306	0.044500166189	0.044500166189
Disk GCE to Square CE	square_obc	0.161735691829	0.206143473688	0.044407781859	0.044407781859
Disk GCE to Square CE	square_obc	0.162233334033	0.206547997329	0.044314663296	0.044314663296
Disk GCE to Square CE	square_obc	0.162732507424	0.206953314783	0.044220807359	0.044220807359
Disk GCE to Square CE	square_obc	0.163233216715	0.207359427608	0.044126210893	0.044126210893
Disk GCE to Square CE	square_obc	0.163735466631	0.207766337364	0.044030870733	0.044030870733
Disk GCE to Square CE	square_obc	0.164239261912	0.208174045615	0.043934783703	0.043934783703
Disk GCE to Square CE	square_obc	0.164744607314	0.208582553929	0.043837946615	0.043837946615
Disk GCE to Square CE	square_obc	0.165251507606	0.208991863876	0.043740356270	0.043740356270
Disk GCE to Square CE	square_obc	0.165759967572	0.209401977027	0.043642009455	0.043642009455
Disk GCE to Square CE	square_obc	0.166269992011	0.209812894960	0.043542902949	0.043542902949
Disk GCE to Square CE	square_obc	0.166781585736	0.210224989780	0.043443404044	0.043443404044
Disk GCE to Square CE	square_obc	0.167294753577	0.210639177453	0.043344423876	0.043344423876
Disk GCE to Square CE	square_obc	0.167809500377	0.211054181163	0.043244680786	0.043244680786
Disk GCE to Square CE	square_obc	0.168325830994	0.211470002519	0.043144171525	0.043144171525
Disk GCE to Square CE	square_obc	0.168843750301	0.211886643130	0.043042892829	0.043042892829
Disk GCE to Square CE	square_obc	0.169363263186	0.212304104612	0.042940841426	0.042940841426
Disk GCE to Square CE	square_obc	0.169884374553	0.212722388581	0.042838014028	0.042838014028
Disk GCE to Square CE	square_obc	0.170407089320	0.213141496658	0.042734407338	0.042734407338
Disk GCE to Square CE	square_obc	0.170931412421	0.213561430466	0.042630018045	0.042630018045
Disk GCE to Square CE	square_obc	0.171457348803	0.213982191633	0.042524842830	0.042524842830
Disk GCE to Square CE	square_obc	0.171984903432	0.214403781788	0.042418878356	0.042418878356
Disk GCE to Square CE	square_obc	0.172514081286	0.214826202565	0.042312121279	0.042312121279
Disk GCE to Square CE	square_obc	0.173044887359	0.215249455600	0.042204568241	0.042204568241
Disk GCE to Square CE	square_obc	0.173577326662	0.215673542533	0.042096215871	0.042096215871
Disk GCE to Square CE	square_obc	0.174111404220	0.216098465007	0.041987060787	0.041987060787
Disk GCE to Square CE	square_obc	0.174647125073	0.216524224668	0.041877099595	0.041877099595
Disk GCE to Square CE	square_obc	0.175184494278	0.216950823166	0.041766328888	0.041766328888
Disk GCE to Square CE	square_obc	0.175723516907	0.217378262152	0.041654745245	0.041654745245
Disk GCE to Square CE	square_obc	0.176264198046	0.217806543284	0.041542345238	0.041542345238
Disk GCE to Square CE	square_obc	0.176806542799	0.218235668221	0.041429125422	0.041429125422
Disk GCE to Square CE	square_obc	0.177350556285	0.218665638624	0.041315082339	0.041315082339
Disk GCE to Square CE	square_obc	0.177896243639	0.219096456160	0.041200212521	0.041200212521
Disk GCE to Square CE	square_obc	0.178443610009	0.219528122497	0.041084512488	0.041084512488
Disk GCE to Square CE	square_obc	0.178992660564	0.219960639309	0.040967978745	0.040967978745
Disk GCE to Square CE	square_obc	0.179543400484	0.220394008270	0.040850607786	0.040850607786
Disk GCE to Square CE	square_obc	0.180095834967	0.220828231059	0.040732396092	0.040732396092
Disk GCE to Square CE	square_obc	0.180649969229	0.221263309359	0.040613340130	0.040613340130
Disk GCE to Square CE	square_obc	0.181205808498	0.221699244856	0.040493436358	0.040493436358
Disk GCE to Square CE	square_obc	0.181763358021	0.222136039237	0.040372681216	0.040372681216
Disk GCE to Square CE	square_obc	0.182322623059	0.222573694196	0.040251071137	0.040251071137
Disk GCE to Square CE	square_obc	0.182883608893	0.223012211427	0.040128602534	0.040128602534
Disk GCE to Square CE	square_obc	0.183446320815	0.223451592631	0.040005271816	0.040005271816
Disk GCE to Square CE	square_obc	0.184010764138	0.223891839508	0.039881075370	0.039881075370
Disk GCE to Square CE	square_obc	0.184576944188	0.224332953764	0.039756009576	0.039756009576
Disk GCE to Square CE	square_obc	0.185144866309	0.224774937109	0.039630070800	0.039630070800
