level_index	eigenvalue
1	-3.933744457873
2	-3.832959759112
3	-3.832959759112
4	-3.704188308004
5	-3.701044905152
6	-3.657650261870
7	-3.546213167039
8	-3.546213167039
9	-3.455121098398
10	-3.455121098398
11	-3.379662367508
12	-3.351926335119
13	-3.232236093297
14	-3.227329801706
15	-3.187560501582
16	-3.166291780277
17	-3.166291780277
18	-2.981429611900
19	-2.981429611900
20	-2.953596912901
21	-2.936023093135
22	-2.903987275976
23	-2.903987275976
24	-2.751084130858
25	-2.706798843113
26	-2.706798843113
27	-2.692346544942
28	-2.618231831389
29	-2.584854672572
30	-2.578949443736
31	-2.464602774689
32	-2.455711611153
33	-2.455711611153
34	-2.433546831623
35	-2.299287053310
36	-2.299287053310
37	-2.233383486004
38	-2.233383486004
39	-2.182581216792
40	-2.166900259374
41	-2.166900259374
42	-2.165080707086
43	-2.024769616171
44	-1.967850080220
45	-1.966965958220
46	-1.912244453094
47	-1.901043640562
48	-1.886715201294
49	-1.886715201294
50	-1.813092521732
51	-1.789415756427
52	-1.702370331037
53	-1.702370331037
54	-1.629885725493
55	-1.629885725493
56	-1.608877902287
57	-1.599859843151
58	-1.585199045733
59	-1.585199045733
60	-1.405482752834
61	-1.398948690991
62	-1.389381484817
63	-1.389381484817
64	-1.352237788019
65	-1.324293464540
66	-1.313673111270
67	-1.313673111270
68	-1.267877182813
69	-1.247035664101
70	-1.210227849644
71	-1.121108479640
72	-1.121108479640
73	-1.054108774349
74	-1.053505251264
75	-1.032391924223
76	-1.032391924223
77	-0.967865832452
78	-0.967865832452
79	-0.932595871032
80	-0.922036475101
81	-0.864303591339
82	-0.862691318160
83	-0.862691318160
84	-0.837081077077
85	-0.814179089020
86	-0.765552504785
87	-0.765552504785
88	-0.711911401654
89	-0.671515295395
90	-0.669733270501
91	-0.629772390836
92	-0.610502561963
93	-0.610502561963
94	-0.530450011577
95	-0.524560771975
96	-0.488912720622
97	-0.488912720622
98	-0.467135495788
99	-0.467135495788
100	-0.440222901011
101	-0.421541782361
102	-0.421541782361
103	-0.410752754581
104	-0.389348679548
105	-0.378354536276
106	-0.364573188100
107	-0.351583604446
108	-0.351583604446
109	-0.256788952088
110	-0.256788952088
111	-0.242528947833
112	-0.237911289051
113	-0.208283004588
114	-0.197233835839
115	-0.197233835839
116	-0.104109496063
117	-0.104109496063
118	-0.000000000000
119	-0.000000000000
120	-0.000000000000
121	-0.000000000000
122	-0.000000000000
123	-0.000000000000
124	-0.000000000000
125	-0.000000000000
126	-0.000000000000
127	-0.000000000000
128	-0.000000000000
129	0.000000000000
130	0.000000000000
131	0.000000000000
132	0.000000000000
133	0.000000000000
134	0.000000000000
135	0.000000000000
136	0.000000000000
137	0.104109496063
138	0.104109496063
139	0.197233835839
140	0.197233835839
141	0.208283004588
142	0.237911289051
143	0.242528947833
144	0.256788952088
145	0.256788952088
146	0.351583604446
147	0.351583604446
148	0.364573188100
149	0.378354536276
150	0.389348679548
151	0.410752754581
152	0.421541782361
153	0.421541782361
154	0.440222901011
155	0.467135495788
156	0.467135495788
157	0.488912720622
158	0.488912720622
159	0.524560771975
160	0.530450011577
161	0.610502561963
162	0.610502561963
163	0.629772390836
164	0.669733270501
165	0.671515295395
166	0.711911401654
167	0.765552504785
168	0.765552504785
169	0.814179089020
170	0.837081077077
171	0.862691318160
172	0.862691318160
173	0.864303591339
174	0.922036475101
175	0.932595871032
176	0.967865832452
177	0.967865832452
178	1.032391924223
179	1.032391924223
180	1.053505251264
181	1.054108774349
182	1.121108479640
183	1.121108479640
184	1.210227849644
185	1.247035664101
186	1.267877182813
187	1.313673111270
188	1.313673111270
189	1.324293464540
190	1.352237788019
191	1.389381484817
192	1.389381484817
193	1.398948690991
194	1.405482752834
195	1.585199045733
196	1.585199045733
197	1.599859843151
198	1.608877902287
199	1.629885725493
200	1.629885725493
201	1.702370331037
202	1.702370331037
203	1.789415756427
204	1.813092521732
205	1.886715201294
206	1.886715201294
207	1.901043640562
208	1.912244453094
209	1.966965958220
210	1.967850080220
211	2.024769616171
212	2.165080707086
213	2.166900259374
214	2.166900259374
215	2.182581216792
216	2.233383486004
217	2.233383486004
218	2.299287053310
219	2.299287053310
220	2.433546831623
221	2.455711611153
222	2.455711611153
223	2.464602774689
224	2.578949443736
225	2.584854672572
226	2.618231831389
227	2.692346544942
228	2.706798843113
229	2.706798843113
230	2.751084130858
231	2.903987275976
232	2.903987275976
233	2.936023093135
234	2.953596912901
235	2.981429611900
236	2.981429611900
237	3.166291780277
238	3.166291780277
239	3.187560501582
240	3.227329801706
241	3.232236093297
242	3.351926335119
243	3.379662367508
244	3.455121098398
245	3.455121098398
246	3.546213167039
247	3.546213167039
248	3.657650261870
249	3.701044905152
250	3.704188308004
251	3.832959759112
252	3.832959759112
253	3.933744457873
