beta	temperature	nsites	canonical_n	mu_grand_canonical	avg_n_grand_canonical	kappa_grand_canonical	kappa_canonical	entropy_per_particle_grand_canonical	entropy_per_particle_canonical
1.000000	1.000000000000	441	221	0.007561044589	221.000000000000	0.149950627485	0.150132424704	0.913973571386	0.898978690148
2.000000	0.500000000000	441	221	0.006045202915	221.000000000000	0.187550456375	0.187808435349	0.586894410775	0.572662621454
3.000000	0.333333333333	441	221	0.005456278159	221.000000000000	0.207793053777	0.208134200824	0.436102344882	0.422481980113
4.000000	0.250000000000	441	221	0.005110254698	221.000000000000	0.221862180859	0.222282209105	0.350396399856	0.337236340657
5.000000	0.200000000000	441	221	0.004873529986	221.000000000000	0.232637721225	0.233144048205	0.294582876047	0.281794782101
6.000000	0.166666666667	441	221	0.004695182729	221.000000000000	0.241472986507	0.242093599134	0.255124142104	0.242655496397
7.000000	0.142857142857	441	221	0.004549724470	221.000000000000	0.249190843200	0.249974964015	0.225702093424	0.213521415482
8.000000	0.125000000000	441	221	0.004422571728	221.000000000000	0.256352073598	0.257362661847	0.202954788240	0.191042007745
9.000000	0.111111111111	441	221	0.004305092266	221.000000000000	0.263343110914	0.264647368856	0.184913006310	0.173253141044
10.000000	0.100000000000	441	221	0.004192347360	221.000000000000	0.270419484360	0.272081690000	0.170332984625	0.158912564520
11.000000	0.090909090909	441	221	0.004081756961	221.000000000000	0.277739176091	0.279816764624	0.158380464242	0.147185930300
12.000000	0.083333333333	441	221	0.003972205665	221.000000000000	0.285390869054	0.287932993954	0.148468794202	0.137486067981
13.000000	0.076923076923	441	221	0.003863434307	221.000000000000	0.293416515531	0.296464048840	0.140170185672	0.129384803190
14.000000	0.071428571429	441	221	0.003755638862	221.000000000000	0.301828080281	0.305414288349	0.133163978339	0.122561419924
15.000000	0.066666666667	441	221	0.003649218765	221.000000000000	0.310619235399	0.314770695557	0.127204731671	0.116770760741
16.000000	0.062500000000	441	221	0.003544628271	221.000000000000	0.319773162286	0.324510713009	0.122101527951	0.111822462891
17.000000	0.058823529412	441	221	0.003442295403	221.000000000000	0.329267572655	0.334607212458	0.117703956336	0.107566857790
18.000000	0.055555555556	441	221	0.003342583068	221.000000000000	0.339077842076	0.345031548717	0.113892278357	0.103885059830
19.000000	0.052631578947	441	221	0.003245775153	221.000000000000	0.349178907165	0.355755370376	0.110570328779	0.100681806872
20.000000	0.050000000000	441	221	0.003152076511	221.000000000000	0.359546373376	0.366751641777	0.107660275605	0.097880176590
21.000000	0.047619047619	441	221	0.003061619981	221.000000000000	0.370157128570	0.377995173405	0.105098684444	0.095417621323
22.000000	0.045454545455	441	221	0.002974476400	221.000000000000	0.380989652205	0.389462851457	0.102833521832	0.093242952718
23.000000	0.043478260870	441	221	0.002890665297	221.000000000000	0.392024139986	0.401133687282	0.100821848343	0.091314024020
24.000000	0.041666666667	441	221	0.002810165092	221.000000000000	0.403242518617	0.412988762030	0.099028026595	0.089595932738
25.000000	0.040000000000	441	221	0.002732922198	221.000000000000	0.414628396662	0.425011113508	0.097422318505	0.088059616226
26.000000	0.038461538462	441	221	0.002658858859	221.000000000000	0.426166979615	0.437185593751	0.095979779788	0.086680746909
27.000000	0.037037037037	441	221	0.002587879701	221.000000000000	0.437844966302	0.449498714960	0.094679383321	0.085438857863
28.000000	0.035714285714	441	221	0.002519877101	221.000000000000	0.449650436935	0.461938494029	0.093503319980	0.084316646761
29.000000	0.034482758621	441	221	0.002454735509	221.000000000000	0.461572739061	0.474494301789	0.092436437949	0.083299418756
30.000000	0.033333333333	441	221	0.002392334880	221.000000000000	0.473602375157	0.487156720427	0.091465790662	0.082374638208
31.000000	0.032258064516	441	221	0.002332553355	221.000000000000	0.485730894136	0.499917410708	0.090580270449	0.081531566126
32.000000	0.031250000000	441	221	0.002275269319	221.000000000000	0.497950788098	0.512768989758	0.089770310101	0.080760965460
33.000000	0.030303030303	441	221	0.002220362954	221.000000000000	0.510255395116	0.525704919583	0.089027638563	0.080054860349
34.000000	0.029411764706	441	221	0.002167717389	221.000000000000	0.522638808483	0.538719406021	0.088345079950	0.079406338508
35.000000	0.028571428571	441	221	0.002117219514	221.000000000000	0.535095792621	0.551807307743	0.087716387434	0.078809388247
